 20181231
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       32280   1.53642499       2.44494414       1.39349449    
       32340   1.54614639       2.44494414       1.39510238    
       32400   1.55843902       2.43645501       1.39725661    
       32460   1.56868291       2.43645501       1.40108073    
       32520   1.57184994       2.42702770       1.40676868    
       32580   1.57980490       2.42702770       1.41218817    
       32640   1.59336591       2.41930318       1.41737556    
       32700   1.59863412       2.41930318       1.42213511    
       32760   1.61017501       2.41853261       1.42602098    
       32820   1.61680484       2.41853261       1.42896438    
       32880   1.63026834       2.41643715       1.43150902    
       32940   1.63780487       2.41643715       1.43426859    
       33000   1.63780487       2.41050434       1.43697381    
       33060   1.64236581       2.41050434       1.43934512    
       33120   1.64287806       2.40257645       1.44111860    
       33180   1.65104878       2.40257645       1.44327343    
       33240   1.64828575       2.39399338       1.44564235    
       33300   1.65178049       2.39399338       1.44828737    
       33360   1.65485370       2.38279605       1.45208967    
       33420   1.65351224       2.38279605       1.45680130    
       33480   1.65978050       2.37214136       1.46156180    
       33540   1.65978050       2.37214136       1.46655202    
       33600   1.66814637       2.36578393       1.47163379    
       33660   1.67177498       2.36578393       1.47564852    
       33720   1.66560972       2.35939717       1.47968388    
       33780   1.66836584       2.35939717       1.48337924    
       33840   1.67395127       2.35311484       1.48684061    
       33900   1.66757143       2.35311484       1.49151957    
       33960   1.67292678       2.34670568       1.49670601    
       34020   1.66490245       2.34670568       1.50068915    
       34080   1.66456103       2.33916569       1.50394142    
       34140   1.66161907       2.33916569       1.50883138    
       34200   1.65873170       2.33345246       1.51511204    
       34260   1.64531708       2.33345246       1.52138388    
       34320   1.64231706       2.32471991       1.52697337    
       34380   1.64260006       2.32471991       1.53095627    
       34440   1.63448775       2.32138848       1.53349876    
       34500   1.63165855       2.32138848       1.53624845    
       34560   1.63342857       2.31530070       1.54028666    
       34620   1.62853658       2.31530070       1.54465580    
       34680   1.63080955       2.30353832       1.54960847    
       34740   1.62990475       2.30353832       1.55507910    
       34800   1.62776196       2.29687667       1.56079447    
       34860   1.62195241       2.29687667       1.56776869    
       34920   1.62195241       2.29254794       1.57585669    
       34980   1.61338091       2.29254794       1.58451593    
       35040   1.60980952       2.28924751       1.59303188    
       35100   1.60902321       2.28924751       1.60087383    
       35160   1.60902321       2.29040027       1.60733473    
       35220   1.60943186       2.29040027       1.61292779    
       35280   1.61071110       2.29107213       1.61858153    
       35340   1.61382604       2.29107213       1.62359715    
       35400   1.61853337       2.28641367       1.62836552    
       35460   1.62380433       2.28641367       1.63191926    
       35520   1.63045657       2.28211427       1.63433933    
       35580   1.63428259       2.28211427       1.63855219    
       35640   1.63466668       2.27699161       1.64376974    
       35700   1.63715219       2.27699161       1.64871204    
       35760   1.63758695       2.26757264       1.65335190    
       35820   1.63356519       2.26757264       1.65858698    
       35880   1.62722218       2.26228380       1.93214941    
       35940   1.63154352       2.26228380       1.93602097    
       36000   1.63006520       2.25599694       1.94032514    
       36060   1.62886953       2.25599694       1.94450307    
       36120   1.62399995       2.24925685       1.94927919    
       36180   1.62399995       2.24925685       1.95436668    
       36240   1.61777270       2.24455237       1.96002185    
       36300   1.61977267       2.24455237       1.96614623    
       36360   1.62260461       2.24257708       1.97159195    
       36420   1.62747729       2.24257708       1.97679341    
       36480   1.62104547       2.24327445       1.98277128    
       36540   1.62409091       2.24327445       1.98899007    
       36600   1.62144184       2.24179363       1.99508822    
       36660   1.62113631       2.24179363       2.00139952    
       36720   1.61925578       2.24385881       2.00757194    
       36780   1.61420929       2.24385881       2.01389956    
       36840   1.61625576       2.24594188       2.01882529    
       36900   1.62611628       2.24594188       2.02254319    
       36960   1.62611628       2.24794722       2.02819586    
       37020   1.63234890       2.24794722       2.03490996    
       37080   1.64386046       2.24488854       2.04130578    
       37140   1.64513958       2.24488854       2.04826999    
       37200   1.64513958       2.24975371       2.05534220    
       37260   1.64183724       2.24975371       2.06269479    
       37320   1.64488637       2.25374484       2.07116508    
       37380   1.65252268       2.25374484       2.07969165    
       37440   1.66665912       2.25851464       2.08703327    
       37500   1.67048836       2.25851464       2.09311748    
       37560   1.68139529       2.26801372       2.09708929    
       37620   1.68077278       2.26801372       2.09968877    
       37680   1.69188631       2.27318692       2.10205770    
       37740   1.69383717       2.27318692       2.10376048    
       37800   1.70702326       2.27038813       2.10479569    
       37860   1.71634090       2.27038813       2.10543203    
       37920   1.72988641       2.26701641       2.10538006    
       37980   1.73565114       2.26701641       2.10533190    
       38040   1.73590910       2.26133847       2.10544229    
       38100   1.75065911       2.26133847       2.10555434    
       38160   1.75054550       2.25324392       2.10559750    
       38220   1.75158143       2.25324392       2.10449052    
       38280   1.74922729       2.24602628       2.10237837    
       38340   1.74906814       2.24602628       2.09900427    
       38400   1.74959087       2.23879862       2.09406614    
       38460   1.75637209       2.23879862       2.08783817    
       38520   1.76518607       2.22783566       2.08035946    
       38580   1.76470459       2.22783566       2.07177591    
       38640   1.77904546       2.21094656       2.06208634    
       38700   1.78869772       2.21094656       2.05200577    
       38760   1.79855812       2.18936586       2.04221797    
       38820   1.80159092       2.18936586       2.03342581    
       38880   1.80629551       2.16364980       2.02529120    
       38940   1.80953491       2.16364980       2.01687765    
       39000   1.81627905       2.13929915       2.00870681    
       39060   1.82097733       2.13929915       2.00037336    
       39120   1.82611358       2.11774063       1.99148977    
       39180   1.82423258       2.11774063       1.98196065    
       39240   1.83625579       2.09733176       1.97257102    
       39300   1.84188640       2.09733176       1.96409738    
       39360   1.84825003       2.07495260       1.95610583    
       39420   1.85148835       2.07495260       1.94861364    
       39480   1.85786045       2.05330896       1.60843897    
       39540   1.86300004       2.05330896       1.60542560    
       39600   1.87129545       2.03374457       1.60434437    
       39660   1.87139535       2.03374457       1.60431540    
       39720   1.88497674       2.01737094       1.60519922    
       39780   1.88936365       2.01737094       1.60626030    
       39840   1.88936365       2.00866318       1.60703349    
       39900   1.89359999       2.00866318       1.60724986    
       39960   1.89635551       2.00358295       1.60701776    
       40020   1.89767396       2.00358295       1.60745394    
       40080   1.89902222       1.99741161       1.60792804    
       40140   1.90593338       1.99741161       1.60738552    
       40200   1.90999997       1.98955929       1.60562444    
       40260   1.91706526       1.98955929       1.60297263    
       40320   1.92636955       1.98189306       1.60013115    
       40380   1.92636955       1.98189306       1.59742343    
       40440   1.93841302       1.96948755       1.59492600    
       40500   1.94730437       1.96948755       1.59416687    
       40560   1.95023918       1.95634615       1.59433067    
       40620   1.95023918       1.95634615       1.59227955    
       40680   1.95421743       1.94411707       1.58851826    
       40740   1.95930433       1.94411707       1.58441424    
       40800   1.97230434       1.93562472       1.58047879    
       40860   1.97230434       1.93562472       1.57716143    
       40920   1.97878265       1.92051446       1.57467771    
       40980   1.98384786       1.92051446       1.57218671    
       41040   1.99556518       1.90623903       1.56891930    
       41100   1.99479997       1.90623903       1.56611264    
       41160   2.00149989       1.89535916       1.56395185    
       41220   2.00991297       1.89535916       1.56328535    
       41280   2.02256513       1.88157761       1.56407118    
       41340   2.02848887       1.88157761       1.56517160    
       41400   2.04093480       1.87043488       1.56670356    
       41460   2.04682612       1.87043488       1.56866789    
       41520   2.04526663       1.86512291       1.57104504    
       41580   2.05284452       1.86512291       1.57413507    
       41640   2.05378270       1.86160409       1.57749403    
       41700   2.06060004       1.86160409       1.58097816    
       41760   2.06537771       1.85982287       1.58449113    
       41820   2.07204437       1.85982287       1.58810866    
       41880   2.06900001       1.85919869       1.59215963    
       41940   2.07835555       1.85919869       1.59651160    
       42000   2.08397770       1.85878551       1.60122478    
       42060   2.09157777       1.85878551       1.60660791    
       42120   2.09273911       1.86018646       1.61279261    
       42180   2.09835553       1.86018646       1.61974525    
       42240   2.11031103       1.86310840       1.62692475    
       42300   2.11453342       1.86310840       1.63433743    
       42360   2.11402178       1.86930501       1.64172328    
       42420   2.11655545       1.86930501       1.64840376    
       42480   2.12044454       1.87651432       1.65521693    
       42540   2.12966657       1.87651432       1.66250670    
       42600   2.12108707       1.88373399       1.67009318    
       42660   2.12280011       1.88373399       1.67746234    
       42720   2.12080002       1.89159346       1.68457341    
       42780   2.11373329       1.89159346       1.69181871    
       42840   2.10184789       1.90073478       1.69930315    
       42900   2.09920001       1.90073478       1.70624638    
       42960   2.09384441       1.90896666       1.71217680    
       43020   2.08866668       1.90896666       1.71753156    
       43080   2.08391309       1.91824627       2.20160365    
       43140   2.08557773       1.91824627       2.20409751    
       43200   2.07995558       1.92364514       2.20667148    
       43260   2.07262230       1.92364514       2.20894003    
       43320   2.06563044       1.92697382       2.21092916    
       43380   2.06186676       1.92697382       2.21274900    
       43440   2.06575561       1.93118548       2.21473050    
       43500   2.06517386       1.93118548       2.21731567    
       43560   2.07326078       1.93468380       2.21980906    
       43620   2.07357788       1.93468380       2.22208261    
       43680   2.07575560       1.93912792       2.22363305    
       43740   2.07808685       1.93912792       2.22508311    
       43800   2.08178258       1.94357669       2.22643113    
       43860   2.08262229       1.94357669       2.22785974    
       43920   2.07413340       1.94555259       2.22960210    
       43980   2.07206678       1.94555259       2.23093462    
       44040   2.07258701       1.94750845       2.23168826    
       44100   2.07515550       1.94750845       2.23173308    
       44160   2.06866670       1.95103526       2.23121810    
       44220   2.07204437       1.95103526       2.23093462    
       44280   2.07913041       1.95258141       2.23133135    
       44340   2.07966661       1.95258141       2.23190999    
       44400   2.08035564       1.95223498       2.23242092    
       44460   2.07760000       1.95223498       2.23233557    
       44520   2.07884789       1.95492315       2.23117757    
       44580   2.08155560       1.95492315       2.22873330    
       44640   2.08104444       1.95763862       2.22541499    
       44700   2.07879996       1.95763862       2.22198200    
       44760   2.09058690       1.95642006       2.21890473    
       44820   2.08586669       1.95642006       2.21599960    
       44880   2.08968878       1.95203042       2.21280789    
       44940   2.09226656       1.95203042       2.20937467    
       45000   2.09517384       1.94926536       2.20561481    
       45060   2.08393335       1.94926536       2.20141912    
       45120   2.08066678       1.94558549       2.19696021    
       45180   2.08202171       1.94558549       2.19226432    
       45240   2.08432603       1.94083202       2.18713522    
       45300   2.08406663       1.94083202       2.18202615    
       45360   2.08750010       1.93522322       2.17743039    
       45420   2.08984780       1.93522322       2.17345119    
       45480   2.09893489       1.92809701       2.16949415    
       45540   2.10264444       1.92809701       2.16523385    
       45600   2.12071729       1.92313564       2.15974283    
       45660   2.14136958       1.92313564       2.15297103    
       45720   2.15680432       1.91840017       2.14560246    
       45780   2.15706658       1.91840017       2.13751435    
       45840   2.17454338       1.90895295       2.12939262    
       45900   2.17215562       1.90895295       2.12178779    
       45960   2.17288637       1.89727092       2.11475945    
       46020   2.16038632       1.89727092       2.10857677    
       46080   2.16038632       1.88556612       2.10340667    
       46140   2.14836359       1.88556612       2.09841585    
       46200   2.13543177       1.87621391       2.09337616    
       46260   2.13629556       1.87621391       2.08847189    
       46320   2.12797785       1.87091160       2.08363581    
       46380   2.13240910       1.87091160       2.07891393    
       46440   2.12925005       1.86546791       2.07477021    
       46500   2.13059092       1.86546791       2.07110429    
       46560   2.11864448       1.86033428       2.06730008    
       46620   2.12490916       1.86033428       2.06383371    
       46680   2.12113643       1.85750878       1.75213253    
       46740   2.11706829       1.85750878       1.74934530    
       46800   2.10513330       1.85416782       1.74687004    
       46860   2.11136365       1.85416782       1.74379492    
       46920   2.10436368       1.85110116       1.73994148    
       46980   2.09709096       1.85110116       1.73530364    
       47040   2.08322215       1.84918261       1.73021877    
       47100   2.07936358       1.84918261       1.72441518    
       47160   2.06552267       1.84378695       1.71742189    
       47220   2.04347730       1.84378695       1.70991087    
       47280   2.03015566       1.83630991       1.70236480    
       47340   2.02959085       1.83630991       1.69529462    
       47400   2.01245451       1.82368279       1.68910170    
       47460   1.99556816       1.82368279       1.68381488    
       47520   1.97675550       1.81059706       1.67891407    
       47580   1.97956812       1.81059706       1.67419124    
       47640   1.96027267       1.80076814       1.66951907    
       47700   1.94277275       1.80076814       1.66513157    
       47760   1.92895555       1.79229498       1.66109586    
       47820   1.92804551       1.79229498       1.65726769    
       47880   1.90199995       1.78388906       1.65366614    
       47940   1.86890912       1.78388906       1.64983594    
       48000   1.85137773       1.77663064       1.64625061    
       48060   1.84070456       1.77663064       1.64315093    
       48120   1.81770456       1.77002728       1.64060283    
       48180   1.79709089       1.77002728       1.63906670    
       48240   1.78951108       1.76415682       1.63793552    
       48300   1.78504550       1.76415682       1.63677335    
       48360   1.76756823       1.76019466       1.63591695    
       48420   1.74190915       1.76019466       1.63488960    
       48480   1.73613334       1.75757098       1.63345087    
       48540   1.71602225       1.75757098       1.63204134    
       48600   1.70156813       1.75592709       1.63092077    
       48660   1.68343186       1.75592709       1.63016009    
       48720   1.67711115       1.75244772       1.62917280    
       48780   1.66057777       1.75244772       1.62778187    
       48840   1.64961362       1.74993825       1.62599087    
       48900   1.63086367       1.74993825       1.62397850    
       48960   1.62644446       1.74641442       1.62215269    
       49020   1.61486661       1.74641442       1.62001073    
       49080   1.59970450       1.74119985       1.61812747    
       49140   1.57822728       1.74119985       1.61708593    
       49200   1.57473338       1.73661399       1.61721456    
       49260   1.54384089       1.73661399       1.61942244    
       49320   1.51193178       1.73294950       1.62302840    
       49380   1.48450005       1.73294950       1.62734127    
       49440   1.48595560       1.73377192       1.63168108    
       49500   1.45459998       1.73377192       1.63535345    
       49560   1.45459998       1.73999953       1.63908505    
       49620   1.45782614       1.73999953       1.64281654    
       49680   1.46176088       1.74624240       1.64716005    
       49740   1.46653187       1.74624240       1.65195370    
       49800   1.46410871       1.75264680       1.65612936    
       49860   1.46378267       1.75264680       1.65991557    
       49920   1.45986962       1.76139629       1.66295207    
       49980   1.45671737       1.76139629       1.66530836    
       50040   1.45671737       1.76765084       1.66676784    
       50100   1.45765221       1.76765084       1.66686583    
       50160   1.46226084       1.77090418       1.66695166    
       50220   1.45935559       1.77090418       1.66764116    
       50280   1.46506524       1.77058387       1.90602779    
       50340   1.46210873       1.77058387       1.90314066    
       50400   1.46128261       1.77017725       1.90051317    
       50460   1.45864439       1.77017725       1.89799964    
       50520   1.46278262       1.76793325       1.89554620    
       50580   1.46132612       1.76793325       1.89339054    
       50640   1.45919561       1.76666796       1.89155221    
       50700   1.45888889       1.76666796       1.88972926    
       50760   1.45888889       1.76572740       1.88805890    
       50820   1.45954549       1.76572740       1.88709402    
       50880   1.45902324       1.76601541       1.88607121    
       50940   1.45016277       1.76601541       1.88452387    
       51000   1.45016277       1.76701367       1.88239789    
       51060   1.44374418       1.76701367       1.87929845    
       51120   1.44628572       1.76775122       1.87529445    
       51180   1.45353663       1.76775122       1.87090349    
       51240   1.45353663       1.76624238       1.86622822    
       51300   1.46252501       1.76624238       1.86142147    
       51360   1.46602559       1.76117611       1.85651410    
       51420   1.46984208       1.76117611       1.85146439    
       51480   1.46984208       1.75495231       1.84659231    
       51540   1.47983789       1.75495231       1.84190667    
       51600   1.49477780       1.74832118       1.83696067    
       51660   1.50662851       1.74832118       1.83130181    
       51720   1.50662851       1.74227095       1.82515955    
       51780   1.51697063       1.74227095       1.81848514    
       51840   1.52572727       1.73515260       1.81211877    
       51900   1.52790630       1.73515260       1.80668426    
       51960   1.52790630       1.72600353       1.80137348    
       52020   1.53125811       1.72600353       1.79584837    
       52080   1.53256667       1.71798396       1.79032314    
       52140   1.53431034       1.71798396       1.78504360    
       52200   1.53450000       1.71030879       1.77987075    
       52260   1.53450000       1.71030879       1.77453053    
       52320   1.53844440       1.70253325       1.76870728    
       52380   1.54380774       1.70253325       1.76297379    
       52440   1.54604006       1.69504046       1.75733566    
       52500   1.54604006       1.69504046       1.75177705    
       52560   1.55154169       1.68555951       1.74632740    
       52620   1.55673909       1.68555951       1.74057353    
       52680   1.54927278       1.67636538       1.73499382    
       52740   1.54927278       1.67636538       1.72900927    
       52800   1.55161905       1.66751778       1.72292447    
       52860   1.55815005       1.66751778       1.71641397    
       52920   9999.00000       1.65927029       1.70868766    
       52980   9999.00000       1.65927029       1.70042109    
       53040   9999.00000       1.65052569       1.69233835    
       53100   9999.00000       1.65052569       1.68510985    
       53160   9999.00000       1.63688505       1.67862499    
       53220   9999.00000       1.63688505       1.67214334    
       53280   9999.00000       1.62386346       1.66537917    
       53340   9999.00000       1.62386346       1.65770829    
       53400   9999.00000       1.61367559       1.64911509    
       53460   9999.00000       1.61367559       1.64066005    
       53520   9999.00000       1.60229683       1.63288879    
       53580   9999.00000       1.60229683       1.62615597    
       53640   9999.00000       1.58722711       1.62033451    
       53700   9999.00000       1.58722711       1.61563921    
       53760   9999.00000       1.57478106       1.61120391    
       53820   9999.00000       1.57478106       1.60567713    
       53880   9999.00000       1.56586635       1.34672415    
       53940   9999.00000       1.56586635       1.34575140    
       54000   9999.00000       1.55790722       1.34626341    
       54060   9999.00000       1.55790722       1.34776533    
       54120   9999.00000       1.54959226       1.35008109    
       54180   9999.00000       1.54959226       1.35309803    
       54240   9999.00000       1.54706883       1.35655034    
       54300   9999.00000       1.54706883       1.36034191    
       54360   9999.00000       1.54782569       1.36383641    
       54420   9999.00000       1.54782569       1.36679339    
       54480   9999.00000       1.55040395       1.36897826    
       54540   9999.00000       1.55040395       1.37110889    
       54600   9999.00000       1.55176914       1.37370265    
       54660   9999.00000       1.55176914       1.37675369    
       54720   9999.00000       1.55003238       1.38122809    
       54780   9999.00000       1.55003238       1.38702083    
       54840   9999.00000       1.55004227       1.39356029    
       54900   9999.00000       1.55004227       1.40072465    
       54960   9999.00000       1.55568159       1.40834963    
       55020   9999.00000       1.55568159       1.41636920    
       55080   9999.00000       1.56424034       1.42457819    
       55140   9999.00000       1.56424034       1.43265927    
       55200   9999.00000       1.57470930       1.44102359    
       55260   9999.00000       1.57470930       1.45011032    
       55320   9999.00000       1.58604300       1.45872796    
       55380   9999.00000       1.58604300       1.46665907    
       55440   9999.00000       1.59862399       1.47424793    
       55500   9999.00000       1.59862399       1.48066509    
       55560   9999.00000       1.60949743       1.48680508    
       55620   9999.00000       1.60949743       1.49350870    
       55680   9999.00000       1.61918795       1.50092173    
       55740   9999.00000       1.61918795       1.50885308    
       55800   9999.00000       1.62795806       1.51753366    
       55860   9999.00000       1.62795806       1.52713966    
       55920   9999.00000       1.63967276       1.53662074    
       55980   9999.00000       1.63967276       1.54631972    
       56040   9999.00000       1.65448964       1.55669856    
       56100   9999.00000       1.65448964       1.56777883    
       56160   9999.00000       1.66894066       1.57999945    
       56220   9999.00000       1.66894066       1.59335589    
       56280   9999.00000       1.68619108       1.60692477    
       56340   9999.00000       1.68619108       1.62025058    
       56400   9999.00000       1.70804882       1.63355207    
       56460   9999.00000       1.70804882       1.64654529    
       56520   9999.00000       1.73086631       1.65910029    
       56580   9999.00000       1.73086631       1.67202640    
       56640   9999.00000       1.75370193       1.68468237    
       56700   9999.00000       1.75370193       1.69635761    
       56760   9999.00000       1.77492583       1.70673752    
       56820   9999.00000       1.77492583       1.71594489    
       56880   9999.00000       1.79519570       1.72438538    
       56940   9999.00000       1.79519570       1.73235202    
       57000   9999.00000       1.81047595       1.74130106    
       57060   9999.00000       1.81047595       1.75125086    
       57120   9999.00000       1.82283342       1.76131666    
       57180   9999.00000       1.82283342       1.77095580    
       57240   9999.00000       1.83915555       1.77903914    
       57300   9999.00000       1.83915555       1.78569186    
       57360   9999.00000       1.85602415       1.79246795    
       57420   9999.00000       1.85602415       1.80023122    
