 20190217
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       32280   2.84567380       2.40264845       2.60771704    
       32340   2.84975553       2.40264845       2.60994673    
       32400   2.86193323       2.41524434       2.61048245    
       32460   2.87222219       2.41524434       2.60908484    
       32520   2.87626076       2.42220521       2.60757971    
       32580   2.87293339       2.42220521       2.60661101    
       32640   2.88415551       2.42275620       2.60627007    
       32700   2.87779999       2.42275620       2.60680747    
       32760   2.87604356       2.42302346       2.60756421    
       32820   2.87751102       2.42302346       2.60983658    
       32880   2.88924456       2.42569780       2.61256647    
       32940   2.91075563       2.42569780       2.61375356    
       33000   2.92728257       2.42924261       2.61366439    
       33060   2.93597770       2.42924261       2.61447310    
       33120   2.95000005       2.43466282       2.61521983    
       33180   2.95404434       2.43466282       2.61595893    
       33240   2.95404434       2.43516207       2.61741400    
       33300   2.96031117       2.43516207       2.61879754    
       33360   2.98202229       2.43535900       2.62183881    
       33420   2.99227262       2.43535900       2.62552309    
       33480   3.00679994       2.43847108       2.62791514    
       33540   3.03611112       2.43847108       2.63082099    
       33600   3.05657768       2.44815183       2.63408899    
       33660   3.06545448       2.44815183       2.63628006    
       33720   3.08604455       2.45285892       2.63796115    
       33780   3.12544441       2.45285892       2.63891029    
       33840   3.15093327       2.45900297       2.63853860    
       33900   3.17141294       2.45900297       2.63622904    
       33960   3.18168879       2.46313953       2.63106990    
       34020   3.21611118       2.46313953       2.62383032    
       34080   3.23136950       2.46209145       2.61506915    
       34140   3.24908686       2.46209145       2.60551262    
       34200   3.25046659       2.44984889       2.59764957    
       34260   3.25455546       2.44984889       2.59236526    
       34320   3.26830435       2.43165088       2.58865023    
       34380   3.26920009       2.43165088       2.58707404    
       34440   3.27971101       2.42009449       2.58555102    
       34500   3.28893328       2.42009449       2.58297229    
       34560   3.26504350       2.41472054       2.57927823    
       34620   3.27997780       2.41472054       2.57518673    
       34680   3.28511357       2.40960360       2.57202888    
       34740   3.28511357       2.40960360       2.56888056    
       34800   3.28011370       2.40011001       2.56620765    
       34860   3.28015900       2.40011001       2.56294441    
       34920   3.29151154       2.39428520       2.55877638    
       34980   3.27863646       2.39428520       2.55354834    
       35040   3.27129555       2.39034986       2.54647970    
       35100   3.25136375       2.39034986       2.53827357    
       35160   3.25200009       2.38287473       2.52865458    
       35220   3.23944187       2.38287473       2.51865125    
       35280   3.23213625       2.36818051       2.50888062    
       35340   3.23606825       2.36818051       2.49823737    
       35400   3.24460459       2.34790587       2.48679852    
       35460   3.24581385       2.34790587       2.47280574    
       35520   3.24061370       2.32855010       2.45623064    
       35580   3.24979544       2.32855010       2.43829870    
       35640   3.26361370       2.30606294       2.42048502    
       35700   3.27365112       2.30606294       2.40419149    
       35760   3.27504539       2.27340794       2.38938904    
       35820   3.28345466       2.27340794       2.37706256    
       35880   3.29668188       2.24120116       2.60706377    
       35940   3.30667448       2.24120116       2.59823704    
       36000   3.30295444       2.21485162       2.59334087    
       36060   3.30999994       2.21485162       2.59098458    
       36120   3.31709099       2.19726872       2.58996630    
       36180   3.32311630       2.19726872       2.58849549    
       36240   3.32579541       2.19529200       2.58474302    
       36300   3.33286357       2.19529200       2.57858515    
       36360   3.34704542       2.19857502       2.56943893    
       36420   3.35983729       2.19857502       2.55790591    
       36480   3.35195446       2.19241905       2.54514122    
       36540   3.34824991       2.19241905       2.53221798    
       36600   3.33524990       2.17445993       2.51846623    
       36660   3.32744193       2.17445993       2.50358152    
       36720   3.30811357       2.15174842       2.48864341    
       36780   3.28311372       2.15174842       2.47464061    
       36840   3.26399994       2.12540364       2.46097088    
       36900   3.26399994       2.12540364       2.44686770    
       36960   3.24988627       2.09870625       2.43429112    
       37020   3.23513627       2.09870625       2.42148852    
       37080   3.22804451       2.07314181       2.40931058    
       37140   3.21854544       2.07314181       2.39969540    
       37200   3.20234084       2.05357409       2.38985848    
       37260   3.18740916       2.05357409       2.37999296    
       37320   3.17211103       2.03640246       2.36931777    
       37380   3.15347719       2.03640246       2.35722470    
       37440   3.11854553       2.01817346       2.34532809    
       37500   3.08463645       2.01817346       2.33422422    
       37560   3.04693174       1.99673307       2.32237363    
       37620   3.02728891       1.99673307       2.31072426    
       37680   2.99686360       1.97610724       2.29865193    
       37740   2.95938635       1.97610724       2.28558898    
       37800   2.91245461       1.95246375       2.27317500    
       37860   2.91245461       1.95246375       2.25891709    
