 20180819
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       28680   2.89920592       1.84849501       2.82401323    
       28740   2.92247057       1.84849501       2.82285714    
       28800   2.94361758       1.85021329       2.82188511    
       28860   2.94482350       1.85021329       2.82108307    
       28920   2.94482350       1.85193384       2.82032990    
       28980   2.95347071       1.85193384       2.81970835    
       29040   2.96852946       1.85360670       2.81909800    
       29100   2.98847055       1.85360670       2.81849957    
       29160   2.98847055       1.85504997       2.81792378    
       29220   2.98641181       1.85504997       2.81746435    
       29280   2.98729420       1.85621321       2.81709433    
       29340   2.97179413       1.85621321       2.81678510    
       29400   2.97179413       1.85706103       2.81661630    
       29460   2.97138238       1.85706103       2.81652260    
       29520   2.98714709       1.85773015       2.81653428    
       29580   2.99811769       1.85773015       2.81666231    
       29640   2.99811769       1.85834384       2.81695414    
       29700   2.99605894       1.85834384       2.81742787    
       29760   3.02688241       1.85910761       2.81811500    
       29820   3.04168582       1.85910761       2.81898642    
       29880   3.04168582       1.86014783       2.81999207    
       29940   3.05874991       1.86014783       2.82111788    
       30000   3.07759452       1.86169100       2.82234168    
       30060   3.08639479       1.86169100       2.82361507    
       30120   3.11264873       1.86351740       2.82486224    
       30180   3.15583777       1.86351740       2.82613468    
       30240   3.16521049       1.86552548       2.82739067    
       30300   3.17746162       1.86552548       2.82871079    
       30360   3.17746162       1.86737275       2.83011222    
       30420   3.18217492       1.86737275       2.83158374    
       30480   3.19439030       1.86907840       2.83315468    
       30540   3.21073818       1.86907840       2.83480120    
       30600   3.23058128       1.87099981       2.83648992    
       30660   3.23058128       1.87099981       2.83821154    
       30720   3.25040913       1.87319696       2.83998513    
       30780   3.25086665       1.87319696       2.84183216    
       30840   3.26097822       1.87557352       2.84385324    
       30900   3.26097822       1.87557352       2.84602284    
       30960   3.28380442       1.87819552       2.84830284    
       31020   3.29999995       1.87819552       2.85064483    
       31080   3.31780434       1.88153732       2.85304189    
       31140   3.31780434       1.88153732       2.85549092    
       31200   3.32439137       1.88542414       2.85796380    
       31260   3.32469559       1.88542414       2.86040020    
       31320   3.33878255       1.88965583       2.86282444    
       31380   3.33878255       1.88965583       2.86527443    
       31440   3.34660864       1.89415312       2.86776614    
       31500   3.36623907       1.89415312       2.87029362    
       31560   3.38641310       1.89875150       2.87285399    
       31620   3.38641310       1.89875150       2.87543392    
       31680   3.40456533       1.90366638       2.87800479    
       31740   3.41300011       1.90366638       2.88051891    
       31800   3.42565227       1.90888286       2.88300920    
       31860   3.42565227       1.90888286       2.88543749    
       31920   3.43736959       1.91422606       2.88776588    
       31980   3.44817400       1.91422606       2.88996696    
       32040   3.45522213       1.91965973       2.89206028    
       32100   3.46610880       1.91965973       2.89410996    
       32160   3.49817395       1.92486036       2.89612079    
       32220   3.50226665       1.92486036       2.89812183    
       32280   3.51117778       1.92980731       3.14461422    
       32340   3.50306511       1.92980731       3.14567637    
       32400   3.49497819       1.93479741       3.14656806    
       32460   3.49555564       1.93479741       3.14725828    
       32520   3.50506663       1.93980587       3.14778996    
       32580   3.50958705       1.93980587       3.14826560    
       32640   3.52141309       1.94470704       3.14864945    
       32700   3.52593470       1.94470704       3.14909959    
       32760   3.53104448       1.94987357       3.14961553    
       32820   3.53434777       1.94987357       3.15018559    
       32880   3.53589129       1.95550013       3.15075731    
       32940   3.53510880       1.95550013       3.15131927    
       33000   3.55333328       1.96166229       3.15187883    
       33060   3.53682613       1.96166229       3.15239429    
       33120   3.53006530       1.96832430       3.15294981    
       33180   3.51921749       1.96832430       3.15351558    
       33240   3.52655554       1.97537816       3.15403795    
       33300   3.51078272       1.97537816       3.15447187    
       33360   3.50584793       1.98280120       3.15487194    
       33420   3.51415563       1.98280120       3.15525079    
       33480   3.51345444       1.99030483       3.15552211    
       33540   3.51345444       1.99030483       3.15572166    
       33600   3.48725009       1.99792266       3.15583110    
       33660   3.47086358       1.99792266       3.15586305    
       33720   3.47654557       2.00528193       3.15583205    
       33780   3.47542214       2.00528193       3.15580034    
       33840   3.47772717       2.01244140       3.15573573    
       33900   3.47538638       2.01244140       3.15566015    
       33960   3.46629548       2.01961780       3.15560627    
       34020   3.44877768       2.01961780       3.15555048    
       34080   3.45065904       2.02668524       3.15548944    
       34140   3.41784096       2.02668524       3.15538645    
       34200   3.39931822       2.03382063       3.15524316    
       34260   3.37597728       2.03382063       3.15510225    
       34320   3.37597728       2.04097080       3.15490723    
       34380   3.33306813       2.04097080       3.15463471    
       34440   3.31365919       2.04788995       3.15422702    
       34500   3.29718184       2.04788995       3.15358591    
       34560   3.29718184       2.05442691       3.15287471    
       34620   3.28154540       2.05442691       3.15213847    
       34680   3.27534080       2.06025171       3.15144610    
       34740   3.25149989       2.06025171       3.15080357    
       34800   3.25149989       2.06564808       3.15012407    
       34860   3.24197721       2.06564808       3.14943123    
       34920   3.23920465       2.07099795       3.14876771    
       34980   3.23556828       2.07099795       3.14810753    
       35040   3.23556828       2.07600832       3.14743280    
       35100   3.21604538       2.07600832       3.14672494    
       35160   3.19475007       2.08094549       3.14597487    
