 20190105
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       32280   1.55163157       1.77791238       1.27772963    
       32340   1.55782056       1.77791238       1.27523983    
       32400   1.55730772       1.77034235       1.27267003    
       32460   1.56741023       1.77034235       1.27006972    
       32520   1.56476319       1.76329744       1.26744616    
       32580   1.56789744       1.76329744       1.26492238    
       32640   1.56838465       1.75598907       1.26244450    
       32700   1.56558979       1.75598907       1.26010275    
       32760   1.56786847       1.74870205       1.25803244    
       32820   1.56823075       1.74870205       1.25636971    
       32880   1.56920516       1.74159193       1.25520277    
       32940   1.57284617       1.74159193       1.25459421    
       33000   1.57273686       1.73561919       1.25429249    
       33060   1.57102633       1.73561919       1.25409603    
       33120   1.57212818       1.73170412       1.25384712    
       33180   1.57953846       1.73170412       1.25355709    
       33240   1.57676923       1.72907305       1.25346434    
       33300   1.57700002       1.72907305       1.25360775    
       33360   1.57071793       1.72632384       1.25397193    
       33420   1.56505132       1.72632384       1.25446284    
       33480   1.56797433       1.72447276       1.25495160    
       33540   1.57239473       1.72447276       1.25556982    
       33600   1.56787181       1.72349155       1.25646102    
       33660   1.57423079       1.72349155       1.25748670    
       33720   1.57184613       1.72253084       1.25863135    
       33780   1.57489479       1.72253084       1.25975478    
       33840   1.56900001       1.72271931       1.26074433    
       33900   1.56010258       1.72271931       1.26176214    
       33960   1.55657494       1.72337675       1.26261723    
       34020   1.55657494       1.72337675       1.26321208    
       34080   1.54907322       1.72351754       1.26355565    
       34140   1.54692852       1.72351754       1.26361740    
       34200   1.54692852       1.72300947       1.26360953    
       34260   1.54346514       1.72300947       1.26353562    
       34320   1.53820455       1.72154677       1.26332140    
       34380   1.53246665       1.72154677       1.26307225    
       34440   1.53246665       1.71976066       1.26280785    
       34500   1.53291106       1.71976066       1.26242852    
       34560   1.52621734       1.71745098       1.26192474    
       34620   1.52935553       1.71745098       1.26113951    
       34680   1.53397775       1.71506727       1.26008379    
       34740   1.53252172       1.71506727       1.25890255    
       34800   1.52693474       1.71219134       1.25762355    
       34860   1.52591109       1.71219134       1.25628662    
       34920   1.52066672       1.70825183       1.25509381    
       34980   1.51930439       1.70825183       1.25396454    
       35040   1.51978266       1.70393574       1.25307274    
       35100   1.51228261       1.70393574       1.25251293    
       35160   1.50728893       1.70017195       1.25228763    
       35220   1.50430429       1.70017195       1.25252485    
       35280   1.49634778       1.69733715       1.25314713    
       35340   1.48936951       1.69733715       1.25407445    
       35400   1.48553336       1.69582391       1.25511658    
       35460   1.48310864       1.69582391       1.25611544    
       35520   1.47389126       1.69582415       1.25705361    
       35580   1.46630430       1.69582415       1.25798094    
       35640   1.46513331       1.69626451       1.25891209    
       35700   1.46063042       1.69626451       1.25992894    
       35760   1.45628893       1.69646680       1.26098323    
       35820   1.45066667       1.69646680       1.26208961    
       35880   1.44413328       1.69667506       1.53140914    
       35940   1.44256520       1.69667506       1.53080261    
       36000   1.43477774       1.69701469       1.52981889    
       36060   1.43200004       1.69701469       1.52849030    
       36120   1.41991115       1.69647801       1.52675915    
       36180   1.42008698       1.69647801       1.52463782    
       36240   1.41415560       1.69425988       1.52230322    
       36300   1.41144443       1.69425988       1.51988721    
       36360   1.40773332       1.69063294       1.51751900    
       36420   1.40493476       1.69063294       1.51503181    
       36480   1.40100002       1.68608832       1.51271272    
       36540   1.39673328       1.68608832       1.51046348    
       36600   1.38768888       1.68170583       1.50827956    
       36660   1.38243473       1.68170583       1.50641870    
       36720   1.37931108       1.67779613       1.50468254    
       36780   1.36757779       1.67779613       1.50324309    
       36840   1.35455561       1.67423964       1.50208354    
       36900   1.34515560       1.67423964       1.50092900    
