 20181217
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       32280   1.64772725       2.16145754       1.49886501    
       32340   1.64733338       2.16145754       1.50035977    
       32400   1.64691114       2.15928507       1.50174618    
       32460   1.64838636       2.15928507       1.50322962    
       32520   1.65245450       2.15715289       1.50498641    
       32580   1.65859997       2.15715289       1.50674331    
       32640   1.66106665       2.15446901       1.50849497    
       32700   1.66024995       2.15446901       1.51032007    
       32760   1.66472733       2.15255952       1.51231694    
       32820   1.66997778       2.15255952       1.51432562    
       32880   1.68095553       2.15057993       1.51611733    
       32940   1.68270457       2.15057993       1.51783848    
       33000   1.68988633       2.14919543       1.51955342    
       33060   1.69504440       2.14919543       1.52134979    
       33120   1.69386363       2.14712620       1.52318287    
       33180   1.69281816       2.14712620       1.52493262    
       33240   1.68836367       2.14497662       1.52650666    
       33300   1.68922222       2.14497662       1.52785242    
       33360   1.68843186       2.14295650       1.52914512    
       33420   1.68870449       2.14295650       1.53036129    
       33480   1.69206822       2.14032602       1.53162527    
       33540   1.69206822       2.14032602       1.53290570    
       33600   1.69963634       2.13724470       1.53404808    
       33660   1.70334089       2.13724470       1.53493607    
       33720   1.70565903       2.13439918       1.53568101    
       33780   1.71019995       2.13439918       1.53616893    
       33840   1.71040905       2.13102102       1.53650856    
       33900   1.71336365       2.13102102       1.53671420    
       33960   1.71942222       2.12708735       1.53682733    
       34020   1.71813631       2.12708735       1.53679276    
       34080   1.72399998       2.12251997       1.53652310    
       34140   1.72634089       2.12251997       1.53586316    
       34200   1.72920001       2.11754632       1.53471780    
       34260   1.73252273       2.11754632       1.53294563    
       34320   1.73461366       2.11170793       1.53045821    
       34380   1.73927271       2.11170793       1.52728403    
       34440   1.73927271       2.10380578       1.52352822    
       34500   1.74243176       2.10380578       1.51949692    
       34560   1.74509096       2.09315920       1.51533341    
       34620   1.74797726       2.09315920       1.51101899    
       34680   1.74797726       2.08027816       1.50646853    
       34740   1.74856818       2.08027816       1.50183666    
       34800   1.75455809       2.06686687       1.49707592    
       34860   1.74952269       2.06686687       1.49228752    
       34920   1.74736369       2.05261350       1.48738205    
       34980   1.74406815       2.05261350       1.48220015    
       35040   1.74948835       2.03791904       1.47666919    
       35100   1.74327278       2.03791904       1.47093260    
       35160   1.73852277       2.02288079       1.46513617    
       35220   1.73825002       2.02288079       1.45939636    
       35280   1.74199998       2.00651741       1.45381522    
       35340   1.73379540       2.00651741       1.44853294    
       35400   1.72963631       1.99003196       1.44362748    
       35460   1.73144186       1.99003196       1.43881273    
       35520   1.72509086       1.97427237       1.43397176    
       35580   1.72434092       1.97427237       1.42902422    
       35640   1.72430229       1.96004820       1.42399299    
       35700   1.72004545       1.96004820       1.41890800    
       35760   1.72099996       1.94583201       1.41386151    
       35820   1.71852267       1.94583201       1.40886950    
       35880   1.71852267       1.93136871       1.42407537    
       35940   1.72202277       1.93136871       1.41857874    
       36000   1.72202277       1.91715431       1.41312611    
       36060   1.72200000       1.91715431       1.40778708    
       36120   1.72200000       1.90330863       1.40248716    
       36180   1.70936358       1.90330863       1.39707363    
       36240   1.70425582       1.88951647       1.39169955    
       36300   1.70338094       1.88951647       1.38639212    
       36360   1.70338094       1.87582493       1.38119781    
       36420   1.70640481       1.87582493       1.37602270    
       36480   1.71021426       1.86220801       1.37088144    
       36540   1.70241463       1.86220801       1.36599553    
       36600   1.70892859       1.84892976       1.36139095    
       36660   1.70092857       1.84892976       1.35700166    
       36720   1.69769049       1.83569503       1.35261750    
       36780   1.69844186       1.83569503       1.34827149    
       36840   1.69754767       1.82350445       1.34412122    
       36900   1.69676185       1.82350445       1.34022677    
       36960   1.69414282       1.81128812       1.33657336    
       37020   1.69414282       1.81128812       1.33303082    
       37080   1.68614280       1.79976368       1.32963693    
       37140   1.68338096       1.79976368       1.32626271    
       37200   1.68338096       1.78916776       1.32290328    
       37260   1.67719042       1.78916776       1.31969464    
       37320   1.66733336       1.77903903       1.31682456    
       37380   1.65904760       1.77903903       1.31417286    
       37440   1.65292680       1.76887822       1.31164813    
       37500   1.65183330       1.76887822       1.30915380    
       37560   1.64349997       1.76004755       1.30677223    
       37620   1.63995242       1.76004755       1.30446887    
       37680   1.64916277       1.75171030       1.30242181    
       37740   1.63950002       1.75171030       1.30068815    
       37800   1.64059520       1.74387252       1.29920352    
       37860   1.63795233       1.74387252       1.29810250    
       37920   1.64158142       1.73703432       1.29717839    
       37980   1.64154756       1.73703432       1.29650605    
       38040   1.63976192       1.73115444       1.29598343    
       38100   1.64465117       1.73115444       1.29549062    
       38160   1.64434886       1.72597837       1.29505956    
       38220   1.64347625       1.72597837       1.29456890    
       38280   1.65519047       1.72142994       1.29405975    
       38340   1.66460466       1.72142994       1.29362941    
       38400   1.68006980       1.71720302       1.29318202    
       38460   1.68006980       1.71720302       1.29277396    
       38520   1.69469762       1.71294701       1.29227042    
       38580   1.71683717       1.71294701       1.29174709    
       38640   1.74041855       1.70865846       1.29116452    
       38700   1.74041855       1.70865846       1.29060614    
       38760   1.76346517       1.70402145       1.29010749    
       38820   1.78290701       1.70402145       1.28950751    
       38880   1.80037212       1.69917238       1.28883529    
       38940   1.80037212       1.69917238       1.28797996    
       39000   1.82213950       1.69457209       1.28703129    
       39060   1.84416282       1.69457209       1.28592229    
       39120   1.85013640       1.68970680       1.28481233    
       39180   1.85939538       1.68970680       1.28381419    
       39240   1.87534881       1.68450475       1.28289223    
       39300   1.88211370       1.68450475       1.28202617    
       39360   1.89861369       1.67931688       1.28124225    
       39420   1.90630233       1.67931688       1.28044164    
       39480   1.92465115       1.67445946       1.64928472    
       39540   1.92954540       1.67445946       1.64714110    
       39600   1.93543184       1.66996121       1.64491594    
       39660   1.94253492       1.66996121       1.64286268    
       39720   1.94897676       1.66546690       1.64107609    
       39780   1.95318186       1.66546690       1.63956082    
       39840   1.96688640       1.66092777       1.63833892    
       39900   1.96688640       1.66092777       1.63734686    
       39960   1.96066666       1.65740180       1.63633788    
       40020   1.95117390       1.65740180       1.63539231    
       40080   1.94023907       1.65518117       1.63440716    
       40140   1.93755555       1.65518117       1.63330877    
       40200   1.92615223       1.65324056       1.63202596    
       40260   1.91213048       1.65324056       1.63042724    
       40320   1.90610874       1.65122378       1.62859249    
       40380   1.90877783       1.65122378       1.62677336    
       40440   1.90288889       1.64837945       1.62510228    
       40500   1.89860868       1.64837945       1.62339723    
       40560   1.89547825       1.64472997       1.62170815    
       40620   1.90166664       1.64472997       1.61996567    
       40680   1.89258695       1.64173007       1.61825073    
       40740   1.89230430       1.64173007       1.61661851    
       40800   1.88891304       1.63865232       1.61504185    
       40860   1.88891304       1.63865232       1.61360228    
       40920   1.88413048       1.63575327       1.61224651    
       40980   1.88152170       1.63575327       1.61073422    
       41040   1.88197827       1.63326967       1.60917401    
       41100   1.88197827       1.63326967       1.60762811    
       41160   1.88039136       1.63111794       1.60596704    
       41220   1.88826668       1.63111794       1.60413516    
       41280   1.88957775       1.62870467       1.60221887    
       41340   1.88108885       1.62870467       1.60000265    
       41400   1.87980437       1.62594402       1.59766448    
       41460   1.87800002       1.62594402       1.59522498    
       41520   1.88008893       1.62283754       1.59263051    
       41580   1.88457775       1.62283754       1.59014356    
       41640   1.88845646       1.61910820       1.58767462    
       41700   1.89297783       1.61910820       1.58534384    
       41760   1.90071106       1.61483562       1.58314836    
       41820   1.90993333       1.61483562       1.58101940    
       41880   1.91904342       1.61069965       1.57890403    
       41940   1.91635561       1.61069965       1.57676446    
       42000   1.92284441       1.60705185       1.57451940    
       42060   1.93002224       1.60705185       1.57227576    
       42120   1.94443476       1.60343087       1.56997037    
       42180   1.93959999       1.60343087       1.56771183    
       42240   1.94333339       1.59943140       1.56561124    
       42300   1.94642222       1.59943140       1.56368804    
       42360   1.95265222       1.59514463       1.56191587    
       42420   1.94122219       1.59514463       1.56028354    
       42480   1.93893337       1.59138596       1.55875123    
       42540   1.93915558       1.59138596       1.55729365    
       42600   1.94726086       1.58823109       1.55598700    
       42660   1.93904448       1.58823109       1.55473173    
       42720   1.93568885       1.58545089       1.55359745    
       42780   1.93973339       1.58545089       1.55244660    
       42840   1.94676089       1.58320558       1.55131924    
       42900   1.93959999       1.58320558       1.55026305    
       42960   1.94326663       1.58142686       1.54933679    
