   3.87328887       3.88081932    
   3.85364604       3.87363863    
   3.79253626       3.91014552    
   3.95414662       3.98073435    
   4.01991367       4.06734180    
   4.07932425       4.13194752    
   3.98204422       4.06997919    
   3.83612871       3.72064328    
   3.91429257       3.60436201    
   4.07212973       3.48771143    
   4.28830624       3.33489990    
   4.16528559       3.16840291    
   4.13134050       3.41634512    
   4.33104181       4.31379366    
   4.38544798       4.39263535    
   4.26173639       4.42295408    
   4.12498665       4.49355030    
   4.16325092       4.59968853    
   4.18184233       4.50166416    
   4.12240791       4.12359571    
   4.15989399       4.11657047    
   4.38243532       4.10395241    
   4.39391518       4.06668186    
   4.47032738       4.00903130    
   4.58598900       4.18164539    
   4.70337677       4.71776104    
   4.65157938       4.72502518    
   4.69967794       4.76788807    
   4.87217760       4.84359169    
   4.99772835       4.93690872    
   5.21754551       5.11178684    
   5.42159319       5.55680275    
   5.50430632       5.78167152    
   5.46441889       5.94270563    
   5.30267334       6.08273220    
   5.07592392       6.16941881    
   4.61602116       5.67662287    
   4.23395967       4.21198606    
   4.07386684       3.97122836    
   3.84005117       3.76069641    
   3.71895742       3.54537892    
   3.76280355       3.38974261    
   3.79872584       3.43633771    
   3.61627054       3.56182408    
   3.41293478       3.44962549    
   3.25429988       3.39234996    
   3.14101791       3.32214427    
   2.96934247       3.25424266    
   2.80326676       3.14756918    
   2.87957859       3.02720904    
   3.00063658       3.08763671    
   3.08629918       3.10375834    
   3.19216037       3.14971781    
   3.16826963       3.22609472    
   3.18952465       3.22700500    
   3.20639277       3.12855911    
   3.20910192       3.06528425    
   3.26491666       3.01913881    
   4.25009632       4.19679594    
   4.02985430       3.96712875    
   3.80062819       3.71432161    
   3.58034778       3.56996417    
   3.68424678       3.47611380    
   3.81683493       3.39367723    
   3.89274836       3.53651047    
   4.01984787       3.94669676    
   4.24793386       4.02726316    
   4.25040722       4.08780813    
   4.16575766       4.12489939    
   4.09773445       4.16621208    
   3.98554492       4.11737442    
   3.94033957       3.87961149    
   3.84728694       3.76035070    
   3.79503489       3.65142965    
   3.60029864       3.54065657    
   3.53888392       3.41872072    
   3.51534653       3.34200621    
   3.41333127       3.27305102    
   3.35644007       3.20988083    
   3.29273224       3.20260763    
   3.38709307       3.18798923    
   3.43361664       3.09919047    
   3.52458644       3.20767975    
   3.78393221       3.86303520    
   4.05160999       4.07662678    
   4.50170803       4.18259478    
   4.85279322       4.25096560    
   5.24833870       4.35532141    
   5.48770237       4.78196096    
   5.50669670       5.51069546    
   5.32763147       5.43134212    
   4.98560190       5.37889194    
   4.77198935       5.31414700    
   4.51424313       5.19826698    
   4.25552654       4.77441883    
   4.16138077       4.00955534    
   4.13368940       3.89026308    
   4.10244274       3.79391146    
   4.09115505       3.67407155    
   4.13399744       3.64226079    
   4.25558615       3.83684397    
   4.30818987       4.28835773    
   4.35058880       4.35327196    
   4.51174927       4.36892080    
   4.58675671       4.41554642    
   4.61685705       4.40585423    
   4.56404352       4.41776562    
   4.43111086       4.55012178    
   4.24529791       4.50331926    
   3.99620056       4.43731737    
   3.69925928       4.33863544    
   3.45136952       4.23315525    
   3.33584666       3.93225050    
   3.21775627       3.14832258    
   3.19551945       3.01692629    
   3.17316675       2.97292829    
   5.77114916       5.70469999    
   5.74132633       5.57464886    
   5.53664351       5.29856586    
   5.16313410       4.96151400    
   4.80836201       4.65343189    
   4.65503979       4.44290686    
   4.44480944       4.29360580    
   4.37213278       4.41167068    
   4.32533550       4.59039783    
   4.25704098       4.92154884    
   4.21950054       5.31976414    
   4.11321259       5.72675467    
   3.88150525       5.37796307    
   3.74473453       3.58755755    
   3.82113314       3.32868576    
   3.88309288       2.94958639    
   3.74761963       2.54638624    
   3.54091883       2.32584691    
   3.51312900       2.65884781    
   3.57911921       3.74239588    
   3.47750020       3.84299922    
   3.42864871       3.88922572    
   3.42083788       3.89732289    
   3.44234776       3.89960146    
   3.68806267       3.87097621    
   3.93928075       3.89902878    
   4.41430950       4.09529734    
   4.82944393       4.45075369    
   5.05816174       4.90148354    
   5.21176672       5.23588467    
   5.23434544       5.34751987    
   5.26853657       5.29164124    
   5.43593884       5.35128927    
   5.56397343       5.37894630    
   6.10351324       5.42935562    
   6.62564564       5.53412914    
   7.15132999       6.17940378    
   7.78676701       7.69141531    
   8.31327152       8.06197548    
   8.85760880       8.31714058    
   9.34648514       8.48773479    
   9.79308414       8.51549149    
   10.4090061       9.20648766    
   10.7295990       11.2068539    
   10.8650188       11.5825806    
   10.7204390       11.8591576    
   10.6028748       12.0550432    
   10.4465017       12.2517195    
   10.3247032       11.6603107    
   10.2953320       10.1176624    
   10.1333189       9.93244362    
   9.03771114       9.02190876    
   8.96653938       9.00358295    
   9.09505653       8.95387173    
   9.23805809       8.84617424    
   9.47866249       8.75603485    
   9.56964016       8.68380356    
   9.60575676       8.91949463    
   9.64309788       9.63672352    
   9.53002930       9.64650917    
   9.45710564       9.66110134    
   9.22906685       9.75178814    
   8.92015076       9.94732761    
   8.67910290       9.64072800    
   8.50633430       8.30547905    
   8.36332130       8.05175972    
   8.30596924       7.92401600    
   8.20206738       7.89235449    
   8.38445854       7.75887299    
   8.59096813       7.93077230    
   8.84545326       8.85360909    
   9.15256023       9.10737228    
   9.16425514       9.35846615    
   8.99958038       9.48665333    
   9.12027550       9.74808788    
   9.73421669       10.0206661    
   10.1380558       10.1536608    
   10.5041275       10.3676424    
   10.8496857       10.6553669    
   11.3543606       10.8613415    
   11.8848104       10.9978657    
   11.9115925       11.3550348    
   11.9724684       11.6703167    
   12.6437197       11.5477448    
   13.2472992       11.4436083    
   13.3408327       11.4351368    
   12.9124355       11.3729439    
   12.4225435       11.5518894    
   12.0308428       12.0892830    
   11.1147604       11.8608494    
   9.93122864       11.5280590    
   9.41931343       11.2846966    
   9.06137371       11.1314526    
   8.77398205       10.2782354    
   8.64930534       8.51879025    
   8.43285084       8.55906296    
   8.58311653       8.82410526    
   8.77151680       9.09920692    
   8.75635624       9.38523960    
   8.68080139       9.27954292    
   8.48381233       8.72438526    
   8.46101665       8.51957130    
   8.06246376       8.23223019    
   7.40540171       7.84206009    
   7.31639767       7.54590321    
   7.23717880       7.36453867    
   7.14496613       6.97592449    
   6.83821774       7.04625893    
   6.00073624       5.91047430    
   5.75161648       5.79793024    
   5.46645355       5.90515232    
   5.11383152       5.95130062    
   4.72207737       5.92602158    
   4.42756701       5.90475559    
   4.31627417       5.49102688    
   4.43738699       4.33316994    
   4.54860020       4.31976032    
   4.45941067       4.46941090    
   4.37658310       4.65982723    
   4.38045979       4.70645952    
   4.44181347       4.63352728    
   4.41780663       4.51573563    
   4.39000607       4.53288937    
   4.49493551       4.52295017    
   4.60344076       4.58603001    
   4.54674006       4.73691797    
   4.58275604       4.84932423    
   4.75771189       4.69317007    
   4.85515690       4.74810982    
   4.88423538       4.82417154    
   4.88213873       4.91659641    
   5.09040260       4.76389647    
   5.21833324       4.69660854    
   5.30975723       5.26528645    
   5.49013996       5.29511261    
   5.83020020       5.17959976    
   6.14029169       4.90180111    
   6.33438253       4.88431835    
   6.49326849       5.41137314    
   6.56742477       6.63888073    
   6.52018118       6.82995701    
   6.30740547       7.08660221    
   6.06243610       7.37305450    
   5.76788235       7.54339981    
   5.50275517       7.02897167    
   5.30789375       5.24535084    
   5.12341070       4.88429737    
   4.94285536       4.65279293    
   4.75450802       4.45237207    
   4.78869915       4.30056238    
   4.87394238       4.44658804    
   4.92896748       5.07989502    
   5.04691458       5.14469433    
   5.23039961       5.07705832    
   5.39450645       5.06359529    
   5.52060795       5.08132648    
   5.66740894       5.42784595    
   5.73815680       5.98738194    
   5.73117495       6.14554596    
   5.73160267       6.33943319    
   5.60857630       6.52876425    
   5.48643064       6.70897579    
   5.40726328       6.36560678    
   5.40546894       5.34583616    
   5.38880730       5.28852749    
   6.30536985       6.26353216    
   6.01053572       6.20648670    
   5.59871817       6.15194035    
   5.13782930       6.09119511    
   4.76777554       6.04188681    
   4.56615591       5.97454166    
   4.43467331       5.60591125    
   4.84403849       5.03918839    
   5.23122835       5.18868637    
   5.50054836       5.29109716    
   5.59422398       5.39786243    
   5.57557058       5.51035166    
   5.21721506       5.33329201    
   4.77159214       4.57658291    
   4.57914448       4.22128248    
   4.54182529       3.85044217    
   4.66688919       3.51195574    
   4.76937389       3.24268913    
   4.92907858       3.68385077    
   5.07565355       5.01323795    
   5.31217957       5.09260798    
   5.65297174       5.12911463    
   5.97952652       5.21805048    
   6.22168446       5.24312687    
   6.42563343       5.55908298    
   6.47666836       6.55581951    
   6.34366751       6.62714100    
   6.18697929       6.69705105    
   5.96991253       6.63944530    
   5.83839893       6.55241632    
   5.73739004       6.27580023    
   5.69986296       5.60431957    
   5.86177683       5.49479866    
   5.98971081       5.48777723    
   6.10564137       5.53975058    
   6.23655176       5.59158945    
   6.54628086       5.91931057    
   6.95920658       6.94026327    
   7.17720127       7.17233658    
   7.26925182       7.32216883    
   7.32451916       7.35439539    
   7.40342093       7.28312397    
   7.18813086       7.14089060    
   6.73859406       6.66547489    
   6.44033146       6.32755947    
   6.20380974       6.02016735    
   6.02692556       5.77198792    
   5.75552082       5.64286232    
   5.61655283       5.62562799    
   5.77135754       5.89994860    
   5.83888912       5.97243929    
   5.83590746       5.98800421    
   5.87325811       6.00990725    
   5.95930910       6.03785515    
   6.05104399       6.04272318    
   6.07865620       6.00014877    
   6.07656860       6.08012295    
   5.51230288       5.57387781    
   5.66585875       5.83001566    
   5.94151211       6.19630909    
   6.31092978       6.52024460    
   6.69653416       6.80545902    
   7.02013922       7.00679922    
   7.24111176       7.13936329    
   7.29679489       7.25335979    
   7.37156534       7.25426197    
   7.24931431       7.21542597    
   7.17225361       7.14116764    
   7.12889194       7.04674292    
   7.12548590       7.00970221    
   7.27796841       7.16721630    
   7.44919300       7.22324610    
   7.63673401       7.25175381    
   7.90293264       7.26024866    
   8.33077717       7.23363590    
   8.67078114       7.66957951    
   8.82621956       8.81889439    
   8.89151955       8.90958595    
   8.92987633       8.97323418    
   8.81525707       8.95688152    
   8.43245792       8.90441513    
   8.23170376       8.68737793    
   8.19562721       8.33880329    
   8.15502453       8.31228065    
   8.09349155       8.24467754    
   8.06121635       8.22790813    
   8.17402649       8.21947575    
   7.94266129       8.04974079    
   7.50154591       7.44695950    
   7.11023617       7.13755131    
   6.68672705       6.90270376    
   6.33770752       6.65682745    
   5.95752478       6.45228338    
   5.93627453       6.19918728    
   5.87407875       5.80048847    
   5.85093212       5.72922659    
   6.09518337       5.72101212    
   6.28578472       5.78201342    
   6.47641087       5.82912445    
   6.41550684       6.02572393    
   6.43541193       6.37564611    
   6.61147404       6.35028648    
   6.54292202       6.28962278    
   6.46520710       6.20949221    
   6.79220343       6.17525768    
   7.15082693       6.51930904    
   7.48960972       7.51283503    
   7.45859909       7.74766016    
   7.52798176       7.91811895    
   7.64262390       8.00832653    
   7.27433681       8.04964828    
   7.17804956       7.76490307    
   7.12505817       7.03815699    
   7.22580051       6.93247747    
   5.47668839       5.46158075    
   5.47096157       5.46292162    
   5.32890654       5.47795963    
   5.12301683       5.51810551    
   5.06726360       5.53770685    
   4.99464083       5.52494669    
   4.92554712       5.38873005    
   5.12579393       5.09066153    
   5.38394403       5.16747808    
   5.78623152       5.18388271    
   6.31605387       5.18843842    
   6.76138401       5.20892429    
   7.20075464       5.86127615    
   7.67741251       7.72788239    
   8.04540348       8.03502083    
   8.13135529       8.21218586    
   7.97395802       8.27382851    
   7.74227381       8.29394150    
   7.65695095       8.02636719    
   7.39905262       7.28811026    
   7.11106253       6.98877430    
   6.90477371       6.77815533    
   6.78249979       6.62581396    
   6.60757685       6.43324804    
   6.26694393       6.22420597    
   5.97342587       5.85359287    
   5.88692188       5.66956615    
   5.94704342       5.55815601    
   6.06368160       5.49598265    
   6.39162874       5.54256582    
   6.93530178       6.11512232    
   7.32824469       7.51944876    
   7.70166540       7.77476788    
   8.09305573       7.95010853    
   8.31071281       8.03864193    
   8.31503582       8.05167389    
   8.19046211       8.07561684    
   8.16580391       8.06225395    
   7.98196888       7.97581100    
   7.66361856       7.85297108    
   7.47645092       7.74742508    
   7.48420954       7.65400314    
   7.54813671       7.58477926    
   7.64097691       7.74173737    
   7.72292995       7.88419056    
   7.77547312       7.98672771    
   7.84631252       8.06869125    
   7.57041454       8.11415195    
   7.34761524       7.85828686    
   7.25727320       7.13934469    
   7.37418985       7.00705576    
   7.57841730       6.88433933    
   7.47788095       6.79394913    
   7.64762783       6.71436548    
   7.75210810       7.03121567    
   7.81921911       7.86779261    
   7.76979589       7.87512207    
   5.67405319       5.62723780    
   5.54339361       5.43099594    
   5.39099455       5.18231297    
   5.41890240       5.01857662    
   5.66525984       5.03198338    
   6.03152847       5.13557053    
   5.93988609       5.32992887    
   5.65398932       5.68277121    
   5.39988089       5.64840031    
   5.40017891       5.71613741    
   5.57667303       5.76021862    
   5.52388239       5.89232206    
   5.57500410       5.99801207    
   5.66515446       5.70698643    
   5.72401619       5.64671803    
   5.44755554       5.47112036    
   5.20391941       5.35057783    
   5.36247826       5.25706100    
   5.71626949       5.34003544    
   6.08246899       6.19932890    
   6.51077509       6.59008169    
   7.08893061       7.02993870    
   7.55839682       7.42014313    
   7.81363440       7.67482281    
   7.69729471       7.80866766    
   7.63301373       7.74059582    
   7.36309576       7.61559057    
   6.97809601       7.44032812    
   6.80544138       7.24842691    
   6.42563105       7.13548374    
   6.31751823       6.81960058    
   6.32605076       6.23736477    
   6.59185934       6.24349260    
   6.90179968       6.26650190    
   7.02460718       6.29807234    
   7.01817036       6.30032253    
   7.10535717       6.51523447    
   6.82958841       6.88237906    
   6.39171505       6.71428061    
   6.16136169       6.62380362    
   5.67380047       6.52031326    
   5.47473431       6.43372250    
   5.39314747       6.08071089    
   5.60053015       5.51184034    
   5.85395432       5.63114691    
   5.76695347       5.76607227    
   5.86974478       5.97524309    
   5.86826706       6.10680771    
   5.35360622       5.80544567    
   4.59830618       4.62876415    
   4.11404753       4.25874662    
   4.15324640       3.93381763    
   4.30015230       3.60704184    
   4.30216742       3.37822151    
   4.33186817       3.65428734    
   4.43930101       4.54180241    
   4.53221464       4.68047333    
   4.83028078       4.78084946    
   4.82592869       4.71790171    
   4.85862207       4.64085293    
   4.83557177       4.59209251    
   4.89411640       4.54375172    
   4.97934484       4.50760555    
   5.15855026       4.68184519    
   5.18020296       5.11033249    
   5.17586899       5.09892035    
   5.10347366       5.07873201    
   4.83828974       5.05087566    
   4.59124660       4.99355459    
   4.37382507       4.74491024    
   4.13453770       4.16935158    
   3.94503856       4.07186699    
   3.86160398       4.03643274    
   4.08943510       4.04344368    
   4.35588312       4.08430958    
   4.63422346       4.33978653    
   4.95424557       5.05278635    
   5.17499018       5.28894472    
   5.45287418       5.43833303    
   5.53739929       5.51379347    
   5.63053751       5.51444912    
   5.68517590       5.56027794    
   5.73389292       5.77139187    
   5.86255169       5.77875471    
   5.87928104       5.74042988    
   5.88469124       5.67079449    
   5.86504269       5.59906626    
   5.91492653       5.63529444    
   5.91854334       5.85081768    
   5.89419270       5.83154392    
   5.88472223       5.82132244    
   5.93715382       5.82337618    
   5.94944668       5.82599401    
   5.73145247       5.76694250    
   5.49925137       5.48305655    
   5.32962704       5.31184292    
   5.07890892       5.16644001    
   4.95747519       5.05066299    
   4.91000271       4.98085165    
   5.09972239       5.02803993    
   5.31119394       5.32431412    
   5.44427395       5.48645115    
   5.71203470       5.62892580    
   5.85054541       5.73343182    
   5.81723309       5.79461336    
   5.83558273       5.89971924    
   6.12983227       6.20194483    
   6.18764496       6.27470493    
   6.19720984       6.30203962    
   6.31061649       6.31759119    
   6.56285334       6.29385233    
   6.69783545       6.34441042    
   6.55049276       6.49334717    
   6.51766396       6.39566231    
   8.46898174       8.42131901    
   8.00414753       8.07017517    
   7.36755371       7.63704014    
   6.94850159       7.31234360    
   6.84210443       7.14802837    
   6.85925770       7.07527161    
   7.16054630       7.21589279    
   7.66701794       7.78436804    
   8.12462807       8.21245575    
   8.34835243       8.60284996    
   8.54827309       8.91901970    
   8.86120129       9.16108513    
   8.68372345       9.10518742    
   8.70349312       8.69310474    
   8.74295998       8.69399071    
   8.95723629       8.67585754    
   9.30781174       8.67061806    
   9.79493809       8.68227196    
   10.3789272       9.32192421    
   10.7815809       11.0097370    
   10.9768591       11.3844357    
   10.7932367       11.6588182    
   10.5073109       11.8334255    
   10.2193756       11.9196787    
   9.95037174       11.2457161    
   9.66805458       9.39604855    
   9.88903999       9.14934731    
   10.0247068       8.99442196    
   9.91699123       8.91951656    
   9.62812519       8.95895576    
   9.58429813       9.20704842    
   9.50234509       9.59735298    
   9.02536392       9.70870495    
   8.64461040       9.84766865    
   8.36396885       10.0279579    
   8.18640137       10.1749954    
   8.18010521       9.67697334    
   8.56440544       8.50370502    
   9.14732170       8.74338341    
   9.64737988       8.98224068    
   10.6033592       9.17283821    
   11.3800068       9.26911640    
   11.6839075       10.0796747    
   12.0361795       12.0357084    
   11.9931259       12.1216068    
   12.0544729       12.0167446    
   11.8819151       11.8841667    
   11.8333397       11.7279806    
   12.7666607       12.0924835    
   13.5802565       13.7663670    
   14.5908155       14.3925991    
   15.3419418       14.8931227    
   15.5919266       15.1689558    
   15.1058836       15.3015699    
   14.5731993       14.9996386    
   14.0143995       13.9567261    
   13.4615908       13.5310011    
   5.53119516       5.53152990    
   5.45526981       5.47704792    
   5.35109997       5.33046389    
