 20180816
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        7200   14.3737707       15.4111919       14.1330795    
        7260   14.3747540       15.4114275       14.1331892    
        7320   14.3772135       15.4122286       14.1318083    
        7380   14.3801641       15.4124022       14.1290073    
        7440   14.3827868       15.4110069       14.1255035    
        7500   14.3852463       15.4078064       14.1218433    
        7560   14.3847542       15.4031878       14.1180086    
        7620   14.3832788       15.3975716       14.1139784    
        7680   14.3842621       15.3914919       14.1094246    
        7740   14.3863935       15.3849373       14.1043062    
        7800   14.3898363       15.3779440       14.0990143    
        7860   14.3929510       15.3701572       14.0938120    
        7920   14.3960657       15.3618612       14.0894556    
        7980   14.3970490       15.3533192       14.0867224    
        8040   14.3972130       15.3450403       14.0860224    
        8100   14.3947544       15.3377314       14.0874310    
        8160   14.3947544       15.3320208       14.0902977    
        8220   14.3968849       15.3281269       14.0938368    
        8280   14.3962297       15.3258247       14.0977793    
        8340   14.3960657       15.3245001       14.1017437    
        8400   14.3968849       15.3236189       14.1052399    
        8460   14.3993444       15.3228340       14.1080284    
        8520   14.4044266       15.3219023       14.1100283    
        8580   14.4070492       15.3203430       14.1114483    
        8640   14.4068851       15.3179131       14.1124849    
        8700   14.4072132       15.3145323       14.1134062    
        8760   14.4068851       15.3103809       14.1146288    
        8820   14.4052458       15.3057442       14.1161280    
        8880   14.4055738       15.3009634       14.1176586    
        8940   14.4067211       15.2963448       14.1187706    
        9000   14.4073772       15.2918186       14.1190453    
        9060   14.4073772       15.2872229       14.1184282    
        9120   14.4045906       15.2820215       14.1173363    
        9180   14.3950815       15.2758951       14.1162462    
        9240   14.3865576       15.2689724       14.1153440    
        9300   14.3836069       15.2617102       14.1145439    
        9360   14.3837709       15.2545357       14.1134729    
        9420   14.3854103       15.2476301       14.1118841    
        9480   14.3901644       15.2406673       14.1096487    
        9540   14.3952456       15.2332096       14.1066132    
        9600   14.3985243       15.2251711       14.1027603    
        9660   14.4021311       15.2162313       14.0981817    
        9720   14.4027872       15.2062416       14.0932608    
        9780   14.4037704       15.1953182       14.0883703    
        9840   14.4065571       15.1838818       14.0836678    
        9900   14.4073772       15.1723652       14.0791731    
        9960   14.4040985       15.1611967       14.0749578    
       10020   14.4004917       15.1504841       14.0709772    
       10080   14.3977051       15.1400661       14.0671492    
