 20181130
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        7200   11.3647537       13.1479139       11.6386604    
        7260   11.3488522       13.1397734       11.6438761    
        7320   11.3321314       13.1357985       11.6484461    
        7380   11.3165569       13.1343365       11.6508427    
        7440   11.3013115       13.1337862       11.6521177    
        7500   11.2855740       13.1323662       11.6540604    
        7560   11.2700005       13.1292009       11.6585379    
        7620   11.2560654       13.1252327       11.6655712    
        7680   11.2414751       13.1222544       11.6740446    
        7740   11.2237701       13.1214085       11.6829691    
        7800   11.2070494       13.1226082       11.6911755    
        7860   11.1891804       13.1250458       11.6972218    
        7920   11.1726227       13.1275215       11.6996899    
        7980   11.1578684       13.1289806       11.6986408    
        8040   11.1447544       13.1280003       11.6957932    
        8100   11.1311474       13.1236382       11.6930084    
        8160   11.1172132       13.1159916       11.6903019    
        8220   11.1024590       13.1067638       11.6866856    
        8280   11.0862293       13.0973759       11.6809330    
        8340   11.0709839       13.0875807       11.6726990    
        8400   11.0567217       13.0767965       11.6630840    
        8460   11.0416393       13.0643272       11.6535091    
        8520   11.0273771       13.0499945       11.6439266    
        8580   11.0137701       13.0345821       11.6341047    
        8640   11.0006561       13.0187674       11.6246490    
        8700   10.9847546       13.0028734       11.6169529    
        8760   10.9704914       12.9873362       11.6119308    
        8820   10.9586887       12.9732504       11.6088715    
        8880   10.9436064       12.9619350       11.6062393    
        8940   10.9298363       12.9535313       11.6022930    
        9000   10.9154100       12.9465885       11.5962830    
        9060   10.9019670       12.9390564       11.5877895    
        9120   10.8885250       12.9295406       11.5769444    
        9180   10.8788528       12.9176245       11.5637283    
        9240   10.8708200       12.9030838       11.5489864    
        9300   10.8573771       12.8860149       11.5339441    
        9360   10.8470488       12.8668251       11.5200243    
        9420   10.8432789       12.8463116       11.5086803    
        9480   10.8460655       12.8259678       11.5003700    
        9540   10.8511477       12.8075142       11.4947491    
        9600   10.8537703       12.7921925       11.4917850    
        9660   10.8544264       12.7796879       11.4908285    
        9720   10.8516397       12.7696266       11.4907799    
        9780   10.8426228       12.7613792       11.4910297    
        9840   10.8331146       12.7544565       11.4914274    
        9900   10.8259020       12.7486725       11.4919147    
        9960   10.8173771       12.7438812       11.4926071    
       10020   10.8121309       12.7400570       11.4932966    
       10080   10.8081970       12.7368622       11.4939117    
       10140   10.8006554       12.7338734       11.4942017    
       10200   10.7926226       12.7309933       11.4939709    
       10260   10.7895079       12.7279844       11.4928141    
       10320   10.7916393       12.7245255       11.4905443    
       10380   10.7921314       12.7203846       11.4873276    
       10440   10.7942619       12.7150860       11.4815702    
       10500   10.7988529       12.7082596       11.4737196    
       10560   10.8029509       12.7000132       11.4653826    
       10620   10.8068857       12.6900415       11.4573145    
       10680   10.8103275       12.6785164       11.4496078    
       10740   10.8113117       12.6663618       11.4421206    
       10800   10.8118029       12.6539106       10.6964684    
       10860   10.8109837       12.6414394       10.6891499    
       10920   10.8118029       12.6291342       10.6827307    
       10980   10.8136063       12.6171656       10.6781082    
       11040   10.8147545       12.6058064       10.6759930    
       11100   10.8160658       12.5957403       10.6756735    
       11160   10.8193445       12.5877314       10.6759224    
       11220   10.8254099       12.5820217       10.6752796    
       11280   10.8296719       12.5779438       10.6730318    
       11340   10.8306561       12.5743103       10.6691828    
       11400   10.8318033       12.5696898       10.6642971    
       11460   10.8319674       12.5636358       10.6593714    
       11520   10.8337708       12.5560884       10.6551104    
       11580   10.8370495       12.5473251       10.6518593    
       11640   10.8377047       12.5383263       10.6495218    
       11700   10.8367214       12.5301065       10.6474953    
       11760   10.8347540       12.5228424       10.6456947    
       11820   10.8354101       12.5159588       10.6441164    
       11880   10.8365574       12.5087643       10.6430922    
       11940   10.8378687       12.5013514       10.6431561    
       12000   10.8411474       12.4941130       10.6446524    
