 20190531
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        7200   8.94688511       10.0964146       8.99024296    
        7260   8.94295120       10.0935221       8.99135399    
        7320   8.93770504       10.0908508       8.99336338    
        7380   8.93311501       10.0885286       8.99651241    
        7440   8.93032742       10.0869312       9.00072861    
        7500   8.92918015       10.0864391       9.00567818    
        7560   8.92868805       10.0870123       9.01109123    
        7620   8.92426205       10.0885334       9.01681709    
        7680   8.91754055       10.0907736       9.02258968    
        7740   8.91114712       10.0934992       9.02802372    
        7800   8.90377045       10.0965595       9.03287697    
        7860   8.89819717       10.0997257       9.03719997    
        7920   8.89327908       10.1027050       9.04139137    
        7980   8.88590145       10.1052933       9.04577827    
        8040   8.87524605       10.1074791       9.05037785    
        8100   8.86262321       10.1095247       9.05510235    
        8160   8.85377026       10.1117096       9.05994606    
        8220   8.84491825       10.1141243       9.06497002    
        8280   8.83885288       10.1166945       9.07018948    
        8340   8.83213139       10.1193285       9.07557392    
        8400   8.82803249       10.1220226       9.08099842    
        8460   8.82458973       10.1247797       9.08640766    
        8520   8.81885242       10.1275225       9.09164906    
        8580   8.81426239       10.1302376       9.09652233    
        8640   8.81213093       10.1330252       9.10086060    
        8700   8.80901623       10.1357956       9.10461998    
        8760   8.80426216       10.1383514       9.10791779    
        8820   8.79885292       10.1406355       9.11088467    
        8880   8.79114723       10.1425524       9.11360073    
        8940   8.78426266       10.1440115       9.11608028    
        9000   8.77868843       10.1451416       9.11856937    
        9060   8.77508163       10.1461411       9.12164593    
        9120   8.77475452       10.1471300       9.12585735    
        9180   8.77377033       10.1483908       9.13110256    
        9240   8.77147579       10.1504583       9.13680267    
        9300   8.76573753       10.1535997       9.14235497    
        9360   8.76032829       10.1575098       9.14711761    
        9420   8.75622940       10.1616440       9.15090275    
        9480   8.75180340       10.1653242       9.15374947    
        9540   8.74688530       10.1680450       9.15589142    
        9600   8.74491787       10.1697903       9.15794563    
        9660   8.74393463       10.1707354       9.16008949    
        9720   8.74229527       10.1713457       9.16154194    
        9780   8.74114799       10.1721888       9.16171837    
