 20190226
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        7260   14.3263931       14.7441902       14.3098230    
        7320   14.3172131       14.7383442       14.3040781    
        7380   14.3062296       14.7319088       14.2986784    
        7440   14.2940979       14.7247019       14.2929535    
        7500   14.2819672       14.7169352       14.2872448    
        7560   14.2727871       14.7087212       14.2823505    
        7620   14.2670488       14.7003508       14.2791424    
        7680   14.2591801       14.6922817       14.2774143    
        7740   14.2518034       14.6862125       14.2765589    
        7800   14.2434425       14.6826944       14.2759924    
        7860   14.2373772       14.6805477       14.2753534    
        7920   14.2347546       14.6790180       14.2748117    
        7980   14.2306557       14.6774750       14.2741632    
        8040   14.2268848       14.6755142       14.2731495    
        8100   14.2236061       14.6730270       14.2722883    
        8160   14.2195082       14.6698360       14.2726078    
        8220   14.2163935       14.6661024       14.2748499    
        8280   14.2121315       14.6629162       14.2780619    
        8340   14.2113113       14.6620331       14.2807741    
        8400   14.2108192       14.6642179       14.2825413    
        8460   14.2078686       14.6673584       14.2836828    
        8520   14.2059021       14.6691914       14.2847548    
        8580   14.2068853       14.6694136       14.2863197    
        8640   14.2085247       14.6688700       14.2888680    
        8700   14.2093439       14.6683340       14.2926807    
        8760   14.2085247       14.6683340       14.2975807    
        8820   14.2044258       14.6691647       14.3032970    
        8880   14.1981964       14.6709013       14.3098183    
        8940   14.1919670       14.6733189       14.3171473    
        9000   14.1898365       14.6761780       14.3253584    
        9060   14.1922951       14.6796408       14.3346100    
        9120   14.1990166       14.6840286       14.3448448    
        9180   14.2075405       14.6894827       14.3556662    
        9240   14.2163935       14.6961746       14.3666592    
        9300   14.2242622       14.7041178       14.3772907    
        9360   14.2288523       14.7128677       14.3874235    
        9420   14.2329512       14.7216425       14.3974056    
        9480   14.2372131       14.7298183       14.4075155    
        9540   14.2419672       14.7374477       14.4173603    
        9600   14.2457380       14.7449827       14.4258671    
        9660   14.2493439       14.7527208       14.4319363    
        9720   14.2518034       14.7603207       14.4350672    
        9780   14.2518034       14.7669020       14.4350290    
        9840   14.2521315       14.7716255       14.4310646    
        9900   14.2478685       14.7734661       14.4239388    
        9960   14.2434425       14.7711372       14.4162579    
       10020   14.2344265       14.7643423       14.4104500    
       10080   14.2252455       14.7546082       14.4065914    
       10140   14.2181969       14.7447557       14.4038801    
       10200   14.2119675       14.7368059       14.4015484    
       10260   14.2080326       14.7309618       14.3989010    
       10320   14.2067213       14.7266560       14.3955612    
       10380   14.1996717       14.7230568       14.3926649    
       10440   14.1914759       14.7193003       14.3907719    
       10500   14.1855736       14.7150278       14.3891430    
       10560   14.1783609       14.7108450       14.3867579    
       10620   14.1695080       14.7067642       14.3836298    
       10680   14.1608200       14.7022018       14.3800793    
       10740   14.1527872       14.6966295       14.3764982    
       10800   14.1393442       14.6903477       14.3735170    
       10860   14.1291800       14.6836834       14.2916317    
       10920   14.1229506       14.6769953       14.2901926    
       10980   14.1173773       14.6707525       14.2887287    
       11040   14.1114750       14.6652651       14.2861700    
       11100   14.1065578       14.6602554       14.2821426    
       11160   14.1024590       14.6548414       14.2761269    
       11220   14.0973768       14.6484709       14.2679644    
       11280   14.0895081       14.6409492       14.2587156    
       11340   14.0852461       14.6317730       14.2490788    
       11400   14.0834427       14.6211815       14.2394800    
       11460   14.0798359       14.6098328       14.2302513    
       11520   14.0755739       14.5979958       14.2211142    
       11580   14.0688524       14.5860081       14.2113657    
       11640   14.0657377       14.5742416       14.2005873    
       11700   14.0618029       14.5623713       14.1886635    
       11760   14.0537701       14.5497713       14.1756535    
       11820   14.0454102       14.5359468       14.1620102    
       11880   14.0378685       14.5206594       14.1489487    
       11940   14.0329504       14.5041580       14.1379566    
       12000   14.0293446       14.4873867       14.1291304    
       12060   14.0209837       14.4720116       14.1217556    
       12120   14.0150824       14.4588976       14.1151953    
       12180   14.0116396       14.4476671       14.1089315    
       12240   14.0088520       14.4375858       14.1023016    
       12300   14.0050821       14.4282637       14.0947046    
       12360   14.0001640       14.4193287       14.0858841    
       12420   13.9963932       14.4101353       14.0757866    
       12480   13.9942627       14.3999224       14.0644455    
       12540   13.9929504       14.3882904       14.0519600    
       12600   13.9873772       14.3751993       14.0385647    
       12660   13.9793444       14.3605232       14.0241919    
       12720   13.9701643       14.3444834       14.0083466    
       12780   13.9604921       14.3275194       13.9909687    
       12840   13.9499998       14.3097458       13.9724379    
       12900   13.9398365       14.2909021       13.9529963    
       12960   13.9309835       14.2708979       13.9326582    
       13020   13.9237709       14.2499676       13.9114799    
       13080   13.9163933       14.2281418       13.8898106    
       13140   13.9077053       14.2053547       13.8679810    
       13200   13.8985243       14.1815205       13.8464069    
       13260   13.8906555       14.1569214       13.8259506    
       13320   13.8850822       14.1322308       13.8075838    
       13380   13.8783607       14.1081867       13.7920837    
       13440   13.8718033       14.0857582       13.7791719    
       13500   13.8667212       14.0658598       13.7684908    
       13560   13.8624592       14.0487747       13.7592955    
       13620   13.8596725       14.0339699       13.7503567    
       13680   13.8575411       14.0210047       13.7403908    
       13740   13.8542624       14.0091000       13.7292328    
       13800   13.8481970       13.9971914       13.7174520    
       13860   13.8419676       13.9846544       13.7063046    
       13920   13.8378687       13.9714127       13.6965942    
       13980   13.8326225       13.9579649       13.6889296    
       14040   13.8290167       13.9451981       13.6831684    
       14100   13.8273773       13.9340115       13.6790495    
       14160   13.8240986       13.9243689       13.6763945    
       14220   13.8216391       13.9160404       13.6749191    
       14280   13.8219671       13.9088860       13.6740923    
       14340   13.8218031       13.9031115       13.6729813    
       14400   13.8234425       13.8985443       13.6704950    
       14460   13.8255739       13.8947992       13.4305468    
       14520   13.8245897       13.8911819       13.4264593    
       14580   13.8249178       13.8863430       13.4213476    
       14640   13.8247538       13.8798027       13.4154434    
       14700   13.8257380       13.8720551       13.4093647    
       14760   13.8250818       13.8632793       13.4035854    
       14820   13.8234425       13.8536797       13.3984289    
       14880   13.8204918       13.8438406       13.3940248    
       14940   13.8163939       13.8345079       13.3900013    
       15000   13.8116398       13.8261633       13.3860054    
       15060   13.8029509       13.8188515       13.3818178    
       15120   13.7940979       13.8121529       13.3773937    
       15180   13.7847538       13.8054399       13.3729706    
       15240   13.7768850       13.7982798       13.3687077    
       15300   13.7663937       13.7907667       13.3644743    
       15360   13.7573767       13.7832155       13.3599062    
       15420   13.7500000       13.7758112       13.3546524    
       15480   13.7426233       13.7684183       13.3486624    
       15540   13.7355738       13.7606030       13.3421946    
       15600   13.7286882       13.7520123       13.3356695    
       15660   13.7211475       13.7426004       13.3291550    
       15720   13.7159014       13.7325296       13.3222351    
       15780   13.7078686       13.7221403       13.3145390    
       15840   13.6985245       13.7117252       13.3063231    
       15900   13.6878691       13.7011213       13.2984266    
       15960   13.6790161       13.6900702       13.2915649    
       16020   13.6719675       13.6787605       13.2858515    
       16080   13.6636066       13.6678276       13.2811108    
       16140   13.6542625       13.6577806       13.2768688    
       16200   13.6457376       13.6487236       13.2724953    
       16260   13.6373768       13.6405287       13.2679338    
       16320   13.6303282       13.6327019       13.2635832    
       16380   13.6236067       13.6246862       13.2601137    
       16440   13.6160660       13.6164608       13.2579050    
       16500   13.6096725       13.6086798       13.2570562    
       16560   13.6036062       13.6020365       13.2574959    
       16620   13.5981970       13.5967693       13.2591276    
       16680   13.5926228       13.5929461       13.2616119    
       16740   13.5872135       13.5904608       13.2642984    
       16800   13.5822954       13.5891304       13.2667122    
       16860   13.5778685       13.5884943       13.2686634    
       16920   13.5737705       13.5879536       13.2700596    
       16980   13.5686884       13.5872755       13.2710381    
       17040   13.5634422       13.5862398       13.2717733    
       17100   13.5573769       13.5847130       13.2725916    
       17160   13.5513115       13.5826788       13.2735958    
       17220   13.5460653       13.5802441       13.2744999    
       17280   13.5396719       13.5775414       13.2752218    
       17340   13.5342627       13.5748777       13.2762518    
       17400   13.5299997       13.5723906       13.2780533    
       17460   13.5262299       13.5701590       13.2807913    
       17520   13.5219669       13.5685749       13.2841330    
       17580   13.5155735       13.5678921       13.2879829    
       17640   13.5095081       13.5679312       13.2919426    
       17700   13.5031147       13.5683851       13.2950068    
       17760   13.4963932       13.5691080       13.2964859    
       17820   13.4896717       13.5696974       13.2966070    
       17880   13.4826231       13.5693922       13.2964315    
       17940   13.4740982       13.5673885       13.2964602    
       18000   13.4657373       13.5638151       13.2967949    
       18060   13.4555740       13.5596790       13.7097120    
       18120   13.4450817       13.5561581       13.7084408    
       18180   13.4368849       13.5538960       13.7072783    
       18240   13.4288521       13.5522680       13.7068920    
       18300   13.4214754       13.5502968       13.7067118    
       18360   13.4152460       13.5480881       13.7056551    
       18420   13.4122953       13.5464048       13.7037554    
       18480   13.4103279       13.5452337       13.7012577    
       18540   13.4096718       13.5434656       13.6984510    
       18600   13.4101639       13.5409460       13.6957760    
       18660   13.4109840       13.5380125       13.6933355    
       18720   13.4114752       13.5350380       13.6909084    
       18780   13.4118032       13.5323877       13.6883039    
       18840   13.4116392       13.5300245       13.6854687    
       18900   13.4101639       13.5276680       13.6825495    
       18960   13.4072132       13.5251150       13.6798191    
       19020   13.4021311       13.5223455       13.6775045    
       19080   13.3957376       13.5195408       13.6755714    
       19140   13.3886881       13.5169706       13.6739111    
       19200   13.3803282       13.5148726       13.6728067    
       19260   13.3722954       13.5131512       13.6725693    
       19320   13.3655739       13.5115614       13.6730843    
       19380   13.3586884       13.5100555       13.6740456    
       19440   13.3532791       13.5090523       13.6754351    
       19500   13.3475409       13.5091343       13.6783752    
       19560   13.3424587       13.5103359       13.6832638    
       19620   13.3359013       13.5122108       13.6886225    
       19680   13.3280325       13.5149374       13.6929159    
       19740   13.3193445       13.5192413       13.6958656    
       19800   13.3100004       13.5246277       13.6975679    
       19860   13.3003283       13.5295334       13.6977091    
       19920   13.2911472       13.5332355       13.6965246    
       19980   13.2824593       13.5359116       13.6952209    
       20040   13.2740984       13.5372162       13.6936674    
       20100   13.2680330       13.5367947       13.6912804    
       20160   13.2649183       13.5355530       13.6882124    
       20220   13.2644262       13.5342951       13.6847744    
       20280   13.2654095       13.5324583       13.6810255    
       20340   13.2667217       13.5299253       13.6770563    
       20400   13.2683611       13.5269966       13.6731405    
       20460   13.2706556       13.5238581       13.6695261    
       20520   13.2737703       13.5206003       13.6662092    
       20580   13.2786884       13.5174208       13.6630583    
       20640   13.2859020       13.5146646       13.6602812    
       20700   13.2954102       13.5124044       13.6582975    
       20760   13.3057375       13.5103712       13.6572933    
       20820   13.3172131       13.5084343       13.6571836    
       20880   13.3293438       13.5068188       13.6579332    
       20940   13.3421316       13.5057316       13.6591730    
       21000   13.3544264       13.5055895       13.6607533    
       21060   13.3672132       13.5067158       13.6630201    
       21120   13.3800001       13.5087538       13.6663284    
       21180   13.3934422       13.5112343       13.6703939    
       21240   13.4083605       13.5141916       13.6745701    
       21300   13.4242620       13.5179901       13.6786289    
       21360   13.4411478       13.5226412       13.6829987    
       21420   13.4580326       13.5276260       13.6878815    
       21480   13.4757376       13.5327854       13.6927795    
       21540   13.4939346       13.5384302       13.6969662    
