 20190416
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        7200   17.5001640       17.0822105       17.2256584    
        7260   17.5006561       17.0991383       17.2287006    
        7320   17.5018024       17.1155338       17.2297859    
        7380   17.5070496       17.1306133       17.2283573    
        7440   17.5114746       17.1437187       17.2243633    
        7500   17.5155735       17.1545658       17.2186108    
        7560   17.5214748       17.1628895       17.2127838    
        7620   17.5285244       17.1692734       17.2088127    
        7680   17.5340977       17.1743507       17.2071953    
        7740   17.5390167       17.1801987       17.2078705    
        7800   17.5436058       17.1877689       17.2099571    
        7860   17.5491810       17.1973248       17.2129536    
        7920   17.5545902       17.2083778       17.2163677    
        7980   17.5599995       17.2201900       17.2199402    
        8040   17.5647545       17.2324409       17.2237511    
        8100   17.5701637       17.2447281       17.2279949    
        8160   17.5773773       17.2569485       17.2329197    
        8220   17.5824585       17.2692795       17.2385082    
        8280   17.5868855       17.2819500       17.2447605    
        8340   17.5911484       17.2949066       17.2514496    
        8400   17.5945892       17.3081093       17.2581749    
        8460   17.5996723       17.3215733       17.2640018    
        8520   17.6067219       17.3349419       17.2680054    
        8580   17.6142616       17.3478241       17.2699394    
        8640   17.6208191       17.3591671       17.2698765    
        8700   17.6273766       17.3682365       17.2681637    
        8760   17.6372128       17.3748226       17.2657242    
        8820   17.6475410       17.3791504       17.2631741    
        8880   17.6572132       17.3819637       17.2607460    
        8940   17.6654091       17.3840389       17.2582417    
        9000   17.6736069       17.3857555       17.2557487    
        9060   17.6804924       17.3874073       17.2537651    
        9120   17.6870499       17.3889332       17.2527122    
        9180   17.6932793       17.3905029       17.2524776    
        9240   17.6996727       17.3924828       17.2525558    
        9300   17.7045898       17.3949718       17.2526970    
        9360   17.7095089       17.3979168       17.2527084    
        9420   17.7142620       17.4008884       17.2524185    
        9480   17.7170486       17.4037762       17.2517586    
        9540   17.7170486       17.4063377       17.2507114    
        9600   17.7186890       17.4083214       17.2493973    
        9660   17.7216396       17.4095860       17.2479267    
        9720   17.7247543       17.4098969       17.2459698    
        9780   17.7260647       17.4094582       17.2434845    
        9840   17.7260647       17.4081974       17.2405186    
        9900   17.7247543       17.4061108       17.2373981    
        9960   17.7214756       17.4032383       17.2344856    
       10020   17.7188530       17.3997269       17.2320538    
       10080   17.7175407       17.3959904       17.2300777    
       10140   17.7163925       17.3922520       17.2283974    
       10200   17.7154102       17.3887939       17.2266560    
       10260   17.7132778       17.3855724       17.2246666    
       10320   17.7106552       17.3823662       17.2223606    
       10380   17.7109833       17.3789368       17.2197685    
       10440   17.7142620       17.3752460       17.2168694    
       10500   17.7168846       17.3713226       17.2137012    
       10560   17.7178688       17.3671436       17.2102184    
       10620   17.7172127       17.3626728       17.2063503    
       10680   17.7150822       17.3578434       17.2022133    
       10740   17.7114754       17.3525505       17.1979465    
       10800   17.7072124       17.3466415       17.1960983    
       10860   17.7001648       17.3402023       17.1890545    
       10920   17.6901646       17.3332825       17.1818810    
       10980   17.6801643       17.3261337       17.1748276    
       11040   17.6714745       17.3187046       17.1681557    
       11100   17.6645908       17.3108501       17.1624317    
       11160   17.6585255       17.3029728       17.1577110    
       11220   17.6521320       17.2954941       17.1539841    
       11280   17.6450825       17.2889729       17.1509209    
       11340   17.6378689       17.2833538       17.1481171    
       11400   17.6293449       17.2785568       17.1452312    
       11460   17.6218033       17.2742462       17.1420269    
       11520   17.6154099       17.2700195       17.1383190    
       11580   17.6103287       17.2655315       17.1340351    
       11640   17.6068859       17.2605782       17.1291714    
       11700   17.6055737       17.2550392       17.1237926    
       11760   17.6054096       17.2488422       17.1180687    
       11820   17.6040993       17.2419529       17.1121941    
       11880   17.6044254       17.2344246       17.1061802    
       11940   17.6059017       17.2263947       17.1001129    
       12000   17.6077042       17.2179050       17.0939713    
       12060   17.6104927       17.2090454       17.0878124    
       12120   17.6145897       17.1999588       17.0819721    
       12180   17.6203270       17.1906509       17.0766010    
       12240   17.6260662       17.1813717       17.0715656    
       12300   17.6316395       17.1723213       17.0662632    
       12360   17.6385250       17.1636410       17.0604744    
       12420   17.6444263       17.1552925       17.0540886    
       12480   17.6504917       17.1468410       17.0471363    
       12540   17.6565571       17.1379375       17.0396843    
       12600   17.6639347       17.1284084       17.0323162    
       12660   17.6724586       17.1181316       17.0252724    
       12720   17.6826229       17.1074295       17.0185757    
       12780   17.6949177       17.0967541       17.0120735    
       12840   17.7068844       17.0863609       17.0059013    
       12900   17.7168846       17.0762577       17.0002327    
       12960   17.7242622       17.0662861       16.9953156    
       13020   17.7303276       17.0566921       16.9913731    
       13080   17.7370491       17.0476627       16.9884548    
       13140   17.7450829       17.0394897       16.9864750    
       13200   17.7536068       17.0323887       16.9851284    
       13260   17.7608204       17.0263882       16.9840641    
       13320   17.7655735       17.0212879       16.9830265    
       13380   17.7703285       17.0167027       16.9819622    
       13440   17.7757378       17.0122509       16.9809647    
       13500   17.7814751       17.0077248       16.9800072    
       13560   17.7878685       17.0031281       16.9788322    
       13620   17.7952461       16.9985542       16.9772472    
       13680   17.8031139       16.9940319       16.9750633    
       13740   17.8116398       16.9893570       16.9721317    
       13800   17.8218040       16.9843140       16.9684048    
       13860   17.8313122       16.9787521       16.9639912    
       13920   17.8414745       16.9725571       16.9591312    
       13980   17.8498363       16.9657001       16.9542027    
       14040   17.8563938       16.9582577       16.9496269    
       14100   17.8604927       16.9504890       16.9456863    
       14160   17.8649178       16.9427547       16.9426212    
       14220   17.8703270       16.9354401       16.9405289    
       14280   17.8777046       16.9288483       16.9392643    
       14340   17.8859024       16.9231815       16.9382954    
       14400   17.8947544       16.9185658       17.1298237    
       14460   17.9042625       16.9148388       17.1234207    
       14520   17.9149189       16.9115295       17.1161098    
       14580   17.9267216       16.9080791       17.1077595    
       14640   17.9372139       16.9040394       17.0983791    
       14700   17.9444256       16.8990707       17.0880623    
       14760   17.9491806       16.8929520       17.0771427    
       14820   17.9526234       16.8856430       17.0659809    
       14880   17.9554100       16.8773041       17.0547867    
       14940   17.9585247       16.8682232       17.0436535    
       15000   17.9613113       16.8587723       17.0324860    
       15060   17.9634418       16.8492756       17.0211067    
       15120   17.9652462       16.8399677       17.0094719    
       15180   17.9659023       16.8307934       16.9977417    
       15240   17.9649181       16.8215542       16.9861393    
       15300   17.9622955       16.8121376       16.9747791    
       15360   17.9577045       16.8025894       16.9636841    
       15420   17.9511471       16.7931023       16.9527245    
       15480   17.9445896       16.7838078       16.9416237    
