 20190619
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        7260   19.8714752       19.9895077       20.0327702    
        7320   19.8657379       19.9887123       20.0210209    
        7380   19.8593445       19.9863300       20.0085068    
        7440   19.8555737       19.9826946       19.9952698    
        7500   19.8559017       19.9780674       19.9814777    
        7560   19.8581963       19.9726105       19.9672432    
        7620   19.8621311       19.9664860       19.9525909    
        7680   19.8667221       19.9598961       19.9375248    
        7740   19.8709831       19.9529419       19.9219723    
        7800   19.8744259       19.9455757       19.9058456    
        7860   19.8765583       19.9376678       19.8888760    
        7920   19.8775406       19.9291477       19.8714924    
        7980   19.8759022       19.9196110       19.8539619    
        8040   19.8749180       19.9091206       19.8370724    
        8100   19.8731155       19.8979073       19.8219528    
        8160   19.8704910       19.8862438       19.8092098    
        8220   19.8645897       19.8749504       19.7989349    
        8280   19.8580322       19.8653374       19.7906685    
        8340   19.8527870       19.8580570       19.7838650    
        8400   19.8478680       19.8530235       19.7780075    
        8460   19.8419666       19.8497314       19.7725010    
        8520   19.8327866       19.8475304       19.7668934    
        8580   19.8224583       19.8457394       19.7607899    
        8640   19.8118038       19.8437881       19.7540760    
        8700   19.8019676       19.8412609       19.7467804    
        8760   19.7937698       19.8378735       19.7389202    
        8820   19.7860661       19.8335514       19.7307129    
        8880   19.7800007       19.8283329       19.7225227    
        8940   19.7755737       19.8222942       19.7148209    
        9000   19.7701645       19.8156586       19.7078838    
        9060   19.7621307       19.8089237       19.7018909    
        9120   19.7522945       19.8025780       19.6968193    
        9180   19.7418041       19.7968597       19.6925240    
        9240   19.7286892       19.7919388       19.6887493    
        9300   19.7136059       19.7877369       19.6851158    
        9360   19.6972122       19.7840729       19.6813679    
        9420   19.6818027       19.7806339       19.6773911    
        9480   19.6693439       19.7771301       19.6731205    
        9540   19.6591797       19.7733822       19.6685295    
        9600   19.6447544       19.7692928       19.6636505    
        9660   19.6273766       19.7648354       19.6585064    
        9720   19.6104927       19.7600098       19.6531048    
        9780   19.5981960       19.7548351       19.6474648    
        9840   19.5927868       19.7493229       19.6415634    
        9900   19.5931149       19.7434845       19.6353321    
        9960   19.5980320       19.7373238       19.6287117    
       10020   19.6068859       19.7308178       19.6216164    
       10080   19.6185246       19.7239017       19.6140690    
       10140   19.6329517       19.7164955       19.6061459    
       10200   19.6499996       19.7085571       19.5979156    
       10260   19.6675415       19.7001266       19.5894375    
