 20181208
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        7200   14.9406557       15.4038763       15.3115320    
        7260   14.9373770       15.3981380       15.3164654    
        7320   14.9340982       15.3939829       15.3226490    
        7380   14.9329510       15.3924084       15.3294582    
        7440   14.9365578       15.3930473       15.3367510    
        7500   14.9426231       15.3951426       15.3446083    
        7560   14.9504919       15.3980474       15.3533745    
        7620   14.9568853       15.4013510       15.3628702    
        7680   14.9619675       15.4048576       15.3719187    
        7740   14.9660654       15.4090757       15.3789921    
        7800   14.9668856       15.4141016       15.3835268    
        7860   14.9655733       15.4190798       15.3855257    
        7920   14.9688520       15.4224539       15.3857803    
        7980   14.9708195       15.4234476       15.3852253    
        8040   14.9709835       15.4224739       15.3853226    
        8100   14.9742622       15.4203091       15.3865871    
        8160   14.9798365       15.4183607       15.3875322    
        8220   14.9854097       15.4172945       15.3867435    
        8280   14.9899998       15.4163570       15.3843393    
        8340   14.9954100       15.4140377       15.3815784    
        8400   15.0029507       15.4098969       15.3797112    
        8460   15.0108194       15.4042158       15.3789787    
        8520   15.0190163       15.3979187       15.3793058    
        8580   15.0255737       15.3926744       15.3798380    
        8640   15.0277052       15.3885183       15.3806620    
        8700   15.0291805       15.3848276       15.3807821    
        8760   15.0277052       15.3814220       15.3796701    
        8820   15.0237703       15.3785219       15.3767157    
        8880   15.0196724       15.3756008       15.3717489    
        8940   15.0185242       15.3717089       15.3641987    
        9000   15.0219669       15.3660059       15.3547964    
        9060   15.0255737       15.3579121       15.3453550    
        9120   15.0324593       15.3476019       15.3380270    
        9180   15.0403280       15.3363314       15.3339167    
        9240   15.0468855       15.3259649       15.3333883    
        9300   15.0534430       15.3183823       15.3362198    
        9360   15.0573769       15.3144484       15.3414888    
        9420   15.0593443       15.3141537       15.3479528    
        9480   15.0631151       15.3168335       15.3549128    
        9540   15.0657377       15.3216877       15.3617496    
        9600   15.0673771       15.3273735       15.3683891    
        9660   15.0727873       15.3330469       15.3748455    
        9720   15.0799999       15.3383093       15.3807230    
        9780   15.0863934       15.3431768       15.3864765    
        9840   15.0934429       15.3480864       15.3928556    
        9900   15.1019669       15.3535299       15.3998041    
