 20181216
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        7200   18.1339340       17.3138351       18.0420055    
        7260   18.1211472       17.3071060       18.0292740    
        7320   18.1078682       17.2988586       18.0165024    
        7380   18.0937710       17.2895145       18.0046711    
        7440   18.0780334       17.2795963       17.9947357    
        7500   18.0613117       17.2700310       17.9867935    
        7560   18.0419674       17.2620430       17.9804554    
        7620   18.0214748       17.2563114       17.9754601    
        7680   18.0006561       17.2525921       17.9715900    
        7740   17.9781971       17.2502918       17.9687939    
        7800   17.9537697       17.2488861       17.9669094    
        7860   17.9319668       17.2482700       17.9657307    
        7920   17.9137707       17.2486095       17.9650631    
        7980   17.8986893       17.2499886       17.9649353    
        8040   17.8927860       17.2522449       17.9656162    
        8100   17.8819675       17.2552643       17.9667816    
        8160   17.8659019       17.2593365       17.9676208    
        8220   17.8467216       17.2645836       17.9676018    
        8280   17.8219681       17.2703743       17.9670925    
        8340   17.8018036       17.2757168       17.9672203    
        8400   17.7860661       17.2801323       17.9692345    
        8460   17.7713108       17.2842236       17.9735355    
        8520   17.7585239       17.2892265       17.9796734    
        8580   17.7395077       17.2961426       17.9866352    
        8640   17.7249184       17.3050728       17.9926243    
        8700   17.7088528       17.3150730       17.9964542    
        8760   17.6896725       17.3250008       17.9988594    
        8820   17.6688519       17.3336945       18.0006695    
        8880   17.6518040       17.3405781       18.0022697    
        8940   17.6372128       17.3460903       18.0040016    
        9000   17.6201649       17.3508186       18.0059395    
        9060   17.6013107       17.3552704       18.0081348    
        9120   17.5862293       17.3599415       18.0103855    
        9180   17.5668850       17.3650379       18.0122757    
        9240   17.5472126       17.3704777       18.0136299    
        9300   17.5280323       17.3759556       18.0145626    
        9360   17.5073776       17.3810139       18.0153522    
        9420   17.4842625       17.3855095       18.0165424    
        9480   17.4614754       17.3896408       18.0185947    
        9540   17.4406567       17.3938255       18.0217304    
        9600   17.4203281       17.3985043       18.0258369    
        9660   17.3985252       17.4040432       18.0307808    
        9720   17.3781967       17.4105301       18.0358810    
        9780   17.3604927       17.4178162       18.0405521    
        9840   17.3459015       17.4255047       18.0444336    
        9900   17.3321304       17.4330921       18.0475712    
        9960   17.3183613       17.4403019       18.0501709    
       10020   17.3044262       17.4469833       18.0527725    
       10080   17.2929516       17.4529591       18.0556870    
       10140   17.2818031       17.4582462       18.0586739    
       10200   17.2711468       17.4634495       18.0612831    
       10260   17.2611485       17.4689236       18.0629940    
       10320   17.2498360       17.4744587       18.0633907    
       10380   17.2372131       17.4793911       18.0625134    
       10440   17.2249184       17.4830399       18.0608501    
       10500   17.2096729       17.4852543       18.0591450    
       10560   17.1950817       17.4865589       18.0583057    
       10620   17.1819668       17.4875679       18.0587521    
       10680   17.1696720       17.4888802       18.0603065    
       10740   17.1545906       17.4911118       18.0626335    
       10800   17.1414757       17.4944973       17.9953766    
       10860   17.1306553       17.4988308       17.9971676    
       10920   17.1193447       17.5037594       17.9981747    
       10980   17.1075401       17.5088253       17.9981670    
       11040   17.0983601       17.5134811       17.9971619    
       11100   17.0919666       17.5173092       17.9954109    
       11160   17.0890160       17.5201187       17.9933605    
       11220   17.0863934       17.5219536       17.9910603    
       11280   17.0827866       17.5230217       17.9883881    
       11340   17.0804920       17.5236683       17.9849873    
       11400   17.0808201       17.5238647       17.9802418    
       11460   17.0829506       17.5233154       17.9735050    
       11520   17.0854092       17.5217495       17.9644642    
       11580   17.0857372       17.5188885       17.9535294    
       11640   17.0857372       17.5144386       17.9415989    
       11700   17.0819664       17.5079784       17.9294949    
       11760   17.0813122       17.4995060       17.9179459    
       11820   17.0808201       17.4898624       17.9075298    
       11880   17.0803280       17.4800739       17.8986168    
       11940   17.0821304       17.4709511       17.8911648    
       12000   17.0796719       17.4629116       17.8848228    
       12060   17.0745907       17.4560890       17.8791008    
       12120   17.0703278       17.4504452       17.8736610    
       12180   17.0649185       17.4456978       17.8677330    
       12240   17.0639343       17.4414768       17.8603268    
       12300   17.0616398       17.4375629       17.8518734    
       12360   17.0606556       17.4332428       17.8438644    
       12420   17.0636063       17.4277592       17.8369846    
       12480   17.0683613       17.4212952       17.8310394    
       12540   17.0704918       17.4146423       17.8249969    
       12600   17.0713120       17.4084740       17.8184071    
       12660   17.0736065       17.4030361       17.8120613    
       12720   17.0762291       17.3977833       17.8065777    
       12780   17.0772133       17.3920307       17.8020782    
       12840   17.0809841       17.3862171       17.7982483    
       12900   17.0842628       17.3811417       17.7946854    
       12960   17.0868855       17.3772240       17.7909393    
       13020   17.0886879       17.3742428       17.7867184    
       13080   17.0913124       17.3716984       17.7820835    
