 20190511
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        3600   10.2360659       10.0086803       9.67000008    
        3660   10.2332783       10.0210743       9.67000008    
        3720   10.2332783       10.0333319       9.67000008    
        3780   10.2378693       10.0456505       9.67000008    
        3840   10.2396717       10.0582542       9.67000008    
        3900   10.2445898       10.0712776       9.67000008    
        3960   10.2470493       10.0846539       9.67000008    
        4020   10.2459021       10.0980968       9.67000008    
        4080   10.2439346       10.1111774       9.67000008    
        4140   10.2313118       10.1236191       9.67000008    
        4200   10.2203283       10.1351118       9.67000008    
        4260   10.2108192       10.1452646       9.67000008    
        4320   10.1978693       10.1539450       9.67000008    
        4380   10.1916389       10.1613388       9.67000008    
        4440   10.1873770       10.1677036       9.67000008    
        4500   10.1845903       10.1732855       9.67000008    
        4560   10.1852455       10.1783609       9.67000008    
        4620   10.1918030       10.1831713       9.67000008    
        4680   10.1978693       10.1879148       9.67000008    
        4740   10.2080326       10.1926413       9.67000008    
        4800   10.2200003       10.1972589       9.67000008    
        4860   10.2255735       10.2015581       9.67000008    
        4920   10.2295084       10.2050076       9.67000008    
        4980   10.2436066       10.2072744       9.67000008    
        5040   10.2622948       10.2083664       9.67000008    
        5100   10.2808199       10.2085161       9.67000008    
        5160   10.2981968       10.2081709       9.67000008    
        5220   10.3178692       10.2078981       9.67000008    
        5280   10.3347540       10.2081966       9.67000008    
        5340   10.3559017       10.2093744       9.67000008    
        5400   10.3780327       10.2113514       9.67000008    
        5460   10.3955736       10.2136621       9.67000008    
        5520   10.4149179       10.2158518       9.67000008    
        5580   10.4324589       10.2179365       9.67000008    
        5640   10.4488525       10.2203007       9.67000008    
        5700   10.4711475       10.2233696       9.67000008    
        5760   10.4877052       10.2274122       9.67000008    
        5820   10.4957380       10.2324362       9.67000008    
        5880   10.5034428       10.2381763       9.67000008    
        5940   10.5121307       10.2441111       9.67000008    
        6000   10.5180330       10.2497854       9.67000008    
        6060   10.5195084       10.2549667       9.67000008    
        6120   10.5244265       10.2597113       9.67000008    
        6180   10.5267210       10.2644110       9.67000008    
        6240   10.5245905       10.2694731       9.67000008    
        6300   10.5227871       10.2752800       9.67000008    
        6360   10.5186882       10.2822800       9.67000008    
        6420   10.5154095       10.2900925       9.67000008    
        6480   10.5126228       10.2983036       9.67000008    
        6540   10.5152454       10.3067875       9.67000008    
        6600   10.5218029       10.3149643       9.67000008    
        6660   10.5283604       10.3222542       9.67000008    
        6720   10.5344267       10.3283434       9.67000008    
        6780   10.5450821       10.3331165       9.67000008    
        6840   10.5631151       10.3367434       9.67000008    
        6900   10.5754099       10.3394079       9.67000008    
        6960   10.5793438       10.3413925       9.67000008    
        7020   10.5903282       10.3428726       9.67000008    
        7080   10.6068850       10.3439779       9.67000008    
        7140   10.6211472       10.3447466       9.67000008    
        7200   10.6206560       10.3450623       10.8500004    
        7260   10.6114750       10.3446398       10.8500004    
        7320   10.6004915       10.3430796       10.8500004    
        7380   10.5881968       10.3399849       10.8500004    
        7440   10.5718031       10.3350935       10.8500004    
        7500   10.5514755       10.3288918       10.8500004    
        7560   10.5265570       10.3221521       10.8500004    
        7620   10.4977045       10.3152561       10.8500004    
        7680   10.4704914       10.3088779       10.8500004    
        7740   10.4483604       10.3033667       10.8500004    
        7800   10.4365578       10.2987328       10.8500004    
        7860   10.4229507       10.2950068       10.8500004    
        7920   10.4114752       10.2920713       10.8500004    
        7980   10.4026232       10.2894516       10.8500004    
        8040   10.3955736       10.2866793       10.8500004    
        8100   10.3918037       10.2834234       10.8500004    
        8160   10.3847542       10.2797956       10.8500004    
        8220   10.3729506       10.2760859       10.8500004    
        8280   10.3580332       10.2726412       10.8500004    
        8340   10.3460655       10.2698469       10.8500004    
        8400   10.3349180       10.2680397       10.8500004    
        8460   10.3250818       10.2673922       10.8500004    
        8520   10.3172131       10.2679148       10.8500004    
        8580   10.3075409       10.2694101       10.8500004    
        8640   10.2980328       10.2714643       10.8500004    
        8700   10.2798357       10.2736101       10.8500004    
        8760   10.2598362       10.2754507       10.8500004    
        8820   10.2391806       10.2767344       10.8500004    
        8880   10.2186890       10.2774153       10.8500004    
        8940   10.1977053       10.2775936       10.8500004    
        9000   10.1740980       10.2772722       10.8500004    
        9060   10.1534424       10.2765074       10.8500004    
        9120   10.1383610       10.2754183       10.8500004    
        9180   10.1188526       10.2739439       10.8500004    
        9240   10.0990162       10.2718410       10.8500004    
        9300   10.0796719       10.2689886       10.8500004    
        9360   10.0524588       10.2653360       10.8500004    
        9420   10.0257378       10.2610102       10.8500004    
        9480   10.0006561       10.2561884       10.8500004    
        9540   9.97901630       10.2511663       10.8500004    
        9600   9.95688534       10.2462072       10.8500004    
        9660   9.93803310       10.2414179       10.8500004    
        9720   9.92213154       10.2368364       10.8500004    
        9780   9.90163898       10.2323904       10.8500004    
        9840   9.88131142       10.2280016       10.8500004    
        9900   9.86458969       10.2236490       10.8500004    
        9960   9.84754086       10.2190809       10.8500004    
       10020   9.83458996       10.2146082       10.8500004    
       10080   9.82393456       10.2103672       10.8500004    
       10140   9.81327915       10.2061138       10.8500004    
       10200   9.79950809       10.2021141       10.8500004    
       10260   9.78327847       10.1986485       10.8500004    
       10320   9.76573753       10.1959410       10.8500004    
       10380   9.74491787       10.1941652       10.8500004    
       10440   9.71918011       10.1932507       10.8500004    
       10500   9.68688488       10.1929884       10.8500004    
       10560   9.65606594       10.1930285       10.8500004    
       10620   9.63180351       10.1930494       10.8500004    
       10680   9.60327911       10.1929131       10.8500004    
       10740   9.57295036       10.1926823       10.8500004    
       10800   9.54295063       10.1925926       9.86999989    
       10860   9.52114773       10.1929407       9.86999989    
       10920   9.50524616       10.1940117       9.86999989    
       10980   9.49360657       10.1959963       9.86999989    
       11040   9.48442650       10.1990747       9.86999989    
       11100   9.47721291       10.2028942       9.86999989    
       11160   9.47147560       10.2069159       9.86999989    
       11220   9.46655750       10.2110329       9.86999989    
       11280   9.46163940       10.2148771       9.86999989    
       11340   9.45688534       10.2182093       9.86999989    
       11400   9.44901657       10.2210789       9.86999989    
       11460   9.43524551       10.2235022       9.86999989    
       11520   9.42409801       10.2254524       9.86999989    
       11580   9.41475391       10.2271223       9.86999989    
       11640   9.40491772       10.2287884       9.86999989    
       11700   9.39426231       10.2308140       9.86999989    
       11760   9.38147545       10.2332573       9.86999989    
       11820   9.37082005       10.2361126       9.86999989    
       11880   9.36163902       10.2393446       9.86999989    
       11940   9.34852505       10.2428637       9.86999989    
       12000   9.33049202       10.2465477       9.86999989    
       12060   9.31295109       10.2503042       9.86999989    
       12120   9.29409790       10.2540817       9.86999989    
       12180   9.27442646       10.2578707       9.86999989    
       12240   9.25344276       10.2617273       9.86999989    
       12300   9.22803307       10.2657032       9.86999989    
       12360   9.20606518       10.2697926       9.86999989    
       12420   9.18704891       10.2739401       9.86999989    
       12480   9.16803265       10.2780676       9.86999989    
       12540   9.14836025       10.2820978       9.86999989    
       12600   9.13065529       10.2861023       9.86999989    
       12660   9.11475372       10.2901192       9.86999989    
       12720   9.09737682       10.2941742       9.86999989    
       12780   9.07934380       10.2984447       9.86999989    
       12840   9.06475449       10.3030443       9.86999989    
       12900   9.05229473       10.3077421       9.86999989    
       12960   9.04049206       10.3122520       9.86999989    
       13020   9.02999973       10.3163834       9.86999989    
       13080   9.02000046       10.3201609       9.86999989    
       13140   9.00950813       10.3236914       9.86999989    
       13200   8.99868870       10.3272066       9.86999989    
       13260   8.98885250       10.3310671       9.86999989    
       13320   8.97950840       10.3357277       9.86999989    
       13380   8.97000027       10.3415279       9.86999989    
       13440   8.95967197       10.3482761       9.86999989    
       13500   8.94983578       10.3552771       9.86999989    
       13560   8.93836021       10.3619833       9.86999989    
       13620   8.92557335       10.3682861       9.86999989    
       13680   8.91327858       10.3744106       9.86999989    
       13740   8.90081978       10.3806953       9.86999989    
       13800   8.88918018       10.3874359       9.86999989    
       13860   8.87754059       10.3947792       9.86999989    
       13920   8.86622906       10.4027052       9.86999989    
       13980   8.85557365       10.4111567       9.86999989    
       14040   8.84426212       10.4202614       9.86999989    
       14100   8.83229542       10.4303761       9.86999989    
       14160   8.81983566       10.4419422       9.86999989    
       14220   8.80868816       10.4549398       9.86999989    
       14280   8.79754066       10.4684076       9.86999989    
       14340   8.78475380       10.4815645       9.86999989    
       14400   8.77245903       10.4941082       8.76000023    
       14460   8.75983620       10.5059175       8.76000023    
       14520   8.74737740       10.5169096       8.76000023    
       14580   8.73590183       10.5270653       8.76000023    
       14640   8.72524548       10.5364532       8.76000023    
       14700   8.71491814       10.5452394       8.76000023    
       14760   8.70491791       10.5535431       8.76000023    
       14820   8.69459057       10.5614367       8.76000023    
       14880   8.68393421       10.5690508       8.76000023    
       14940   8.67442608       10.5765581       8.76000023    
       15000   8.66639328       10.5840559       8.76000023    
       15060   8.66065598       10.5915451       8.76000023    
       15120   8.65508175       10.5989265       8.76000023    
       15180   8.64754105       10.6060438       8.76000023    
       15240   8.63901615       10.6127033       8.76000023    
       15300   8.63098335       10.6187325       8.76000023    
       15360   8.62311459       10.6239843       8.76000023    
       15420   8.61524582       10.6283140       8.76000023    
       15480   8.60721302       10.6316586       8.76000023    
       15540   8.59983635       10.6340389       8.76000023    
       15600   8.59278679       10.6355305       8.76000023    
       15660   8.58508205       10.6363153       8.76000023    
       15720   8.57754135       10.6366777       8.76000023    
