 20190203
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        3660   16.4703274       18.2970390       16.4799995    
        3720   16.4745903       18.2781067       16.4799995    
        3780   16.4799995       18.2586422       16.4799995    
        3840   16.4854107       18.2395554       16.4799995    
        3900   16.4893436       18.2212372       16.4799995    
        3960   16.4934425       18.2033005       16.4799995    
        4020   16.4978695       18.1855335       16.4799995    
        4080   16.5027866       18.1679611       16.4799995    
        4140   16.5037708       18.1517315       16.4799995    
        4200   16.4996719       18.1372623       16.4799995    
        4260   16.4990158       18.1225147       16.4799995    
        4320   16.5000000       18.1052971       16.4799995    
        4380   16.5019665       18.0857277       16.4799995    
        4440   16.5029507       18.0643234       16.4799995    
        4500   16.5029507       18.0412788       16.4799995    
        4560   16.5047550       18.0168400       16.4799995    
        4620   16.5054092       17.9908333       16.4799995    
        4680   16.4962292       17.9633579       16.4799995    
        4740   16.4883614       17.9342690       16.4799995    
        4800   16.4816399       17.9034729       16.4799995    
        4860   16.4722958       17.8726711       16.4799995    
        4920   16.4660664       17.8444595       16.4799995    
        4980   16.4599991       17.8212948       16.4799995    
        5040   16.4603271       17.8053780       16.4799995    
        5100   16.4629517       17.7950745       16.4799995    
        5160   16.4637699       17.7854652       16.4799995    
        5220   16.4609833       17.7720261       16.4799995    
        5280   16.4590168       17.7537422       16.4799995    
        5340   16.4573765       17.7350712       16.4799995    
        5400   16.4534435       17.7200222       16.4799995    
        5460   16.4549179       17.7089481       16.4799995    
        5520   16.4573765       17.7007637       16.4799995    
        5580   16.4599991       17.6953259       16.4799995    
        5640   16.4596729       17.6929970       16.4799995    
        5700   16.4601631       17.6950302       16.4799995    
        5760   16.4570484       17.7010536       16.4799995    
        5820   16.4552460       17.7101936       16.4799995    
        5880   16.4534435       17.7202854       16.4799995    
        5940   16.4537697       17.7293739       16.4799995    
        6000   16.4534435       17.7362309       16.4799995    
        6060   16.4513111       17.7421398       16.4799995    
        6120   16.4518032       17.7491417       16.4799995    
        6180   16.4544258       17.7592964       16.4799995    
        6240   16.4570484       17.7722473       16.4799995    
        6300   16.4608192       17.7848644       16.4799995    
        6360   16.4647541       17.7942123       16.4799995    
        6420   16.4677048       17.7993965       16.4799995    
        6480   16.4724598       17.8019466       16.4799995    
        6540   16.4829502       17.8055401       16.4799995    
        6600   16.4931145       17.8123512       16.4799995    
        6660   16.5039349       17.8226795       16.4799995    
        6720   16.5147533       17.8354034       16.4799995    
        6780   16.5247536       17.8478642       16.4799995    
        6840   16.5386887       17.8583336       16.4799995    
        6900   16.5529499       17.8673115       16.4799995    
        6960   16.5685253       17.8762512       16.4799995    
        7020   16.5859013       17.8850956       16.4799995    
        7080   16.6003284       17.8911114       16.4799995    
        7140   16.6136074       17.8938198       16.4799995    
        7200   16.6245899       17.8962593       16.4799995    
        7260   16.6350822       17.9023056       16.6299992    
        7320   16.6485252       17.9138336       16.6299992    
        7380   16.6659012       17.9296532       16.6299992    
        7440   16.6865578       17.9468403       16.6299992    
        7500   16.7047539       17.9620895       16.6299992    
        7560   16.7199993       17.9727135       16.6299992    
        7620   16.7362289       17.9797897       16.6299992    
        7680   16.7539349       17.9876938       16.6299992    
        7740   16.7686882       17.9990826       16.6299992    
        7800   16.7850819       18.0139332       16.6299992    
        7860   16.8040981       18.0318718       16.6299992    
        7920   16.8218040       18.0525150       16.6299992    
        7980   16.8331146       18.0742683       16.6299992    
        8040   16.8418026       18.0973282       16.6299992    
        8100   16.8442631       18.1235104       16.6299992    
        8160   16.8504925       18.1536751       16.6299992    
        8220   16.8583603       18.1880684       16.6299992    
        8280   16.8650818       18.2257233       16.6299992    
        8340   16.8744259       18.2649097       16.6299992    
        8400   16.8831139       18.3048801       16.6299992    
        8460   16.8924599       18.3451767       16.6299992    
        8520   16.9029503       18.3845749       16.6299992    
        8580   16.9132786       18.4214668       16.6299992    
        8640   16.9227867       18.4543095       16.6299992    
        8700   16.9281960       18.4808788       16.6299992    
        8760   16.9339352       18.5017700       16.6299992    
        8820   16.9395084       18.5229568       16.6299992    
        8880   16.9467220       18.5497437       16.6299992    
        8940   16.9539337       18.5826645       16.6299992    
        9000   16.9654102       18.6184521       16.6299992    
        9060   16.9780331       18.6528130       16.6299992    
        9120   16.9881973       18.6851044       16.6299992    
        9180   17.0014763       18.7168236       16.6299992    
        9240   17.0188522       18.7467747       16.6299992    
        9300   17.0400009       18.7733841       16.6299992    
        9360   17.0609837       18.7962551       16.6299992    
        9420   17.0850811       18.8147030       16.6299992    
        9480   17.1096725       18.8295460       16.6299992    
        9540   17.1336060       18.8436012       16.6299992    
        9600   17.1526222       18.8581810       16.6299992    
        9660   17.1734428       18.8737316       16.6299992    
        9720   17.1940975       18.8899460       16.6299992    
        9780   17.2106552       18.9061852       16.6299992    
        9840   17.2272129       18.9226036       16.6299992    
        9900   17.2491798       18.9397697       16.6299992    
        9960   17.2681961       18.9569454       16.6299992    
       10020   17.2881966       18.9719315       16.6299992    
       10080   17.3093433       18.9855900       16.6299992    
       10140   17.3267212       18.9992580       16.6299992    
       10200   17.3424587       19.0130177       16.6299992    
       10260   17.3590164       19.0275116       16.6299992    
       10320   17.3759022       19.0439796       16.6299992    
