 20190202
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        3660   14.6286888       15.6887522       15.1000004    
        3720   14.6272135       15.6655054       15.1000004    
        3780   14.6203279       15.6456327       15.1000004    
        3840   14.6142626       15.6292830       15.1000004    
        3900   14.6137705       15.6144896       15.1000004    
        3960   14.6170492       15.5994663       15.1000004    
        4020   14.6239347       15.5842438       15.1000004    
        4080   14.6354103       15.5694942       15.1000004    
        4140   14.6383610       15.5544329       15.1000004    
        4200   14.6298361       15.5374041       15.1000004    
        4260   14.6173773       15.5199738       15.1000004    
        4320   14.6034422       15.5040836       15.1000004    
        4380   14.5890160       15.4893436       15.1000004    
        4440   14.5734425       15.4748354       15.1000004    
        4500   14.5659018       15.4607220       15.1000004    
        4560   14.5601635       15.4481335       15.1000004    
        4620   14.5519676       15.4386253       15.1000004    
        4680   14.5447540       15.4338427       15.1000004    
        4740   14.5336065       15.4332542       15.1000004    
        4800   14.5240984       15.4360094       15.1000004    
        4860   14.5170488       15.4406652       15.1000004    
        4920   14.5093441       15.4447060       15.1000004    
        4980   14.4986887       15.4463930       15.1000004    
        5040   14.4906559       15.4456835       15.1000004    
        5100   14.4821310       15.4428873       15.1000004    
        5160   14.4757376       15.4384470       15.1000004    
        5220   14.4736061       15.4342451       15.1000004    
        5280   14.4718037       15.4311476       15.1000004    
        5340   14.4678688       15.4292707       15.1000004    
        5400   14.4531145       15.4291019       15.1000004    
        5460   14.4362297       15.4312716       15.1000004    
        5520   14.4229507       15.4358158       15.1000004    
        5580   14.4088526       15.4420090       15.1000004    
        5640   14.3885250       15.4489212       15.1000004    
        5700   14.3706560       15.4551020       15.1000004    
        5760   14.3514757       15.4594727       15.1000004    
        5820   14.3363934       15.4617300       15.1000004    
        5880   14.3213120       15.4629889       15.1000004    
        5940   14.3083611       15.4640770       15.1000004    
        6000   14.2967215       15.4656143       15.1000004    
        6060   14.2842627       15.4690056       15.1000004    
        6120   14.2685242       15.4747419       15.1000004    
        6180   14.2557373       15.4811964       15.1000004    
        6240   14.2454100       15.4872770       15.1000004    
        6300   14.2332783       15.4933739       15.1000004    
        6360   14.2163935       15.4992399       15.1000004    
        6420   14.1998358       15.5051250       15.1000004    
        6480   14.1832790       15.5105562       15.1000004    
        6540   14.1680326       15.5162420       15.1000004    
        6600   14.1604919       15.5229340       15.1000004    
        6660   14.1567211       15.5306387       15.1000004    
        6720   14.1529512       15.5388088       15.1000004    
        6780   14.1522951       15.5477839       15.1000004    
        6840   14.1514750       15.5584641       15.1000004    
        6900   14.1447544       15.5708780       15.1000004    
        6960   14.1340981       15.5844135       15.1000004    
        7020   14.1301641       15.5984402       15.1000004    
        7080   14.1334429       15.6121769       15.1000004    
        7140   14.1367216       15.6249533       15.1000004    
        7200   14.1413116       15.6364994       15.1000004    
        7260   14.1437702       15.6475725       13.8900003    
        7320   14.1363935       15.6590157       13.8900003    
        7380   14.1280327       15.6708784       13.8900003    
        7440   14.1259012       15.6817884       13.8900003    
        7500   14.1224594       15.6900387       13.8900003    
        7560   14.1150818       15.6954012       13.8900003    
        7620   14.1045904       15.6989737       13.8900003    
        7680   14.0904922       15.7010813       13.8900003    
        7740   14.0711479       15.7017097       13.8900003    
        7800   14.0624590       15.7009125       13.8900003    
        7860   14.0632792       15.6988430       13.8900003    
        7920   14.0660658       15.6961546       13.8900003    
        7980   14.0711479       15.6928110       13.8900003    
        8040   14.0768852       15.6892891       13.8900003    
        8100   14.0793438       15.6862230       13.8900003    
        8160   14.0788527       15.6829748       13.8900003    
        8220   14.0790167       15.6782894       13.8900003    
        8280   14.0839348       15.6718264       13.8900003    
        8340   14.0849180       15.6650610       13.8900003    
        8400   14.0859013       15.6589756       13.8900003    
        8460   14.0895081       15.6534271       13.8900003    
        8520   14.0919676       15.6484928       13.8900003    
        8580   14.0962296       15.6443281       13.8900003    
        8640   14.1008196       15.6415005       13.8900003    
        8700   14.1031151       15.6400776       13.8900003    
        8760   14.1088524       15.6390514       13.8900003    
        8820   14.1106558       15.6369381       13.8900003    
        8880   14.1101637       15.6332788       13.8900003    
        8940   14.1108198       15.6289654       13.8900003    
        9000   14.1096725       15.6245346       13.8900003    
        9060   14.1137705       15.6193590       13.8900003    
        9120   14.1198359       15.6127768       13.8900003    
        9180   14.1257381       15.6054869       13.8900003    
        9240   14.1290159       15.5989799       13.8900003    
        9300   14.1321316       15.5942564       13.8900003    
        9360   14.1349182       15.5919209       13.8900003    
        9420   14.1367216       15.5917187       13.8900003    
        9480   14.1365576       15.5917978       13.8900003    
        9540   14.1372128       15.5913153       13.8900003    
        9600   14.1418037       15.5900764       13.8900003    
        9660   14.1488523       15.5875101       13.8900003    
        9720   14.1552458       15.5838194       13.8900003    
        9780   14.1570492       15.5806189       13.8900003    
        9840   14.1544266       15.5785370       13.8900003    
        9900   14.1526232       15.5760489       13.8900003    
        9960   14.1477051       15.5710058       13.8900003    
       10020   14.1468849       15.5629444       13.8900003    
       10080   14.1486883       15.5527859       13.8900003    
       10140   14.1513119       15.5420170       13.8900003    
       10200   14.1537704       15.5316067       13.8900003    
       10260   14.1516390       15.5214243       13.8900003    
       10320   14.1459017       15.5108461       13.8900003    
       10380   14.1403275       15.4984961       13.8900003    
       10440   14.1347542       15.4840546       13.8900003    
       10500   14.1309834       15.4685822       13.8900003    
       10560   14.1313114       15.4526472       13.8900003    
       10620   14.1308193       15.4365473       13.8900003    
       10680   14.1263933       15.4211493       13.8900003    
       10740   14.1173773       15.4082994       13.8900003    
       10800   14.1075411       15.3988934       13.8900003    
       10860   14.0967216       15.3913565       14.1599998    
       10920   14.0808201       15.3834124       14.1599998    
       10980   14.0737705       15.3740511       14.1599998    
       11040   14.0740986       15.3640823       14.1599998    
       11100   14.0740986       15.3549843       14.1599998    
       11160   14.0777054       15.3472128       14.1599998    
       11220   14.0824594       15.3398991       14.1599998    
       11280   14.0847540       15.3326845       14.1599998    
       11340   14.0872135       15.3261156       14.1599998    
       11400   14.0908194       15.3208265       14.1599998    
       11460   14.0952463       15.3166332       14.1599998    
       11520   14.0950823       15.3131876       14.1599998    
       11580   14.0963936       15.3107491       14.1599998    
       11640   14.1008196       15.3092651       14.1599998    
       11700   14.1060658       15.3073835       14.1599998    
       11760   14.1147537       15.3037167       14.1599998    
       11820   14.1222954       15.2983999       14.1599998    
       11880   14.1286888       15.2930269       14.1599998    
       11940   14.1319675       15.2882347       14.1599998    
       12000   14.1378689       15.2840977       14.1599998    
       12060   14.1465578       15.2797480       14.1599998    
       12120   14.1539345       15.2743664       14.1599998    
       12180   14.1586885       15.2674608       14.1599998    
       12240   14.1640987       15.2584858       14.1599998    
       12300   14.1675406       15.2470675       14.1599998    
       12360   14.1706562       15.2342310       14.1599998    
       12420   14.1722946       15.2220955       14.1599998    
       12480   14.1759014       15.2115469       14.1599998    
       12540   14.1834431       15.2012739       14.1599998    
       12600   14.1909838       15.1908846       14.1599998    
       12660   14.1983604       15.1806927       14.1599998    
       12720   14.2026234       15.1706829       14.1599998    
       12780   14.2088528       15.1603241       14.1599998    
       12840   14.2150822       15.1492329       14.1599998    
       12900   14.2213116       15.1386404       14.1599998    
       12960   14.2301636       15.1293993       14.1599998    
       13020   14.2416391       15.1216106       14.1599998    
       13080   14.2568855       15.1153603       14.1599998    
       13140   14.2731152       15.1100788       14.1599998    
       13200   14.2877045       15.1050262       14.1599998    
       13260   14.2978687       15.0996628       14.1599998    
       13320   14.3039341       15.0938854       14.1599998    
       13380   14.3111477       15.0886049       14.1599998    
       13440   14.3170490       15.0842066       14.1599998    
       13500   14.3260660       15.0808611       14.1599998    
       13560   14.3370495       15.0796871       14.1599998    
       13620   14.3500004       15.0810623       14.1599998    
       13680   14.3609838       15.0843048       14.1599998    
       13740   14.3709841       15.0885801       14.1599998    
       13800   14.3814754       15.0935411       14.1599998    
       13860   14.3931150       15.1001530       14.1599998    
       13920   14.4062300       15.1099453       14.1599998    
       13980   14.4229507       15.1235905       14.1599998    
       14040   14.4378691       15.1398239       14.1599998    
       14100   14.4503279       15.1562996       14.1599998    
       14160   14.4596720       15.1724415       14.1599998    
       14220   14.4663935       15.1890783       14.1599998    
       14280   14.4742622       15.2067995       14.1599998    
       14340   14.4847546       15.2246361       14.1599998    
       14400   14.4970493       15.2412891       14.1599998    
       14460   14.5086889       15.2567511       14.5799999    
       14520   14.5208197       15.2713671       14.5799999    
       14580   14.5334425       15.2858744       14.5799999    
       14640   14.5426226       15.3010178       14.5799999    
       14700   14.5481968       15.3167400       14.5799999    
       14760   14.5536070       15.3319359       14.5799999    
       14820   14.5567217       15.3456869       14.5799999    
       14880   14.5621309       15.3579054       14.5799999    
       14940   14.5681963       15.3690586       14.5799999    
       15000   14.5747538       15.3802233       14.5799999    
       15060   14.5819674       15.3901863       14.5799999    
       15120   14.5872135       15.3967352       14.5799999    
       15180   14.5921316       15.4015818       14.5799999    
       15240   14.5954094       15.4068651       14.5799999    
       15300   14.5962296       15.4136534       14.5799999    
       15360   14.5960655       15.4231558       14.5799999    
       15420   14.5939341       15.4356136       14.5799999    
       15480   14.5942621       15.4491940       14.5799999    
