 20181122
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        7200   6.25790215     -0.957149386       4.66068935      -1.98893869       5.25723028      -2.58793545    
        7260   6.24284029     -0.903125525       4.62826633      -1.98481810       5.22656012      -2.57246280    
        7320   6.26099253     -0.869170904       4.59555769      -1.97819507       5.20338535      -2.55353451    
        7380   6.24248266     -0.822843671       4.56355381      -1.96897471       5.18834162      -2.53151536    
        7440   6.24787188     -0.785179675       4.53577757      -1.95810711       5.17726946      -2.50636649    
        7500   6.23031855     -0.783777773       4.51469851      -1.94527316       5.16502476      -2.48052549    
        7560   6.19059515     -0.804817319       4.49943733      -1.92935991       5.14779186      -2.45573688    
        7620   6.18899488     -0.781366408       4.48636675      -1.91079307       5.12617445      -2.43337750    
        7680   6.18934727     -0.766698241       4.47185516      -1.89230978       5.10056019      -2.41229200    
        7740   6.18019867     -0.759806931       4.45397758      -1.87612224       5.07216215      -2.38961053    
        7800   6.18252563     -0.747593880       4.43243504      -1.86167407       5.04222202      -2.36255407    
        7860   6.15658474     -0.750269413       4.40780640      -1.84647894       5.01413584      -2.32906270    
        7920   6.16057920     -0.724895656       4.38158226      -1.82733190       4.98942804      -2.29097652    
        7980   6.17001390     -0.680306733       4.35562849      -1.80130851       4.97190666      -2.25075459    
        8040   6.18069220     -0.628644705       4.33221769      -1.76790297       4.96081257      -2.20888782    
        8100   6.17256737     -0.582662404       4.31382847      -1.72981167       4.95593262      -2.16377306    
        8160   6.11491680     -0.551419079       4.30140400      -1.68997860       4.95558643      -2.11400127    
        8220   6.09998417     -0.510381281       4.29396296      -1.64914155       4.95731163      -2.06123996    
        8280   6.07564831     -0.452366114       4.29069948      -1.60675681       4.95970297      -2.00753164    
        8340   6.07083607     -0.383371860       4.29127598      -1.56207931       4.96261597      -1.95552862    
        8400   6.04473209     -0.328401953       4.29439688      -1.51489532       4.96453142      -1.90616071    
        8460   6.01171160     -0.310372710       4.29879904      -1.46525443       4.96581984      -1.85834849    
        8520   5.99429417     -0.274205506       4.30466366      -1.41391075       4.96775055      -1.81243527    
