 20180930
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        7260   4.24432802       3.90971684       3.28520608       5.55395412       5.17132759       2.05737591    
        7320   4.18516016       3.88722277       3.27998352       5.55133533       5.16190672       2.07023358    
        7380   4.15485954       3.90822315       3.27487850       5.55129814       5.15533972       2.08685470    
        7440   4.14746666       3.94574118       3.27092767       5.55520916       5.15022421       2.10657239    
        7500   4.09970760       3.96649551       3.26999807       5.56429815       5.14248085       2.12629390    
        7560   4.06068850       3.98304033       3.27278972       5.57753992       5.12966776       2.14407396    
        7620   4.03638029       4.00913858       3.27717781       5.59209108       5.11191988       2.15660834    
        7680   4.02732134       4.01689625       3.27902341       5.60460520       5.09287930       2.16340399    
        7740   3.97131085       4.05450153       3.27489948       5.61274147       5.07638884       2.16617537    
        7800   3.92653346       4.07437754       3.26517224       5.61654234       5.06616831       2.16875458    
        7860   3.92267990       4.08477354       3.25321579       5.61750460       5.06148958       2.17540812    
        7920   3.87080026       4.11658669       3.24319911       5.61737823       5.05789661       2.18996501    
        7980   3.79748750       4.14049578       3.23827744       5.61790419       5.05168724       2.21462655    
        8040   3.74373078       4.16408682       3.23891330       5.62181425       5.04073906       2.24715185    
        8100   3.70509934       4.17080879       3.24227738       5.63286352       5.02507305       2.28178620    
        8160   3.69265485       4.18897772       3.24421239       5.65314579       5.00418997       2.31293154    
        8220   3.67683649       4.21360016       3.24178886       5.68027306       4.97689152       2.33578396    
        8280   3.64395642       4.22059393       3.23424268       5.70857573       4.94234371       2.34826231    
        8340   3.63976288       4.24544764       3.22144389       5.73183584       4.90369415       2.35142565    
        8400   3.63746786       4.27956676       3.20284057       5.74607658       4.86671782       2.34835792    
        8460   3.61902452       4.30603695       3.17854071       5.75045919       4.83586264       2.34376812    
        8520   3.60893202       4.34729815       3.15086770       5.74678087       4.81367445       2.34171247    
        8580   3.60225940       4.38210297       3.12412024       5.73839760       4.79910803       2.34361482    
        8640   3.59016061       4.40834856       3.10251093       5.72907925       4.78863573       2.34877300    
        8700   3.59052992       4.44092369       3.08822036       5.72154474       4.77681828       2.35557270    
        8760   3.58561707       4.48123264       3.08066368       5.71662140       4.75928164       2.36523175    
        8820   3.57499599       4.50936413       3.07711172       5.71369314       4.73573112       2.38065052    
        8880   3.56992745       4.54015589       3.07345700       5.71242094       4.70981550       2.40432000    
        8940   3.54985309       4.56606913       3.06590009       5.71411657       4.68696690       2.43785167    
        9000   3.53391743       4.58805609       3.05351353       5.72137070       4.67207098       2.47998166    
        9060   3.52881408       4.61220980       3.03846145       5.73624516       4.66758394       2.52795792    
        9120   3.53462577       4.62874365       3.02484608       5.76019430       4.67175913       2.57914710    
        9180   3.51303673       4.67063189       3.01730561       5.79282379       4.68025589       2.63107419    
        9240   3.51101112       4.69979334       3.01934147       5.83211994       4.68868637       2.68120432    
        9300   3.51356983       4.72313118       3.03107762       5.87542391       4.69307089       2.72654080    
        9360   3.49669504       4.75172567       3.04841208       5.92031002       4.69121361       2.76601577    
        9420   3.48572421       4.76986313       3.06552982       5.96396303       4.68406963       2.80034399    
        9480   3.47589540       4.79782629       3.07823563       6.00338030       4.67552042       2.82908297    
        9540   3.47899318       4.81131744       3.08512330       6.03680944       4.66937447       2.85087299    
        9600   3.49737668       4.81175232       3.08762169       6.06457853       4.66620922       2.86241508    
        9660   3.50806713       4.84258223       3.08890772       6.08641005       4.66224146       2.86102700    
        9720   3.49367213       4.85584164       3.09197164       6.10016775       4.65309572       2.84868312    
        9780   3.47256184       4.86936426       3.09740901       6.10274458       4.63705111       2.83064389    
        9840   3.45859265       4.86759186       3.10261178       6.09212255       4.61594391       2.81332779    
        9900   3.45112467       4.88896036       3.10369778       6.07075357       4.59261942       2.80190015    
        9960   3.43883371       4.89527845       3.09853411       6.04492283       4.56807995       2.79828763    
       10020   3.43435335       4.89807177       3.08794546       6.02113199       4.54059362       2.80153227    
       10080   3.43419790       4.91622734       3.07418990       6.00426292       4.50768042       2.80821991    
       10140   3.41095686       4.92754650       3.05868030       5.99638462       4.46872091       2.81409359    
       10200   3.40259147       4.93572426       3.04093814       5.99580622       4.42479897       2.81631351    
       10260   3.39163804       4.93417692       3.01954031       5.99785471       4.37687302       2.81452012    
       10320   3.41106081       4.93417215       2.99367356       5.99755764       4.32505131       2.81058574    
       10380   3.42121315       4.94247103       2.96318364       5.99191380       4.26910973       2.80699682    
       10440   3.41739249       4.94557428       2.92766285       5.98099041       4.20975971       2.80413675    
       10500   3.40544295       4.93918371       2.88652134       5.96732283       4.14800215       2.80178118    
       10560   3.41185784       4.92388201       2.83983302       5.95419550       4.08427095       2.80017924    
       10620   3.41154122       4.91991758       2.78875995       5.94294071       4.01870203       2.79957914    
       10680   3.40358329       4.92910910       2.73488021       5.93329382       3.95161033       2.79896331    
       10740   3.39417958       4.93645811       2.67914271       5.92470980       3.88309503       2.79667330    
       10800   3.39790463       4.94006348       2.62157226       5.91624689       3.81291437       2.79245019    
       10860   3.40371084       4.94110537       2.56194043       5.90669107       2.15019107       4.80331898    
       10920   3.41169405       4.95125389       2.50043297       5.89488649       2.07784915       4.80010939    
       10980   3.43442917       4.98277903       2.43747544       5.88117790       2.00137162       4.80243158    
       11040   3.42907286       5.00227785       2.37284136       5.86789751       1.92078960       4.81019402    
       11100   3.41195011       4.99791288       2.30533004       5.85818815       1.83682191       4.82108736    
       11160   3.40153003       5.00708580       2.23415422       5.85490465       1.75215721       4.83302975    
       11220   3.38792872       5.01644707       2.15960288       5.85843658       1.66951299       4.84413576    
       11280   3.37431860       5.01519203       2.08265281       5.86590672       1.59053600       4.85596943    
       11340   3.34392357       5.03778934       2.00442386       5.87417364       1.51384652       4.87346888    
       11400   3.33674669       5.02584553       1.92575991       5.88183451       1.43533051       4.90047407    
       11460   3.33211970       5.00831652       1.84759510       5.89069843       1.34974515       4.93465424    
       11520   3.29798841       5.01644850       1.76957953       5.90503216       1.25620401       4.96842003    
       11580   3.26855922       5.00697851       1.68886662       5.92859030       1.15850961       4.99437094    
       11640   3.26153898       4.99776602       1.60205591       5.96012497       1.06017423       5.01005030    
       11700   3.25795794       5.00082636       1.50890863       5.99259520      0.962409973       5.01896524    
       11760   3.21317077       5.00937033       1.41271996       6.01815224      0.865280271       5.02616215    
       11820   3.17805767       5.01280212       1.31665409       6.03385162      0.770859361       5.03425503    
       11880   3.16190910       5.00830460       1.22093451       6.04213667      0.682253838       5.04428387    
       11940   3.14355040       5.01855087       1.12508106       6.04793739      0.601683795       5.05758333    
       12000   3.11694860       5.03134012       1.03133547       6.05480909      0.528877258       5.07688093    
       12060   3.10119987       5.01398945      0.943378448       6.06396151      0.460416973       5.10439444    
       12120   3.10057497       5.01302719      0.862861276       6.07603359      0.389529556       5.13932419    
       12180   3.08917356       5.00233030      0.788521409       6.09277678      0.308546633       5.17791891    
       12240   3.06144214       5.00001049      0.717251897       6.11631680      0.216464147       5.21631527    
       12300   3.02990413       4.98928690      0.644153655       6.14672899      0.120849736       5.25247717    
       12360   3.00097108       4.97561646      0.562967241       6.18107224       3.09341028E-02   5.28600168    
       12420   2.98390150       4.96895933      0.470599324       6.21574593      -5.06390929E-02   5.31537724    
       12480   2.96976805       4.95312119      0.372578561       6.24866676     -0.127503052       5.33863401    
       12540   2.94465351       4.94433641      0.279690355       6.27869749     -0.204242781       5.35360050    
       12600   2.92143679       4.93812895      0.196949661       6.30405331     -0.284734637       5.35894346    
       12660   2.89559913       4.93546820      0.120485395       6.32264996     -0.372594118       5.35593462    
       12720   2.86944509       4.91745853       4.32621427E-02   6.33216953     -0.469707221       5.34662247    
       12780   2.83555102       4.91566086      -4.02449220E-02   6.33181572     -0.574654162       5.33283997    
       12840   2.81323528       4.90399647     -0.133144051       6.32345533     -0.683298409       5.31706381    
       12900   2.78449512       4.88514328     -0.235228226       6.30983067     -0.790874720       5.30263567    
       12960   2.75848079       4.86718225     -0.343534678       6.29272413     -0.893825591       5.29236364    
       13020   2.75132775       4.85427809     -0.454655379       6.27423429     -0.990792215       5.28567171    
       13080   2.73118281       4.84040785     -0.565185964       6.25761938      -1.08176661       5.28031492    
       13140   2.71237421       4.82935381     -0.671619534       6.24544287      -1.16780806       5.27593994    
       13200   2.68939829       4.82790232     -0.772184730       6.23709679      -1.25145864       5.27375174    
       13260   2.65723038       4.84670210     -0.867338359       6.23085070      -1.33501601       5.27612400    
       13320   2.63628936       4.83608150     -0.958663642       6.22589827      -1.41815972       5.28426886    
       13380   2.62662315       4.83632612      -1.04762745       6.22298813      -1.49873865       5.29563093    
       13440   2.62137341       4.83683252      -1.13451064       6.22431135      -1.57517707       5.30625677    
       13500   2.60326004       4.84277058      -1.21853530       6.23052597      -1.64774585       5.31389618    
       13560   2.58936691       4.82980728      -1.29879737       6.23956537      -1.71694243       5.31928778    
       13620   2.57345128       4.82665253      -1.37539136       6.24787045      -1.78262973       5.32481956    
       13680   2.55520129       4.82113838      -1.44954324       6.25257778      -1.84441090       5.33291483    
       13740   2.52627254       4.80806494      -1.52175570       6.25415993      -1.90246630       5.34563780    
       13800   2.52293158       4.80478525      -1.59039390       6.25590086      -1.95799804       5.36487198    
       13860   2.50330448       4.80454206      -1.65320897       6.26094198      -2.01200986       5.39092684    
       13920   2.49194455       4.79922581      -1.70971954       6.27095413      -2.06402278       5.42070770    
       13980   2.46629953       4.79675102      -1.76177037       6.28678322      -2.11367083       5.44833231    
       14040   2.44214821       4.78663349      -1.81203771       6.30838633      -2.16117620       5.46942616    
       14100   2.43400621       4.77735281      -1.86172128       6.33361387      -2.20635986       5.48512506    
       14160   2.42873478       4.77421522      -1.91059816       6.35784340      -2.24844694       5.49884415    
       14220   2.42049956       4.77897549      -1.95881867       6.37702179      -2.28649187       5.51171494    
       14280   2.41340876       4.77592564      -2.00627375       6.39100456      -2.32040501       5.52290249    
       14340   2.40527463       4.76787853      -2.05158925       6.40235233      -2.35177588       5.53382778    
       14400   2.39922023       4.75397587      -2.09313297       6.41266584      -2.38193989       5.54640675    
       14460   2.39770222       4.74165440      -2.13047385       6.42113352      0.557895541       5.95323324    
       14520   2.39621544       4.73590326      -2.16486263       6.42817783      0.530238926       5.96354485    
       14580   2.40324354       4.73052263      -2.19779944       6.43589592      0.504577816       5.96786785    
       14640   2.39693785       4.72918272      -2.22883558       6.44407892      0.480462760       5.96491814    
       14700   2.40654540       4.71329689      -2.25646210       6.44960213      0.458397150       5.95825195    
       14760   2.41137862       4.69899035      -2.28045678       6.44960165      0.441197932       5.95522213    
       14820   2.42997575       4.68331289      -2.30123472       6.44285822      0.430061221       5.95751476    
       14880   2.44550371       4.66122818      -2.31862807       6.43218708      0.420359671       5.96113205    
       14940   2.45938659       4.65009403      -2.33157468       6.42385244      0.405301899       5.96007967    
       15000   2.47086668       4.63725376      -2.33949733       6.42155886      0.383697897       5.94778538    
       15060   2.47186542       4.62781429      -2.34574461       6.42250538      0.361365765       5.92198420    
       15120   2.47781825       4.62426710      -2.35627651       6.41997671      0.343151093       5.88819170    
       15180   2.49123693       4.60724831      -2.37315130       6.40675640      0.329498589       5.85529375    
       15240   2.50648379       4.58858824      -2.39124155       6.38046455      0.319442004       5.83021355    
       15300   2.51379657       4.57649660      -2.40449834       6.34687614      0.311479419       5.81461477    
       15360   2.51371288       4.55792475      -2.41207457       6.31502104      0.304309934       5.80557299    
       15420   2.51805925       4.53882074      -2.41536403       6.29077768      0.296035379       5.79898787    
       15480   2.51853776       4.52049351      -2.41519094       6.27498293      0.283731997       5.79327202    
       15540   2.52023578       4.50003386      -2.41308832       6.26468658      0.266738623       5.78941679    
       15600   2.51894546       4.47875500      -2.41205168       6.25653076      0.246710807       5.78924179    
       15660   2.52689743       4.46176100      -2.41536641       6.24916124      0.225748658       5.79084539    
       15720   2.52763653       4.45271587      -2.42414594       6.24283838      0.206693441       5.78885841    
       15780   2.51844025       4.43855476      -2.43715549       6.23793364      0.193375707       5.77942801    
       15840   2.51324701       4.42323303      -2.45217824       6.23346424      0.187925249       5.76315117    
       15900   2.52906919       4.41030931      -2.46458650       6.22654629      0.187029704       5.74345970    
       15960   2.54501891       4.40034723      -2.46794415       6.21466160      0.183078721       5.72425890    
       16020   2.55113125       4.38737631      -2.46021938       6.19752884      0.170826361       5.70778227    
       16080   2.55857539       4.37976313      -2.44831753       6.17680120      0.151471704       5.69434452    
       16140   2.56620908       4.38054276      -2.44215059       6.15539789      0.128841564       5.68240595    
       16200   2.57747984       4.37524605      -2.44463134       6.13625956      0.105209455       5.67106295    
       16260   2.58687425       4.36171341      -2.45168090       6.12075520       8.05790499E-02   5.66079092    
       16320   2.59341741       4.34957838      -2.45964313       6.10808468       5.47940098E-02   5.65243483    
       16380   2.59710670       4.34476137      -2.46815062       6.09663916       2.96762213E-02   5.64685535    
       16440   2.60488820       4.33153343      -2.47780252       6.08535624       7.81357568E-03   5.64296532    
       16500   2.61028433       4.32058477      -2.48901939       6.07500172      -1.04025360E-02   5.63819408    
       16560   2.61821508       4.30858660      -2.50047278       6.06733847      -2.73263007E-02   5.63195848    
       16620   2.61975837       4.29746056      -2.50949883       6.06216335      -4.64507118E-02   5.62663126    
       16680   2.61693859       4.28157043      -2.51585937       6.05635834      -7.00887218E-02   5.62412357    
       16740   2.62114596       4.26939678      -2.52170753       6.04793644      -9.83959660E-02   5.62383223    
       16800   2.63382459       4.25903606      -2.52920961       6.03935051     -0.130608752       5.62344885    
       16860   2.64573383       4.23410082      -2.54039121       6.03426266     -0.164297804       5.62059736    
       16920   2.65344930       4.21197748      -2.55647612       6.03301716     -0.196166515       5.61326790    
       16980   2.66685700       4.19144106      -2.57680559       6.03266335     -0.224689409       5.60034370    
       17040   2.67812419       4.16490269      -2.59862804       6.02965784     -0.249183640       5.58407450    
       17100   2.69425249       4.14391327      -2.61800265       6.02180576     -0.267138630       5.56939173    
       17160   2.71573114       4.12268686      -2.63297224       6.00867796     -0.276435375       5.55793905    
       17220   2.72998548       4.10375118      -2.64394641       5.99221849     -0.279734522       5.54757118    
       17280   2.74833655       4.07734442      -2.65011191       5.97631454     -0.282067955       5.53734684    
       17340   2.76414275       4.05520725      -2.64932323       5.96258593     -0.286538005       5.52721548    
       17400   2.77953076       4.02788925      -2.64213705       5.94916630     -0.293834627       5.51516819    
       17460   2.79090118       4.00174284      -2.63164759       5.93498850     -0.303849161       5.49841213    
       17520   2.81146598       3.97251844      -2.62016082       5.92062712     -0.316048533       5.47675323    
       17580   2.83194876       3.94475341      -2.60825396       5.90477800     -0.329668850       5.45448160    
       17640   2.84631252       3.91465783      -2.59664321       5.88429880     -0.343244284       5.43591928    
       17700   2.86187196       3.88339686      -2.58739662       5.85863400     -0.355140626       5.42041779    
       17760   2.87967110       3.85524631      -2.58164811       5.83256054     -0.365497649       5.40500927    
       17820   2.88897085       3.81939054      -2.57814050       5.81213140     -0.375985831       5.39041090    
       17880   2.89488053       3.78344417      -2.57518411       5.79703808     -0.389449328       5.37953806    
       17940   2.89865732       3.74867773      -2.57235217       5.78196764     -0.409225017       5.37034321    
       18000   2.90163660       3.71741724      -2.57022882       5.76545620     -0.435701609       5.35774231    
       18060   2.90545154       3.69093013      -2.57013869       5.75174522       1.83509123       3.78042603    
       18120   2.90749311       3.65793490      -2.57419658       5.74065733       1.79665959       3.76027179    
       18180   2.90636921       3.62560892      -2.58414030       5.72626305       1.76076651       3.73812485    
       18240   2.89361215       3.59749126      -2.59922528       5.70657015       1.72902071       3.71550250    
       18300   2.86931992       3.56669140      -2.61611772       5.68438530       1.70267189       3.69517612    
       18360   2.83603263       3.53834414      -2.63063645       5.66145277       1.68116784       3.67755699    
       18420   2.78688407       3.50313926      -2.64006376       5.63855124       1.66016281       3.65893769    
       18480   2.72466660       3.45942879      -2.64349532       5.61604738       1.63641393       3.63679910    
       18540   2.65209198       3.41162491      -2.64213634       5.59239149       1.61413741       3.61298013    
       18600   2.59327555       3.36628962      -2.64005232       5.56683922       1.59906697       3.59192348    
       18660   2.55281639       3.33318615      -2.63946223       5.54072523       1.58680713       3.57804370    
       18720   2.52682495       3.29968643      -2.63664699       5.51619625       1.56733596       3.57245946    
       18780   2.51113439       3.26984000      -2.62665868       5.49671173       1.53879225       3.57249165    
       18840   2.49377084       3.24303699      -2.61319041       5.48488903       1.50702190       3.57570052    
       18900   2.48087502       3.21407747      -2.60598087       5.47957850       1.47627783       3.57996130    
       18960   2.47090316       3.17912674      -2.60834408       5.47777748       1.44728494       3.58307123    
       19020   2.47045207       3.14752150      -2.61611485       5.47739887       1.41920543       3.58378124    
       19080   2.47240090       3.12000108      -2.62366700       5.47745943       1.39189553       3.58309579    
       19140   2.47864628       3.09021020      -2.62788415       5.47715759       1.36605883       3.58177447    
       19200   2.47975707       3.05395818      -2.62910676       5.47570181       1.34006679       3.57882309    
       19260   2.48095512       3.01091862      -2.62838387       5.47289896       1.31097400       3.57170510    
       19320   2.47822309       2.96504951      -2.62658238       5.46871042       1.27871215       3.55922079    
       19380   2.48605680       2.92359257      -2.62587261       5.46153688       1.24544942       3.54338551    
       19440   2.49509168       2.88111925      -2.62954426       5.44955111       1.21155822       3.52887750    
       19500   2.50394011       2.84112644      -2.63935399       5.43356371       1.17565048       3.52005768    
       19560   2.49750924       2.79639292      -2.65273571       5.41622114       1.13823736       3.51743078    
       19620   2.49336338       2.75255418      -2.66523600       5.40038824       1.10073125       3.51743627    
       19680   2.49864364       2.70522904      -2.67537069       5.38845539       1.06416857       3.51634312    
       19740   2.50094891       2.65145373      -2.68475819       5.38072109       1.03023517       3.51300764    
       19800   2.49766397       2.59131908      -2.69480658       5.37511301       1.00140369       3.50885844    
       19860   2.48734450       2.53185439      -2.70508409       5.36925077      0.979133666       3.50569344    
       19920   2.48645639       2.48524761      -2.71328902       5.36258698      0.964026272       3.50400853    
       19980   2.48380327       2.43631601      -2.71684575       5.35602617      0.955913126       3.50262785    
       20040   2.48785925       2.38852072      -2.71432233       5.35002661      0.951831102       3.50036836    
       20100   2.49632049       2.34319639      -2.70508099       5.34410810      0.947393894       3.49813342    
       20160   2.50411510       2.29736280      -2.68994904       5.33759499      0.940170646       3.49768734    
       20220   2.50858307       2.25491548      -2.67162466       5.33078098      0.930044949       3.49776673    
