 20180823
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        7200   4.96477365      -1.36956596       4.60594559      -1.27375472       5.93970490      -2.30126953    
        7260   4.91105223      -1.34615338       4.58215666      -1.26025963       5.91820955      -2.28110242    
        7320   4.87688780      -1.29488802       4.55689907      -1.24718750       5.89868307      -2.25751162    
        7380   4.83995485      -1.22583914       4.53270054      -1.23064673       5.88076591      -2.23384857    
        7440   4.80307293      -1.13597989       4.51090240      -1.20903826       5.86453438      -2.21583533    
        7500   4.76030874      -1.03264058       4.49169111      -1.18418109       5.84956980      -2.20570254    
        7560   4.72146463     -0.946780622       4.47455835      -1.16024482       5.83415699      -2.20472884    
        7620   4.65647125     -0.856845140       4.45863342      -1.14153278       5.81778908      -2.20832300    
        7680   4.60901737     -0.772795677       4.44297266      -1.13064981       5.80087519      -2.21286654    
        7740   4.55633831     -0.666338086       4.42679882      -1.12743378       5.78300571      -2.21456575    
        7800   4.52495241     -0.598254561       4.40962982      -1.12918615       5.76378441      -2.21490765    
        7860   4.45884514     -0.526966512       4.39132738      -1.13239896       5.74293089      -2.21607304    
        7920   4.42063999     -0.430668056       4.37203217      -1.13511086       5.71963692      -2.22188735    
        7980   4.40584087     -0.341270804       4.35167217      -1.13802087       5.69225979      -2.23361397    
        8040   4.35779905     -0.269481629       4.32951927      -1.14351797       5.66086102      -2.25000882    
        8100   4.31714964     -0.203289703       4.30450106      -1.15341043       5.62876272      -2.26881075    
        8160   4.28294659      -8.97143185E-02   4.27626801      -1.16731608       5.59941578      -2.28788257    
        8220   4.23273420      -7.02957995E-03   4.24584579      -1.18323791       5.57455063      -2.30771327    
        8280   4.16719294       7.68067092E-02   4.21597338      -1.19976592       5.55497026      -2.32803679    
        8340   4.12250042      0.149991691       4.18965435      -1.21759164       5.53880024      -2.34955549    
        8400   4.08496857      0.232013896       4.16812134      -1.23852861       5.52322769      -2.37284946    
        8460   4.04810333      0.319253325       4.15038872      -1.26330602       5.50616074      -2.39946938    
        8520   4.01021481      0.409048468       4.13467073      -1.29109991       5.48636246      -2.43132710    
        8580   3.98297119      0.507120967       4.11926603      -1.32104623       5.46411371      -2.46774888    
        8640   3.93393373      0.600799084       4.10253763      -1.35374606       5.44038200      -2.50421357    
        8700   3.92191243      0.668537021       4.08357000      -1.39038122       5.41552305      -2.53358960    
        8760   3.90971088      0.752175927       4.06237793      -1.43008661       5.39012194      -2.55005813    
        8820   3.87077546      0.824577630       4.03962278      -1.46851635       5.36523247      -2.55073190    
