 20190612
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        7260   2.64876604      -12.8157873       3.98877311      -10.4437370       3.77519441      -12.4290247    
        7320   2.67550635      -12.8285227       3.97373819      -10.4424553       3.72806525      -12.4359922    
        7380   2.68396616      -12.8545599       3.94877839      -10.4403534       3.67874575      -12.4423628    
        7440   2.67589116      -12.8716965       3.91333961      -10.4414701       3.62802935      -12.4417067    
        7500   2.67866731      -12.8828306       3.87034822      -10.4471064       3.57631159      -12.4300823    
        7560   2.69486284      -12.9057617       3.82400513      -10.4533510       3.52556396      -12.4084568    
        7620   2.69141626      -12.9330778       3.77711439      -10.4536171       3.47510099      -12.3828192    
        7680   2.71814966      -12.9546280       3.73027444      -10.4435301       3.43063807      -12.3542709    
        7740   2.71125054      -12.9784031       3.68392777      -10.4260254       3.38889027      -12.3208885    
        7800   2.72013640      -13.0244217       3.63946533      -10.4063387       3.34769821      -12.2805986    
        7860   2.70720100      -13.0691624       3.59838772      -10.3847580       3.30488896      -12.2313051    
        7920   2.71335936      -13.0958376       3.56076241      -10.3579359       3.26471853      -12.1745853    
        7980   2.72191548      -13.1468878       3.52405882      -10.3221617       3.22782421      -12.1145544    
        8040   2.73401737      -13.1679125       3.48646474      -10.2750893       3.19261813      -12.0517235    
        8100   2.74423862      -13.1793470       3.44967675      -10.2181807       3.16143966      -11.9827728    
        8160   2.76656032      -13.1762419       3.41550064      -10.1551590       3.13405991      -11.9038000    
        8220   2.79138851      -13.1649532       3.38365555      -10.0871964       3.11044383      -11.8119841    
        8280   2.81512332      -13.1678247       3.35436845      -10.0113249       3.08694887      -11.7089548    
        8340   2.83631730      -13.1800528       3.32915831      -9.92514706       3.06576848      -11.5998001    
        8400   2.84953213      -13.2175894       3.30773425      -9.83066940       3.04921603      -11.4872417    
        8460   2.85431814      -13.2422104       3.28825164      -9.73056889       3.04055119      -11.3705587    
        8520   2.85780525      -13.2409344       3.27111578      -9.62513161       3.03695226      -11.2506027    
        8580   2.86840153      -13.2547369       3.25903630      -9.51361752       3.03542233      -11.1319056    
        8640   2.86572933      -13.2856665       3.25394607      -9.39580250       3.03307080      -11.0164232    
        8700   2.85923672      -13.2973375       3.25463724      -9.27487183       3.02938247      -10.9040766    
        8760   2.86441779      -13.3062458       3.25667977      -9.15577412       3.02689290      -10.7966089    
        8820   2.86176109      -13.3160200       3.25669289      -9.04104710       3.02558708      -10.6954966    
        8880   2.86342096      -13.3013515       3.25492835      -8.93114090       3.02607822      -10.6000443    
        8940   2.84868383      -13.3389730       3.25268269      -8.82638359       3.02652621      -10.5096512    
        9000   2.81216788      -13.3683481       3.25087190      -8.72639179       3.02536488      -10.4255342    
        9060   2.78935194      -13.3835192       3.25038099      -8.62996578       3.01891446      -10.3464165    
        9120   2.77952838      -13.4034414       3.25018644      -8.53738880       3.00655413      -10.2691202    
        9180   2.73961663      -13.4391451       3.24673533      -8.44982910       2.98807430      -10.1931219    
        9240   2.72412205      -13.4421501       3.23779988      -8.36630630       2.96495342      -10.1202087    
        9300   2.70829344      -13.4525805       3.22332692      -8.28587818       2.94029617      -10.0549374    
        9360   2.70537329      -13.4633074       3.20325494      -8.20959187       2.91559839      -10.0031719    
        9420   2.68326616      -13.4734583       3.17930126      -8.14001656       2.89355683      -9.96755695    
        9480   2.65041733      -13.4919176       3.15470266      -8.08155632       2.87580776      -9.94631004    
        9540   2.61625791      -13.5130806       3.13145733      -8.03749180       2.86351395      -9.93660736    
        9600   2.57565618      -13.5497770       3.11101270      -8.00799084       2.85393167      -9.93353271    
        9660   2.54921484      -13.5666294       3.09512353      -7.99242115       2.84642100      -9.93332767    
        9720   2.50804186      -13.5913067       3.08319044      -7.98757172       2.83940101      -9.93696594    
        9780   2.46840477      -13.6122227       3.07234263      -7.98718643       2.82972455      -9.94487476    
        9840   2.43172336      -13.6450272       3.06173301      -7.98787832       2.81579566      -9.95179939    
        9900   2.40858865      -13.6475372       3.05109239      -7.99060822       2.79801750      -9.95129395    
        9960   2.37031889      -13.6719971       3.03875589      -7.99569654       2.77529597      -9.94112587    
       10020   2.33783674      -13.6980324       3.02480292      -7.99943209       2.74665475      -9.92479229    
       10080   2.31720877      -13.7237453       3.00940585      -7.99562550       2.71392012      -9.90785122    
       10140   2.29240179      -13.7530966       2.98927641      -7.98234892       2.67750001      -9.89216232    
       10200   2.27270007      -13.7631617       2.96135831      -7.96514988       2.63990092      -9.87755775    
       10260   2.25017691      -13.7824755       2.92706156      -7.95012665       2.60503459      -9.86509418    
       10320   2.23557472      -13.7890415       2.89067769      -7.93814039       2.57653427      -9.85433578    
       10380   2.19131279      -13.8354340       2.85573673      -7.92714691       2.55518889      -9.84053230    
       10440   2.16075253      -13.8552694       2.82451797      -7.91521120       2.54221463      -9.81879139    
       10500   2.12338901      -13.8625326       2.79944038      -7.90029287       2.53741026      -9.79112530    
       10560   2.11177444      -13.8905811       2.78239489      -7.87939215       2.53606868      -9.76513577    
       10620   2.09420180      -13.9051638       2.77303505      -7.85184050       2.53226399      -9.74704933    
       10680   2.06330371      -13.9106188       2.76849103      -7.82237005       2.52421379      -9.74068546    
       10740   2.04411244      -13.9191179       2.76503992      -7.79769945       2.51623940      -9.74866390    
       10800   2.01549220      -13.9210863       2.75968289      -7.78153181       2.51284170      -9.76854801    
       10860   1.96160114      -13.9406786       2.75127053      -7.77581978       2.48723650      -10.8920088    
       10920   1.93852484      -13.9451647       2.74238968      -7.78248835       2.50527453      -10.9000759    
       10980   1.89671504      -13.9633293       2.73893452      -7.80011272       2.52887225      -10.8928375    
       11040   1.85189903      -13.9820223       2.74375391      -7.82053471       2.55504560      -10.8699627    
       11100   1.84662938      -14.0033121       2.75391412      -7.83363008       2.58502793      -10.8373175    
       11160   1.81939626      -14.0220623       2.76674700      -7.83444738       2.61729240      -10.8004446    
       11220   1.78938711      -14.0296793       2.78293991      -7.82364464       2.65100074      -10.7627459    
       11280   1.75728095      -14.0496330       2.80299020      -7.80447102       2.68381095      -10.7284031    
       11340   1.71798527      -14.0735121       2.82629871      -7.77990866       2.71251678      -10.7024612    
       11400   1.68006849      -14.0987949       2.85185885      -7.75338554       2.73792934      -10.6875000    
       11460   1.64580166      -14.0907955       2.87712836      -7.72983789       2.76309299      -10.6842365    
       11520   1.62251282      -14.0983238       2.89945388      -7.71393824       2.79050088      -10.6911421    
       11580   1.59455740      -14.1018410       2.91927195      -7.70859575       2.81670117      -10.7021646    
       11640   1.57114530      -14.1101255       2.93911839      -7.71537733       2.84167528      -10.7107573    
       11700   1.54304016      -14.1201162       2.95951724      -7.73189020       2.86586237      -10.7170162    
       11760   1.51894307      -14.1422224       2.97896481      -7.75131130       2.88689971      -10.7244120    
       11820   1.49837959      -14.1596460       2.99737000      -7.76786470       2.90183067      -10.7335405    
       11880   1.47162676      -14.1928587       3.01504278      -7.78146696       2.91458774      -10.7457476    
       11940   1.45066786      -14.2163992       3.02955508      -7.79525948       2.92830563      -10.7653837    
       12000   1.42863107      -14.2309952       3.03902483      -7.81266737       2.94154358      -10.7948141    
       12060   1.41138899      -14.2298107       3.04624987      -7.83663845       2.95216942      -10.8321686    
       12120   1.39118433      -14.2348175       3.05452967      -7.86904716       2.95833611      -10.8746424    
       12180   1.36838698      -14.2635183       3.06273746      -7.91033983       2.96315265      -10.9195204    
       12240   1.34095931      -14.2720842       3.06798720      -7.95906353       2.97012258      -10.9637032    
       12300   1.32317984      -14.2643633       3.06985664      -8.01198292       2.98124790      -11.0066748    
       12360   1.29861653      -14.2710047       3.07059193      -8.06614780       2.99548602      -11.0495424    
       12420   1.27464604      -14.2808256       3.07323694      -8.12057304       3.01182866      -11.0909319    
       12480   1.26723611      -14.2877016       3.07901120      -8.17549706       3.02875590      -11.1292706    
       12540   1.25477982      -14.3143215       3.08718228      -8.23049736       3.04622054      -11.1652651    
       12600   1.25377965      -14.3028898       3.09663415      -8.28372288       3.06390738      -11.1982985    
       12660   1.26156759      -14.2946224       3.10656714      -8.33331013       3.07934427      -11.2266750    
       12720   1.24892879      -14.2907457       3.11743808      -8.37852192       3.09067035      -11.2516680    
       12780   1.24039757      -14.2872343       3.12992096      -8.41912460       3.09742427      -11.2752695    
       12840   1.23591268      -14.2762003       3.14226675      -8.45476055       3.10057688      -11.2980671    
       12900   1.21226525      -14.2910461       3.15181470      -8.48648453       3.09781599      -11.3209934    
       12960   1.21162176      -14.2787685       3.15775752      -8.51744270       3.08900023      -11.3456612    
       13020   1.19063222      -14.2797241       3.15994477      -8.54975319       3.07718682      -11.3712349    
       13080   1.19090104      -14.2874241       3.15701437      -8.58328533       3.06439734      -11.3952608    
       13140   1.19765341      -14.2744932       3.14789510      -8.61764717       3.04947400      -11.4174623    
       13200   1.20554447      -14.2671862       3.13446188      -8.65235329       3.03176832      -11.4397020    
       13260   1.21708417      -14.2418022       3.11892605      -8.68589211       3.01029730      -11.4628792    
       13320   1.22053909      -14.2236729       3.10140228      -8.71775055       2.98367357      -11.4848156    
       13380   1.22396600      -14.2092485       3.08123040      -8.74959469       2.95325255      -11.5018520    
       13440   1.23164880      -14.1911030       3.05666685      -8.78216076       2.92112541      -11.5130224    
       13500   1.22705805      -14.1740046       3.02636242      -8.81259251       2.88937068      -11.5209970    
       13560   1.21968710      -14.1850595       2.99241996      -8.83714962       2.86158037      -11.5287933    
       13620   1.21186054      -14.1745405       2.95815802      -8.85617161       2.84188962      -11.5369806    
       13680   1.21571553      -14.1701994       2.92575049      -8.87313652       2.82757044      -11.5454273    
       13740   1.22782302      -14.1393309       2.89833689      -8.88980675       2.81314015      -11.5546284    
       13800   1.22672296      -14.1267557       2.87855315      -8.90582657       2.79800749      -11.5650520    
       13860   1.24065149      -14.1077576       2.86368704      -8.92156124       2.78517485      -11.5768442    
       13920   1.23742998      -14.0771065       2.84903264      -8.93887901       2.77552366      -11.5883083    
       13980   1.21531820      -14.0960846       2.83417487      -8.95879173       2.76702619      -11.5960569    
       14040   1.19829273      -14.0940857       2.82105708      -8.97951317       2.75870347      -11.5980453    
       14100   1.18479812      -14.0841341       2.80999827      -8.99757004       2.75026155      -11.5950489    
       14160   1.17834890      -14.1011515       2.80057073      -9.01061726       2.74150896      -11.5886583    
       14220   1.15293694      -14.0837278       2.79189849      -9.01821232       2.73275447      -11.5793810    
       14280   1.13636637      -14.0808563       2.78237820      -9.02107143       2.72635937      -11.5670013    
       14340   1.10883868      -14.0739727       2.77126670      -9.02008247       2.72177958      -11.5498276    
       14400   1.10010397      -14.0665102       2.76055670      -9.01558304       2.71520209      -11.5258551    
       14460   1.08406115      -14.0717382       2.75318694      -9.00639725       1.26619947      -13.6599483    
       14520   1.08369517      -14.0665045       2.74781942      -8.99003696       1.25375903      -13.6167097    
       14580   1.07269847      -14.0756750       2.73966575      -8.96587276       1.24086392      -13.5803728    
       14640   1.05214298      -14.0834951       2.72698379      -8.93813801       1.22447598      -13.5545540    
       14700   1.02781022      -14.0864096       2.71133065      -8.91323853       1.20286560      -13.5412140    
       14760   1.01144731      -14.0864048       2.69323325      -8.89692688       1.17685878      -13.5391731    
       14820  0.992250919      -14.0975876       2.67108750      -8.89334488       1.14936745      -13.5445099    
       14880  0.968997657      -14.1152000       2.64378953      -8.90253830       1.12003386      -13.5521965    
       14940  0.957018733      -14.1170816       2.61212683      -8.92151165       1.08951604      -13.5579863    
       15000  0.948795915      -14.1151924       2.57858610      -8.94651508       1.05959690      -13.5600767    
       15060  0.936705232      -14.1101856       2.54480934      -8.97252369       1.03180397      -13.5581484    
       15120  0.925807059      -14.1216068       2.51094174      -8.99490261       1.00403988      -13.5512514    
       15180  0.914298415      -14.1303406       2.47757435      -9.01161098      0.973221123      -13.5406981    
       15240  0.910516977      -14.1331749       2.44517374      -9.02251244      0.940250158      -13.5296373    
       15300  0.901136398      -14.1204815       2.41253185      -9.02836990      0.907276094      -13.5203972    
       15360  0.900422037      -14.1123152       2.37752676      -9.03111744      0.875113189      -13.5111504    
       15420  0.887016356      -14.0974722       2.33965611      -9.03352833      0.844370544      -13.4983168    
       15480  0.878803492      -14.0953684       2.30031776      -9.03639030      0.817258060      -13.4827385    
       15540  0.884032309      -14.0689440       2.26197052      -9.03732777      0.791799545      -13.4659386    
       15600  0.877611220      -14.0441999       2.22642469      -9.03423595      0.766277969      -13.4465828    
       15660  0.864415169      -14.0276499       2.19296789      -9.02860928      0.740265131      -13.4222136    
       15720  0.854265332      -13.9950047       2.16022658      -9.02219677      0.715245247      -13.3946428    
       15780  0.847949803      -13.9705801       2.12827873      -9.01297092      0.693052351      -13.3689575    
       15840  0.846236229      -13.9542761       2.09712839      -8.99858475      0.672078907      -13.3457527    
       15900  0.840504944      -13.9310493       2.06677723      -8.98008156      0.647541106      -13.3221483    
       15960  0.841458857      -13.9009838       2.03816557      -8.96132088      0.617147207      -13.2970829    
       16020  0.848320842      -13.8712225       2.01021886      -8.94538975      0.583328187      -13.2701283    
       16080  0.862044454      -13.8415222       1.97914422      -8.93141842      0.549183667      -13.2419281    
       16140  0.860615671      -13.8251915       1.94194365      -8.91706371      0.514487147      -13.2152128    
       16200  0.858758271      -13.8039608       1.89908385      -8.90164185      0.477329820      -13.1907749    
       16260  0.850080490      -13.7917509       1.85425246      -8.88471985      0.438978732      -13.1666889    
       16320  0.848294497      -13.7713375       1.80903971      -8.86670589      0.403044552      -13.1410484    
