 20181114
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        7200   4.09850883       1.25231791       3.74846101       1.97719455       4.48040104      0.739736915    
        7260   4.07787800       1.27763498       3.71988988       1.97890890       4.46351767      0.769034922    
        7320   4.07516050       1.31418216       3.69466853       1.98677826       4.44267607      0.807051897    
        7380   4.02927399       1.33382297       3.67308521       2.00202513       4.41883850      0.849429846    
        7440   3.98528719       1.36718404       3.65177250       2.02529287       4.39438009      0.890884221    
        7500   3.96356392       1.39466894       3.62763834       2.05566812       4.37327051      0.927228630    
        7560   3.94669247       1.43622363       3.60123467       2.08966494       4.35658884      0.954849184    
        7620   3.94157386       1.47422194       3.57563186       2.12163377       4.34539604      0.974731743    
        7680   3.91903639       1.51107633       3.55389333       2.14693117       4.33827639      0.992342651    
        7740   3.90424585       1.56245029       3.53769159       2.16474915       4.33051205       1.01087809    
        7800   3.88886642       1.60229659       3.52668905       2.17773461       4.31822920       1.03168011    
        7860   3.86428285       1.65097475       3.51804924       2.18939948       4.30021620       1.05735385    
        7920   3.83470035       1.70839846       3.50759792       2.20210862       4.28135204       1.08875597    
        7980   3.80248141       1.76516271       3.49321604       2.21698952       4.26486111       1.12439847    
        8040   3.77779174       1.82374358       3.47628927       2.23475766       4.25331545       1.16444683    
        8100   3.75773048       1.88298988       3.46011686       2.25640154       4.24578953       1.20793033    
        8160   3.72842860       1.95082498       3.44727993       2.28280759       4.24134064       1.25183105    
        8220   3.68342710       1.99043751       3.43868327       2.31396341       4.23872852       1.29482603    
        8280   3.64209795       2.05029941       3.43409085       2.34866333       4.23701191       1.33736241    
        8340   3.60166335       2.11260247       3.43250728       2.38506579       4.23664665       1.37926304    
        8400   3.55843997       2.16712308       3.43281698       2.42189097       4.23703003       1.42095768    
        8460   3.51584458       2.21379900       3.43442321       2.45891762       4.23826313       1.46301508    
        8520   3.51360273       2.26941681       3.43726397       2.49649930       4.23816967       1.50471628    
        8580   3.48916960       2.29681873       3.44120121       2.53475475       4.23488617       1.54501057    
        8640   3.48002291       2.33505011       3.44541073       2.57277155       4.22529697       1.58383465    
        8700   3.46988010       2.37839437       3.44846416       2.60942960       4.20761728       1.62101972    
        8760   3.45512962       2.44968247       3.44806218       2.64404917       4.18189478       1.65600729    
        8820   3.43527174       2.48976278       3.44127250       2.67671371       4.15054893       1.68871152    
        8880   3.40537643       2.55468178       3.42581582       2.70791912       4.11853027       1.71963525    
        8940   3.37022924       2.59830832       3.40169191       2.73812842       4.09070539       1.74912632    
        9000   3.33178234       2.64774728       3.37200236       2.76755118       4.07045412       1.77787519    
        9060   3.27965546       2.69805312       3.34197807       2.79593253       4.05785465       1.80745792    
