 20181106
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        7260   5.95851564       5.88691092       4.64325237       8.16808701       5.90428448       6.25037766    
        7320   5.94760466       5.91835165       4.63126135       8.20000172       5.87272167       6.32301569    
        7380   5.92110538       5.96132946       4.61830759       8.24257374       5.84200668       6.39038849    
        7440   5.90077066       6.00148392       4.60440159       8.30292797       5.81494474       6.45673132    
        7500   5.87259245       6.00963736       4.58803415       8.37341118       5.79272556       6.52671623    
        7560   5.84497643       6.06043530       4.57019472       8.44099903       5.77406406       6.60346699    
        7620   5.82465363       6.11672449       4.55454683       8.50411224       5.75423193       6.68131113    
        7680   5.80330944       6.18582678       4.54185009       8.56627750       5.73247719       6.74946451    
        7740   5.78241253       6.22763681       4.53140640       8.62903786       5.70894146       6.80409718    
        7800   5.76059580       6.29553318       4.52109814       8.69155312       5.68438196       6.85308170    
        7860   5.72063065       6.33705997       4.50899839       8.74832821       5.66388655       6.90196609    
        7920   5.69763422       6.39188147       4.49530983       8.79421997       5.65158558       6.95380259    
        7980   5.64908361       6.43919134       4.48160172       8.83069706       5.64417362       7.00965643    
        8040   5.60982418       6.49352455       4.47180033       8.86369801       5.63187504       7.07092142    
        8100   5.56244326       6.52490807       4.46911240       8.90080070       5.60837555       7.13460350    
        8160   5.53309822       6.56633711       4.47093391       8.94749832       5.57269955       7.18872786    
        8220   5.49731398       6.63790035       4.46994686       9.00353813       5.52353859       7.23073387    
        8280   5.46340752       6.71533442       4.46004200       9.06127453       5.46270561       7.27495289    
        8340   5.41623878       6.75784922       4.43851423       9.10796547       5.39877892       7.33030701    
        8400   5.37091303       6.81121635       4.40310955       9.14019680       5.33864641       7.38374805    
        8460   5.32744932       6.83176708       4.35302496       9.17188931       5.28506374       7.42309713    
        8520   5.30434513       6.88226080       4.29522562       9.21500778       5.23916149       7.44998598    
        8580   5.28068876       6.97163200       4.23971844       9.26122379       5.20062160       7.47150946    
        8640   5.23090696       7.02663326       4.19110966       9.29483509       5.16652632       7.49036598    
        8700   5.18537474       7.06032515       4.15071583       9.31461525       5.13019085       7.50485659    
        8760   5.14426613       7.08453226       4.11819553       9.32981300       5.08721018       7.51319599    
        8820   5.11254978       7.10903311       4.09083462       9.34515667       5.03929567       7.51747465    
        8880   5.05253077       7.17124844       4.06173182       9.35706329       4.98757362       7.52208853    
        8940   5.01727247       7.19580030       4.02403450       9.36111832       4.93102121       7.52767992    
        9000   4.97333860       7.24281073       3.97835612       9.35836124       4.86968231       7.53349829    
        9060   4.95071316       7.29225540       3.92853713       9.35352993       4.80538368       7.54173613    
        9120   4.90726709       7.33480024       3.87601423       9.35017586       4.74284601       7.55579901    
        9180   4.87127829       7.39145041       3.82052588       9.34875202       4.68612003       7.57524347    
        9240   4.83292770       7.46306229       3.76327825       9.34955406       4.63522720       7.59582424    
        9300   4.79194784       7.51842928       3.70790386       9.35480404       4.58765364       7.61484051    
        9360   4.76150274       7.58868551       3.65582800       9.36609936       4.53750610       7.63395691    
        9420   4.73952293       7.64901161       3.60582948       9.38095951       4.48018265       7.65802813    
        9480   4.70592451       7.75564766       3.55746531       9.39462185       4.41919231       7.69026089    
        9540   4.66532469       7.79618311       3.50896931       9.40586758       4.36289787       7.73111153    
        9600   4.64646864       7.84750605       3.45595169       9.41822815       4.31618118       7.78037119    
        9660   4.61928940       7.92541790       3.39857697       9.43672752       4.27650070       7.83667326    
        9720   4.57681417       8.00016403       3.34420848       9.46457767       4.23676109       7.89569569    
        9780   4.53961611       8.09892750       3.29812789       9.50249958       4.19276905       7.95126820    
        9840   4.50440502       8.15748024       3.25678062       9.54884434       4.14522505       8.00203037    
        9900   4.47788429       8.21677303       3.21487999       9.59884071       4.09603119       8.05011940    
        9960   4.46699524       8.27305031       3.17247391       9.64646149       4.04728699       8.09483624    
       10020   4.42941523       8.32578850       3.12971854       9.69016266       3.99937963       8.12717438    
       10080   4.39173746       8.39951611       3.08437085       9.73297787       3.94900584       8.13634205    
       10140   4.35843086       8.45924854       3.03672791       9.77228832       3.88735056       8.12799168    
       10200   4.30426407       8.52857018       2.99142122       9.79794025       3.81128716       8.11617470    
       10260   4.26949215       8.58653736       2.94987369       9.80334663       3.73704553       8.10861778    
       10320   4.24091911       8.64899158       2.90166759       9.79521370       3.67018938       8.10757542    
       10380   4.20546770       8.69969177       2.83388186       9.78467464       3.59489274       8.11231327    
       10440   4.16234684       8.72266865       2.75534391       9.77738667       3.50551581       8.11729717    
       10500   4.13400888       8.76222324       2.68398285       9.77411842       3.41363645       8.11678028    
       10560   4.08114386       8.81350422       2.61392260       9.77431965       3.32503629       8.10868168    
