 20180921
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        7260   3.04399228       5.14817953       1.48072731       4.75832987       3.91155195       4.00274801    
        7320   3.02497888       5.16006231       1.50661516       4.72893047       3.93230128       4.01423073    
        7380   3.02630424       5.17239618       1.53368616       4.70678759       3.94953632       4.03542376    
        7440   3.03838277       5.20026064       1.55963349       4.69470310       3.96197295       4.06438923    
        7500   3.06195736       5.23075104       1.58293557       4.69452763       3.96954727       4.09639931    
        7560   3.07326126       5.25118065       1.60231376       4.70563459       3.97259545       4.12516022    
        7620   3.08190346       5.25740767       1.61715043       4.72447109       3.97241712       4.14527225    
        7680   3.08436251       5.26166677       1.62777901       4.74550200       3.97013831       4.15569592    
        7740   3.07381558       5.26812983       1.63494384       4.76276636       3.96604180       4.15948677    
        7800   3.06023955       5.28481627       1.63937044       4.77243900       3.96052575       4.16027308    
        7860   3.05369258       5.29777098       1.64188385       4.77485704       3.95400143       4.16076946    
        7920   3.04826856       5.31657600       1.64338875       4.77318287       3.94667649       4.16155243    
        7980   3.04919195       5.31831264       1.64473724       4.77034569       3.93677878       4.16296530    
        8040   3.06619024       5.31622934       1.64636266       4.76737309       3.92058825       4.16579390    
        8100   3.05710649       5.30583668       1.64755595       4.76388597       3.89591742       4.17147446    
        8160   3.04186869       5.30491447       1.64600062       4.76023674       3.86273289       4.18101263    
        8220   3.03340030       5.29479790       1.63821650       4.75797081       3.82570553       4.19359493    
        8280   3.02799630       5.28320932       1.62162089       4.75900364       3.78969646       4.20718670    
        8340   3.02968955       5.28639364       1.59706342       4.76452827       3.75912881       4.22049522    
        8400   3.03713202       5.30380392       1.56896222       4.77424908       3.73471785       4.23452425    
        8460   3.01595616       5.33811617       1.54259098       4.78634644       3.71590209       4.25086832    
        8520   2.99556971       5.38602114       1.52132475       4.79936409       3.70074916       4.27019548    
        8580   2.97870278       5.43139029       1.50588000       4.81364250       3.68838835       4.29233837    
        8640   2.96672249       5.47759295       1.49539232       4.83011150       3.67674661       4.31696033    
        8700   2.95650601       5.52884722       1.48873580       4.84902668       3.66421676       4.34413195    
        8760   2.94544339       5.57113123       1.48477924       4.86997128       3.64924884       4.37459183    
        8820   2.93899536       5.60215139       1.48206103       4.89251423       3.63005662       4.40928411    
        8880   2.93205833       5.62278318       1.47882795       4.91657066       3.60432720       4.44724989    
        8940   2.92634511       5.64904690       1.47304070       4.94296837       3.57099509       4.48646784    
        9000   2.92186332       5.67021990       1.46245253       4.97330904       3.53094864       4.52619696    
        9060   2.90230036       5.71083212       1.44519544       5.00804377       3.48711276       4.56783056    
        9120   2.87297320       5.75407219       1.42064738       5.04542160       3.44191074       4.61365414    
        9180   2.83935308       5.77845526       1.39036834       5.08368683       3.39576340       4.66429472    
        9240   2.83507895       5.79783630       1.35754228       5.12298822       3.34745622       4.71727419    
