 20190113
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        7200   4.60688925      -6.38034248       5.52781057      -3.53937268       5.11396980      -6.46226692    
        7260   4.57335138      -6.38560486       5.52353048      -3.55018616       5.09286356      -6.47731924    
        7320   4.56403780      -6.37674379       5.51205206      -3.56975770       5.06588268      -6.49259663    
        7380   4.52650261      -6.38350773       5.49219275      -3.59339499       5.03698969      -6.50480032    
        7440   4.49496317      -6.40228558       5.46464396      -3.61737752       5.00825453      -6.51056862    
        7500   4.48715496      -6.43247509       5.43127108      -3.63930678       4.98256254      -6.50893402    
        7560   4.49235487      -6.45123816       5.39484978      -3.65645027       4.96256447      -6.50285816    
        7620   4.46734619      -6.46555042       5.35896778      -3.66626287       4.94604683      -6.49692774    
        7680   4.45632648      -6.49884176       5.32865334      -3.66908598       4.93237162      -6.49371243    
        7740   4.45755959      -6.53386450       5.30548191      -3.66880560       4.91992760      -6.49182987    
        7800   4.46193886      -6.57775450       5.28613424      -3.67085099       4.90917349      -6.48740482    
        7860   4.41814756      -6.59025383       5.26777124      -3.67746544       4.90258074      -6.47940731    
        7920   4.39434862      -6.59771442       5.25056028      -3.68514276       4.89601898      -6.47265720    
        7980   4.39517736      -6.59544897       5.23671436      -3.68897200       4.88511562      -6.47072744    
        8040   4.39525700      -6.58519697       5.22713804      -3.68761635       4.86907053      -6.47244120    
        8100   4.37639618      -6.57453203       5.21852016      -3.68498182       4.84770060      -6.47410631    
        8160   4.37102127      -6.57805109       5.20651007      -3.68620348       4.82326889      -6.47365665    
        8220   4.40142488      -6.54962683       5.18848515      -3.69123602       4.80102825      -6.47115231    
        8280   4.42009020      -6.54354095       5.16404867      -3.69613147       4.78501797      -6.46848440    
        8340   4.43441629      -6.54522133       5.13496494      -3.69855618       4.77676630      -6.46876669    
        8400   4.43814039      -6.57193518       5.10638905      -3.69983959       4.77354383      -6.47284079    
        8460   4.42906141      -6.60453892       5.08502579      -3.70353150       4.77221155      -6.47776556    
        8520   4.40543556      -6.58370924       5.07309151      -3.71322536       4.77125740      -6.47939539    
        8580   4.42050409      -6.59524393       5.06706858      -3.72861314       4.76935196      -6.47649240    
        8640   4.43297052      -6.58240366       5.06300116      -3.74326444       4.76839113      -6.47122526    
        8700   4.45553112      -6.59034252       5.05923176      -3.75095844       4.77041912      -6.46647406    
        8760   4.46930647      -6.60777903       5.05557775      -3.75184965       4.77455425      -6.46350718    
        8820   4.48606062      -6.61315584       5.05297327      -3.74995089       4.77926683      -6.46077871    
        8880   4.47640705      -6.62403488       5.05238247      -3.74773955       4.78367710      -6.45604849    
        8940   4.48463392      -6.63317204       5.05324078      -3.74589396       4.78658724      -6.44928360    
        9000   4.47476625      -6.64624834       5.05475187      -3.74508715       4.78558636      -6.44027281    
        9060   4.49389887      -6.62936115       5.05600405      -3.74475718       4.77716303      -6.42647171    
        9120   4.49817514      -6.60674953       5.05522442      -3.74368501       4.76173496      -6.40593863    
        9180   4.49397564      -6.57891273       5.04911613      -3.74053407       4.74318552      -6.38067532    
        9240   4.48008442      -6.55334854       5.03605938      -3.73311853       4.72352028      -6.35512304    
        9300   4.45891047      -6.51799488       5.01855564      -3.71923161       4.70397758      -6.33256149    
        9360   4.48175669      -6.49138451       5.00013161      -3.69961905       4.68630695      -6.31614017    
        9420   4.49078560      -6.50821400       4.98200941      -3.67852068       4.67184448      -6.30768347    
        9480   4.48591042      -6.48085260       4.96350241      -3.66073847       4.66155148      -6.30478573    
        9540   4.49527693      -6.46747828       4.94439793      -3.64955711       4.65611506      -6.30316448    
        9600   4.52254629      -6.45414972       4.92624283      -3.64571095       4.65595913      -6.30067587    
        9660   4.51669598      -6.42370796       4.91185617      -3.64662194       4.65977335      -6.29745674    
        9720   4.52434301      -6.40133715       4.90317059      -3.64914918       4.66361189      -6.29325247    
        9780   4.52906609      -6.36521482       4.90035868      -3.65256739       4.66290236      -6.28700542    
        9840   4.54930830      -6.31795025       4.90140438      -3.65703654       4.65533018      -6.27858686    
        9900   4.56153822      -6.29586506       4.90224886      -3.66079760       4.64299107      -6.26960707    
        9960   4.57335663      -6.25144148       4.89865923      -3.66130614       4.63079834      -6.26087332    
