 20190508
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        7200   6.31844902      -6.52236223       3.29495788      -3.47000861       5.65675068      -5.66708803    
        7260   6.29965830      -6.51424170       3.24737644      -3.47000027       5.62198353      -5.62631559    
        7320   6.31244850      -6.52069187       3.20357156      -3.46087003       5.59334421      -5.58186626    
        7380   6.31344557      -6.53173304       3.16577148      -3.44233346       5.57052755      -5.53728580    
        7440   6.29596472      -6.53826809       3.13399529      -3.41549993       5.55340576      -5.49607515    
        7500   6.28757858      -6.52713966       3.10775256      -3.38242912       5.54080009      -5.46128988    
        7560   6.27296162      -6.55132675       3.08803320      -3.34703898       5.53116989      -5.43265724    
        7620   6.25115252      -6.55732012       3.07634497      -3.31363869       5.52395296      -5.41225672    
        7680   6.23376465      -6.54619217       3.07208419      -3.28478694       5.52035761      -5.40344000    
        7740   6.25710201      -6.51300430       3.07183790      -3.26258588       5.52070999      -5.40459824    
        7800   6.26131010      -6.46660614       3.07312512      -3.25070906       5.52016735      -5.41187477    
        7860   6.25482798      -6.43798971       3.07693052      -3.25212240       5.51128721      -5.42208195    
        7920   6.29027605      -6.41304445       3.08370137      -3.26544261       5.49173689      -5.43540525    
        7980   6.32779217      -6.35356379       3.08898282      -3.28574753       5.46539259      -5.44859219    
        8040   6.33147526      -6.34015942       3.08560848      -3.30833483       5.43850422      -5.45829868    
        8100   6.32187939      -6.35330963       3.07059813      -3.33130479       5.41598129      -5.46018934    
        8160   6.33346796      -6.36800814       3.04822087      -3.35407543       5.39789104      -5.45262623    
        8220   6.31274700      -6.35062122       3.02596021      -3.37445164       5.37998629      -5.43809271    
        8280   6.28195572      -6.35869026       3.00860906      -3.38892579       5.35931015      -5.41854143    
        8340   6.28380203      -6.32715559       2.99586082      -3.39589834       5.33673286      -5.39781618    
        8400   6.26456642      -6.32833719       2.98390317      -3.39601707       5.31446886      -5.37804079    
        8460   6.25323629      -6.31813574       2.96944952      -3.39048910       5.29468203      -5.35875511    
        8520   6.25118637      -6.31243706       2.95239139      -3.38117361       5.27898121      -5.33977318    
        8580   6.27216005      -6.32974863       2.93505406      -3.37086082       5.26815748      -5.32108688    
        8640   6.29259968      -6.36457491       2.92002702      -3.36134219       5.26272249      -5.30555439    
