 20190106
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       32280   2.14730763       4.08884001       1.94419134    
       32340   2.14730763       4.08884001       1.95185971    
       32400   2.16074347       4.08811998       1.95977151    
       32460   2.17182040       4.08811998       1.96777880    
       32520   2.18058968       4.08977318       1.97573435    
       32580   2.18058968       4.08977318       1.98358703    
       32640   2.18758965       4.09200954       1.99106896    
       32700   2.19682050       4.09200954       1.99867833    
       32760   2.21632504       4.09379435       2.00657105    
       32820   2.22084618       4.09379435       2.01459646    
       32880   2.23151278       4.09370756       2.02273536    
       32940   2.24541020       4.09370756       2.03075743    
       33000   2.25412512       4.09429407       2.03828740    
       33060   2.26456404       4.09429407       2.04509020    
       33120   2.28415394       4.09510326       2.05144191    
       33180   2.30505133       4.09510326       2.05809379    
       33240   2.30342507       4.09380674       2.06502151    
       33300   2.32025647       4.09380674       2.07202673    
       33360   2.33569241       4.09063768       2.07941127    
       33420   2.34066677       4.09063768       2.08704686    
       33480   2.33297491       4.08862305       2.09450984    
       33540   2.33556414       4.08862305       2.10145760    
       33600   2.32077503       4.08793068       2.10803795    
       33660   2.31853652       4.08793068       2.11417508    
       33720   2.31923819       4.08635044       2.11934566    
       33780   2.31923819       4.08635044       2.12367678    
       33840   2.31883717       4.08327103       2.12712169    
       33900   2.31883717       4.08327103       2.12977648    
       33960   2.31883717       4.07662249       2.13228941    
       34020   2.31883717       4.07662249       2.13503504    
       34080   2.31883717       4.06635809       2.13836622    
       34140   2.32967448       4.06635809       2.14191794    
       34200   2.32548833       4.05544233       2.14543247    
       34260   2.31690693       4.05544233       2.14892435    
       34320   2.31690693       4.04704523       2.15220690    
       34380   2.31581402       4.04704523       2.15521121    
       34440   2.32430243       4.03866005       2.15799665    
       34500   2.32348847       4.03866005       2.16051817    
       34560   2.32348847       4.02963018       2.16274762    
       34620   2.31539536       4.02963018       2.16467309    
       34680   2.31525588       4.01975918       2.16627645    
       34740   2.31555820       4.01975918       2.16773152    
       34800   2.31555820       4.00886488       2.16910672    
       34860   2.31572104       4.00886488       2.17031646    
       34920   2.31546521       3.99693990       2.17122769    
       34980   2.31781387       3.99693990       2.17234325    
       35040   2.31781387       3.98487377       2.17383289    
       35100   2.32360458       3.98487377       2.17535520    
       35160   2.32183719       3.97179699       2.17702579    
       35220   2.31776738       3.97179699       2.17881155    
       35280   2.31776738       3.96034002       2.18057275    
       35340   2.30913949       3.96034002       2.18232965    
       35400   2.30552387       3.94969201       2.18405771    
       35460   2.30152392       3.94969201       2.18591022    
       35520   2.30241871       3.93917847       2.18790340    
       35580   2.30793023       3.93917847       2.19009781    
       35640   2.31166673       3.92877221       2.19249773    
       35700   2.31602383       3.92877221       2.19494534    
       35760   2.32474422       3.91915131       2.19734645    
       35820   2.33216286       3.91915131       2.19939923    
       35880   2.33259535       3.91052723       2.42332101    
       35940   2.33790469       3.91052723       2.42459226    
       36000   2.34834886       3.90191722       2.42547512    
       36060   2.35371423       3.90191722       2.42627144    
       36120   2.36521435       3.89343882       2.42649841    
       36180   2.37245250       3.89343882       2.42614532    
       36240   2.37483716       3.88416791       2.42463040    
       36300   2.37254763       3.88416791       2.42223001    
       36360   2.37050009       3.87274718       2.41956925    
       36420   2.35440469       3.87274718       2.41639209    
       36480   2.36134887       3.85716462       2.41343570    
       36540   2.35469055       3.85716462       2.41067290    
       36600   2.35266662       3.84072876       2.40844750    
       36660   2.34964275       3.84072876       2.40725017    
       36720   2.34386039       3.82510233       2.40711832    
       36780   2.33090687       3.82510233       2.40777850    
       36840   2.32561898       3.81195426       2.40904093    
       36900   2.32770729       3.81195426       2.41091061    
       36960   2.33542848       3.80327916       2.41288543    
       37020   2.34290481       3.80327916       2.41466451    
       37080   2.34478569       3.79735065       2.41624188    
       37140   2.35239029       3.79735065       2.41799092    
       37200   2.35566664       3.79209018       2.41962624    
       37260   2.37340474       3.79209018       2.42108297    
       37320   2.37845230       3.78596210       2.42325211    
       37380   2.38092852       3.78596210       2.42660975    
       37440   2.38092852       3.77954412       2.43095207    
       37500   2.38988090       3.77954412       2.43632555    
       37560   2.39565110       3.77616906       2.44199562    
       37620   2.39565110       3.77616906       2.44737506    
       37680   2.40109086       3.77683210       2.45287156    
       37740   2.40417767       3.77683210       2.45807195    
       37800   2.40304542       3.77890658       2.46272564    
       37860   2.41177273       3.77890658       2.46714926    
       37920   2.43152261       3.78142929       2.47099829    
       37980   2.43606663       3.78142929       2.47439909    
       38040   2.43931818       3.78202987       2.47751760    
       38100   2.43581820       3.78202987       2.48031521    
       38160   2.43859100       3.78046250       2.48295975    
       38220   2.43653345       3.78046250       2.48553991    
       38280   2.43893337       3.77784705       2.48826528    
       38340   2.44515920       3.77784705       2.49110627    
       38400   2.45115900       3.77481222       2.49386597    
       38460   2.44875550       3.77481222       2.49648905    
       38520   2.45397782       3.77244902       2.49883986    
       38580   2.45590901       3.77244902       2.50102043    
       38640   2.46224999       3.76989031       2.50287819    
       38700   2.47246671       3.76989031       2.50424719    
       38760   2.47675562       3.76629210       2.50570273    
       38820   2.48256826       3.76629210       2.50715327    
       38880   2.49797726       3.76142526       2.50831890    
       38940   2.50028896       3.76142526       2.50931501    
       39000   2.50697780       3.75706506       2.50974202    
       39060   2.50697780       3.75706506       2.50963187    
       39120   2.51422215       3.75163889       2.50948691    
       39180   2.52055550       3.75163889       2.50927901    
       39240   2.52864456       3.74404383       2.50920558    
       39300   2.52864456       3.74404383       2.50926161    
       39360   2.52711105       3.73636174       2.50954342    
       39420   2.51571107       3.73636174       2.51016164    
       39480   2.49851108       3.72922230       2.64631391    
       39540   2.49851108       3.72922230       2.64763713    
       39600   2.47853327       3.72304344       2.64846539    
       39660   2.46364450       3.72304344       2.64903498    
       39720   2.46167397       3.71644688       2.64962983    
       39780   2.45797777       3.71644688       2.65074754    
       39840   2.44915557       3.70847559       2.65230179    
       39900   2.44180012       3.70847559       2.65489268    
       39960   2.43347836       3.70109725       2.65848470    
       40020   2.43659997       3.70109725       2.66251254    
       40080   2.43313336       3.69566584       2.66682029    
       40140   2.42577767       3.69566584       2.67077756    
       40200   2.42665219       3.69464612       2.67428279    
       40260   2.42388892       3.69464612       2.67705107    
       40320   2.42104435       3.69497156       2.67894816    
       40380   2.42915559       3.69497156       2.67992401    
       40440   2.43902278       3.69389939       2.67998576    
       40500   2.44375563       3.69389939       2.67935514    
       40560   2.44847822       3.68981481       2.67782903    
       40620   2.45119572       3.68981481       2.67588115    
       40680   2.44826674       3.68247557       2.67364192    
       40740   2.45817780       3.68247557       2.67113876    
