 20190124
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       32280   5.75875568       6.94570017       3.22352052    
       32340   5.84222221       6.94570017       3.21246934    
       32400   5.88578272       6.94524956       3.19877100    
       32460   5.97367382       6.94524956       3.18499732    
       32520   6.04586649       6.90792274       3.17127109    
       32580   6.05967379       6.90792274       3.15662575    
       32640   6.15573931       6.85814524       3.14266419    
       32700   6.18882608       6.85814524       3.13208270    
       32760   6.22486687       6.80690575       3.12884545    
       32820   6.26982212       6.80690575       3.12928605    
       32880   6.29391289       6.75873423       3.13323903    
       32940   6.30610847       6.75873423       3.14216399    
       33000   6.30682230       6.73919773       3.14927363    
       33060   6.32591105       6.73919773       3.15453601    
       33120   6.31104326       6.73257637       3.15249348    
       33180   6.31582594       6.73257637       3.13974762    
       33240   6.37060022       6.71965742       3.12362051    
       33300   6.39231110       6.71965742       3.10644460    
       33360   6.36052179       6.67615986       3.09100676    
       33420   6.40950012       6.67615986       3.07863975    
       33480   6.43026686       6.61865616       3.07203579    
       33540   6.44013309       6.61865616       3.06703019    
       33600   6.41332626       6.56790113       3.06576204    
       33660   6.39510870       6.56790113       3.06808901    
       33720   6.42442226       6.53872252       3.07072949    
       33780   6.42313337       6.53872252       3.06211996    
       33840   6.37571716       6.52471399       3.03085661    
       33900   6.36382627       6.52471399       2.99358153    
       33960   6.34428263       6.51163435       2.96435809    
       34020   6.34764433       6.51163435       2.94309545    
       34080   6.32789135       6.40876675       2.92417836    
       34140   6.34028244       6.40876675       2.90366077    
       34200   6.33054352       6.33765888       2.88571262    
       34260   6.35515547       6.33765888       2.87480712    
       34320   6.31110859       6.27580547       2.87193036    
       34380   6.30108690       6.27580547       2.87638187    
       34440   6.26939154       6.22384977       2.87612820    
       34500   6.27742243       6.22384977       2.86564946    
       34560   6.27742243       6.20405054       2.85593224    
       34620   6.22795534       6.20405054       2.84438467    
       34680   6.16617775       6.16521740       2.82423759    
       34740   6.12291098       6.16521740       2.80356264    
       34800   6.09868193       6.12896204       2.78378558    
       34860   6.05888891       6.12896204       2.76289964    
       34920   5.96435547       6.05862474       2.74369669    
       34980   5.90265226       6.05862474       2.72843075    
       35040   5.84700012       5.99126911       2.71144104    
       35100   5.74688911       5.99126911       2.69065166    
       35160   5.62186670       5.93072224       2.66336966    
       35220   5.55232620       5.93072224       2.63168883    
       35280   5.52655554       5.86360836       2.60692930    
       35340   5.48113632       5.86360836       2.58421063    
       35400   5.38854551       5.77077484       2.56410050    
       35460   5.38854551       5.77077484       2.54643202    
       35520   5.27099991       5.70534706       2.52733350    
       35580   5.20934868       5.70534706       2.50868011    
       35640   5.14992857       5.65011549       2.48866701    
       35700   5.14992857       5.65011549       2.46793389    
       35760   5.10026836       5.58904171       2.44674563    
       35820   5.01195002       5.58904171       2.42083454    
       35880   4.98320532       5.52289867       6.64994001    
       35940   4.98320532       5.52289867       6.61238670    
       36000   4.94363165       5.45488882       6.57393980    
       36060   4.86518908       5.45488882       6.53628016    
       36120   4.79308319       5.36013317       6.50690985    
       36180   4.79308319       5.36013317       6.48608780    
       36240   4.73914289       5.26440382       6.46277714    
       36300   4.66358805       5.26440382       6.43673897    
       36360   4.60784864       5.20111179       6.40925694    
       36420   4.60784864       5.20111179       6.37534809    
       36480   4.55018759       5.13386154       6.33947659    
       36540   4.45896769       5.13386154       6.30206203    
       36600   4.41986656       5.06216097       6.26450109    
       36660   4.41986656       5.06216097       6.23323441    
       36720   4.36737919       4.98434925       6.20611143    
       36780   4.32185698       4.98434925       6.18819332    
       36840   4.25160694       4.90820217       6.17633724    
       36900   4.20979309       4.90820217       6.16370344    
       36960   4.21592855       4.84906054       6.15257835    
       37020   4.15425014       4.84906054       6.14022350    
       37080   4.07946444       4.81490803       6.13061523    
       37140   4.04227591       4.81490803       6.12067795    
       37200   3.98892856       4.78916645       6.10407162    
       37260   3.92432141       4.78916645       6.07898188    
       37320   3.91117859       4.77382803       6.04853725    
       37380   3.91117859       4.77382803       6.01553059    
       37440   3.90100002       4.73401260       5.98168230    
       37500   3.88246417       4.73401260       5.95803881    
       37560   3.83560705       4.67448616       5.93757725    
       37620   3.79233336       4.67448616       5.90628386    
       37680   3.85400009       4.61070299       5.87709188    
       37740   3.81325006       4.61070299       5.85490465    
       37800   3.78292847       4.56105852       5.83769274    
       37860   3.74103713       4.56105852       5.82137632    
       37920   3.77360725       4.51949310       5.80521154    
       37980   3.77010703       4.51949310       5.78816605    
       38040   3.75092864       4.49802732       5.76164770    
       38100   3.72818518       4.49802732       5.73746014    
       38160   3.80496430       4.47872448       5.72142267    
       38220   3.86172414       4.47872448       5.70276546    
       38280   3.91117239       4.42237425       5.68138933    
       38340   3.91346431       4.42237425       5.66423130    
       38400   3.89100003       4.39836740       5.64403200    
       38460   3.92996550       4.39836740       5.61934042    
       38520   3.94417238       4.36464119       5.59303617    
       38580   3.94485712       4.36464119       5.56271458    
       38640   4.05100012       4.31880760       5.53433180    
       38700   4.09072399       4.31880760       5.51343203    
       38760   4.21051741       4.26758432       5.50077105    
       38820   4.26721430       4.26758432       5.49891138    
       38880   4.40814304       4.22480774       5.50979471    
       38940   4.53303432       4.22480774       5.52220201    
       39000   4.58486652       4.21430111       5.52501059    
       39060   4.69316673       4.21430111       5.51741076    
       39120   4.69316673       4.25454187       5.50429583    
       39180   4.82060003       4.25454187       5.48967457    
       39240   4.84229040       4.25693464       5.47911024    
       39300   4.87184381       4.25693464       5.47448874    
       39360   4.87184381       4.23766184       5.47429800    
       39420   4.95012140       4.23766184       5.47819471    
       39480   5.04847050       4.23494148       2.49418092    
       39540   5.04847050       4.23494148       2.52378869    
       39600   5.14214277       4.24976492       2.55606246    
       39660   5.24574995       4.24976492       2.59014940    
       39720   5.36891890       4.30133867       2.62054849    
       39780   5.36891890       4.30133867       2.64068246    
       39840   5.46671057       4.36356163       2.65072298    
       39900   5.56835890       4.36356163       2.66107011    
       39960   5.61490011       4.41088676       2.67793489    
       40020   5.61490011       4.41088676       2.69964337    
       40080   5.66419506       4.41813278       2.72956038    
       40140   5.67769051       4.41813278       2.76302791    
       40200   5.67769051       4.45090055       2.80148149    
       40260   5.67769051       4.45090055       2.84306788    
       40320   5.67769051       4.51374149       2.88224220    
       40380   5.69737196       4.51374149       2.92123127    
       40440   5.69372749       4.59510803       2.95462871    
       40500   5.74976730       4.59510803       2.98587918    
       40560   5.81430960       4.66633081       3.01978302    
       40620   5.81430960       4.66633081       3.05387592    
       40680   5.87799978       4.71401262       3.09500742    
       40740   5.95009995       4.71401262       3.13953352    
       40800   6.02571774       4.77220869       3.19574714    
