 20181026
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       28680   3.35532618       3.12407136       3.49279451    
       28740   3.29497838       3.12407136       3.49150968    
       28800   3.25617385       3.13822865       3.48944163    
       28860   3.25944448       3.13822865       3.48730183    
       28920   3.22889137       3.14701176       3.48486876    
       28980   3.24677777       3.14701176       3.48287296    
       29040   3.23613334       3.15134168       3.48123384    
       29100   3.25145459       3.15134168       3.48011804    
       29160   3.20755553       3.15312266       3.47968221    
       29220   3.17328882       3.15312266       3.47904086    
       29280   3.12540007       3.15560985       3.47916126    
       29340   3.08488894       3.15560985       3.48024654    
       29400   3.08488894       3.15955400       3.48192048    
       29460   3.03344440       3.15955400       3.48539162    
       29520   2.99297786       3.16367912       3.49019074    
       29580   2.95146656       3.16367912       3.49538064    
       29640   2.95146656       3.16952157       3.50109696    
       29700   2.91073322       3.16952157       3.50744700    
       29760   2.87197781       3.17948174       3.51472473    
       29820   2.82697725       3.17948174       3.52178144    
       29880   2.83144450       3.19089413       3.52857685    
       29940   2.80355549       3.19089413       3.53485560    
       30000   2.78371119       3.20455003       3.54064846    
       30060   2.76427269       3.20455003       3.54686236    
       30120   2.76377773       3.21674728       3.55313420    
       30180   2.73935556       3.21674728       3.56004763    
       30240   2.71604443       3.22675681       3.56772280    
       30300   2.68993187       3.22675681       3.57633638    
       30360   2.70580006       3.23661375       3.58598638    
       30420   2.71551108       3.23661375       3.59664202    
       30480   2.71373343       3.24884367       3.60828471    
       30540   2.70827270       3.24884367       3.62057996    
       30600   2.72406673       3.26446009       3.63311982    
       30660   2.73860002       3.26446009       3.64515615    
       30720   2.73904538       3.28358984       3.65688348    
       30780   2.73820925       3.28358984       3.66740513    
       30840   2.73402381       3.30366611       3.67672658    
       30900   2.73402381       3.30366611       3.68513227    
       30960   2.70831704       3.32226825       3.69252086    
       31020   2.67950010       3.32226825       3.69950676    
       31080   2.66389751       3.33591866       3.70629478    
       31140   2.66389751       3.33591866       3.71351027    
       31200   2.64763165       3.34547281       3.72095776    
       31260   2.68394732       3.34547281       3.72867727    
       31320   2.68394732       3.35427308       3.73666072    
       31380   2.71852636       3.35427308       3.74440384    
       31440   2.71134210       3.36423159       3.75204515    
       31500   2.69149995       3.36423159       3.75931454    
       31560   2.69149995       3.37515044       3.76606226    
       31620   2.67531586       3.37515044       3.77252460    
       31680   2.64084220       3.38598967       3.77861905    
       31740   2.64365792       3.38598967       3.78423524    
       31800   2.64365792       3.39498162       3.78949904    
       31860   2.65313148       3.39498162       3.79472637    
       31920   2.70434213       3.40280390       3.79988933    
       31980   2.74715781       3.40280390       3.80510092    
       32040   2.74715781       3.40954065       3.81032062    
       32100   2.79618430       3.40954065       3.81521535    
       32160   2.84510517       3.41620302       3.81972671    
       32220   2.90202641       3.41620302       3.82380438    
       32280   2.90202641       3.42316532       2.96521521    
       32340   2.95849991       3.42316532       2.97329164    
       32400   3.01434207       3.42910981       2.98170519    
       32460   3.06707883       3.42910981       2.99049044    
       32520   3.06707883       3.43440390       2.99939728    
       32580   3.12184215       3.43440390       3.00901198    
       32640   3.14820504       3.43962789       3.01957059    
       32700   3.23048711       3.43962789       3.03078318    
       32760   3.23048711       3.44547820       3.04256248    
       32820   3.30820513       3.44547820       3.05496788    
       32880   3.35030770       3.45299172       3.06776190    
       32940   3.37864113       3.45299172       3.08008194    
       33000   3.40242100       3.46254110       3.09227085    
       33060   3.40417957       3.46254110       3.10425806    
       33120   3.42943597       3.47287607       3.11591840    
       33180   3.45756412       3.47287607       3.12788296    
       33240   3.46657896       3.48178911       3.14024496    
       33300   3.47517943       3.48178911       3.15271735    
       33360   3.47469234       3.49033308       3.16526771    
       33420   3.50410247       3.49033308       3.17781234    
       33480   3.53062510       3.50051951       3.19038749    
       33540   3.54351282       3.50051951       3.20280981    
       33600   3.57538462       3.51160097       3.21506667    
       33660   3.60364103       3.51160097       3.22708797    
       33720   3.62100005       3.52245975       3.23863363    
       33780   3.64353848       3.52245975       3.25011301    
       33840   3.69676924       3.53285956       3.26144886    
       33900   3.76210260       3.53285956       3.27256012    
       33960   3.79054999       3.54240489       3.28337026    
       34020   3.80046153       3.54240489       3.29387045    
       34080   3.81810260       3.55145502       3.30404615    
       34140   3.85343599       3.55145502       3.31378841    
       34200   3.87972498       3.55971813       3.32334280    
       34260   3.89153838       3.55971813       3.33301306    
       34320   3.91043591       3.56701255       3.34257889    
       34380   3.92052507       3.56701255       3.35201859    
       34440   3.93290234       3.57414103       3.36133552    
       34500   3.93290234       3.57414103       3.37041473    
       34560   3.93169045       3.58192635       3.37927771    
       34620   3.94134879       3.58192635       3.38804436    
       34680   3.94134879       3.58955288       3.39670372    
       34740   3.94175005       3.58955288       3.40500855    
       34800   3.94168878       3.59688544       3.41306043    
       34860   3.95384789       3.59688544       3.42097402    
       34920   3.95379996       3.60454154       3.42867541    
       34980   3.96102166       3.60454154       3.43631506    
       35040   3.96073914       3.61184359       3.44400072    
       35100   3.96617389       3.61184359       3.45149946    
       35160   3.97913337       3.61930299       3.45887804    
       35220   3.96254349       3.61930299       3.46632028    
       35280   3.95849991       3.62726784       3.47371221    
       35340   3.95432615       3.62726784       3.48114133    
       35400   3.97057772       3.63533735       3.48864031    
       35460   3.94547820       3.63533735       3.49603248    
       35520   3.94141293       3.64386344       3.50310779    
       35580   3.93346667       3.64386344       3.50995207    
       35640   3.91642213       3.65315866       3.51652050    
       35700   3.89056516       3.65315866       3.52281737    
       35760   3.86906528       3.66200066       3.52890778    
       35820   3.88046670       3.66200066       3.53482676    
       35880   3.86348891       3.67027235       4.18260527    
       35940   3.83363032       3.67027235       4.18532562    
       36000   3.83802223       3.67833376       4.18812037    
       36060   3.81677771       3.67833376       4.19066525    
       36120   3.80613327       3.68745303       4.19295645    
       36180   3.80613327       3.68745303       4.19499969    
       36240   3.78515553       3.69720578       4.19660807    
       36300   3.77126670       3.69720578       4.19780874    
       36360   3.74386668       3.70701480       4.19859171    
       36420   3.74386668       3.70701480       4.19882917    
       36480   3.73413324       3.71702647       4.19851685    
       36540   3.74320006       3.71702647       4.19777536    
       36600   3.74491119       3.72697449       4.19666719    
       36660   3.74491119       3.72697449       4.19527292    
       36720   3.74611115       3.73630309       4.19386816    
       36780   3.74242210       3.73630309       4.19235182    
       36840   3.72702217       3.74485970       4.19067049    
       36900   3.72702217       3.74485970       4.18873453    
       36960   3.73484445       3.75353289       4.18648481    
       37020   3.75106668       3.75353289       4.18393040    
       37080   3.73866677       3.76182914       4.18106699    
       37140   3.71988630       3.76182914       4.17794418    
       37200   3.70851111       3.76934576       4.17467737    
       37260   3.69093323       3.76934576       4.17124176    
       37320   3.68426657       3.77640653       4.16756582    
       37380   3.67031813       3.77640653       4.16379404    
       37440   3.68597770       3.78301287       4.15981054    
       37500   3.68155551       3.78301287       4.15579224    
       37560   3.66077781       3.78912687       4.15192175    
       37620   3.63261366       3.78912687       4.14818907    
       37680   3.63568878       3.79474354       4.14466143    
       37740   3.62400007       3.79474354       4.14142370    
       37800   3.60240006       3.80046678       4.13840103    
       37860   3.57279539       3.80046678       4.13536263    
       37920   3.58182216       3.80695295       4.13232517    
       37980   3.58211112       3.80695295       4.12934828    
       38040   3.57366657       3.81409144       4.12630749    
       38100   3.55425000       3.81409144       4.12335205    
       38160   3.56642222       3.82100677       4.12045288    
       38220   3.56248879       3.82100677       4.11763573    
       38280   3.53559995       3.82760668       4.11492014    
       38340   3.53559995       3.82760668       4.11229753    
       38400   3.52906656       3.83392334       4.10972834    
       38460   3.53180003       3.83392334       4.10714388    
       38520   3.52491117       3.84011078       4.10459661    
       38580   3.52491117       3.84011078       4.10205889    
       38640   3.52708888       3.84594321       4.09949064    
       38700   3.53122211       3.84594321       4.09687185    
       38760   3.53077269       3.85133815       4.09419823    
       38820   3.56086659       3.85133815       4.09140968    
       38880   3.59504437       3.85622597       4.08849478    
       38940   3.62631106       3.85622597       4.08553696    
       39000   3.64702272       3.86029625       4.08254528    
       39060   3.67173338       3.86029625       4.07953119    
       39120   3.70064449       3.86346531       4.07663774    
       39180   3.73057771       3.86346531       4.07402325    
       39240   3.73057771       3.86603236       4.07180262    
       39300   3.77377772       3.86603236       4.07006121    
       39360   3.81646657       3.86843491       4.06865740    
       39420   3.87377787       3.86843491       4.06754732    
       39480   3.87377787       3.87176800       3.40670729    
       39540   3.93297768       3.87176800       3.41058755    
       39600   4.00044441       3.87574196       3.41434288    
       39660   4.02036953       3.87574196       3.41800284    
       39720   4.05608892       3.87972212       3.42164350    
       39780   4.09077787       3.87972212       3.42523050    
       39840   4.09206533       3.88238788       3.42901635    
       39900   4.12241316       3.88238788       3.43300176    
       39960   4.13568878       3.88389564       3.43688750    
       40020   4.14991093       3.88389564       3.44081688    
       40080   4.14519548       3.88465691       3.44487596    
       40140   4.15752172       3.88465691       3.44895983    
       40200   4.16644430       3.88441992       3.45311832    
       40260   4.19535542       3.88441992       3.45749140    
       40320   4.20754337       3.88349891       3.46207547    
       40380   4.23478270       3.88349891       3.46673417    
       40440   4.25177765       3.88242865       3.47147799    
       40500   4.28560019       3.88242865       3.47638226    
       40560   4.29330444       3.88159418       3.48138428    
       40620   4.30319548       3.88159418       3.48650646    
       40680   4.30397797       3.88086390       3.49172473    
       40740   4.32871103       3.88086390       3.49685812    
       40800   4.34619570       3.88043404       3.50187373    
       40860   4.38743496       3.88043404       3.50678229    
       40920   4.40484428       3.88007474       3.51165032    
       40980   4.41671133       3.88007474       3.51656890    
       41040   4.41671133       3.87908363       3.52162480    
       41100   4.43604422       3.87908363       3.52684975    
       41160   4.48088884       3.87776446       3.53212333    
       41220   4.51191092       3.87776446       3.53730464    
       41280   4.51191092       3.87693834       3.54249215    
       41340   4.54431105       3.87693834       3.54757857    
       41400   4.58446646       3.87640953       3.55253220    
       41460   4.62086678       3.87640953       3.55745959    
       41520   4.64106512       3.87579751       3.56228542    
       41580   4.65577793       3.87579751       3.56700444    
       41640   4.68426657       3.87484503       3.57161212    
       41700   4.71851110       3.87484503       3.57618117    
       41760   4.71851110       3.87369752       3.58058286    
       41820   4.76060009       3.87369752       3.58490705    
       41880   4.80653334       3.87248254       3.58919287    
       41940   4.85735559       3.87248254       3.59338999    
       42000   4.85735559       3.87106299       3.59764600    
       42060   4.90933323       3.87106299       3.60201931    
       42120   4.94291115       3.86966252       3.60667205    
       42180   4.95697784       3.86966252       3.61155224    
       42240   4.95697784       3.86896300       3.61685967    
       42300   4.97860003       3.86896300       3.62258530    
       42360   5.00446653       3.86975479       3.62875986    
       42420   4.99015236       3.86975479       3.63542724    
       42480   4.99248886       3.87258220       3.64256525    
       42540   4.99826670       3.87258220       3.65017557    
       42600   5.03677797       3.87770510       3.65807891    
       42660   5.04517412       3.87770510       3.66627336    
       42720   5.05153322       3.88508224       3.67455554    
       42780   5.07353354       3.88508224       3.68280458    
       42840   5.04513311       3.89408946       3.69102478    
       42900   5.02141285       3.89408946       3.69908428    
       42960   5.02524424       3.90397859       3.70701599    
       43020   5.00742245       3.90397859       3.71498108    
       43080   4.97635555       3.91420126       5.06106472    
       43140   4.95345640       3.91420126       5.06031847    
       43200   4.94408894       3.92446160       5.05927563    
       43260   4.90220022       3.92446160       5.05796051    
       43320   4.88862228       3.93522763       5.05610037    
       43380   4.87960863       3.93522763       5.05373478    
       43440   4.88217402       3.94654918       5.05098295    
       43500   4.89844465       3.94654918       5.04759884    
       43560   4.90902233       3.95779085       5.04360867    
       43620   4.92823935       3.95779085       5.03947020    
       43680   4.94513321       3.96833205       5.03516865    
       43740   4.98566675       3.96833205       5.03062057    
       43800   4.99804449       3.97848248       5.02607203    
       43860   4.99804449       3.97848248       5.02146149    
       43920   5.00953341       3.98907852       5.01666021    
       43980   5.01442242       3.98907852       5.01172066    
       44040   5.02448893       4.00074720       5.00667524    
       44100   5.02448893       4.00074720       5.00146341    
       44160   5.03324461       4.01316690       4.99607563    
       44220   5.06631088       4.01316690       4.99054575    
       44280   5.08222198       4.02570200       4.98479176    
       44340   5.08222198       4.02570200       4.97876358    
       44400   5.07355547       4.03804159       4.97251701    
       44460   5.07282209       4.03804159       4.96609116    
       44520   5.06966686       4.04965925       4.95942020    
       44580   5.06966686       4.04965925       4.95250368    
       44640   5.07826662       4.06019402       4.94551516    
       44700   5.07860851       4.06019402       4.93832445    
       44760   5.08373928       4.06984758       4.93102074    
       44820   5.06364441       4.06984758       4.92371750    
       44880   5.05986691       4.07912302       4.91656065    
       44940   5.05256510       4.07912302       4.90956068    
       45000   5.04858685       4.08806753       4.90293312    
       45060   5.04315233       4.08806753       4.89674044    
       45120   5.03424454       4.09722233       4.89101171    
       45180   5.04188871       4.09722233       4.88585854    
       45240   5.04188871       4.10728455       4.88116074    
       45300   5.03320456       4.10728455       4.87685251    
       45360   5.02293015       4.11865997       4.87273264    
       45420   5.02293015       4.11865997       4.86889982    
       45480   4.99976206       4.13089705       4.86528254    
       45540   4.98092699       4.13089705       4.86185884    
       45600   4.96985006       4.14319468       4.85886765    
       45660   5.06080484       4.14319468       4.85617733    
       45720   5.10309744       4.15566063       4.85374880    
