 20190209
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       35880   4.91297817       4.62419033       4.01933575    
       35940   4.92063046       4.62419033       4.02742863    
       36000   4.92063046       4.63539934       4.03830957    
       36060   4.94584799       4.63539934       4.05262470    
       36120   4.95113039       4.64150572       4.06369686    
       36180   4.95113039       4.64150572       4.07019997    
       36240   4.98458719       4.66064644       4.07461739    
       36300   4.99586964       4.66064644       4.07922125    
       36360   4.99160862       4.66707468       4.08713388    
       36420   5.02040005       4.66707468       4.09503984    
       36480   5.01480436       4.66726589       4.10176039    
       36540   5.02004337       4.66726589       4.10804176    
       36600   5.01450014       4.67912340       4.11070681    
       36660   5.03364468       4.67912340       4.10669041    
       36720   5.00419569       4.68701363       4.09756422    
       36780   4.99847841       4.68701363       4.08699417    
       36840   5.02500010       4.68111134       4.07682753    
       36900   5.02944422       4.68111134       4.06302404    
       36960   5.01852179       4.65589714       4.04609394    
       37020   5.00528240       4.65589714       4.02756977    
       37080   5.01015234       4.63087893       4.01020527    
       37140   5.02344465       4.63087893       3.99698305    
       37200   5.02576065       4.59458208       3.98440337    
       37260   5.05034781       4.59458208       3.97467065    
       37320   5.04404354       4.56334352       3.96812081    
       37380   5.04026651       4.56334352       3.96624160    
       37440   5.03680420       4.53620005       3.96704054    
       37500   5.03326082       4.53620005       3.96931553    
       37560   5.06967402       4.52359152       3.96935272    
       37620   5.08615541       4.52359152       3.96676540    
       37680   5.10865211       4.52130795       3.96639585    
       37740   5.15191317       4.52130795       3.96696925    
       37800   5.19934797       4.51189756       3.96892381    
       37860   5.21244431       4.51189756       3.97033691    
       37920   5.24984789       4.51128721       3.96883035    
       37980   5.29986954       4.51128721       3.96323228    
       38040   5.35708714       4.51650143       3.95454168    
       38100   5.37317801       4.51650143       3.94891119    
       38160   5.38297796       4.50968504       3.94513750    
       38220   5.40582609       4.50968504       3.93751931    
       38280   5.42656517       4.49003887       3.92694044    
       38340   5.42753315       4.49003887       3.91790271    
       38400   5.45122242       4.47673607       3.91312385    
       38460   5.47436953       4.47673607       3.90879560    
       38520   5.44706535       4.45198536       3.90403986    
       38580   5.41219997       4.45198536       3.89860845    
       38640   5.37377787       4.44354391       3.89434862    
       38700   5.35930443       4.44354391       3.89327240    
       38760   5.32660866       4.43389845       3.89239383    
       38820   5.30813313       4.43389845       3.88862228    
       38880   5.30097771       4.43017197       3.88136458    
       38940   5.29965210       4.43017197       3.87206960    
       39000   5.32145643       4.42735577       3.86348009    
       39060   5.31151104       4.42735577       3.86249018    
       39120   5.33546686       4.41101837       3.86752176    
       39180   5.35286951       4.41101837       3.87238026    
