 20190220
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       32280   6.56177139       8.57193565       6.32770872    
       32340   6.57097244       8.57193565       6.34258652    
       32400   6.55760002       8.59298992       6.35706711    
       32460   6.52979994       8.59298992       6.37001038    
       32520   6.50219440       8.61327934       6.38377523    
       32580   6.50219440       8.61327934       6.40248775    
       32640   6.47070265       8.63075542       6.42799473    
       32700   6.45297384       8.63075542       6.45976686    
       32760   6.41492319       8.65222454       6.49099445    
       32820   6.41492319       8.65222454       6.51739502    
       32880   6.38202477       8.70007801       6.54058504    
       32940   6.35900021       8.70007801       6.56126118    
       33000   6.35900021       8.74787426       6.57701015    
       33060   6.33378553       8.74787426       6.58992863    
       33120   6.30065107       8.78079987       6.60056257    
       33180   6.26079559       8.78079987       6.61038351    
       33240   6.22739553       8.79464245       6.62749958    
       33300   6.21388388       8.79464245       6.64994955    
       33360   6.19259071       8.79928207       6.67488909    
       33420   6.17086029       8.79928207       6.70297241    
       33480   6.13323259       8.83376980       6.73253775    
       33540   6.08995438       8.83376980       6.76168060    
       33600   6.05767441       8.87868309       6.78832483    
       33660   6.02547598       8.87868309       6.81464148    
       33720   6.01351213       8.92814159       6.84305811    
       33780   6.01351213       8.92814159       6.86951876    
       33840   5.99132490       8.96800900       6.89196444    
       33900   6.00699997       8.96800900       6.90931606    
       33960   6.00699997       9.01588821       6.91979694    
       34020   6.01544714       9.01588821       6.92842436    
       34080   6.02602720       9.04868221       6.94138336    
       34140   6.02602720       9.04868221       6.95761395    
       34200   6.03608322       9.05343246       6.97567558    
       34260   6.01088572       9.05343246       6.99472713    
       34320   6.00799990       9.07509327       7.01442957    
       34380   6.00799990       9.07509327       7.03658152    
       34440   6.00193930       9.10427666       7.06056833    
       34500   5.96059370       9.10427666       7.08320856    
       34560   5.96059370       9.13559723       7.10546875    
       34620   5.93783855       9.13559723       7.12764931    
       34680   5.93660021       9.17451286       7.13919306    
       34740   5.92279291       9.17451286       7.14068365    
       34800   5.92279291       9.21173477       7.13415337    
       34860   5.93067837       9.21173477       7.12554455    
       34920   5.93962955       9.20784569       7.11728382    
       34980   5.93962955       9.20784569       7.10339737    
       35040   5.93115377       9.17169380       7.08254623    
       35100   5.92844009       9.17169380       7.05123615    
       35160   5.98176003       9.13731480       7.02206755    
       35220   6.00107670       9.13731480       6.99468565    
       35280   6.02896166       9.07528877       6.97558403    
       35340   6.03739977       9.07528877       6.96904612    
       35400   6.03355980       9.02206421       6.96042728    
       35460   6.00396156       9.02206421       6.95254087    
       35520   5.93176937       9.00136662       6.93281364    
       35580   5.90488005       9.00136662       6.89672756    
       35640   5.82895994       8.97231674       6.85468006    
       35700   5.80249977       8.97231674       6.80892706    
       35760   5.73353863       8.89688301       6.76170874    
       35820   5.67611980       8.89688301       6.71077919    
       35880   5.65088463       8.79800224       6.38635778    
       35940   5.57423067       8.79800224       6.34042931    
       36000   5.50299978       8.69358921       6.28944540    
       36060   5.50299978       8.69358921       6.23339462    
       36120   5.49892330       8.59602261       6.17421389    
       36180   5.44776917       8.59602261       6.10939264    
       36240   5.44781494       8.47780132       6.04944229    
       36300   5.45207691       8.47780132       5.99261999    
       36360   5.43946171       8.34769344       5.93886280    
       36420   5.51257706       8.34769344       5.89479637    
       36480   5.47133350       8.23590279       5.85304451    
       36540   5.48565388       8.23590279       5.81258583    
       36600   5.48442316       8.13620663       5.76500750    
       36660   5.51014805       8.13620663       5.71231031    
       36720   5.50662947       8.04410934       5.66091204    
       36780   5.52961540       8.04410934       5.61068916    
       36840   5.56688452       7.92454052       5.56736422    
       36900   5.58633327       7.92454052       5.52222204    
       36960   5.60529613       7.80876446       5.47330856    
       37020   5.61792326       7.80876446       5.42367792    
       37080   5.63040733       7.72043324       5.36747074    
       37140   5.64759254       7.72043324       5.30631495    
       37200   5.70215368       7.61681223       5.25021362    
       37260   5.75722218       7.61681223       5.20138597    
       37320   5.73442841       7.48722029       5.15850019    
       37380   5.73442841       7.48722029       5.11909866    
       37440   5.69962072       7.37707043       5.07629395    
       37500   5.66779995       7.37707043       5.03205347    
       37560   5.66779995       7.29017019       4.99031973    
       37620   5.71229029       7.29017019       4.95293427    
       37680   5.71229029       7.18974781       4.92183971    
       37740   5.71229029       7.18974781       4.89065790    
       37800   5.76546860       7.09906769       4.85461378    
       37860   5.75887871       7.09906769       4.81541014    
       37920   5.74673510       7.03330755       4.77436543    
       37980   5.74673510       7.03330755       4.73172522    
       38040   5.77851439       6.94825697       4.68265438    
       38100   5.83816671       6.94825697       4.62778139    
       38160   5.88132429       6.85566330       4.56912756    
       38220   5.88132429       6.85566330       4.50560427    
       38280   5.90886831       6.73786926       4.45190430    
       38340   5.98412800       6.73786926       4.41861010    
       38400   6.02640009       6.60513878       4.38464451    
       38460   6.02640009       6.60513878       4.34803009    
       38520   6.02426815       6.51122046       4.31762075    
       38580   6.02690458       6.51122046       4.29093790    
       38640   6.01753473       6.41453886       4.26494265    
       38700   6.01753473       6.41453886       4.24103117    
       38760   6.01268196       6.34260082       4.22552681    
       38820   5.99536371       6.34260082       4.20573902    
       38880   5.98400021       6.27328157       4.17284441    
       38940   5.97909307       6.27328157       4.12045479    
       39000   5.97409105       6.23721123       4.05695677    
       39060   5.98311377       6.23721123       3.99696445    
       39120   5.99983740       6.14952898       3.93997765    
       39180   6.03932571       6.14952898       3.89855051    
       39240   6.04381800       6.01818132       3.87335396    
       39300   6.04325008       6.01818132       3.85396743    
       39360   6.01897717       5.89879322       3.84420013    
       39420   6.03865099       5.89879322       3.84181333    
       39480   5.98459101       5.84339094       3.70086455    
       39540   5.95577288       5.84339094       3.68925571    
       39600   5.96927929       5.82602692       3.67739630    
       39660   5.97220945       5.82602692       3.67495561    
       39720   5.98354530       5.79810619       3.67173648    
       39780   6.01156807       5.79810619       3.66584802    
       39840   6.05355835       5.76899052       3.65867567    
       39900   6.08088350       5.76899052       3.63938141    
       39960   6.06447744       5.73817444       3.61751509    
