 20190222
 Seconds  Measures(PWV-mm)  Meso-NH(PWV-mm)  FORECAST_AR(PWV-mm)
        7080   7.51988459       6.80393934       7.71099997    
        7140   7.51988459       6.80393934       7.71099997    
        7200   7.52118540       6.82538080       7.71099997    
        7260   7.54359245       6.82538080       7.71099997    
        7320   7.56065369       6.84612322       7.71099997    
        7380   7.56065369       6.84612322       7.71099997    
        7440   7.56007385       6.86612511       7.71099997    
        7500   7.58492613       6.86612511       7.71099997    
        7560   7.58492613       6.88695765       7.71099997    
        7620   7.60192299       6.88695765       7.71099997    
        7680   7.62469244       6.90652943       7.71099997    
        7740   7.62469244       6.90652943       7.71099997    
        7800   7.62511110       6.92603493       7.71099997    
        7860   7.64569235       6.92603493       7.71099997    
        7920   7.64569235       6.94422626       7.71099997    
        7980   7.66451836       6.94422626       7.71099997    
        8040   7.66492319       6.96088076       7.71099997    
        8100   7.66492319       6.96088076       7.71099997    
        8160   7.67365408       6.98053265       7.71099997    
        8220   7.67614794       6.98053265       7.71099997    
        8280   7.67614794       7.00197554       7.71099997    
        8340   7.67665386       7.00197554       7.71099997    
        8400   7.67792606       7.02425814       7.71099997    
        8460   7.68392611       7.02425814       7.71099997    
        8520   7.68219233       7.04696560       7.71099997    
        8580   7.68914795       7.04696560       7.71099997    
        8640   7.68914795       7.06639051       7.71099997    
        8700   7.71692610       7.06639051       7.71099997    
        8760   7.71692610       7.07763624       7.71099997    
        8820   7.73128557       7.07763624       7.71099997    
        8880   7.72496319       7.08952332       7.71099997    
        8940   7.72496319       7.08952332       7.71099997    
        9000   7.72524977       7.10670042       7.71099997    
        9060   7.73296452       7.10670042       7.71099997    
        9120   7.74137020       7.11949205       7.71099997    
        9180   7.74137020       7.11949205       7.71099997    
        9240   7.74739265       7.12637758       7.71099997    
        9300   7.75803566       7.12637758       7.71099997    
        9360   7.76481485       7.13235807       7.71099997    
        9420   7.76810694       7.13235807       7.71099997    
        9480   7.76810694       7.13610172       7.71099997    
        9540   7.77637053       7.13610172       7.71099997    
        9600   7.77977800       7.13798332       7.71099997    
        9660   7.79446411       7.13798332       7.71099997    
        9720   7.79446411       7.14093304       7.71099997    
        9780   7.79751730       7.14093304       7.71099997    
        9840   7.78514290       7.15021944       7.71099997    
        9900   7.78514290       7.15021944       7.71099997    
        9960   7.78151703       7.16479445       7.71099997    
       10020   7.77786207       7.16479445       7.71099997    
       10080   7.77996445       7.17657757       7.71099997    
       10140   7.76813793       7.17657757       7.71099997    
       10200   7.76813793       7.18432522       7.71099997    
       10260   7.76792860       7.18432522       7.71099997    
       10320   7.76350021       7.18840027       7.71099997    
       10380   7.74717236       7.18840027       7.71099997    
       10440   7.75089264       7.19025469       7.71099997    
       10500   7.75089264       7.19025469       7.71099997    
       10560   7.75089264       7.19292593       7.71099997    
       10620   7.74410343       7.19292593       7.71099997    
       10680   7.73549986       7.19748497       7.56500006    
       10740   7.73549986       7.19748497       7.56500006    
       10800   7.72031021       7.20151711       7.56500006    
       10860   7.71082735       7.20151711       7.56500006    
       10920   7.71907139       7.20530653       7.56500006    
       10980   7.71907139       7.20530653       7.56500006    
       11040   7.70231056       7.21171618       7.56500006    
       11100   7.70792866       7.21171618       7.56500006    
       11160   7.69478559       7.22165298       7.56500006    
       11220   7.69478559       7.22165298       7.56500006    
       11280   7.67803431       7.22889328       7.56500006    
       11340   7.66010332       7.22889328       7.56500006    
       11400   7.66010332       7.23481226       7.56500006    
       11460   7.66093111       7.23481226       7.56500006    
       11520   7.66093111       7.24083138       7.56500006    
       11580   7.64946651       7.24083138       7.56500006    
       11640   7.63206911       7.24634743       7.56500006    
       11700   7.63206911       7.24634743       7.56500006    
       11760   7.62113333       7.25300503       7.56500006    
       11820   7.61000013       7.25300503       7.56500006    
       11880   7.60548258       7.25686979       7.56500006    
       11940   7.60548258       7.25686979       7.56500006    
       12000   7.59063339       7.25578833       7.56500006    
       12060   7.56899977       7.25578833       7.56500006    
       12120   7.56458616       7.25516033       7.56500006    
       12180   7.54906654       7.25516033       7.56500006    
       12240   7.53800011       7.25546360       7.56500006    
       12300   7.53800011       7.25546360       7.56500006    
       12360   7.51064301       7.25987720       7.56500006    
       12420   7.50937939       7.25987720       7.56500006    
       12480   7.48760700       7.27115393       7.56500006    
       12540   7.48760700       7.27115393       7.56500006    
       12600   7.47193098       7.28052282       7.56500006    
       12660   7.45051718       7.28052282       7.56500006    
       12720   7.43871450       7.28347492       7.56500006    
       12780   7.43871450       7.28347492       7.56500006    
       12840   7.42865515       7.28889227       7.56500006    
       12900   7.40065527       7.28889227       7.56500006    
       12960   7.38321447       7.29850960       7.56500006    
       13020   7.38321447       7.29850960       7.56500006    
       13080   7.35232162       7.30832052       7.56500006    
       13140   7.35232162       7.30832052       7.56500006    
       13200   7.33658600       7.32240105       7.56500006    
       13260   7.32296419       7.32240105       7.56500006    
       13320   7.29081488       7.33880234       7.56500006    
       13380   7.28603554       7.33880234       7.56500006    
       13440   7.26392603       7.35120916       7.56500006    
       13500   7.26392603       7.35120916       7.56500006    
       13560   7.25325012       7.35444307       7.56500006    
       13620   7.23744440       7.35444307       7.56500006    
       13680   7.21251869       7.35338879       7.56500006    
       13740   7.21251869       7.35338879       7.56500006    
       13800   7.19714832       7.35811901       7.56500006    
       13860   7.19328594       7.35811901       7.56500006    
       13920   7.19328594       7.36843491       7.56500006    
       13980   7.18348169       7.36843491       7.56500006    
       14040   7.17299986       7.38496113       7.56500006    
       14100   7.18342876       7.38496113       7.56500006    
       14160   7.18342876       7.39763594       7.56500006    
       14220   7.20041370       7.39763594       7.56500006    
       14280   7.18778563       7.40398598       7.73299980    
       14340   7.18778563       7.40398598       7.73299980    
       14400   7.18417263       7.40570116       7.73299980    
       14460   7.17982769       7.40570116       7.73299980    
       14520   7.17624998       7.40539646       7.73299980    
       14580   7.17624998       7.40539646       7.73299980    
       14640   7.17737913       7.40638781       7.73299980    
       14700   7.17539263       7.40638781       7.73299980    
       14760   7.17734480       7.40617847       7.73299980    
       14820   7.17565536       7.40617847       7.73299980    
       14880   7.17565536       7.40279770       7.73299980    
       14940   7.17446423       7.40279770       7.73299980    
       15000   7.17428589       7.40161037       7.73299980    
       15060   7.17428589       7.40161037       7.73299980    
       15120   7.15629625       7.40196657       7.73299980    
       15180   7.15442848       7.40196657       7.73299980    
       15240   7.14840746       7.40164328       7.73299980    
       15300   7.14228582       7.40164328       7.73299980    
       15360   7.14228582       7.40311670       7.73299980    
       15420   7.12978554       7.40311670       7.73299980    
       15480   7.12562943       7.40323496       7.73299980    
       15540   7.12562943       7.40323496       7.73299980    
       15600   7.11721420       7.40141392       7.73299980    
       15660   7.10510731       7.40141392       7.73299980    
       15720   7.10670376       7.39933157       7.73299980    
       15780   7.10670376       7.39933157       7.73299980    
       15840   7.09822226       7.39586353       7.73299980    
       15900   7.09822226       7.39586353       7.73299980    
       15960   7.09822226       7.39377594       7.73299980    
       16020   7.10753584       7.39377594       7.73299980    
       16080   7.09396315       7.38812828       7.73299980    
       16140   7.09396315       7.38812828       7.73299980    
       16200   7.09396315       7.37980556       7.73299980    
       16260   7.08662987       7.37980556       7.73299980    
       16320   7.08565378       7.37339067       7.73299980    
       16380   7.08565378       7.37339067       7.73299980    
       16440   7.07670355       7.36831284       7.73299980    
       16500   7.06770372       7.36831284       7.73299980    
       16560   7.06653833       7.36193466       7.73299980    
       16620   7.06653833       7.36193466       7.73299980    
       16680   7.06653833       7.35286617       7.73299980    
       16740   7.06952000       7.35286617       7.73299980    
       16800   7.06952000       7.34231186       7.73299980    
       16860   7.07674980       7.34231186       7.73299980    
       16920   7.07674980       7.33009911       7.73299980    
       16980   7.07674980       7.33009911       7.73299980    
       17040   7.07326078       7.31621838       7.73299980    
       17100   7.07741690       7.31621838       7.73299980    
       17160   7.07776022       7.30465317       7.73299980    
       17220   7.08016014       7.30465317       7.73299980    
       17280   7.08016014       7.29633141       7.73299980    
       17340   7.08458328       7.29633141       7.73299980    
       17400   7.08275986       7.28943300       7.73299980    
       17460   7.08436012       7.28943300       7.73299980    
       17520   7.08416653       7.27826977       7.73299980    
       17580   7.08188009       7.27826977       7.73299980    
       17640   7.08188009       7.26470089       7.73299980    
       17700   7.08500004       7.26470089       7.73299980    
       17760   7.06847811       7.24758101       7.73299980    
       17820   7.08287477       7.24758101       7.73299980    
       17880   7.05708694       7.23406506       7.03299999    
       17940   7.05708694       7.23406506       7.03299999    
       18000   7.05854177       7.22824717       7.03299999    
       18060   7.05625010       7.22824717       7.03299999    
       18120   7.05134773       7.22531319       7.03299999    
       18180   7.05254173       7.22531319       7.03299999    
       18240   7.05254173       7.22218561       7.03299999    
       18300   7.04573917       7.22218561       7.03299999    
       18360   7.04862499       7.21355867       7.03299999    
       18420   7.04779148       7.21355867       7.03299999    
       18480   7.04413033       7.20604563       7.03299999    
       18540   7.04413033       7.20604563       7.03299999    
       18600   7.05229187       7.19762278       7.03299999    
       18660   7.05004358       7.19762278       7.03299999    
       18720   7.05004358       7.18911266       7.03299999    
       18780   7.06454182       7.18911266       7.03299999    
       18840   7.06282616       7.18381357       7.03299999    
       18900   7.06966686       7.18381357       7.03299999    
       18960   7.07369566       7.17995501       7.03299999    
       19020   7.08325005       7.17995501       7.03299999    
       19080   7.08886957       7.17675591       7.03299999    
       19140   7.09933329       7.17675591       7.03299999    
       19200   7.09933329       7.17349243       7.03299999    
       19260   7.11620855       7.17349243       7.03299999    
       19320   7.12904358       7.17586803       7.03299999    
       19380   7.12904358       7.17586803       7.03299999    
       19440   7.13199997       7.17768669       7.03299999    
       19500   7.14339113       7.17768669       7.03299999    
       19560   7.14339113       7.18176556       7.03299999    
       19620   7.16695833       7.18176556       7.03299999    
       19680   7.15860891       7.18316984       7.03299999    
       19740   7.15860891       7.18316984       7.03299999    
       19800   7.16358328       7.18394279       7.03299999    
       19860   7.16731977       7.18394279       7.03299999    
       19920   7.18116665       7.18691158       7.03299999    
       19980   7.18116665       7.18691158       7.03299999    
       20040   7.18224001       7.19376326       7.03299999    
       20100   7.20440006       7.19376326       7.03299999    
       20160   7.21691656       7.20033884       7.03299999    
       20220   7.21691656       7.20033884       7.03299999    
       20280   7.22268009       7.20402145       7.03299999    
       20340   7.23030758       7.20402145       7.03299999    
       20400   7.23030758       7.21309423       7.03299999    
       20460   7.23030758       7.21309423       7.03299999    
       20520   7.23030758       7.21963406       7.03299999    
       20580   7.23951864       7.21963406       7.03299999    
       20640   7.23951864       7.22872353       7.03299999    
       20700   7.24149990       7.22872353       7.03299999    
       20760   7.24403715       7.24089670       7.03299999    
       20820   7.25677776       7.24089670       7.03299999    
       20880   7.26569223       7.25115490       7.03299999    
       20940   7.26569223       7.25115490       7.03299999    
       21000   7.26485205       7.26067877       7.03299999    
       21060   7.27437019       7.26067877       7.03299999    
       21120   7.28253841       7.27478838       7.03299999    
       21180   7.28244448       7.27478838       7.03299999    
       21240   7.29226923       7.29077530       7.03299999    
       21300   7.29226923       7.29077530       7.03299999    
       21360   7.29226923       7.30598736       7.03299999    
       21420   7.31081486       7.30598736       7.03299999    
       21480   7.30684614       7.32366657       6.96600008    
       21540   7.30684614       7.32366657       6.96600008    
       21600   7.29974079       7.33978748       6.96600008    
       21660   7.30773067       7.33978748       6.96600008    
       21720   7.31111526       7.35265446       6.96600008    
       21780   7.31192589       7.35265446       6.96600008    
       21840   7.32084608       7.36767340       6.96600008    
       21900   7.32084608       7.36767340       6.96600008    
       21960   7.32366657       7.38574600       6.96600008    
       22020   7.33403683       7.38574600       6.96600008    
       22080   7.33873081       7.40473032       6.96600008    
       22140   7.33873081       7.40473032       6.96600008    
       22200   7.33525944       7.41765308       6.96600008    
       22260   7.33892298       7.41765308       6.96600008    
       22320   7.33892298       7.43423080       6.96600008    
       22380   7.34903717       7.43423080       6.96600008    
       22440   7.34715366       7.45323801       6.96600008    
       22500   7.34715366       7.45323801       6.96600008    
       22560   7.35396147       7.46575212       6.96600008    
       22620   7.36007404       7.46575212       6.96600008    
       22680   7.36226940       7.48025370       6.96600008    
       22740   7.36226940       7.48025370       6.96600008    
       22800   7.36961555       7.49320650       6.96600008    
       22860   7.37848139       7.49320650       6.96600008    
       22920   7.38169241       7.51004505       6.96600008    
       22980   7.39248133       7.51004505       6.96600008    
       23040   7.39248133       7.52595329       6.96600008    
       23100   7.39988470       7.52595329       6.96600008    
       23160   7.39988470       7.54034042       6.96600008    
       23220   7.43940735       7.54034042       6.96600008    
       23280   7.42903852       7.55524397       6.96600008    
       23340   7.42903852       7.55524397       6.96600008    
       23400   7.45592594       7.56976795       6.96600008    
       23460   7.48466682       7.56976795       6.96600008    
       23520   7.49342299       7.59178543       6.96600008    
       23580   7.50296307       7.59178543       6.96600008    
       23640   7.50296307       7.61261845       6.96600008    
       23700   7.51444435       7.61261845       6.96600008    
       23760   7.51892328       7.62576580       6.96600008    
       23820   7.51892328       7.62576580       6.96600008    
       23880   7.52266645       7.63976669       6.96600008    
       23940   7.53177786       7.63976669       6.96600008    
       24000   7.53603840       7.65750980       6.96600008    
       24060   7.53603840       7.65750980       6.96600008    
       24120   7.53603840       7.67076159       6.96600008    
       24180   7.55455542       7.67076159       6.96600008    
       24240   7.55746174       7.68899775       6.96600008    
       24300   7.55825949       7.68899775       6.96600008    
       24360   7.56838465       7.70770836       6.96600008    
       24420   7.56838465       7.70770836       6.96600008    
       24480   7.57553864       7.72529936       6.96600008    
       24540   7.57455540       7.72529936       6.96600008    
       24600   7.57455540       7.74369574       6.96600008    
       24660   7.58548164       7.74369574       6.96600008    
       24720   7.59661531       7.75964022       6.96600008    
       24780   7.59661531       7.75964022       6.96600008    
       24840   7.60246134       7.77236080       6.96600008    
       24900   7.60246134       7.77236080       6.96600008    
       24960   7.60246134       7.78548145       6.96600008    
       25020   7.61462975       7.78548145       6.96600008    
       25080   7.60776901       7.79630470       7.27799988    
       25140   7.60776901       7.79630470       7.27799988    
       25200   7.60137033       7.80392742       7.27799988    
       25260   7.61707401       7.80392742       7.27799988    
       25320   7.61707401       7.81602716       7.27799988    
       25380   7.62981462       7.81602716       7.27799988    
       25440   7.64123058       7.82905197       7.27799988    
       25500   7.64123058       7.82905197       7.27799988    
       25560   7.62799978       7.83824587       7.27799988    
       25620   7.63688469       7.83824587       7.27799988    
       25680   7.63734627       7.85120344       7.27799988    
       25740   7.63734627       7.85120344       7.27799988    
       25800   7.63029623       7.86351633       7.27799988    
       25860   7.64511538       7.86351633       7.27799988    
       25920   7.64511538       7.87763786       7.27799988    
       25980   7.64814806       7.87763786       7.27799988    
       26040   7.64953852       7.89175749       7.27799988    
       26100   7.63477755       7.89175749       7.27799988    
       26160   7.63477755       7.90271521       7.27799988    
       26220   7.64365387       7.90271521       7.27799988    
       26280   7.63230753       7.91742992       7.27799988    
       26340   7.62514830       7.91742992       7.27799988    
       26400   7.62514830       7.92905807       7.27799988    
       26460   7.61659241       7.92905807       7.27799988    
       26520   7.61688471       7.93815851       7.27799988    
       26580   7.61688471       7.93815851       7.27799988    
       26640   7.59250021       7.94518328       7.27799988    
       26700   7.59250021       7.94518328       7.27799988    
       26760   7.59250021       7.95040798       7.27799988    
       26820   7.59522200       7.95040798       7.27799988    
       26880   7.56169224       7.95970535       7.27799988    
       26940   7.56169224       7.95970535       7.27799988    
       27000   7.54874086       7.96676731       7.27799988    
       27060   7.50855541       7.96676731       7.27799988    
       27120   7.48757696       7.97458935       7.27799988    
