 20180819
 Seconds  Measures(PWV-mm)  Meso-NH(PWV-mm)  FORECAST_AR(PWV-mm)
        7080   1.48049998       1.10496569       1.51999998    
        7140   1.48049998       1.10496569       1.51999998    
        7200   1.47814810       1.09586990       1.51999998    
        7260   1.47823071       1.09586990       1.51999998    
        7320   1.47648144       1.08601093       1.51999998    
        7380   1.47485185       1.08601093       1.51999998    
        7440   1.47442305       1.07634151       1.51999998    
        7500   1.47318518       1.07634151       1.51999998    
        7560   1.47284615       1.06717896       1.51999998    
        7620   1.47284615       1.06717896       1.51999998    
        7680   1.47133338       1.05829501       1.51999998    
        7740   1.46844447       1.05829501       1.51999998    
        7800   1.46765387       1.04950678       1.51999998    
        7860   1.46765387       1.04950678       1.51999998    
        7920   1.46765387       1.04106367       1.51999998    
        7980   1.47011113       1.04106367       1.51999998    
        8040   1.46599996       1.03324032       1.51999998    
        8100   1.46507406       1.03324032       1.51999998    
        8160   1.46519232       1.02628541       1.51999998    
        8220   1.46322227       1.02628541       1.51999998    
        8280   1.46322227       1.02031338       1.51999998    
        8340   1.46251857       1.02031338       1.51999998    
        8400   1.46251857       1.01540649       1.51999998    
        8460   1.46323073       1.01540649       1.51999998    
        8520   1.46296155       1.01085889       1.51999998    
        8580   1.46144450       1.01085889       1.51999998    
        8640   1.46196151       1.00595307       1.51999998    
        8700   1.46196151       1.00595307       1.51999998    
        8760   1.46196151       1.00098598       1.51999998    
        8820   1.46522224       1.00098598       1.51999998    
        8880   1.46034610      0.996604800       1.51999998    
        8940   1.46034610      0.996604800       1.51999998    
        9000   1.46118522      0.993086517       1.51999998    
        9060   1.46425927      0.993086517       1.51999998    
        9120   1.46425927      0.990343630       1.51999998    
        9180   1.46518517      0.990343630       1.51999998    
        9240   1.46518517      0.988175035       1.51999998    
        9300   1.46519232      0.988175035       1.51999998    
        9360   1.46588886      0.986580551       1.51999998    
        9420   1.46569228      0.986580551       1.51999998    
        9480   1.46766663      0.985450149       1.51999998    
        9540   1.46730769      0.985450149       1.51999998    
        9600   1.46607697      0.984591186       1.51999998    
        9660   1.46607697      0.984591186       1.51999998    
        9720   1.46607697      0.983777404       1.51999998    
        9780   1.46918523      0.983777404       1.51999998    
        9840   1.46603847      0.982963443       1.51999998    
        9900   1.46603847      0.982963443       1.51999998    
        9960   1.46607697      0.982215762       1.51999998    
       10020   1.46607697      0.982215762       1.51999998    
       10080   1.46611106      0.981348872       1.51999998    
       10140   1.46642303      0.981348872       1.51999998    
       10200   1.46633339      0.980298221       1.51999998    
       10260   1.46866667      0.980298221       1.51999998    
       10320   1.46866667      0.979247093       1.51999998    
       10380   1.47003841      0.979247093       1.51999998    
       10440   1.47126925      0.978332222       1.51999998    
       10500   1.47126925      0.978332222       1.51999998    
       10560   1.47126925      0.977314115       1.51999998    
       10620   1.47585189      0.977314115       1.51999998    
       10680   1.47211540      0.976274788       1.45200002    
       10740   1.47211540      0.976274788       1.45200002    
       10800   1.47044444      0.975451112       1.45200002    
       10860   1.47099996      0.975451112       1.45200002    
       10920   1.47099996      0.975065529       1.45200002    
       10980   1.47081482      0.975065529       1.45200002    
       11040   1.47165382      0.974880278       1.45200002    
       11100   1.47165382      0.974880278       1.45200002    
       11160   1.47099996      0.974494874       1.45200002    
       11220   1.47099996      0.974494874       1.45200002    
       11280   1.46925926      0.974026382       1.45200002    
       11340   1.47069228      0.974026382       1.45200002    
       11400   1.47192311      0.973692179       1.45200002    
       11460   1.47192311      0.973692179       1.45200002    
       11520   1.47192311      0.973666728       1.45200002    
