 20180826
 Seconds  Measures(PWV-mm)  Meso-NH(PWV-mm)  FORECAST_AR(PWV-mm)
        7080   1.25896299       1.27609873       1.37679994    
        7140   1.25896299       1.27609873       1.37679994    
        7200   1.25471425       1.27565587       1.37679994    
        7260   1.25233328       1.27565587       1.37679994    
        7320   1.24540746       1.27351761       1.37679994    
        7380   1.24035716       1.27351761       1.37679994    
        7440   1.23714817       1.27168393       1.37679994    
        7500   1.23053575       1.27168393       1.37679994    
        7560   1.23053575       1.27099383       1.37679994    
        7620   1.22800004       1.27099383       1.37679994    
        7680   1.22071433       1.27090251       1.37679994    
        7740   1.21670365       1.27090251       1.37679994    
        7800   1.20744443       1.27021587       1.37679994    
        7860   1.20744443       1.27021587       1.37679994    
        7920   1.20744443       1.27068448       1.37679994    
        7980   1.20446432       1.27068448       1.37679994    
        8040   1.19488883       1.26950669       1.37679994    
        8100   1.18932140       1.26950669       1.37679994    
        8160   1.18603706       1.26554298       1.37679994    
        8220   1.18603706       1.26554298       1.37679994    
        8280   1.17985713       1.26196671       1.37679994    
        8340   1.17522228       1.26196671       1.37679994    
        8400   1.16714287       1.26135373       1.37679994    
        8460   1.15460718       1.26135373       1.37679994    
        8520   1.15214813       1.25943089       1.37679994    
        8580   1.14628577       1.25943089       1.37679994    
        8640   1.14628577       1.25344908       1.37679994    
        8700   1.14625931       1.25344908       1.37679994    
        8760   1.14625931       1.24701297       1.37679994    
        8820   1.14625931       1.24701297       1.37679994    
        8880   1.13715386       1.24029887       1.37679994    
        8940   1.13715386       1.24029887       1.37679994    
        9000   1.13715386       1.23343456       1.37679994    
        9060   1.13595998       1.23343456       1.37679994    
        9120   1.13595998       1.22565210       1.37679994    
        9180   1.13366663       1.22565210       1.37679994    
        9240   1.13104343       1.21889532       1.37679994    
        9300   1.13104343       1.21889532       1.37679994    
        9360   1.13104343       1.21360826       1.37679994    
        9420   1.12750006       1.21360826       1.37679994    
        9480   1.12750006       1.20788193       1.37679994    
        9540   1.12390471       1.20788193       1.37679994    
        9600   1.12279999       1.20245504       1.37679994    
        9660   1.12279999       1.20245504       1.37679994    
        9720   1.12279999       1.19824600       1.37679994    
        9780   1.11685717       1.19824600       1.37679994    
        9840   1.10829997       1.19630253       1.37679994    
        9900   1.10085714       1.19630253       1.37679994    
        9960   1.09805000       1.19605029       1.37679994    
       10020   1.08928573       1.19605029       1.37679994    
       10080   1.08928573       1.19482052       1.37679994    
       10140   1.08309996       1.19482052       1.37679994    
       10200   1.07642853       1.19241250       1.37679994    
       10260   1.07089996       1.19241250       1.37679994    
       10320   1.05770004       1.18861783       1.37679994    
       10380   1.05770004       1.18861783       1.37679994    
       10440   1.04159999       1.18477023       1.37679994    
       10500   1.04159999       1.18477023       1.37679994    
       10560   1.04159999       1.18149281       1.37679994    
       10620   1.02639997       1.18149281       1.37679994    
       10680   1.01194739       1.17710793       1.16700006    
       10740   1.01194739       1.17710793       1.16700006    
       10800   1.00545001       1.17400980       1.16700006    
       10860  0.998368442       1.17400980       1.16700006    
       10920  0.990599990       1.17056620       1.16700006    
       10980  0.976800025       1.17056620       1.16700006    
       11040  0.970105290       1.16980290       1.16700006    
       11100  0.970105290       1.16980290       1.16700006    
       11160  0.957578957       1.17100537       1.16700006    
       11220  0.957578957       1.17100537       1.16700006    
       11280  0.950049996       1.17351460       1.16700006    
       11340  0.946157873       1.17351460       1.16700006    
       11400  0.939249992       1.17637825       1.16700006    
       11460  0.932421029       1.17637825       1.16700006    
       11520  0.932421029       1.18106663       1.16700006    
       11580  0.929650009       1.18106663       1.16700006    
       11640  0.919421077       1.18518043       1.16700006    
       11700  0.916549981       1.18518043       1.16700006    
       11760  0.910105288       1.18848574       1.16700006    
       11820  0.910105288       1.18848574       1.16700006    
       11880  0.909449995       1.19166815       1.16700006    
       11940  0.903999984       1.19166815       1.16700006    
       12000  0.904399991       1.19518459       1.16700006    
       12060  0.903750002       1.19518459       1.16700006    
       12120  0.902263165       1.19692469       1.16700006    
       12180  0.903050005       1.19692469       1.16700006    
       12240  0.898578942       1.19768453       1.16700006    
       12300  0.898578942       1.19768453       1.16700006    
       12360  0.898578942       1.20019364       1.16700006    
       12420  0.906750023       1.20019364       1.16700006    
       12480  0.906750023       1.20264900       1.16700006    
       12540  0.906750023       1.20264900       1.16700006    
       12600  0.908095241       1.20658469       1.16700006    
       12660  0.908095241       1.20658469       1.16700006    
       12720  0.910272717       1.21187210       1.16700006    
       12780  0.912826061       1.21187210       1.16700006    
       12840  0.912826061       1.21851218       1.16700006    
       12900  0.915291667       1.21851218       1.16700006    
       12960  0.915291667       1.22443771       1.16700006    
       13020  0.915291667       1.22443771       1.16700006    
       13080  0.917999983       1.22860813       1.16700006    
       13140  0.917999983       1.22860813       1.16700006    
       13200  0.920615375       1.23420084       1.16700006    
       13260  0.920615375       1.23420084       1.16700006    
       13320  0.920615375       1.24142289       1.16700006    
       13380  0.926296294       1.24142289       1.16700006    
       13440  0.923538446       1.24821842       1.16700006    
       13500  0.927185178       1.24821842       1.16700006    
       13560  0.926230788       1.25377750       1.16700006    
       13620  0.926230788       1.25377750       1.16700006    
       13680  0.931192279       1.25720572       1.16700006    
       13740  0.931192279       1.25720572       1.16700006    
       13800  0.935740769       1.26045406       1.16700006    
       13860  0.939481497       1.26045406       1.16700006    
       13920  0.939481497       1.26521552       1.16700006    
       13980  0.939961553       1.26521552       1.16700006    
       14040  0.943777800       1.27201796       1.16700006    
       14100  0.945038438       1.27201796       1.16700006    
       14160  0.945038438       1.27892733       1.16700006    
       14220  0.956148148       1.27892733       1.16700006    
       14280  0.952923059       1.28419518      0.991500020    
       14340  0.952923059       1.28419518      0.991500020    
       14400  0.957629621       1.28851640      0.991500020    
       14460  0.960538447       1.28851640      0.991500020    
       14520  0.965925932       1.29194546      0.991500020    
       14580  0.976518512       1.29194546      0.991500020    
       14640  0.982076943       1.29438639      0.991500020    
       14700  0.982076943       1.29438639      0.991500020    
       14760  0.987629652       1.29519129      0.991500020    
       14820  0.994307697       1.29519129      0.991500020    
       14880  0.999111116       1.29481542      0.991500020    
       14940   1.00650001       1.29481542      0.991500020    
       15000   1.00977778       1.29379666      0.991500020    
       15060   1.01753843       1.29379666      0.991500020    
       15120   1.01753843       1.29220665      0.991500020    
       15180   1.02455556       1.29220665      0.991500020    
       15240   1.03023076       1.29012704      0.991500020    
       15300   1.03462958       1.29012704      0.991500020    
       15360   1.04126918       1.28745496      0.991500020    
       15420   1.04126918       1.28745496      0.991500020    
       15480   1.04570365       1.28565168      0.991500020    
