 20190219
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        7260   14.6845903       15.3332453       14.9899998    
        7320   14.6803274       15.3473034       14.9899998    
        7380   14.6800003       15.3593540       14.9899998    
        7440   14.6809835       15.3694162       14.9899998    
        7500   14.6785250       15.3781929       14.9899998    
        7560   14.6767216       15.3860712       14.9899998    
        7620   14.6745901       15.3934631       14.9899998    
        7680   14.6742620       15.4010477       14.9899998    
        7740   14.6737709       15.4092436       14.9899998    
        7800   14.6700001       15.4176846       14.9899998    
        7860   14.6662292       15.4262018       14.9899998    
        7920   14.6642628       15.4347973       14.9899998    
        7980   14.6601639       15.4434795       14.9899998    
        8040   14.6550817       15.4521732       14.9899998    
        8100   14.6537704       15.4611969       14.9899998    
        8160   14.6516390       15.4710512       14.9899998    
        8220   14.6516390       15.4818411       14.9899998    
        8280   14.6511478       15.4932699       14.9899998    
        8340   14.6480331       15.5043859       14.9899998    
        8400   14.6427870       15.5133629       14.9899998    
        8460   14.6365576       15.5185471       14.9899998    
        8520   14.6296721       15.5190964       14.9899998    
        8580   14.6240988       15.5154743       14.9899998    
        8640   14.6201639       15.5094604       14.9899998    
        8700   14.6155739       15.5029955       14.9899998    
        8760   14.6108198       15.4977369       14.9899998    
        8820   14.6065578       15.4946442       14.9899998    
        8880   14.6032791       15.4933023       14.9899998    
        8940   14.6009836       15.4920959       14.9899998    
        9000   14.6018028       15.4897537       14.9899998    
        9060   14.6026230       15.4857922       14.9899998    
        9120   14.5998363       15.4802456       14.9899998    
        9180   14.5906553       15.4737787       14.9899998    
        9240   14.5852461       15.4670496       14.9899998    
        9300   14.5839348       15.4606075       14.9899998    
        9360   14.5839348       15.4548988       14.9899998    
        9420   14.5821314       15.4508343       14.9899998    
        9480   14.5814753       15.4490852       14.9899998    
        9540   14.5827866       15.4484730       14.9899998    
        9600   14.5819674       15.4473019       14.9899998    
        9660   14.5804920       15.4451208       14.9899998    
        9720   14.5788527       15.4420424       14.9899998    
        9780   14.5808201       15.4381647       14.9899998    
        9840   14.5816393       15.4338045       14.9899998    
        9900   14.5795078       15.4292946       14.9899998    
        9960   14.5793438       15.4248486       14.9899998    
       10020   14.5788527       15.4206123       14.9899998    
       10080   14.5734425       15.4164619       14.9899998    
       10140   14.5680332       15.4124212       14.9899998    
       10200   14.5660658       15.4085646       14.9899998    
       10260   14.5650816       15.4049397       14.9899998    
       10320   14.5606556       15.4015598       14.9899998    
       10380   14.5565577       15.3981552       14.9899998    
       10440   14.5539341       15.3946915       14.9899998    
       10500   14.5501642       15.3917236       14.9899998    
       10560   14.5411472       15.3896751       14.9899998    
       10620   14.5340986       15.3881607       14.9899998    
       10680   14.5311480       15.3855524       14.9899998    
       10740   14.5316391       15.3799915       14.9899998    
       10800   14.5321312       15.3709850       14.9899998    
       10860   14.5347538       15.3592234       14.7500000    
       10920   14.5383606       15.3460550       14.7500000    
       10980   14.5395079       15.3327827       14.7500000    
       11040   14.5362291       15.3199186       14.7500000    
       11100   14.5299997       15.3075275       14.7500000    
       11160   14.5277052       15.2958908       14.7500000    
       11220   14.5291805       15.2850256       14.7500000    
       11280   14.5286884       15.2744598       14.7500000    
       11340   14.5239344       15.2634926       14.7500000    
       11400   14.5193443       15.2517281       14.7500000    
       11460   14.5154095       15.2388287       14.7500000    
       11520   14.5136070       15.2245522       14.7500000    
       11580   14.5139341       15.2093658       14.7500000    
       11640   14.5134430       15.1939268       14.7500000    
       11700   14.5104914       15.1784143       14.7500000    
       11760   14.5055742       15.1626034       14.7500000    
       11820   14.5019674       15.1462622       14.7500000    
       11880   14.4978685       15.1293344       14.7500000    
       11940   14.4942627       15.1123314       14.7500000    
       12000   14.4916391       15.0963097       14.7500000    
       12060   14.4881964       15.0822859       14.7500000    
       12120   14.4875412       15.0711908       14.7500000    
       12180   14.4904919       15.0629835       14.7500000    
       12240   14.4944258       15.0564289       14.7500000    
       12300   14.4965572       15.0500269       14.7500000    
       12360   14.4975414       15.0426216       14.7500000    
       12420   14.4980326       15.0339289       14.7500000    
       12480   14.4963932       15.0247107       14.7500000    
       12540   14.4954100       15.0162992       14.7500000    
       12600   14.4924593       15.0090723       14.7500000    
       12660   14.4854097       15.0021219       14.7500000    
       12720   14.4786882       14.9945831       14.7500000    
       12780   14.4724588       14.9862728       14.7500000    
       12840   14.4652462       14.9775877       14.7500000    
       12900   14.4583607       14.9689560       14.7500000    
       12960   14.4486885       14.9612865       14.7500000    
       13020   14.4391804       14.9544735       14.7500000    
       13080   14.4309835       14.9474583       14.7500000    
       13140   14.4216394       14.9395046       14.7500000    
       13200   14.4086885       14.9308138       14.7500000    
       13260   14.3967209       14.9218693       14.7500000    
       13320   14.3859015       14.9130926       14.7500000    
       13380   14.3747540       14.9048576       14.7500000    
       13440   14.3627872       14.8972387       14.7500000    
       13500   14.3518028       14.8901253       14.7500000    
       13560   14.3416395       14.8833570       14.7500000    
       13620   14.3332787       14.8767071       14.7500000    
       13680   14.3254099       14.8698912       14.7500000    
       13740   14.3173771       14.8628702       14.7500000    
       13800   14.3109837       14.8557234       14.7500000    
       13860   14.3042622       14.8487377       14.7500000    
       13920   14.2968855       14.8420496       14.7500000    
       13980   14.2911472       14.8356533       14.7500000    
