 20190404
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        7200   11.1975412       12.3789873       10.0100002    
        7260   11.2326231       12.3515244       10.0100002    
        7320   11.2657375       12.3255215       10.0100002    
        7380   11.2972136       12.3021402       10.0100002    
        7440   11.3255739       12.2816067       10.0100002    
        7500   11.3440981       12.2639399       10.0100002    
        7560   11.3580332       12.2481279       10.0100002    
        7620   11.3701639       12.2323065       10.0100002    
        7680   11.3818035       12.2151823       10.0100002    
        7740   11.3927870       12.1951580       10.0100002    
        7800   11.3959017       12.1717100       10.0100002    
        7860   11.3873768       12.1462765       10.0100002    
        7920   11.3724594       12.1194143       10.0100002    
        7980   11.3572130       12.0923882       10.0100002    
        8040   11.3437700       12.0655165       10.0100002    
        8100   11.3301640       12.0388956       10.0100002    
        8160   11.3168850       12.0134659       10.0100002    
        8220   11.3000002       11.9903936       10.0100002    
        8280   11.2854099       11.9702225       10.0100002    
        8340   11.2781963       11.9532833       10.0100002    
        8400   11.2788525       11.9400139       10.0100002    
        8460   11.2818031       11.9279318       10.0100002    
        8520   11.2845898       11.9150229       10.0100002    
        8580   11.2914753       11.8993959       10.0100002    
        8640   11.3001642       11.8798418       10.0100002    
        8700   11.3127871       11.8561497       10.0100002    
        8760   11.3272133       11.8287315       10.0100002    
        8820   11.3447542       11.7990246       10.0100002    
        8880   11.3647537       11.7673273       10.0100002    
        8940   11.3890162       11.7335901       10.0100002    
        9000   11.4122953       11.6979437       10.0100002    
        9060   11.4345903       11.6606646       10.0100002    
        9120   11.4604921       11.6222610       10.0100002    
        9180   11.4921312       11.5841188       10.0100002    
        9240   11.5250816       11.5476265       10.0100002    
        9300   11.5534430       11.5144691       10.0100002    
        9360   11.5801640       11.4842863       10.0100002    
        9420   11.6004915       11.4555502       10.0100002    
        9480   11.6157379       11.4268875       10.0100002    
        9540   11.6280327       11.3982077       10.0100002    
        9600   11.6388521       11.3704195       10.0100002    
        9660   11.6547537       11.3459902       10.0100002    
        9720   11.6739340       11.3274603       10.0100002    
        9780   11.6922951       11.3138771       10.0100002    
        9840   11.7127867       11.3035936       10.0100002    
        9900   11.7277050       11.2959023       10.0100002    
        9960   11.7381964       11.2911406       10.0100002    
       10020   11.7409840       11.2889299       10.0100002    
       10080   11.7403278       11.2887087       10.0100002    
       10140   11.7377052       11.2892857       10.0100002    
       10200   11.7367210       11.2893410       10.0100002    
       10260   11.7362299       11.2885494       10.0100002    
       10320   11.7383604       11.2867527       10.0100002    
       10380   11.7395086       11.2841263       10.0100002    
       10440   11.7370491       11.2809782       10.0100002    
       10500   11.7327871       11.2772417       10.0100002    
       10560   11.7255735       11.2729950       10.0100002    
       10620   11.7127867       11.2687931       10.0100002    
       10680   11.6950817       11.2656221       10.0100002    
       10740   11.6732788       11.2644997       10.0100002    
       10800   11.6462297       11.2656698       10.3299999    
       10860   11.6150818       11.2680950       10.3299999    
       10920   11.5749178       11.2704372       10.3299999    
       10980   11.5313110       11.2719049       10.3299999    
       11040   11.4867210       11.2722092       10.3299999    
       11100   11.4406557       11.2713127       10.3299999    
       11160   11.4006557       11.2697029       10.3299999    
       11220   11.3652458       11.2681437       10.3299999    
       11280   11.3324594       11.2676125       10.3299999    
       11340   11.2973766       11.2687922       10.3299999    
       11400   11.2588520       11.2710743       10.3299999    
       11460   11.2232790       11.2734365       10.3299999    
       11520   11.1927872       11.2757931       10.3299999    
       11580   11.1645899       11.2778807       10.3299999    
       11640   11.1355734       11.2793198       10.3299999    
       11700   11.1063938       11.2797756       10.3299999    
       11760   11.0791807       11.2787352       10.3299999    
       11820   11.0532789       11.2758064       10.3299999    
       11880   11.0280333       11.2708464       10.3299999    
       11940   11.0014753       11.2634935       10.3299999    
       12000   10.9722948       11.2535667       10.3299999    
       12060   10.9398365       11.2417583       10.3299999    
       12120   10.9067211       11.2289057       10.3299999    
       12180   10.8726225       11.2161589       10.3299999    
       12240   10.8368855       11.2045965       10.3299999    
       12300   10.7980328       11.1949015       10.3299999    
       12360   10.7604914       11.1874676       10.3299999    
