 20190704
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        7260   14.7788525       14.0424538       14.8999996    
        7320   14.7763939       14.0470943       14.8999996    
        7380   14.7708197       14.0518274       14.8999996    
        7440   14.7677050       14.0567942       14.8999996    
        7500   14.7629509       14.0622425       14.8999996    
        7560   14.7575407       14.0684166       14.8999996    
        7620   14.7491808       14.0756826       14.8999996    
        7680   14.7354097       14.0845222       14.8999996    
        7740   14.7244263       14.0954542       14.8999996    
        7800   14.7195082       14.1083174       14.8999996    
        7860   14.7106562       14.1219587       14.8999996    
        7920   14.7003279       14.1354303       14.8999996    
        7980   14.6926231       14.1482992       14.8999996    
        8040   14.6808195       14.1601830       14.8999996    
        8100   14.6686888       14.1710835       14.8999996    
        8160   14.6645899       14.1810827       14.8999996    
        8220   14.6649179       14.1904078       14.8999996    
        8280   14.6629505       14.1990156       14.8999996    
        8340   14.6599998       14.2069721       14.8999996    
        8400   14.6542625       14.2144470       14.8999996    
        8460   14.6478691       14.2214231       14.8999996    
        8520   14.6416397       14.2279119       14.8999996    
        8580   14.6326227       14.2337542       14.8999996    
        8640   14.6216393       14.2388802       14.8999996    
        8700   14.6095085       14.2435732       14.8999996    
        8760   14.6008196       14.2484808       14.8999996    
        8820   14.5973768       14.2536335       14.8999996    
        8880   14.5968857       14.2587242       14.8999996    
        8940   14.5880327       14.2634468       14.8999996    
        9000   14.5795078       14.2675896       14.8999996    
        9060   14.5736065       14.2710581       14.8999996    
        9120   14.5675411       14.2738209       14.8999996    
        9180   14.5600004       14.2759504       14.8999996    
        9240   14.5524588       14.2776842       14.8999996    
        9300   14.5418034       14.2793159       14.8999996    
        9360   14.5314751       14.2811890       14.8999996    
        9420   14.5221310       14.2835236       14.8999996    
        9480   14.5131149       14.2864199       14.8999996    
        9540   14.5044260       14.2898483       14.8999996    
        9600   14.4968853       14.2937040       14.8999996    
        9660   14.4914751       14.2980852       14.8999996    
        9720   14.4891806       14.3032379       14.8999996    
        9780   14.4854097       14.3092222       14.8999996    
        9840   14.4809837       14.3156948       14.8999996    
        9900   14.4744263       14.3222189       14.8999996    
        9960   14.4665575       14.3287630       14.8999996    
       10020   14.4583607       14.3352499       14.8999996    
       10080   14.4504919       14.3415709       14.8999996    
       10140   14.4372129       14.3476238       14.8999996    
       10200   14.4222946       14.3531790       14.8999996    
       10260   14.4044266       14.3581400       14.8999996    
       10320   14.3829508       14.3627415       14.8999996    
       10380   14.3581963       14.3672972       14.8999996    
       10440   14.3352461       14.3720980       14.8999996    
       10500   14.3124590       14.3773365       14.8999996    
       10560   14.2932787       14.3829536       14.8999996    
       10620   14.2704916       14.3886509       14.8999996    
       10680   14.2457380       14.3940487       14.8999996    
       10740   14.2250824       14.3988714       14.8999996    
       10800   14.2055740       14.4029770       14.8999996    
       10860   14.1880331       14.4063578       14.5000000    
       10920   14.1701641       14.4089718       14.5000000    
       10980   14.1542625       14.4107389       14.5000000    
       11040   14.1388521       14.4115610       14.5000000    
       11100   14.1214752       14.4113836       14.5000000    
       11160   14.1044264       14.4102201       14.5000000    
       11220   14.0873766       14.4080944       14.5000000    
       11280   14.0729504       14.4051504       14.5000000    
       11340   14.0603275       14.4016619       14.5000000    
       11400   14.0472136       14.3980665       14.5000000    
       11460   14.0322952       14.3947392       14.5000000    
