 20190629
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        7260   10.8622952       11.5389862       10.7600002    
        7320   10.8650818       11.5322151       10.7600002    
        7380   10.8650818       11.5250969       10.7600002    
        7440   10.8618031       11.5176086       10.7600002    
        7500   10.8591805       11.5096540       10.7600002    
        7560   10.8585243       11.5011320       10.7600002    
        7620   10.8557377       11.4920158       10.7600002    
        7680   10.8552456       11.4824924       10.7600002    
        7740   10.8552456       11.4732933       10.7600002    
        7800   10.8544264       11.4647551       10.7600002    
        7860   10.8529510       11.4569921       10.7600002    
        7920   10.8504915       11.4504118       10.7600002    
        7980   10.8485250       11.4448328       10.7600002    
        8040   10.8449183       11.4396648       10.7600002    
        8100   10.8449183       11.4343653       10.7600002    
        8160   10.8463936       11.4287624       10.7600002    
        8220   10.8488522       11.4227495       10.7600002    
        8280   10.8500004       11.4164991       10.7600002    
        8340   10.8498363       11.4100189       10.7600002    
        8400   10.8490162       11.4029799       10.7600002    
        8460   10.8486881       11.3950891       10.7600002    
        8520   10.8508196       11.3866444       10.7600002    
        8580   10.8536062       11.3784637       10.7600002    
        8640   10.8554096       11.3711815       10.7600002    
        8700   10.8542624       11.3649797       10.7600002    
        8760   10.8549185       11.3595123       10.7600002    
        8820   10.8563938       11.3539476       10.7600002    
        8880   10.8554096       11.3479252       10.7600002    
        8940   10.8526230       11.3416252       10.7600002    
        9000   10.8470488       11.3354502       10.7600002    
        9060   10.8416395       11.3297319       10.7600002    
        9120   10.8398361       11.3245802       10.7600002    
        9180   10.8375406       11.3199005       10.7600002    
        9240   10.8349180       11.3155909       10.7600002    
        9300   10.8347540       11.3114815       10.7600002    
        9360   10.8326225       11.3074493       10.7600002    
        9420   10.8298359       11.3035688       10.7600002    
        9480   10.8268852       11.2999382       10.7600002    
        9540   10.8240986       11.2965231       10.7600002    
        9600   10.8208199       11.2932806       10.7600002    
        9660   10.8191805       11.2901430       10.7600002    
        9720   10.8172131       11.2869701       10.7600002    
        9780   10.8149176       11.2836485       10.7600002    
        9840   10.8127871       11.2802792       10.7600002    
        9900   10.8114758       11.2772188       10.7600002    
        9960   10.8085241       11.2747631       10.7600002    
       10020   10.8063936       11.2727785       10.7600002    
       10080   10.8050823       11.2708254       10.7600002    
       10140   10.8021307       11.2688150       10.7600002    
       10200   10.7963934       11.2670317       10.7600002    
       10260   10.7904921       11.2656078       10.7600002    
       10320   10.7837706       11.2644777       10.7600002    
       10380   10.7783604       11.2635689       10.7600002    
       10440   10.7731152       11.2627840       10.7600002    
       10500   10.7686882       11.2620134       10.7600002    
       10560   10.7640982       11.2610865       10.7600002    
       10620   10.7583609       11.2598305       10.7600002    
       10680   10.7503281       11.2582617       10.7600002    
       10740   10.7442627       11.2566767       10.7600002    
       10800   10.7398357       11.2553072       10.7600002    
       10860   10.7334423       11.2543001       10.8500004    
       10920   10.7268848       11.2535295       10.8500004    
       10980   10.7211475       11.2525826       10.8500004    
       11040   10.7185249       11.2510767       10.8500004    
       11100   10.7178688       11.2488737       10.8500004    
       11160   10.7157373       11.2460098       10.8500004    
       11220   10.7126226       11.2425766       10.8500004    
       11280   10.7111473       11.2387171       10.8500004    
       11340   10.7095079       11.2344942       10.8500004    
       11400   10.7081966       11.2299128       10.8500004    
       11460   10.7063932       11.2249651       10.8500004    
       11520   10.7034426       11.2196751       10.8500004    
       11580   10.6996717       11.2141323       10.8500004    
       11640   10.6962299       11.2084866       10.8500004    
       11700   10.6934423       11.2028799       10.8500004    
       11760   10.6890163       11.1972361       10.8500004    
       11820   10.6839342       11.1913462       10.8500004    
       11880   10.6796722       11.1852283       10.8500004    
       11940   10.6773767       11.1790876       10.8500004    
       12000   10.6745901       11.1730776       10.8500004    
       12060   10.6706562       11.1672306       10.8500004    
       12120   10.6660652       11.1615238       10.8500004    
       12180   10.6599998       11.1558342       10.8500004    
       12240   10.6527872       11.1498518       10.8500004    
       12300   10.6455736       11.1433382       10.8500004    
       12360   10.6414757       11.1363955       10.8500004    
       12420   10.6367216       11.1293640       10.8500004    
       12480   10.6322947       11.1225805       10.8500004    
       12540   10.6298361       11.1160603       10.8500004    
       12600   10.6277046       11.1096478       10.8500004    
       12660   10.6265574       11.1031361       10.8500004    
       12720   10.6244259       11.0964041       10.8500004    
       12780   10.6198359       11.0894003       10.8500004    
       12840   10.6162291       11.0820503       10.8500004    
       12900   10.6140985       11.0741768       10.8500004    
       12960   10.6104918       11.0655966       10.8500004    
       13020   10.6075411       11.0562258       10.8500004    
       13080   10.6057377       11.0459623       10.8500004    
       13140   10.6031151       11.0347233       10.8500004    
       13200   10.5998363       11.0228033       10.8500004    
       13260   10.5960655       11.0105591       10.8500004    
       13320   10.5906553       10.9982557       10.8500004    
       13380   10.5855742       10.9860210       10.8500004    
       13440   10.5811472       10.9738245       10.8500004    
       13500   10.5780325       10.9615326       10.8500004    
       13560   10.5763931       10.9489431       10.8500004    
       13620   10.5750818       10.9361458       10.8500004    
       13680   10.5734425       10.9232836       10.8500004    
       13740   10.5716391       10.9102030       10.8500004    
       13800   10.5709839       10.8968000       10.8500004    
       13860   10.5699997       10.8831482       10.8500004    
       13920   10.5677052       10.8693714       10.8500004    
       13980   10.5657377       10.8556042       10.8500004    
       14040   10.5642624       10.8419771       10.8500004    
       14100   10.5624590       10.8286428       10.8500004    
       14160   10.5603275       10.8157721       10.8500004    
       14220   10.5585241       10.8034124       10.8500004    
       14280   10.5585241       10.7915916       10.8500004    
       14340   10.5575409       10.7803802       10.8500004    
       14400   10.5542622       10.7697954       10.8500004    
       14460   10.5516396       10.7598114       10.7399998    
       14520   10.5500002       10.7504539       10.7399998    
       14580   10.5478687       10.7417603       10.7399998    
       14640   10.5454102       10.7337608       10.7399998    
       14700   10.5414753       10.7263861       10.7399998    
       14760   10.5359020       10.7194862       10.7399998    
       14820   10.5321312       10.7129765       10.7399998    
       14880   10.5285244       10.7068033       10.7399998    
       14940   10.5234423       10.7009373       10.7399998    
       15000   10.5185242       10.6952639       10.7399998    
       15060   10.5137701       10.6896162       10.7399998    
       15120   10.5100002       10.6836843       10.7399998    
       15180   10.5067215       10.6770267       10.7399998    
       15240   10.5034428       10.6694794       10.7399998    
       15300   10.5006561       10.6614323       10.7399998    
       15360   10.4978685       10.6536837       10.7399998    
       15420   10.4954100       10.6467562       10.7399998    
       15480   10.4929504       10.6404219       10.7399998    
       15540   10.4904919       10.6341295       10.7399998    
       15600   10.4880323       10.6273327       10.7399998    
       15660   10.4862299       10.6198225       10.7399998    
       15720   10.4845905       10.6117802       10.7399998    
       15780   10.4832783       10.6033468       10.7399998    
       15840   10.4831152       10.5946751       10.7399998    
       15900   10.4854097       10.5859127       10.7399998    
       15960   10.4886885       10.5772581       10.7399998    
       16020   10.4918032       10.5686741       10.7399998    
       16080   10.4957380       10.5599041       10.7399998    
       16140   10.5001640       10.5507040       10.7399998    
       16200   10.5040979       10.5409803       10.7399998    
       16260   10.5078688       10.5308790       10.7399998    
       16320   10.5106554       10.5205774       10.7399998    
       16380   10.5137701       10.5100727       10.7399998    
       16440   10.5185242       10.4992266       10.7399998    
       16500   10.5237703       10.4881563       10.7399998    
       16560   10.5286884       10.4776773       10.7399998    
       16620   10.5336065       10.4685001       10.7399998    
       16680   10.5383606       10.4608583       10.7399998    
       16740   10.5431147       10.4546728       10.7399998    
       16800   10.5485249       10.4492645       10.7399998    
       16860   10.5547543       10.4438972       10.7399998    
       16920   10.5619669       10.4382086       10.7399998    
       16980   10.5699997       10.4319801       10.7399998    
       17040   10.5785246       10.4250526       10.7399998    
       17100   10.5860653       10.4175634       10.7399998    
       17160   10.5931149       10.4099998       10.7399998    
       17220   10.5993443       10.4025936       10.7399998    
       17280   10.6057377       10.3954334       10.7399998    
       17340   10.6116390       10.3889265       10.7399998    
       17400   10.6175413       10.3834524       10.7399998    
       17460   10.6229506       10.3791552       10.7399998    
       17520   10.6285248       10.3759365       10.7399998    
       17580   10.6344261       10.3734217       10.7399998    
       17640   10.6409836       10.3709278       10.7399998    
       17700   10.6468849       10.3679094       10.7399998    
       17760   10.6521311       10.3642721       10.7399998    
       17820   10.6585245       10.3600626       10.7399998    
       17880   10.6662292       10.3556519       10.7399998    
       17940   10.6734428       10.3518991       10.7399998    
       18000   10.6814756       10.3494120       10.7399998    
       18060   10.6911478       10.3479300       10.5200005    
       18120   10.7008200       10.3466530       10.5200005    
       18180   10.7122955       10.3448992       10.5200005    
       18240   10.7237701       10.3423119       10.5200005    
       18300   10.7340984       10.3389587       10.5200005    
       18360   10.7442627       10.3350410       10.5200005    
       18420   10.7540979       10.3305979       10.5200005    
       18480   10.7634430       10.3256283       10.5200005    
       18540   10.7737703       10.3203793       10.5200005    
       18600   10.7837706       10.3154287       10.5200005    
       18660   10.7934427       10.3111916       10.5200005    
       18720   10.8045902       10.3076582       10.5200005    
       18780   10.8154097       10.3048601       10.5200005    
       18840   10.8260660       10.3029242       10.5200005    
       18900   10.8372135       10.3018732       10.5200005    
       18960   10.8485250       10.3009834       10.5200005    
       19020   10.8601637       10.2988243       10.5200005    
       19080   10.8718033       10.2940779       10.5200005    
       19140   10.8831148       10.2869482       10.5200005    
       19200   10.8937702       10.2789955       10.5200005    
       19260   10.9036064       10.2712517       10.5200005    
       19320   10.9145899       10.2636547       10.5200005    
       19380   10.9260654       10.2559061       10.5200005    
       19440   10.9370489       10.2478323       10.5200005    
       19500   10.9481964       10.2394800       10.5200005    
       19560   10.9577045       10.2310152       10.5200005    
       19620   10.9645901       10.2229366       10.5200005    
       19680   10.9711475       10.2156515       10.5200005    
       19740   10.9778690       10.2092190       10.5200005    
       19800   10.9829512       10.2037764       10.5200005    
       19860   10.9880323       10.1996346       10.5200005    
       19920   10.9931145       10.1970263       10.5200005    
       19980   10.9991808       10.1961241       10.5200005    
       20040   11.0044260       10.1968870       10.5200005    
       20100   11.0088520       10.1987085       10.5200005    
       20160   11.0122948       10.1999149       10.5200005    
       20220   11.0172129       10.1994190       10.5200005    
       20280   11.0216389       10.1976995       10.5200005    
       20340   11.0273771       10.1951494       10.5200005    
       20400   11.0332785       10.1920290       10.5200005    
       20460   11.0381966       10.1887054       10.5200005    
