 20181231
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        7200   15.0170488       16.0145588       15.8500004    
        7260   15.0240984       16.0167160       15.8500004    
        7320   15.0334425       16.0135555       15.8500004    
        7380   15.0411472       16.0060101       15.8500004    
        7440   15.0468855       15.9976921       15.8500004    
        7500   15.0498362       15.9937401       15.8500004    
        7560   15.0501642       15.9973555       15.8500004    
        7620   15.0534430       16.0079918       15.8500004    
        7680   15.0596724       16.0228500       15.8500004    
        7740   15.0624590       16.0395603       15.8500004    
        7800   15.0629511       16.0552807       15.8500004    
        7860   15.0659018       16.0670853       15.8500004    
        7920   15.0688524       16.0734844       15.8500004    
        7980   15.0690165       16.0749969       15.8500004    
        8040   15.0703278       16.0741005       15.8500004    
        8100   15.0737705       16.0727310       15.8500004    
        8160   15.0780325       16.0722771       15.8500004    
        8220   15.0850821       16.0727558       15.8500004    
        8280   15.0911474       16.0742207       15.8500004    
        8340   15.0950823       16.0767708       15.8500004    
        8400   15.0993443       16.0796890       15.8500004    
        8460   15.1037703       16.0814495       15.8500004    
        8520   15.1027870       16.0831718       15.8500004    
        8580   15.0985250       16.0861588       15.8500004    
        8640   15.0901642       16.0910358       15.8500004    
        8700   15.0795078       16.0968685       15.8500004    
        8760   15.0770493       16.1025925       15.8500004    
        8820   15.0778685       16.1073723       15.8500004    
        8880   15.0757380       16.1116924       15.8500004    
        8940   15.0691805       16.1161156       15.8500004    
        9000   15.0588522       16.1204987       15.8500004    
        9060   15.0421314       16.1237659       15.8500004    
        9120   15.0252457       16.1240883       15.8500004    
        9180   15.0104914       16.1205883       15.8500004    
        9240   14.9965572       16.1139107       15.8500004    
        9300   14.9832783       16.1050739       15.8500004    
        9360   14.9698362       16.0951824       15.8500004    
        9420   14.9555740       16.0863876       15.8500004    
        9480   14.9439344       16.0816517       15.8500004    
        9540   14.9318037       16.0833168       15.8500004    
        9600   14.9222946       16.0922623       15.8500004    
        9660   14.9140987       16.1056786       15.8500004    
        9720   14.9049177       16.1204071       15.8500004    
        9780   14.8975410       16.1340275       15.8500004    
        9840   14.8975410       16.1442261       15.8500004    
        9900   14.9003277       16.1493359       15.8500004    
        9960   14.9004917       16.1498775       15.8500004    
       10020   14.9032784       16.1478291       15.8500004    
       10080   14.9049177       16.1440353       15.8500004    
       10140   14.9034424       16.1385822       15.8500004    
       10200   14.8999996       16.1312943       15.8500004    
       10260   14.8955736       16.1224957       15.8500004    
       10320   14.8908195       16.1128654       15.8500004    
       10380   14.8901644       16.1032867       15.8500004    
       10440   14.8945904       16.0950089       15.8500004    
       10500   14.8980331       16.0882435       15.8500004    
       10560   14.8991804       16.0809326       15.8500004    
       10620   14.8968849       16.0722256       15.8500004    
       10680   14.8929510       16.0626125       15.8500004    
       10740   14.8870487       16.0531673       15.8500004    
       10800   14.8809834       16.0457115       15.4300003    
       10860   14.8747540       16.0416756       15.4300003    
       10920   14.8706560       16.0423584       15.4300003    
       10980   14.8699999       16.0468636       15.4300003    
       11040   14.8729506       16.0534000       15.4300003    
       11100   14.8775406       16.0606079       15.4300003    
       11160   14.8821316       16.0678120       15.4300003    
       11220   14.8901644       16.0746765       15.4300003    
       11280   14.8960657       16.0805492       15.4300003    
       11340   14.8998365       16.0854740       15.4300003    
       11400   14.9044266       16.0900974       15.4300003    
       11460   14.9065571       16.0955372       15.4300003    
       11520   14.9090166       16.1022110       15.4300003    
       11580   14.9154100       16.1101475       15.4300003    
       11640   14.9236069       16.1195450       15.4300003    
       11700   14.9300003       16.1290569       15.4300003    
       11760   14.9347544       16.1367893       15.4300003    
       11820   14.9396725       16.1418915       15.4300003    
       11880   14.9419670       16.1442051       15.4300003    
       11940   14.9434423       16.1435795       15.4300003    
       12000   14.9470491       16.1402626       15.4300003    
       12060   14.9521313       16.1362000       15.4300003    
       12120   14.9559021       16.1319408       15.4300003    
       12180   14.9591799       16.1279716       15.4300003    
       12240   14.9601641       16.1245270       15.4300003    
       12300   14.9606562       16.1217918       15.4300003    
       12360   14.9624586       16.1198292       15.4300003    
       12420   14.9647541       16.1189632       15.4300003    
       12480   14.9688520       16.1190910       15.4300003    
       12540   14.9762297       16.1200352       15.4300003    
       12600   14.9849176       16.1213131       15.4300003    
       12660   14.9945898       16.1220703       15.4300003    
       12720   15.0026226       16.1223888       15.4300003    
       12780   15.0152454       16.1227245       15.4300003    
       12840   15.0296717       16.1233349       15.4300003    
       12900   15.0442619       16.1242924       15.4300003    
       12960   15.0581970       16.1256542       15.4300003    
       13020   15.0703278       16.1268635       15.4300003    
       13080   15.0804920       16.1264629       15.4300003    
       13140   15.0875406       16.1235542       15.4300003    
       13200   15.0968857       16.1180801       15.4300003    
       13260   15.1068850       16.1109600       15.4300003    
       13320   15.1168852       16.1040039       15.4300003    
       13380   15.1286888       16.0983448       15.4300003    
       13440   15.1404915       16.0950184       15.4300003    
       13500   15.1498365       16.0945129       15.4300003    
       13560   15.1588526       16.0969257       15.4300003    
       13620   15.1695080       16.1018753       15.4300003    
       13680   15.1819668       16.1089535       15.4300003    
       13740   15.1940985       16.1177425       15.4300003    
       13800   15.2080326       16.1279011       15.4300003    
       13860   15.2236061       16.1388035       15.4300003    
       13920   15.2380323       16.1497021       15.4300003    
       13980   15.2513113       16.1602001       15.4300003    
       14040   15.2652454       16.1700726       15.4300003    
       14100   15.2739344       16.1793518       15.4300003    
       14160   15.2842627       16.1888771       15.4300003    
       14220   15.2957373       16.1992397       15.4300003    
       14280   15.3088522       16.2103100       15.4300003    
       14340   15.3186884       16.2215385       15.4300003    
       14400   15.3275414       16.2322235       14.5000000    
       14460   15.3357372       16.2417965       14.5000000    
       14520   15.3437700       16.2491093       14.5000000    
       14580   15.3491802       16.2543621       14.5000000    
       14640   15.3501635       16.2577934       14.5000000    
       14700   15.3483610       16.2593460       14.5000000    
       14760   15.3459015       16.2588253       14.5000000    
       14820   15.3465576       16.2561626       14.5000000    
       14880   15.3485250       16.2521648       14.5000000    
       14940   15.3524590       16.2475433       14.5000000    
       15000   15.3552456       16.2428570       14.5000000    
       15060   15.3544264       16.2382793       14.5000000    
       15120   15.3545904       16.2343960       14.5000000    
       15180   15.3550816       16.2318230       14.5000000    
       15240   15.3540983       16.2305202       14.5000000    
       15300   15.3508196       16.2305088       14.5000000    
       15360   15.3478689       16.2315331       14.5000000    
       15420   15.3477049       16.2329483       14.5000000    
       15480   15.3498363       16.2339878       14.5000000    
       15540   15.3522949       16.2344437       14.5000000    
       15600   15.3559017       16.2349281       14.5000000    
       15660   15.3599997       16.2358780       14.5000000    
       15720   15.3636065       16.2375469       14.5000000    
       15780   15.3649178       16.2399254       14.5000000    
       15840   15.3642626       16.2429161       14.5000000    
       15900   15.3654099       16.2455158       14.5000000    
       15960   15.3695078       16.2465229       14.5000000    
       16020   15.3718033       16.2457809       14.5000000    
       16080   15.3750820       16.2438774       14.5000000    
       16140   15.3793440       16.2415104       14.5000000    
       16200   15.3813114       16.2394390       14.5000000    
       16260   15.3849182       16.2386913       14.5000000    
       16320   15.3888521       16.2397118       14.5000000    
       16380   15.3918037       16.2419167       14.5000000    
       16440   15.3936062       16.2439556       14.5000000    
       16500   15.3921309       16.2446728       14.5000000    
       16560   15.3898363       16.2437229       14.5000000    
       16620   15.3903275       16.2419415       14.5000000    
       16680   15.3927870       16.2418900       14.5000000    
       16740   15.3955736       16.2459793       14.5000000    
       16800   15.3983603       16.2546883       14.5000000    
       16860   15.4013119       16.2669010       14.5000000    
       16920   15.4039345       16.2802181       14.5000000    
       16980   15.4042625       16.2922306       14.5000000    
       17040   15.4036064       16.3001194       14.5000000    
       17100   15.4029512       16.3031273       14.5000000    
       17160   15.4024591       16.3022861       14.5000000    
       17220   15.4022951       16.2994652       14.5000000    
       17280   15.4008198       16.2957363       14.5000000    
       17340   15.3949184       16.2911797       14.5000000    
       17400   15.3854103       16.2854443       14.5000000    
       17460   15.3754101       16.2786102       14.5000000    
       17520   15.3644266       16.2713947       14.5000000    
       17580   15.3527870       16.2649574       14.5000000    
       17640   15.3416395       16.2599640       14.5000000    
       17700   15.3268852       16.2553082       14.5000000    
       17760   15.3177052       16.2498932       14.5000000    
       17820   15.3127871       16.2433167       14.5000000    
       17880   15.3090162       16.2358341       14.5000000    
       17940   15.3057375       16.2283573       14.5000000    
       18000   15.3093443       16.2214890       15.1400003    
       18060   15.3147545       16.2154140       15.1400003    
       18120   15.3196726       16.2101879       15.1400003    
       18180   15.3226233       16.2060070       15.1400003    
       18240   15.3221312       16.2029247       15.1400003    
       18300   15.3190165       16.2002792       15.1400003    
       18360   15.3139343       16.1970978       15.1400003    
       18420   15.3096724       16.1928272       15.1400003    
       18480   15.3024588       16.1879177       15.1400003    
       18540   15.2926226       16.1826630       15.1400003    
       18600   15.2824593       16.1759071       15.1400003    
       18660   15.2722950       16.1678848       15.1400003    
       18720   15.2621307       16.1607475       15.1400003    
       18780   15.2544260       16.1551685       15.1400003    
       18840   15.2459021       16.1493587       15.1400003    
       18900   15.2386885       16.1430550       15.1400003    
       18960   15.2332783       16.1380711       15.1400003    
       19020   15.2259016       16.1357784       15.1400003    
       19080   15.2180328       16.1348801       15.1400003    
       19140   15.2157373       16.1343460       15.1400003    
       19200   15.2181969       16.1345463       15.1400003    
       19260   15.2191801       16.1358089       15.1400003    
       19320   15.2196722       16.1365356       15.1400003    
       19380   15.2180328       16.1347599       15.1400003    
       19440   15.2167215       16.1306286       15.1400003    
       19500   15.2188520       16.1258736       15.1400003    
       19560   15.2175407       16.1220150       15.1400003    
       19620   15.2160654       16.1195164       15.1400003    
       19680   15.2224588       16.1178684       15.1400003    
       19740   15.2309837       16.1164665       15.1400003    
       19800   15.2409840       16.1146526       15.1400003    
       19860   15.2516394       16.1116543       15.1400003    
       19920   15.2604914       16.1066456       15.1400003    
       19980   15.2721310       16.0988960       15.1400003    
       20040   15.2885246       16.0894241       15.1400003    
       20100   15.3060656       16.0806141       15.1400003    
       20160   15.3240986       16.0736217       15.1400003    
       20220   15.3413115       16.0681400       15.1400003    
       20280   15.3567209       16.0618057       15.1400003    
       20340   15.3719673       16.0520306       15.1400003    
       20400   15.3865576       16.0383797       15.1400003    
       20460   15.4011478       16.0215931       15.1400003    
       20520   15.4149179       16.0028152       15.1400003    
       20580   15.4290161       15.9839106       15.1400003    
       20640   15.4429512       15.9686966       15.1400003    
       20700   15.4575405       15.9601250       15.1400003    
       20760   15.4726229       15.9580126       15.1400003    
       20820   15.4883604       15.9577255       15.1400003    
       20880   15.5042620       15.9555016       15.1400003    
       20940   15.5191803       15.9517012       15.1400003    
       21000   15.5344267       15.9488468       15.1400003    
       21060   15.5495081       15.9472742       15.1400003    
       21120   15.5632792       15.9460449       15.1400003    
       21180   15.5763931       15.9440384       15.1400003    
       21240   15.5906553       15.9407301       15.1400003    
       21300   15.6042624       15.9371424       15.1400003    
       21360   15.6163931       15.9342690       15.1400003    
       21420   15.6245899       15.9322720       15.1400003    
       21480   15.6275406       15.9301319       15.1400003    
       21540   15.6281967       15.9260492       15.1400003    
       21600   15.6278687       15.9191570       15.4200001    
