 20181015
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        3660   9.12573814       9.22459221       8.18000031    
        3720   9.13836098       9.24641132       8.18000031    
        3780   9.12491798       9.25649071       8.18000031    
        3840   9.11967182       9.25870228       8.18000031    
        3900   9.13311481       9.25997066       8.18000031    
        3960   9.15524578       9.26235485       8.18000031    
        4020   9.13262272       9.26454067       8.18000031    
        4080   9.15229511       9.26698971       8.18000031    
        4140   9.16278648       9.27464676       8.18000031    
        4200   9.15344238       9.29189968       8.18000031    
        4260   9.18868828       9.31666088       8.18000031    
        4320   9.22098351       9.34133720       8.18000031    
        4380   9.23131180       9.35744476       8.18000031    
        4440   9.23393440       9.36085033       8.18000031    
        4500   9.20639324       9.35383606       8.18000031    
        4560   9.20770454       9.34134007       8.18000031    
        4620   9.19213104       9.32762623       8.18000031    
        4680   9.18311501       9.31592369       8.18000031    
        4740   9.19540977       9.30639744       8.18000031    
        4800   9.20524597       9.29702091       8.18000031    
        4860   9.20803261       9.28697491       8.18000031    
        4920   9.21081924       9.27628326       8.18000031    
        4980   9.20196724       9.26312733       8.18000031    
        5040   9.20032787       9.24510860       8.18000031    
        5100   9.18885231       9.22424221       8.18000031    
        5160   9.15606594       9.20552635       8.18000031    
        5220   9.12032795       9.19006634       8.18000031    
        5280   9.11049175       9.17700195       8.18000031    
        5340   9.09131145       9.16855717       8.18000031    
        5400   9.07360649       9.16736603       8.18000031    
        5460   9.05475426       9.17143250       8.18000031    
        5520   9.01131153       9.17360783       8.18000031    
        5580   8.99196720       9.16543674       8.18000031    
        5640   9.01983643       9.14422798       8.18000031    
        5700   9.01491833       9.11507797       8.18000031    
        5760   9.01655769       9.08565998       8.18000031    
        5820   9.01049137       9.06106663       8.18000031    
        5880   9.00557423       9.04321671       8.18000031    
        5940   9.02000046       9.03071308       8.18000031    
        6000   9.00622940       9.01784515       8.18000031    
        6060   8.99278736       8.99603081       8.18000031    
        6120   8.99131107       8.95866966       8.18000031    
        6180   8.98147583       8.90615273       8.18000031    
        6240   8.96131134       8.84592438       8.18000031    
        6300   8.97114754       8.78735256       8.18000031    
        6360   8.92918015       8.73627758       8.18000031    
        6420   8.92819691       8.69356918       8.18000031    
        6480   8.91721344       8.65743351       8.18000031    
        6540   8.92016411       8.62463570       8.18000031    
        6600   8.92426205       8.59212112       8.18000031    
        6660   8.91360664       8.56142044       8.18000031    
        6720   8.89147568       8.53793716       8.18000031    
        6780   8.87180328       8.52192974       8.18000031    
        6840   8.84032822       8.50751877       8.18000031    
        6900   8.80672169       8.49103355       8.18000031    
        6960   8.76573753       8.47570705       8.18000031    
        7020   8.75213146       8.46446705       8.18000031    
        7080   8.73770523       8.45444870       8.18000031    
        7140   8.74901676       8.44115257       8.18000031    
        7200   8.73590183       8.42244339       8.18000031    
        7260   8.73672104       8.39890289       7.96999979    
