 20181218
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        3600   6.09409857       7.15491581       6.75000000    
        3660   6.07229519       7.17162704       6.75000000    
        3720   6.05311489       7.18940926       6.75000000    
        3780   6.02934408       7.20694733       6.75000000    
        3840   6.00803280       7.22798872       6.75000000    
        3900   5.99704933       7.25870609       6.75000000    
        3960   5.99786901       7.30190802       6.75000000    
        4020   5.99819660       7.35347128       6.75000000    
        4080   5.98803282       7.40367508       6.75000000    
        4140   5.97049189       7.44209385       6.75000000    
        4200   5.94131136       7.46489477       6.75000000    
        4260   5.93721294       7.47808361       6.75000000    
        4320   5.92459011       7.49189663       6.75000000    
        4380   5.92377043       7.51271677       6.75000000    
        4440   5.89967203       7.53974628       6.75000000    
        4500   5.88196707       7.56957912       6.75000000    
        4560   5.86688519       7.59970617       6.75000000    
        4620   5.84032774       7.62780523       6.75000000    
        4680   5.83393431       7.65375757       6.75000000    
        4740   5.80016375       7.67891502       6.75000000    
        4800   5.79147530       7.70204496       6.75000000    
        4860   5.77393436       7.71927881       6.75000000    
        4920   5.74196720       7.72888184       6.75000000    
        4980   5.72803259       7.73553324       6.75000000    
        5040   5.71196699       7.74705601       6.75000000    
        5100   5.70114756       7.76663208       6.75000000    
        5160   5.67737722       7.79271841       6.75000000    
        5220   5.67327881       7.82429218       6.75000000    
        5280   5.66180325       7.85981750       6.75000000    
        5340   5.64836073       7.89638996       6.75000000    
        5400   5.64426231       7.93120003       6.75000000    
        5460   5.64590168       7.96634769       6.75000000    
        5520   5.63852453       8.00296688       6.75000000    
        5580   5.61032772       8.04034138       6.75000000    
        5640   5.59934425       8.08013630       6.75000000    
        5700   5.59852457       8.12251663       6.75000000    
        5760   5.58704901       8.16207504       6.75000000    
        5820   5.58672142       8.19264793       6.75000000    
        5880   5.59622955       8.21306419       6.75000000    
        5940   5.58508205       8.22776318       6.75000000    
        6000   5.57901621       8.24281406       6.75000000    
        6060   5.57114744       8.26179886       6.75000000    
        6120   5.58180332       8.28382683       6.75000000    
        6180   5.59032774       8.30474186       6.75000000    
        6240   5.57311487       8.32204914       6.75000000    
        6300   5.55459023       8.34036827       6.75000000    
        6360   5.53950834       8.36848450       6.75000000    
        6420   5.53180313       8.40654278       6.75000000    
        6480   5.52229500       8.44691563       6.75000000    
        6540   5.52393436       8.48649597       6.75000000    
        6600   5.52311468       8.52628613       6.75000000    
        6660   5.51032782       8.56530094       6.75000000    
        6720   5.51672125       8.60090065       6.75000000    
        6780   5.52295065       8.62890720       6.75000000    
        6840   5.53016376       8.64384651       6.75000000    
        6900   5.54163933       8.64612198       6.75000000    
        6960   5.52295065       8.64432240       6.75000000    
        7020   5.53065586       8.64781094       6.75000000    
        7080   5.53393459       8.65931511       6.75000000    
        7140   5.53426218       8.67430115       6.75000000    
        7200   5.53131151       8.68641376       5.07999992    
        7260   5.52360678       8.69259834       5.07999992    
        7320   5.53426218       8.69417953       5.07999992    
        7380   5.54688501       8.69275284       5.07999992    
        7440   5.56573772       8.68619251       5.07999992    
        7500   5.57065582       8.67102528       5.07999992    
        7560   5.57934427       8.64745808       5.07999992    
        7620   5.58262300       8.62132359       5.07999992    
        7680   5.59245920       8.60140133       5.07999992    
        7740   5.61459017       8.59556389       5.07999992    
        7800   5.62573767       8.60504627       5.07999992    
        7860   5.64590168       8.62201309       5.07999992    
        7920   5.65163946       8.63484955       5.07999992    
        7980   5.65327883       8.63663483       5.07999992    
        8040   5.63606548       8.62766933       5.07999992    
        8100   5.64295101       8.61120796       5.07999992    
        8160   5.64590168       8.59096241       5.07999992    
        8220   5.64213133       8.57134724       5.07999992    
        8280   5.65196705       8.55469227       5.07999992    
        8340   5.66541004       8.53902912       5.07999992    
