 20190302
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        3660   8.56377029       8.57118511       8.50421238    
        3720   8.54541016       8.55845547       8.47175407    
        3780   8.51049137       8.55052280       8.43502045    
        3840   8.45278645       8.54780769       8.39800835    
        3900   8.42114735       8.54485321       8.37284851    
        3960   8.38557339       8.53540897       8.35767937    
        4020   8.35032749       8.51878452       8.34761429    
        4080   8.33426189       8.50243855       8.34413624    
        4140   8.29245949       8.49604416       8.34109402    
        4200   8.23459053       8.50169754       8.33713818    
        4260   8.22721291       8.51311874       8.32964039    
        4320   8.19032764       8.52632809       8.32795620    
        4380   8.14688492       8.53914833       8.32590580    
        4440   8.10590172       8.54777050       8.32258987    
        4500   8.07114792       8.55054951       8.30916309    
        4560   8.05065536       8.55044937       8.29788971    
        4620   8.00573730       8.55007553       8.28941059    
        4680   7.95868874       8.54956913       8.28577518    
        4740   7.95344257       8.54914188       8.27769661    
        4800   7.90672112       8.55198574       8.26411152    
        4860   7.87803268       8.55878448       8.24668598    
        4920   7.83163929       8.56412029       8.23501205    
        4980   7.81213093       8.56349373       8.22750092    
        5040   7.78999996       8.55880737       8.22333241    
        5100   7.79688501       8.55560970       8.21567249    
        5160   7.76819658       8.55507278       8.20958328    
        5220   7.72278690       8.55296230       8.20148945    
        5280   7.68016386       8.54801655       8.18844700    
        5340   7.64737701       8.54438591       8.16985989    
        5400   7.59737682       8.54339790       8.14416313    
        5460   7.57524586       8.54006958       8.11540699    
        5520   7.51459026       8.52965260       8.08824539    
        5580   7.46491814       8.51200676       8.06381416    
        5640   7.40459013       8.49063301       8.04227543    
        5700   7.40377045       8.46921253       8.01942730    
        5760   7.33967209       8.44964123       7.99460316    
        5820   7.29704905       8.43166637       7.97094488    
        5880   7.26049185       8.41373825       7.95117188    
        5940   7.22409821       8.39469147       7.93142271    
        6000   7.20770502       8.37461090       7.91336823    
        6060   7.18754101       8.35453701       7.89828634    
        6120   7.15229511       8.33679199       7.88183260    
        6180   7.12901640       8.32260799       7.86269951    
        6240   7.10754108       8.31094074       7.84226751    
        6300   7.09524584       8.29864693       7.83071136    
        6360   7.05147552       8.28205490       7.82745695    
        6420   7.05639362       8.26268196       7.83343935    
        6480   7.03295088       8.24727249       7.83949995    
        6540   6.99721289       8.24133587       7.83741188    
        6600   6.97918034       8.24339771       7.82432175    
        6660   6.94147539       8.24587345       7.80270338    
        6720   6.93131161       8.24171925       7.77477646    
        6780   6.93590164       8.22788906       7.74504757    
        6840   6.93229485       8.20578575       7.71597242    
        6900   6.90803289       8.17910385       7.69066477    
        6960   6.88786888       8.15111828       7.67034864    
        7020   6.88426208       8.12423038       7.65623856    
        7080   6.86786890       8.10017967       7.64705515    
        7140   6.83885241       8.07951069       7.63861513    
        7200   6.82540989       8.06272793       7.62481737    
        7260   6.81442642       8.04908276       6.79026270    
        7320   6.80754089       8.03484821       6.78707695    
        7380   6.81163931       8.01634026       6.78453970    
        7440   6.81901646       7.99525499       6.79069948    
        7500   6.82639360       7.97830439       6.79476738    
        7560   6.82016373       7.96981907       6.78832340    
        7620   6.83147526       7.96635246       6.76905394    
        7680   6.83442640       7.95868778       6.74439287    
        7740   6.82622957       7.93893194       6.72288036    
        7800   6.83311462       7.90805864       6.70761585    
        7860   6.84836054       7.87495136       6.69758749    
        7920   6.84065580       7.84535027       6.69042397    
        7980   6.80377054       7.82073164       6.67185736    
        8040   6.82836056       7.79963875       6.64558840    
        8100   6.82459021       7.77645540       6.61366224    
        8160   6.83852482       7.74443340       6.57849121    
        8220   6.82377052       7.70252800       6.54489279    
        8280   6.83114767       7.65546370       6.50849056    
        8340   6.83229494       7.60813808       6.47314119    
        8400   6.83032799       7.56045628       6.43971014    
        8460   6.83721304       7.51175833       6.41403532    
        8520   6.83311462       7.46576786       6.38526392    
        8580   6.84049177       7.42530584       6.35336304    
        8640   6.83065557       7.38785648       6.31917381    
        8700   6.82196712       7.34784651       6.27993393    
        8760   6.79377031       7.30244207       6.23881865    
        8820   6.78885269       7.25310135       6.19582987    
        8880   6.78754091       7.20156717       6.15479422    
        8940   6.78147554       7.14701128       6.12437487    
        9000   6.76622963       7.08928728       6.10838938    
        9060   6.77442646       7.03354549       6.10968161    
        9120   6.72573757       6.98752546       6.11302567    
        9180   6.71147537       6.95677233       6.11749840    
        9240   6.73000002       6.94066095       6.11907625    
        9300   6.74557400       6.93257856       6.12001085    
        9360   6.72213125       6.92429495       6.12823486    
        9420   6.73032808       6.91425133       6.13978767    
        9480   6.71114731       6.90660238       6.14912796    
