 20181116
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        3600   7.69770479       10.6365452       7.71675301    
        3660   7.68573761       10.6976089       7.67702675    
        3720   7.67868853       10.7507534       7.63390589    
        3780   7.68983603       10.7881927       7.59827137    
        3840   7.70737696       10.8113651       7.57314825    
        3900   7.72098351       10.8278627       7.56972265    
        3960   7.71606541       10.8462324       7.57833529    
        4020   7.67803288       10.8713188       7.59810400    
        4080   7.67803288       10.9055147       7.62425327    
        4140   7.68377066       10.9512005       7.64264059    
        4200   7.68508196       11.0052357       7.65444708    
        4260   7.67442608       11.0581074       7.66051674    
        4320   7.66327858       11.1040945       7.66779852    
        4380   7.66524601       11.1459513       7.67825651    
        4440   7.62836075       11.1860685       7.68087578    
        4500   7.62426233       11.2220068       7.66935968    
        4560   7.64016390       11.2509041       7.64064407    
        4620   7.65459013       11.2693367       7.61011362    
        4680   7.64688540       11.2752886       7.58367252    
        4740   7.64409828       11.2741079       7.55419731    
        4800   7.63098383       11.2741423       7.52432680    
        4860   7.62131166       11.2713184       7.49858856    
        4920   7.61393452       11.2598782       7.48335743    
        4980   7.60754108       11.2479334       7.48071814    
        5040   7.58327866       11.2465496       7.48820829    
        5100   7.55016375       11.2554121       7.49138212    
        5160   7.51377058       11.2689180       7.47514343    
        5220   7.49819660       11.2833395       7.44318771    
        5280   7.47934437       11.2907286       7.40100718    
        5340   7.43541002       11.2801027       7.35021305    
        5400   7.40737724       11.2513800       7.29221773    
        5460   7.38475418       11.2128439       7.23090219    
        5520   7.37114763       11.1674099       7.17779350    
        5580   7.38098383       11.1153355       7.13404369    
        5640   7.38426208       11.0612917       7.09708309    
        5700   7.39196730       11.0150795       7.06569719    
        5760   7.34409857       10.9829607       7.03364038    
        5820   7.35229492       10.9588680       6.99764872    
        5880   7.34819651       10.9364367       6.95752239    
        5940   7.31655741       10.9156160       6.91839457    
        6000   7.30180311       10.8943930       6.88321352    
        6060   7.26524591       10.8678541       6.83606911    
        6120   7.26000023       10.8341370       6.77691841    
        6180   7.26049185       10.7953892       6.72604036    
        6240   7.28754091       10.7459984       6.69131517    
        6300   7.27557373       10.6841221       6.66231060    
        6360   7.28999996       10.6286039       6.63234615    
        6420   7.29524612       10.5909977       6.60483360    
