 20190401
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        3600   12.5696726       10.9664469       12.6373682    
        3660   12.5680332       11.0527325       12.6331120    
        3720   12.5524588       11.1395779       12.6383705    
        3780   12.5426226       11.2252817       12.6630268    
        3840   12.5196724       11.3110571       12.6953392    
        3900   12.5185242       11.4030495       12.7309752    
        3960   12.4893446       11.5066977       12.7629309    
        4020   12.4713116       11.6173563       12.7897568    
        4080   12.4131145       11.7255917       12.8293180    
        4140   12.3683605       11.8304262       12.8707132    
        4200   12.3077049       11.9365234       12.9042587    
        4260   12.2601643       12.0440207       12.9271345    
        4320   12.1772127       12.1474085       12.9440060    
        4380   12.1283607       12.2394409       12.9512615    
        4440   12.0608196       12.3161650       12.9609098    
        4500   11.9980326       12.3798780       12.9758902    
        4560   11.9073772       12.4361057       12.9882135    
        4620   11.8439341       12.4909554       12.9994898    
        4680   11.8100004       12.5476198       13.0115795    
        4740   11.7629509       12.6051531       13.0204821    
        4800   11.6990166       12.6605072       13.0276251    
        4860   11.6132784       12.7104273       13.0228062    
        4920   11.5383606       12.7526970       13.0117140    
        4980   11.4437704       12.7866249       13.0047865    
        5040   11.4295082       12.8134537       12.9956293    
        5100   11.3519669       12.8363600       12.9848299    
        5160   11.3021307       12.8584385       12.9710245    
        5220   11.2342625       12.8804188       12.9631157    
        5280   11.2268848       12.8994589       12.9689093    
        5340   11.1850824       12.9145126       12.9883881    
        5400   11.1544266       12.9292955       13.0042944    
        5460   11.0888529       12.9467878       13.0105143    
        5520   11.0213118       12.9645071       13.0118999    
        5580   11.0093441       12.9777699       13.0257511    
        5640   10.9491806       12.9848881       13.0590858    
        5700   10.8877048       12.9931202       13.0916386    
        5760   10.8159018       13.0123377       13.1049480    
        5820   10.7696724       13.0406590       13.0968018    
        5880   10.7093439       13.0645952       13.0750389    
        5940   10.6721315       13.0719395       13.0429010    
        6000   10.6147537       13.0605288       13.0092831    
        6060   10.5467215       13.0358286       12.9700441    
        6120   10.4868851       13.0027637       12.9237318    
        6180   10.4685249       12.9612579       12.8774939    
        6240   10.4296722       12.9082413       12.8292713    
        6300   10.3759012       12.8460217       12.7833672    
        6360   10.3401642       12.7804756       12.7520390    
        6420   10.3221312       12.7169876       12.7365227    
        6480   10.3308201       12.6645308       12.7323713    
        6540   10.3332787       12.6275682       12.7358446    
        6600   10.2836065       12.6014099       12.7404909    
        6660   10.2377052       12.5820932       12.7357635    
        6720   10.1934423       12.5671034       12.7171268    
        6780   10.1573772       12.5496130       12.6890116    
        6840   10.1270494       12.5205202       12.6554193    
        6900   10.0642624       12.4776926       12.6288490    
        6960   9.99622917       12.4251442       12.6204071    
        7020   9.96081924       12.3725128       12.6280947    
        7080   9.88950825       12.3328924       12.6427546    
        7140   9.82967186       12.3109512       12.6589565    
        7200   9.77475452       12.3020611       9.62892914    
        7260   9.71491814       12.2976532       9.56993580    
        7320   9.63163948       12.2934437       9.51163578    
        7380   9.57098389       12.2903137       9.45858383    
        7440   9.49344254       12.2872982       9.39336777    
        7500   9.42377090       12.2789268       9.32966423    
        7560   9.36950779       12.2576303       9.25880623    
        7620   9.33311462       12.2232208       9.19799519    
        7680   9.29590130       12.1817045       9.13982582    
        7740   9.24672127       12.1354198       9.08636189    
        7800   9.20081997       12.0853891       9.03531265    
        7860   9.18032742       12.0350971       8.98687744    
        7920   9.16688538       11.9862328       8.94630432    
        7980   9.15803242       11.9377623       8.91146851    
        8040   9.12606525       11.8892508       8.88305378    
        8100   9.11573792       11.8411407       8.84836578    
        8160   9.08049202       11.7944660       8.81485176    
        8220   9.08344269       11.7514782       8.77630711    
        8280   9.05622959       11.7144136       8.74062634    
        8340   9.03327847       11.6807222       8.70919895    
        8400   9.01147556       11.6455860       8.67998028    
        8460   8.97786903       11.6083145       8.64968777    
        8520   8.97262287       11.5717039       8.63155460    
        8580   8.96278667       11.5376110       8.62144375    
        8640   8.97344303       11.5073071       8.61237526    
        8700   8.97573757       11.4829721       8.60367584    
        8760   8.98606586       11.4655046       8.59905529    
        8820   8.96344280       11.4540796       8.60169888    
        8880   8.96918011       11.4483242       8.61026955    
        8940   8.97196674       11.4475422       8.61196804    
        9000   8.97442627       11.4478397       8.59896183    
        9060   8.95639324       11.4431067       8.57641697    
        9120   8.95852470       11.4291210       8.55268478    
        9180   8.95606518       11.4041262       8.53061390    
        9240   8.94049168       11.3716898       8.50512218    
        9300   8.93229485       11.3378220       8.47203159    
        9360   8.92213154       11.3021479       8.44113255    
        9420   8.92377090       11.2606726       8.41868019    
        9480   8.89344215       11.2154779       8.40452194    
        9540   8.86147499       11.1747913       8.40047455    
        9600   8.83311462       11.1445665       8.41245079    
        9660   8.81213093       11.1236048       8.43682003    
        9720   8.80967236       11.1103249       8.47304153    
        9780   8.81377029       11.1074867       8.51061249    
        9840   8.80475426       11.1177816       8.54052067    
        9900   8.78377056       11.1375341       8.56011105    
        9960   8.75229549       11.1585560       8.57386398    
       10020   8.69704914       11.1744881       8.58111286    
       10080   8.66426277       11.1838074       8.58287430    
       10140   8.61836052       11.1878910       8.58039093    
       10200   8.57934380       11.1854897       8.57408237    
       10260   8.54213142       11.1741648       8.56606197    
       10320   8.51672173       11.1542501       8.55890179    
       10380   8.49786854       11.1291790       8.55147457    
       10440   8.46393490       11.1036816       8.54081821    
       10500   8.41278648       11.0795193       8.52916527    
