 20190617
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        3660   7.84999990       7.97607279       7.78401661    
        3720   7.82852459       7.97682571       7.73989105    
        3780   7.79688501       7.96977949       7.68850613    
        3840   7.75836086       7.95373249       7.62836695    
        3900   7.72131157       7.92835855       7.56162930    
        3960   7.70327854       7.89430857       7.49446487    
        4020   7.67655754       7.85277510       7.42314959    
        4080   7.64983606       7.80524635       7.35538864    
        4140   7.64032793       7.75397778       7.28680325    
        4200   7.59688520       7.70158052       7.21826410    
        4260   7.59442616       7.64966249       7.15182877    
        4320   7.57229519       7.59861755       7.08300972    
        4380   7.53918028       7.54802322       7.01500463    
        4440   7.51836061       7.49703455       6.94475126    
        4500   7.46508217       7.44479990       6.87662983    
        4560   7.43147564       7.39087009       6.80907106    
        4620   7.41311455       7.33568716       6.74332523    
        4680   7.40573788       7.28065205       6.68158674    
        4740   7.37573767       7.22736311       6.62044239    
        4800   7.36459017       7.17677402       6.55876017    
        4860   7.34295082       7.12901974       6.49644232    
        4920   7.28770494       7.08372068       6.43477869    
        4980   7.25852442       7.04016113       6.36585903    
        5040   7.23360634       6.99741745       6.29545975    
        5100   7.21311474       6.95415497       6.22391367    
        5160   7.17868853       6.90885448       6.15219784    
        5220   7.12295103       6.86073589       6.08213091    
        5280   7.07999992       6.81061792       6.01638126    
        5340   7.03278685       6.76039934       5.95519114    
        5400   6.98114777       6.71182013       5.89616060    
        5460   6.94163942       6.66619349       5.84122086    
        5520   6.89081955       6.62432814       5.78630018    
        5580   6.84573793       6.58577251       5.73001337    
        5640   6.80967236       6.54847097       5.67036104    
        5700   6.75393438       6.50970125       5.61403751    
        5760   6.71344280       6.46754074       5.56681299    
        5820   6.70688534       6.42238331       5.53462410    
        5880   6.69508219       6.37809563       5.51946878    
        5940   6.65737724       6.34102011       5.51671839    
        6000   6.62704897       6.31691885       5.51912594    
        6060   6.59147549       6.30855370       5.51802349    
        6120   6.56590176       6.31404877       5.51065731    
        6180   6.51672125       6.32703924       5.50105190    
        6240   6.47213125       6.33980799       5.49026918    
        6300   6.44180346       6.34753275       5.48052406    
        6360   6.42016411       6.35004759       5.47178125    
        6420   6.40491819       6.34975290       5.46508503    
        6480   6.36967230       6.34900331       5.45932817    
        6540   6.33770514       6.34910583       5.45372915    
        6600   6.29557371       6.35040140       5.44825983    
        6660   6.27426243       6.35264683       5.44352818    
        6720   6.24278688       6.35458183       5.43939781    
        6780   6.21377039       6.35503864       5.43421841    
        6840   6.17409849       6.35397339       5.42731142    
        6900   6.12819672       6.35168076       5.41801929    
        6960   6.13639355       6.34761333       5.40793896    
        7020   6.13999987       6.34102011       5.39943218    
        7080   6.12737703       6.33231974       5.39403105    
        7140   6.09918022       6.32326603       5.39175367    
        7200   6.05934429       6.31604290       5.39127064    
        7260   6.04295063       6.31219006       5.99497509    
        7320   6.00721312       6.31182241       5.98267698    
        7380   5.99540997       6.31365633       5.96957016    
        7440   5.97327852       6.31552458       5.95840025    
        7500   5.97459030       6.31543493       5.94583178    
        7560   5.96360636       6.31268406       5.92981052    
        7620   5.94508219       6.30807638       5.91048622    
        7680   5.93606567       6.30336428       5.89180231    
        7740   5.92180347       6.29990625       5.87285662    
        7800   5.91081953       6.29771090       5.85567188    
        7860   5.90721321       6.29589605       5.84309340    
        7920   5.89737701       6.29418039       5.83566570    
        7980   5.88213110       6.29327631       5.83227444    
        8040   5.88278675       6.29398251       5.83079910    
        8100   5.88524580       6.29676723       5.83388805    
        8160   5.90245914       6.30193281       5.83470726    
        8220   5.89426231       6.30955124       5.83504343    
        8280   5.88688517       6.31934834       5.83151340    
        8340   5.85901642       6.33056211       5.82512903    
        8400   5.85213137       6.34184694       5.81992388    
        8460   5.83770514       6.35136127       5.81077099    
        8520   5.83475399       6.35742188       5.80070972    
        8580   5.82688522       6.35927773       5.79071379    
        8640   5.82327890       6.35749769       5.78401470    
        8700   5.81836081       6.35396576       5.77975988    
        8760   5.79983616       6.35145140       5.77826357    
        8820   5.77819681       6.35265493       5.78298187    
        8880   5.77819681       6.35896206       5.79354095    
        8940   5.77196741       6.37028170       5.80767965    
        9000   5.76622963       6.38602114       5.82494402    
        9060   5.77114773       6.40536213       5.84454250    
        9120   5.76229525       6.42689991       5.86283016    
        9180   5.74540997       6.44887400       5.87885237    
        9240   5.74213123       6.46980810       5.89422941    
        9300   5.73688507       6.48895216       5.90802193    
        9360   5.74508190       6.50648880       5.91605091    
        9420   5.74639368       6.52294397       5.91463041    
        9480   5.72016382       6.53716278       5.89999342    
        9540   5.70672131       6.54505968       5.87103271    
        9600   5.70295095       6.54092455       5.83058691    
        9660   5.70327854       6.52028465       5.78594065    
        9720   5.69590187       6.48353815       5.74465895    
        9780   5.68049192       6.43718195       5.70803976    
        9840   5.66983604       6.39030218       5.67501831    
        9900   5.66983604       6.34899569       5.64431000    
        9960   5.66295099       6.31381989       5.61498928    
       10020   5.65393448       6.28244591       5.58790636    
       10080   5.64081955       6.25301790       5.56138659    
       10140   5.63262272       6.22478533       5.53754663    
       10200   5.62180328       6.19747972       5.51626110    
       10260   5.60327864       6.17093468       5.49756432    
       10320   5.58327866       6.14567280       5.48127747    
       10380   5.57885265       6.12224531       5.46734285    
       10440   5.56032801       6.10047340       5.45643568    
       10500   5.55950832       6.08010101       5.44938135    
       10560   5.54360676       6.06187582       5.44623280    
       10620   5.50147533       6.04723787       5.44580841    
