 20190123
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        3660   4.30901623       7.30295563       4.28774548    
        3720   4.30180311       7.30338001       4.27468586    
        3780   4.29114771       7.30096531       4.26136971    
        3840   4.29409838       7.29705334       4.24485683    
        3900   4.30606556       7.29131365       4.22376633    
        3960   4.29262304       7.28370190       4.19544840    
        4020   4.30737686       7.27363300       4.16624498    
        4080   4.29983616       7.25875521       4.14200068    
        4140   4.29213095       7.23651886       4.12891340    
        4200   4.29622936       7.20885372       4.12187624    
        4260   4.32459021       7.18149567       4.12211704    
        4320   4.35950804       7.15990305       4.12841082    
        4380   4.37885237       7.14530468       4.13957453    
        4440   4.40065575       7.13681269       4.15706635    
        4500   4.42114735       7.13342237       4.17756510    
        4560   4.45655727       7.13513851       4.19627714    
        4620   4.50983620       7.14267492       4.21226788    
        4680   4.51918030       7.15530872       4.21981764    
        4740   4.50196743       7.16930056       4.22472811    
        4800   4.50950813       7.17998457       4.23280239    
        4860   4.49557400       7.18468475       4.24352932    
        4920   4.47655725       7.18470573       4.25581360    
        4980   4.46540976       7.18353224       4.27225065    
        5040   4.46819687       7.18351126       4.29339552    
        5100   4.49557400       7.18559790       4.32018185    
        5160   4.49606562       7.18937778       4.34831762    
        5220   4.48622942       7.19498682       4.37310123    
        5280   4.51081944       7.20330715       4.39184380    
        5340   4.49754095       7.21203661       4.40526485    
        5400   4.46065569       7.21768427       4.41556644    
        5460   4.41426229       7.21977568       4.42485189    
        5520   4.41180325       7.21911573       4.43092680    
        5580   4.43934441       7.21762419       4.43518829    
        5640   4.46836042       7.21426964       4.43940544    
        5700   4.49786901       7.20723438       4.44435501    
        5760   4.52426243       7.19582605       4.44490433    
        5820   4.53622961       7.18194342       4.44073009    
        5880   4.56163931       7.16731501       4.43337154    
        5940   4.59524584       7.15243483       4.42626047    
        6000   4.59672117       7.13605261       4.41546059    
        6060   4.61344242       7.11617517       4.40182829    
        6120   4.63213110       7.09113741       4.39037561    
        6180   4.65377045       7.05999565       4.38646698    
        6240   4.65934420       7.02479887       4.39261866    
        6300   4.66950798       6.99094200       4.41071367    
        6360   4.68180323       6.96518421       4.43829632    
        6420   4.66950798       6.95275354       4.47261238    
        6480   4.68262291       6.95410061       4.51107931    
        6540   4.72393465       6.96644783       4.54871321    
        6600   4.72918034       6.98645210       4.57924175    
        6660   4.74967194       7.00888777       4.60155344    
        6720   4.73049164       7.02817011       4.61985588    
        6780   4.70803261       7.04069757       4.63807535    
        6840   4.70393419       7.04588652       4.65633297    
        6900   4.72245884       7.04587650       4.67217302    
        6960   4.75065565       7.04373932       4.68457890    
        7020   4.75672150       7.04081345       4.69710350    
        7080   4.74475431       7.03682470       4.71325207    
        7140   4.73508215       7.03263569       4.73350143    
        7200   4.73590183       7.03014708       4.75636387    
        7260   4.75180340       7.03020859       4.76694059    
        7320   4.74360657       7.03249168       4.78635120    
        7380   4.75950813       7.03650808       4.80316210    
        7440   4.77049160       7.04285955       4.81877279    
        7500   4.76786900       7.05206060       4.83380318    
        7560   4.74737692       7.06320620       4.84989309    
        7620   4.70754099       7.07519770       4.86680079    
        7680   4.68459034       7.08781815       4.88162422    
        7740   4.71049166       7.10121489       4.88931131    
        7800   4.74737692       7.11233091       4.88935947    
        7860   4.73229504       7.11595440       4.88940430    
        7920   4.75196743       7.10980272       4.89228630    
        7980   4.74950838       7.09768152       4.89740801    
        8040   4.75770473       7.08593416       4.90287018    
        8100   4.77360678       7.07817364       4.90271902    
        8160   4.76180315       7.07373190       4.89557791    
        8220   4.74459028       7.06787062       4.88997030    
        8280   4.75114775       7.05595064       4.88838816    
        8340   4.75934410       7.03913307       4.89234018    
        8400   4.75885248       7.02321815       4.90189219    
        8460   4.72524595       7.01277924       4.91181326    
        8520   4.71950817       7.00870085       4.91743422    
        8580   4.73147535       7.00913382       4.92071676    
        8640   4.74344254       7.01159382       4.92450380    
        8700   4.70655727       7.01304865       4.92634153    
        8760   4.66639328       7.01176071       4.92268944    
        8820   4.62295103       7.00812912       4.91528463    
        8880   4.60540962       7.00220060       4.90401793    
        8940   4.58081961       6.99215078       4.89734030    
        9000   4.58672142       6.97669554       4.89865541    
        9060   4.60442638       6.95804834       4.90296555    
        9120   4.63442612       6.94093943       4.91088820    
        9180   4.61032772       6.92918062       4.92654037    
        9240   4.57344246       6.92397499       4.94584990    
        9300   4.50754118       6.92552233       4.96422195    
        9360   4.46327877       6.93353891       4.98055172    
        9420   4.42377043       6.94532776       4.99702168    
        9480   4.37098360       6.95727968       5.01648331    
        9540   4.31688547       6.96841955       5.04103422    
        9600   4.27590179       6.98089504       5.06708431    
        9660   4.23868847       6.99639750       5.09406900    
        9720   4.19819689       7.01353645       5.11995125    
        9780   4.18442631       7.03056479       5.14001465    
        9840   4.16557360       7.04623938       5.14832973    
        9900   4.14311457       7.05916166       5.14469099    
        9960   4.12426233       7.06605768       5.13101101    
       10020   4.11934423       7.06332397       5.11313772    
       10080   4.13737726       7.04962873       5.09749174    
       10140   4.13573790       7.02721310       5.08655119    
       10200   4.11737728       7.00080729       5.07995176    
       10260   4.10360670       6.97519827       5.07802296    
       10320   4.06819677       6.95331573       5.08085966    
       10380   4.05672121       6.93670130       5.08645725    
       10440   4.03770494       6.92557669       5.09300232    
       10500   3.99524593       6.91804314       5.09994698    
       10560   3.94229507       6.91116619       5.10663462    
       10620   3.91114759       6.90392971       5.11349583    
       10680   3.89065576       6.89797068       5.12088442    
       10740   3.87688518       6.89468718       5.12772799    
       10800   3.88655734       6.89362335       5.13375139    
       10860   3.86196733       6.89255428       3.82624602    
       10920   3.84770489       6.88941574       3.81021047    
       10980   3.83049178       6.88403320       3.79793406    
       11040   3.81360650       6.87739563       3.78859735    
       11100   3.81327868       6.87046766       3.78303838    
       11160   3.80229497       6.86343288       3.77720237    
       11220   3.81491804       6.85631800       3.76861978    
       11280   3.84327865       6.84993935       3.76193023    
       11340   3.86524582       6.84531593       3.75537372    
       11400   3.84639335       6.84358501       3.75288606    
       11460   3.79344273       6.84560537       3.74528480    
       11520   3.77819681       6.85061836       3.73357630    
       11580   3.72737694       6.85534906       3.71737671    
       11640   3.68393445       6.85507345       3.69780684    
       11700   3.65360665       6.84643412       3.67698050    
       11760   3.60573769       6.82956171       3.65975070    
       11820   3.58754086       6.80824995       3.64392734    
       11880   3.58098364       6.78709745       3.62810016    
       11940   3.53950810       6.76733923       3.61479998    
       12000   3.54032779       6.74692440       3.60565829    
       12060   3.54491806       6.72495794       3.60084343    
       12120   3.55721307       6.70236635       3.60183215    
       12180   3.54655743       6.68122149       3.60464144    
       12240   3.53999996       6.66395998       3.60634518    
       12300   3.51868844       6.65213442       3.60136032    
       12360   3.52114749       6.64523458       3.59062457    
