 20181130
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        3600   7.27081966       7.85057020       7.26637316    
        3660   7.27049160       7.88462257       7.24513912    
        3720   7.25000000       7.91190290       7.23409271    
        3780   7.24540997       7.93058252       7.23777676    
        3840   7.25114775       7.94766045       7.25335550    
        3900   7.24245882       7.97032833       7.28306484    
        3960   7.21131134       8.00150394       7.31824493    
        4020   7.18918037       8.04254436       7.35482121    
        4080   7.15934420       8.09170341       7.38421440    
        4140   7.13688517       8.14619064       7.39962435    
        4200   7.13967228       8.20298195       7.40447569    
        4260   7.14327860       8.25306606       7.40005541    
        4320   7.15786886       8.28773975       7.38426638    
        4380   7.16114759       8.30773163       7.37230635    
        4440   7.18819666       8.31878948       7.35479689    
        4500   7.19360638       8.32475376       7.34585047    
        4560   7.18459034       8.32853699       7.33954525    
        4620   7.17360640       8.33255291       7.33338308    
        4680   7.20426226       8.33714867       7.33029699    
        4740   7.18704939       8.34217548       7.33376217    
        4800   7.21262312       8.34853840       7.33753729    
        4860   7.19918013       8.35802555       7.35080338    
        4920   7.20032787       8.37255001       7.37188578    
        4980   7.18508196       8.39208317       7.39805698    
        5040   7.19704914       8.41583920       7.43301439    
        5100   7.20360661       8.44430542       7.46559429    
        5160   7.22163916       8.47832108       7.47773790    
        5220   7.25770473       8.51600647       7.47504902    
        5280   7.25147533       8.55021191       7.45782423    
        5340   7.22557354       8.57125378       7.44185829    
        5400   7.24852467       8.57460690       7.42570639    
        5460   7.27180338       8.56522846       7.40450287    
        5520   7.26770496       8.55348206       7.37876511    
        5580   7.27098370       8.54352379       7.36191845    
        5640   7.27016401       8.53101444       7.35435724    
        5700   7.26573753       8.51358509       7.36738157    
        5760   7.26934433       8.49776459       7.38919687    
        5820   7.27426243       8.49310780       7.40788364    
        5880   7.28409815       8.50435543       7.42200136    
        5940   7.28721333       8.52746677       7.43124247    
        6000   7.30032778       8.55191040       7.44194603    
        6060   7.32655716       8.57001114       7.46036386    
        6120   7.34934425       8.58250523       7.48906088    
        6180   7.38049173       8.59517193       7.52107859    
        6240   7.40016413       8.61330605       7.55283117    
        6300   7.42688513       8.63865280       7.57933474    
        6360   7.43508196       8.66932011       7.60183525    
        6420   7.45065594       8.70126629       7.62077904    
        6480   7.50508213       8.72970200       7.63074207    
        6540   7.53508186       8.75219345       7.62702131    
        6600   7.56049204       8.76709175       7.61103249    
        6660   7.57442617       8.77215195       7.58632517    
        6720   7.61950827       8.76539040       7.56573868    
        6780   7.59409857       8.74801922       7.55491495    
        6840   7.56918049       8.72536373       7.55281496    
        6900   7.57245922       8.70400620       7.55568218    
        6960   7.58065557       8.68863392       7.55624819    
        7020   7.53360653       8.67949200       7.54901886    
        7080   7.52918053       8.67261505       7.54226780    
        7140   7.51016378       8.66237831       7.54336643    
        7200   7.50032806       8.64769745       7.45664454    
        7260   7.46754122       8.63489437       7.45919800    
        7320   7.44950819       8.63168430       7.46495962    
        7380   7.42868853       8.64014053       7.47243929    
        7440   7.41524601       8.65563297       7.45983362    
        7500   7.36885262       8.67076969       7.42702103    
        7560   7.33967209       8.67735004       7.38743734    
        7620   7.33442640       8.67008686       7.34561920    
        7680   7.32983589       8.64733505       7.30331707    
        7740   7.30688524       8.61020374       7.26766586    
        7800   7.29049158       8.56384850       7.24889612    
        7860   7.28524590       8.51951599       7.23936701    
        7920   7.25950813       8.48577690       7.23241234    
        7980   7.25508213       8.46240711       7.23600340    
        8040   7.26163912       8.44750023       7.23515463    
        8100   7.23295069       8.43928146       7.23194647    
        8160   7.19032764       8.43435478       7.23194218    
        8220   7.17262316       8.43007851       7.23700142    
        8280   7.15213108       8.42650318       7.24345970    
        8340   7.13000011       8.42398643       7.24871969    
        8400   7.15426207       8.42233086       7.24994469    
        8460   7.12868834       8.42110825       7.25078773    
        8520   7.11180305       8.41910076       7.24858332    
        8580   7.08262300       8.41514397       7.24106359    
        8640   7.05934429       8.40858746       7.23102283    
        8700   7.02360678       8.39860535       7.21218681    
        8760   6.98016405       8.38279343       7.19242716    
        8820   6.93459034       8.35908794       7.18724155    
        8880   6.89524603       8.33094597       7.19768810    
        8940   6.85770512       8.30843258       7.21638203    
        9000   6.83065557       8.29940319       7.24155903    
        9060   6.78114748       8.30288601       7.27482080    
        9120   6.73409843       8.31252003       7.30799198    
        9180   6.71032810       8.32660866       7.34117794    
        9240   6.66688538       8.34878635       7.36619568    
        9300   6.62737703       8.37794209       7.38192177    
        9360   6.59491825       8.40484524       7.37979841    
        9420   6.57901621       8.42031384       7.37124825    
        9480   6.57311487       8.42032909       7.36717701    
        9540   6.55672121       8.40803146       7.36561441    
        9600   6.51295090       8.39270782       7.35976505    
        9660   6.47327852       8.38179874       7.35130358    
        9720   6.43065596       8.37472534       7.33021307    
        9780   6.37704897       8.36526966       7.29513931    
        9840   6.31967211       8.34619427       7.25533533    
        9900   6.28918028       8.31294727       7.21962547    
        9960   6.24032784       8.26732063       7.19072104    
       10020   6.18245888       8.21728039       7.16736937    
       10080   6.12836075       8.17155361       7.14857149    
       10140   6.04770470       8.13247967       7.13328171    
       10200   5.98573780       8.09861755       7.12544060    
       10260   5.94475412       8.06862354       7.12639332    
       10320   5.93491793       8.04428291       7.13177729    
       10380   5.89754105       8.02890110       7.13352442    
       10440   5.86918020       8.02228355       7.12773752    
       10500   5.82737684       8.01881218       7.11689043    
       10560   5.78229523       8.01045132       7.10289288    
       10620   5.75442600       7.99301291       7.08688593    
       10680   5.74049187       7.96772003       7.07219934    
       10740   5.70770502       7.93898010       7.05491304    
       10800   5.71278667       7.91056871       5.66633081    
       10860   5.70295095       7.88240910       5.63904715    
       10920   5.70098352       7.85173416       5.60336924    
       10980   5.68245888       7.81557465       5.56578922    
       11040   5.66852474       7.77283287       5.52805805    
       11100   5.65491819       7.72537470       5.50459194    
       11160   5.64918041       7.67832279       5.48747587    
       11220   5.65836048       7.63605022       5.47102547    
       11280   5.65377045       7.60074139       5.45296383    
       11340   5.64475393       7.57161665       5.42615700    
       11400   5.64590168       7.54483747       5.39108753    
       11460   5.64098358       7.51459885       5.35131550    
       11520   5.64459038       7.47563505       5.30884886    
       11580   5.66098356       7.42683792       5.26882935    
       11640   5.63721323       7.37115049       5.23178148    
       11700   5.61262274       7.31415272       5.19909239    
       11760   5.60196733       7.26020575       5.16615534    
       11820   5.62213135       7.21101618       5.13362265    
       11880   5.61475420       7.16490650       5.10404825    
       11940   5.60114765       7.11859751       5.07482338    
       12000   5.59327888       7.07078791       5.04909182    
       12060   5.55918026       7.02296925       5.02483988    
       12120   5.53393459       6.97692204       4.99659204    
       12180   5.50901651       6.93334866       4.96612644    
       12240   5.49606562       6.89153433       4.93165445    
       12300   5.47803259       6.84901810       4.88933659    
       12360   5.44983625       6.80278683       4.84517956    
       12420   5.45098352       6.75117731       4.80133390    
       12480   5.45311499       6.69381285       4.75926495    
       12540   5.43016386       6.63113689       4.71828938    
       12600   5.41622972       6.56525278       4.67370272    
       12660   5.39819670       6.49830723       4.62190342    
       12720   5.37852478       6.43082380       4.56454659    
       12780   5.35967207       6.36047411       4.50848198    
       12840   5.34081984       6.28559256       4.45470047    
       12900   5.36459017       6.20901346       4.40231371    
       12960   5.36049175       6.13491297       4.34610605    
       13020   5.34049177       6.06331110       4.29226494    
       13080   5.30557394       5.99165010       4.24058676    
       13140   5.26508188       5.91860294       4.19131947    
       13200   5.23885250       5.84467649       4.14605618    
       13260   5.23196745       5.77124643       4.10603857    
       13320   5.22819662       5.70007515       4.07166290    
       13380   5.21754122       5.63331795       4.04782057    
       13440   5.20852470       5.57317114       4.02883863    
       13500   5.20967197       5.52096033       4.00987053    
       13560   5.19950819       5.47595882       3.98824143    
       13620   5.20885229       5.43492460       3.96311665    
       13680   5.21590185       5.39389467       3.93711901    
       13740   5.22459030       5.35028934       3.91137505    
       13800   5.23360634       5.30365324       3.88671637    
       13860   5.23196745       5.25514984       3.86374354    
       13920   5.23393440       5.20589590       3.84489393    
       13980   5.20770502       5.15690422       3.83229136    
       14040   5.18606567       5.11035967       3.82616234    
       14100   5.17344284       5.06938505       3.82345700    
