 20190703
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        3660   6.62803268       4.30019236       6.54631948    
        3720   6.63344240       4.24847746       6.50778437    
        3780   6.63918018       4.16928530       6.47606993    
        3840   6.66737700       4.07327318       6.45361280    
        3900   6.67934418       3.97546887       6.44420385    
        3960   6.68836069       3.88882113       6.44327927    
        4020   6.69327879       3.81932187       6.43767309    
        4080   6.70557356       3.76532698       6.42729378    
        4140   6.66541004       3.71840453       6.42613697    
        4200   6.62163925       3.67401671       6.42246866    
        4260   6.57901621       3.63236332       6.41288805    
        4320   6.55885267       3.59148073       6.39942122    
        4380   6.54819679       3.54985452       6.38185596    
        4440   6.51491785       3.50997925       6.37208271    
        4500   6.51000023       3.47661781       6.36832952    
        4560   6.47967196       3.45160484       6.36462450    
        4620   6.48016405       3.43346953       6.36695147    
        4680   6.45311499       3.41971445       6.37010288    
        4740   6.44442606       3.40769768       6.37178946    
        4800   6.43541002       3.39597106       6.37683344    
        4860   6.44393444       3.38514686       6.38106966    
        4920   6.43491793       3.37724423       6.38944960    
        4980   6.43409824       3.37293315       6.39926767    
        5040   6.43409824       3.37034822       6.40254164    
        5100   6.46524572       3.36691594       6.39909887    
        5160   6.48721313       3.36056352       6.38633728    
        5220   6.49606562       3.34998083       6.36277294    
        5280   6.47557354       3.33401513       6.33274651    
        5340   6.46491814       3.31129766       6.29892349    
        5400   6.46163940       3.28164005       6.26277065    
        5460   6.50721312       3.24691868       6.22528219    
        5520   6.57229519       3.21017861       6.19123554    
        5580   6.58081961       3.17406750       6.15965128    
        5640   6.59393454       3.13985515       6.12524176    
        5700   6.58540964       3.10718656       6.08544922    
        5760   6.58065557       3.07446647       6.04428673    
        5820   6.58147526       3.03920221       5.99966669    
        5880   6.60360670       2.99958539       5.95302629    
        5940   6.62983608       2.95486259       5.90728617    
        6000   6.65901661       2.90563655       5.86104918    
        6060   6.65377045       2.85276103       5.81203747    
        6120   6.62262297       2.79680920       5.76042271    
        6180   6.63540983       2.73830032       5.70886755    
        6240   6.68983603       2.67844987       5.65895224    
        6300   6.71950817       2.61873984       5.60867357    
        6360   6.75032806       2.55982327       5.55766916    
        6420   6.76508188       2.50173330       5.50699282    
        6480   6.76999998       2.44378734       5.45352936    
        6540   6.77852440       2.38525939       5.39717674    
        6600   6.79557371       2.32580256       5.33931446    
        6660   6.79147530       2.26577973       5.28014898    
        6720   6.80377054       2.20608377       5.22142076    
        6780   6.82836056       2.14759135       5.16478491    
        6840   6.88032770       2.09119844       5.11151171    
        6900   6.90377045       2.03737235       5.06335115    
        6960   6.91278696       1.98678720       5.02015781    
        7020   6.93934441       1.94009745       4.98198891    
        7080   6.93672132       1.89831007       4.94874763    
        7140   6.93262291       1.86280680       4.91952276    
        7200   6.94590187       1.83427966       4.89421272    
        7260   7.00409842       1.81226051       6.99178934    
        7320   7.00983620       1.79568911       7.00279045    
        7380   7.00278711       1.78353906       7.01553488    
        7440   6.99540997       1.77507854       7.02641630    
        7500   6.97786903       1.76996827       7.04034805    
        7560   6.99459028       1.76778746       7.05195189    
        7620   7.03360653       1.76765370       7.06284666    
        7680   7.04426241       1.76807618       7.07233238    
        7740   7.07622957       1.76667261       7.07747602    
        7800   7.13065577       1.76070118       7.07273149    
        7860   7.17606544       1.74836540       7.06296301    
        7920   7.20836067       1.72957253       7.05009460    
        7980   7.24163914       1.70565474       7.04588270    
        8040   7.26983595       1.67882121       7.05388069    
        8100   7.30639362       1.65239012       7.07065439    
        8160   7.28590155       1.63048792       7.09666491    
        8220   7.28114748       1.61669517       7.13001442    
        8280   7.29049158       1.61311793       7.16314268    
        8340   7.34262276       1.62014830       7.19461632    
        8400   7.35901642       1.63617897       7.22674227    
        8460   7.38803291       1.65864921       7.25799561    
        8520   7.39049196       1.68456995       7.28654957    
        8580   7.39180326       1.71069932       7.30831432    
        8640   7.41065598       1.73407388       7.32645702    
        8700   7.41950798       1.75288939       7.34640980    
        8760   7.42770481       1.76741946       7.36583090    
        8820   7.42573786       1.77991331       7.38849926    
        8880   7.43901634       1.79316723       7.41890526    
        8940   7.44672108       1.80947924       7.45626402    
        9000   7.46147537       1.83118272       7.49988794    
        9060   7.48573780       1.86039686       7.55417728    
        9120   7.47868872       1.89822972       7.61903858    
        9180   7.47868872       1.94500411       7.68836069    
        9240   7.47803259       2.00142360       7.76645327    
        9300   7.46786880       2.06842470       7.85165310    
        9360   7.46655750       2.14617133       7.94236994    
        9420   7.47508192       2.23370457       8.03388882    
        9480   7.47459030       2.32922840       8.12483978    
        9540   7.49065590       2.42989969       8.21414375    
        9600   7.50459003       2.53228760       8.29994297    
        9660   7.50491810       2.63405490       8.38344288    
        9720   7.51885223       2.73474073       8.46729374    
        9780   7.51442623       2.83497405       8.54842854    
        9840   7.50081968       2.93557358       8.62046528    
        9900   7.50622940       3.03685832       8.68553162    
        9960   7.45819664       3.13665009       8.74559975    
       10020   7.42737722       3.23152351       8.80065441    
       10080   7.41721296       3.32075667       8.85276508    
       10140   7.39786863       3.40558386       8.90521908    
       10200   7.40573788       3.48658657       8.95906448    
       10260   7.39852476       3.56553388       9.01486683    
       10320   7.40852451       3.64425731       9.07346630    
       10380   7.39131165       3.72424698       9.13406181    
       10440   7.35606575       3.80623817       9.19420147    
       10500   7.32049179       3.89037895       9.25125217    
       10560   7.32377052       3.97602844       9.30242252    
       10620   7.30934429       4.06113529       9.34795094    
       10680   7.28114748       4.14323664       9.38864231    
       10740   7.27147532       4.22025728       9.42504692    
       10800   7.25754118       4.29181337       9.45769119    
       10860   7.25131130       4.35909843       7.26013613    
       10920   7.22622967       4.42301798       7.23099995    
       10980   7.20786905       4.48349953       7.19602823    
       11040   7.19852448       4.53990316       7.15988684    
       11100   7.16409826       4.59127283       7.11837673    
       11160   7.12885237       4.63683081       7.07255840    
       11220   7.11131144       4.67661619       7.02894783    
       11280   7.06327868       4.71163130       6.98570442    
       11340   7.02852440       4.74273777       6.94416666    
       11400   6.98016405       4.77079964       6.90667200    
       11460   6.92786884       4.79742956       6.86875486    
       11520   6.88491821       4.82483959       6.83535480    
       11580   6.82999992       4.85425138       6.80237055    
       11640   6.78327847       4.88521004       6.75817204    
       11700   6.72967196       4.91597843       6.70983648    
       11760   6.68163919       4.94387960       6.65113592    
       11820   6.64590168       4.96594000       6.58105087    
       11880   6.62983608       4.97948313       6.50895452    
       11940   6.58147526       4.98314619       6.43332243    
       12000   6.51704931       4.97786808       6.36173868    
       12060   6.46754122       4.96705770       6.29636145    
       12120   6.42983627       4.95499182       6.23364162    
       12180   6.40819693       4.94554186       6.17664051    
       12240   6.36721325       4.94108868       6.12205553    
       12300   6.31918049       4.94144869       6.06687260    
       12360   6.27295065       4.94430685       6.01520586    
