 20180828
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        3600   9.78131104       7.99881983       9.66723061    
        3660   9.71163940       8.06277275       9.57459831    
        3720   9.62098408       8.11448860       9.49873257    
        3780   9.52508163       8.16079140       9.42912483    
        3840   9.45950794       8.20696354       9.36268330    
        3900   9.36409855       8.25469685       9.29839802    
        3960   9.34819698       8.30312729       9.23529243    
        4020   9.35344219       8.35040188       9.17149067    
        4080   9.27754116       8.39493465       9.11905384    
        4140   9.20131111       8.43595314       9.07963181    
        4200   9.18983650       8.47491455       9.05172157    
        4260   9.22639370       8.51757145       9.03568459    
        4320   9.20622921       8.57241058       9.02785683    
        4380   9.15049171       8.64427185       9.02409363    
        4440   9.14065552       8.72952557       9.00373745    
        4500   9.14229488       8.81887150       8.97141075    
        4560   9.13114738       8.90240288       8.91606426    
        4620   9.11278725       8.97127724       8.85692406    
        4680   9.05950832       9.02068806       8.79230404    
        4740   9.04114723       9.05335999       8.73251152    
        4800   9.02196693       9.07601070       8.67588139    
        4860   8.93950844       9.09283924       8.62650681    
        4920   8.90590191       9.10563469       8.58136559    
        4980   8.88180351       9.11753845       8.53579521    
        5040   8.87606525       9.13291550       8.48655891    
        5100   8.92360687       9.15372467       8.42882442    
        5160   8.95032787       9.17664528       8.37208748    
        5220   8.94622993       9.19514084       8.31557846    
        5280   8.95147514       9.20465374       8.26450062    
        5340   8.96983624       9.20465088       8.21614170    
        5400   9.00754070       9.19741821       8.18148136    
        5460   8.98983574       9.18806648       8.16276836    
        5520   9.00590134       9.18381977       8.16221428    
        5580   9.00049210       9.19044495       8.17299652    
        5640   8.97836113       9.21037006       8.18859863    
        5700   8.98901653       9.24364471       8.20225430    
        5760   9.00049210       9.28741264       8.21004772    
        5820   9.01196766       9.33579445       8.21009064    
        5880   9.02688503       9.38070488       8.19848442    
        5940   9.01459026       9.41554642       8.17525482    
        6000   9.03622913       9.43735504       8.15096474    
        6060   9.01295090       9.44444752       8.13620472    
        6120   8.96868896       9.43730259       8.13089466    
        6180   8.96049213       9.42403793       8.13148785    
        6240   8.95721340       9.41640949       8.12819862    
        6300   8.99606514       9.41905975       8.11544323    
        6360   9.02311516       9.42681980       8.08961391    
        6420   8.99196720       9.42978668       8.05590725    
        6480   9.00213146       9.41954136       8.01762486    
        6540   9.02459049       9.39394093       7.98398638    
        6600   9.01934433       9.35707283       7.95856857    
        6660   9.02426243       9.31487465       7.94405317    
        6720   9.04442596       9.27265930       7.93790960    
        6780   9.06901646       9.23403549       7.93954515    
        6840   9.11409855       9.20027924       7.94600964    
        6900   9.13786888       9.17134666       7.94741344    
        6960   9.15016365       9.14802074       7.93668127    
        7020   9.18639374       9.12905312       7.91745424    
        7080   9.21311474       9.10717487       7.90638304    
        7140   9.26442623       9.07534981       7.90909958    
        7200   9.26147556       9.03848076       9.27556610    
        7260   9.29393482       9.00842762       9.29083347    
        7320   9.28983593       8.98937607       9.30480480    
        7380   9.27852440       8.97578239       9.30799770    
        7440   9.28721333       8.95960522       9.30545521    
        7500   9.30442619       8.93611717       9.30008507    
        7560   9.32704926       8.90466213       9.27971840    
        7620   9.32540989       8.86620998       9.25550461    
        7680   9.33082008       8.82185555       9.22382641    
        7740   9.35590172       8.77153683       9.18441296    
        7800   9.36704922       8.71429920       9.13869381    
        7860   9.36934471       8.64898014       9.08890915    
        7920   9.37754059       8.57605076       9.04536724    
        7980   9.39065552       8.49995804       9.00516605    
        8040   9.37016392       8.42681503       8.96912766    
        8100   9.34934425       8.36037922       8.94251633    
