 20190102
 Seconds  Measures(SEE-arcsec)  Meso-NH(SEE-arcsec)  FORECAST_AR(SEE-arcsec)
       28680  0.457355559      0.463549525      0.419000000    
       28740  0.454066664      0.463549525      0.419000000    
       28800  0.453108698      0.459786803      0.419000000    
       28860  0.451108694      0.459786803      0.419000000    
       28920  0.450733334      0.457298219      0.419000000    
       28980  0.449266672      0.457298219      0.419000000    
       29040  0.449434787      0.453526765      0.419000000    
       29100  0.449521750      0.453526765      0.419000000    
       29160  0.449444443      0.448701262      0.419000000    
       29220  0.450422227      0.448701262      0.419000000    
       29280  0.453739136      0.444378138      0.419000000    
       29340  0.454760879      0.444378138      0.419000000    
       29400  0.455199987      0.440392017      0.419000000    
       29460  0.458622217      0.440392017      0.419000000    
       29520  0.461108685      0.436023980      0.419000000    
       29580  0.461244434      0.436023980      0.419000000    
       29640  0.464399993      0.431070149      0.419000000    
       29700  0.467288882      0.431070149      0.419000000    
       29760  0.469599992      0.425068885      0.419000000    
       29820  0.469599992      0.425068885      0.419000000    
       29880  0.472022235      0.418992519      0.419000000    
       29940  0.470977783      0.418992519      0.419000000    
       30000  0.470244437      0.413974732      0.419000000    
       30060  0.470499992      0.413974732      0.419000000    
       30120  0.470600009      0.410337567      0.419000000    
       30180  0.474088877      0.410337567      0.419000000    
       30240  0.478043467      0.407455087      0.419000000    
       30300  0.479086965      0.407455087      0.419000000    
       30360  0.478222221      0.404675990      0.419000000    
       30420  0.479733348      0.404675990      0.419000000    
       30480  0.480260879      0.402178526      0.419000000    
       30540  0.481400013      0.402178526      0.419000000    
       30600  0.484377772      0.400603920      0.419000000    
       30660  0.485955566      0.400603920      0.419000000    
       30720  0.486799985      0.399651229      0.419000000    
       30780  0.486543477      0.399651229      0.419000000    
       30840  0.487755567      0.399689853      0.419000000    
       30900  0.490933329      0.399689853      0.419000000    
       30960  0.493363649      0.399420798      0.419000000    
       31020  0.493363649      0.399420798      0.419000000    
       31080  0.494930238      0.398787171      0.419000000    
       31140  0.497071415      0.398787171      0.419000000    
       31200  0.497071415      0.398200125      0.419000000    
       31260  0.497928560      0.398200125      0.419000000    
       31320  0.499902427      0.396925032      0.419000000    
       31380  0.500390232      0.396925032      0.419000000    
       31440  0.499047607      0.395410746      0.419000000    
       31500  0.500809550      0.395410746      0.419000000    
       31560  0.502756119      0.394505024      0.419000000    
       31620  0.503285706      0.394505024      0.419000000    
       31680  0.506404757      0.394300401      0.419000000    
       31740  0.507309496      0.394300401      0.419000000    
       31800  0.506682932      0.394727111      0.419000000    
       31860  0.504547596      0.394727111      0.419000000    
       31920  0.499928564      0.395246238      0.419000000    
       31980  0.499619037      0.395246238      0.419000000    
       32040  0.501682937      0.395062268      0.419000000    
       32100  0.499166667      0.395062268      0.419000000    
       32160  0.500595212      0.395382136      0.419000000    
       32220  0.502833307      0.395382136      0.419000000    
       32280  0.503906965      0.394985557      0.565999985    
       32340  0.504928589      0.394985557      0.565999985    
       32400  0.507333338      0.394697160      0.565999985    
       32460  0.509000003      0.394697160      0.565999985    
       32520  0.511428595      0.395781934      0.565999985    
       32580  0.511428595      0.395781934      0.565999985    
       32640  0.513523817      0.396069407      0.565999985    
       32700  0.513714314      0.396069407      0.565999985    
       32760  0.514785707      0.395559967      0.565999985    
       32820  0.514785707      0.395559967      0.565999985    
       32880  0.512666643      0.395813406      0.565999985    
       32940  0.508690476      0.395813406      0.565999985    
       33000  0.505809546      0.396288127      0.565999985    
       33060  0.505809546      0.396288127      0.565999985    
       33120  0.503047645      0.396709263      0.565999985    
       33180  0.500714302      0.396709263      0.565999985    
       33240  0.500302315      0.397909045      0.565999985    
       33300  0.498047620      0.397909045      0.565999985    
       33360  0.495166659      0.399573624      0.565999985    
       33420  0.494619042      0.399573624      0.565999985    
       33480  0.492976755      0.401246905      0.565999985    
       33540  0.491142869      0.401246905      0.565999985    
       33600  0.490714282      0.402001828      0.565999985    
       33660  0.489142865      0.402001828      0.565999985    
       33720  0.490166664      0.402631253      0.565999985    
       33780  0.490166664      0.402631253      0.565999985    
       33840  0.487428576      0.403081328      0.565999985    
       33900  0.484333336      0.403081328      0.565999985    
       33960  0.484738082      0.403309941      0.565999985    
       34020  0.484738082      0.403309941      0.565999985    
       34080  0.487738103      0.404329538      0.565999985    
       34140  0.488285720      0.404329538      0.565999985    
       34200  0.489511639      0.405685306      0.565999985    
