 20190413
 Seconds  Measures(SEE-arcsec)  Meso-NH(SEE-arcsec)  FORECAST_AR(SEE-arcsec)
       21480  0.493428558      0.505510330      0.496499985    
       21540  0.493428558      0.505510330      0.496499985    
       21600  0.493073165      0.502478600      0.496499985    
       21660  0.493649989      0.502478600      0.496499985    
       21720  0.493649989      0.499391317      0.496499985    
       21780  0.494333327      0.499391317      0.496499985    
       21840  0.496026307      0.498405099      0.496499985    
       21900  0.497162163      0.498405099      0.496499985    
       21960  0.497162163      0.497912943      0.496499985    
       22020  0.498722225      0.497912943      0.496499985    
       22080  0.500085711      0.498289943      0.496499985    
       22140  0.501588225      0.498289943      0.496499985    
       22200  0.501588225      0.499196798      0.496499985    
       22260  0.503121197      0.499196798      0.496499985    
       22320  0.505562484      0.499080122      0.496499985    
       22380  0.505562484      0.499080122      0.496499985    
       22440  0.509451628      0.498937130      0.496499985    
       22500  0.511233330      0.498937130      0.496499985    
       22560  0.513310373      0.498744756      0.496499985    
       22620  0.513310373      0.498744756      0.496499985    
       22680  0.516142845      0.497176468      0.496499985    
       22740  0.516777754      0.497176468      0.496499985    
       22800  0.518730760      0.492855072      0.496499985    
       22860  0.518730760      0.492855072      0.496499985    
       22920  0.522080004      0.489511937      0.496499985    
       22980  0.525160015      0.489511937      0.496499985    
       23040  0.524615407      0.488906920      0.496499985    
       23100  0.527880013      0.488906920      0.496499985    
       23160  0.528760016      0.489930153      0.496499985    
       23220  0.528400004      0.489930153      0.496499985    
       23280  0.524384618      0.491843671      0.496499985    
       23340  0.529600024      0.491843671      0.496499985    
       23400  0.530520022      0.493633568      0.496499985    
       23460  0.529576898      0.493633568      0.496499985    
       23520  0.526653826      0.493555874      0.496499985    
       23580  0.527880013      0.493555874      0.496499985    
       23640  0.524280012      0.492162645      0.496499985    
       23700  0.520038486      0.492162645      0.496499985    
       23760  0.516461551      0.491427958      0.496499985    
       23820  0.513800025      0.491427958      0.496499985    
       23880  0.517679989      0.490098953      0.496499985    
       23940  0.521000028      0.490098953      0.496499985    
       24000  0.519538462      0.489390731      0.496499985    
       24060  0.517480016      0.489390731      0.496499985    
       24120  0.513807714      0.488267362      0.496499985    
       24180  0.512230754      0.488267362      0.496499985    
       24240  0.501692295      0.486075670      0.496499985    
       24300  0.500119984      0.486075670      0.496499985    
       24360  0.499653846      0.483581543      0.496499985    
       24420  0.499461532      0.483581543      0.496499985    
       24480  0.496038467      0.482254565      0.496499985    
       24540  0.496038467      0.482254565      0.496499985    
       24600  0.493423074      0.481674075      0.496499985    
       24660  0.492923081      0.481674075      0.496499985    
       24720  0.492307693      0.481271625      0.496499985    
       24780  0.496185184      0.481271625      0.496499985    
       24840  0.496269226      0.481168628      0.496499985    
       24900  0.496384621      0.481168628      0.496499985    
       24960  0.495807678      0.480709106      0.496499985    
       25020  0.496555567      0.480709106      0.496499985    
       25080  0.496555567      0.479410768      0.479999989    
       25140  0.494607151      0.479410768      0.479999989    
       25200  0.493965507      0.476792097      0.479999989    
       25260  0.493299991      0.476792097      0.479999989    
       25320  0.493299991      0.473516166      0.479999989    
       25380  0.492258072      0.473516166      0.479999989    
       25440  0.490593761      0.470139980      0.479999989    
       25500  0.489393950      0.470139980      0.479999989    
       25560  0.489393950      0.466106057      0.479999989    
       25620  0.488529414      0.466106057      0.479999989    
       25680  0.487142861      0.461429715      0.479999989    
       25740  0.485222220      0.461429715      0.479999989    
       25800  0.485222220      0.457813740      0.479999989    
       25860  0.483000010      0.457813740      0.479999989    
       25920  0.480710536      0.455471605      0.479999989    
       25980  0.477794886      0.455471605      0.479999989    
       26040  0.477794886      0.454341859      0.479999989    
       26100  0.475374997      0.454341859      0.479999989    
       26160  0.474292696      0.454751432      0.479999989    
       26220  0.473785728      0.454751432      0.479999989    
       26280  0.473785728      0.455337912      0.479999989    
       26340  0.472651154      0.455337912      0.479999989    
       26400  0.471090913      0.455021292      0.479999989    
       26460  0.469377786      0.455021292      0.479999989    
       26520  0.468804359      0.454492539      0.479999989    
       26580  0.468804359      0.454492539      0.479999989    
       26640  0.466673911      0.454044491      0.479999989    
       26700  0.464326084      0.454044491      0.479999989    
       26760  0.464063823      0.452518016      0.479999989    
       26820  0.464456528      0.452518016      0.479999989    
       26880  0.463934779      0.450299531      0.479999989    
       26940  0.463999987      0.450299531      0.479999989    
       27000  0.463680863      0.448091656      0.479999989    
       27060  0.463326097      0.448091656      0.479999989    
       27120  0.461652160      0.446051002      0.479999989    
       27180  0.460217386      0.446051002      0.479999989    
       27240  0.460217386      0.444998145      0.479999989    
       27300  0.459043473      0.444998145      0.479999989    
       27360  0.460413039      0.444601208      0.479999989    
       27420  0.460652173      0.444601208      0.479999989    
       27480  0.460127652      0.444185317      0.479999989    
       27540  0.455739141      0.444185317      0.479999989    
       27600  0.452217400      0.444165349      0.479999989    
       27660  0.449673921      0.444165349      0.479999989    
       27720  0.449673921      0.444596022      0.479999989    
       27780  0.450108707      0.444596022      0.479999989    
       27840  0.449369580      0.445363671      0.479999989    
       27900  0.449022233      0.445363671      0.479999989    
       27960  0.448065221      0.447030902      0.479999989    
       28020  0.445760876      0.447030902      0.479999989    
       28080  0.443456531      0.449613124      0.479999989    
       28140  0.443555564      0.449613124      0.479999989    
       28200  0.442673922      0.451644421      0.479999989    
       28260  0.440782607      0.451644421      0.479999989    
       28320  0.437152177      0.452389449      0.479999989    
       28380  0.434133321      0.452389449      0.479999989    
       28440  0.428933322      0.451845974      0.479999989    
       28500  0.427239120      0.451845974      0.479999989    
       28560  0.426155567      0.451265007      0.479999989    
       28620  0.422622234      0.451265007      0.479999989    
       28680  0.419200003      0.451238215      0.449000001    
       28740  0.417782605      0.451238215      0.449000001    
       28800  0.417244434      0.450969428      0.449000001    
       28860  0.416466653      0.450969428      0.449000001    
       28920  0.414222211      0.451067150      0.449000001    
       28980  0.415195644      0.451067150      0.449000001    
       29040  0.415499985      0.451879770      0.449000001    
       29100  0.414977789      0.451879770      0.449000001    
       29160  0.414022237      0.453028470      0.449000001    
       29220  0.414021730      0.453028470      0.449000001    
       29280  0.412456512      0.454185694      0.449000001    
       29340  0.411844432      0.454185694      0.449000001    
       29400  0.411355555      0.455079794      0.449000001    
       29460  0.411065221      0.455079794      0.449000001    
       29520  0.409891307      0.454581559      0.449000001    
       29580  0.410200000      0.454581559      0.449000001    
       29640  0.409333318      0.453027189      0.449000001    
       29700  0.407152176      0.453027189      0.449000001    
       29760  0.405630440      0.451297641      0.449000001    
       29820  0.405066669      0.451297641      0.449000001    
       29880  0.402688891      0.449139893      0.449000001    
       29940  0.400673926      0.449139893      0.449000001    
       30000  0.398695648      0.447477609      0.449000001    
       30060  0.398577780      0.447477609      0.449000001    
       30120  0.397088885      0.446846396      0.449000001    
       30180  0.394511104      0.446846396      0.449000001    
       30240  0.392652184      0.446936131      0.449000001    
       30300  0.392066658      0.446936131      0.449000001    
       30360  0.389955550      0.447644681      0.449000001    
       30420  0.386933327      0.447644681      0.449000001    
       30480  0.385326087      0.448632210      0.449000001    
       30540  0.384422213      0.448632210      0.449000001    
       30600  0.381711125      0.449248224      0.449000001    
       30660  0.378266662      0.449248224      0.449000001    
       30720  0.376260877      0.447786272      0.449000001    
       30780  0.375088900      0.447786272      0.449000001    
       30840  0.373244435      0.445355505      0.449000001    
       30900  0.371543467      0.445355505      0.449000001    
       30960  0.371111125      0.443053871      0.449000001    
       31020  0.366622210      0.443053871      0.449000001    
       31080  0.362088889      0.440703660      0.449000001    
       31140  0.358777791      0.440703660      0.449000001    
       31200  0.358777791      0.439023852      0.449000001    
       31260  0.355311126      0.439023852      0.449000001    
       31320  0.352911115      0.439428538      0.449000001    
