 20190616
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        3660   2.50288081      -7.89086437       2.16786051      -4.15813446       1.78180313      -8.38272476    
        3720   2.51914430      -7.88248682       2.19976759      -4.12822962       1.78180313      -8.38272476    
        3780   2.51525068      -7.88796234       2.23722720      -4.09849882       1.78180313      -8.38272476    
        3840   2.49268532      -7.91023064       2.27914405      -4.07224941       1.78180313      -8.38272476    
        3900   2.49090338      -7.90358019       2.32182026      -4.05153275       1.78180313      -8.38272476    
        3960   2.51292133      -7.89346981       2.36121631      -4.03629398       1.78180313      -8.38272476    
        4020   2.54523635      -7.87876701       2.39596081      -4.02456617       1.78180313      -8.38272476    
        4080   2.55636406      -7.89582825       2.42844105      -4.01364565       1.78180313      -8.38272476    
        4140   2.53180099      -7.93422174       2.46322703      -4.00093889       1.78180313      -8.38272476    
        4200   2.52647972      -7.97080040       2.50348902      -3.98428702       1.78180313      -8.38272476    
        4260   2.51755452      -8.00808525       2.54781365      -3.96301675       1.78180313      -8.38272476    
        4320   2.51667786      -8.03829479       2.59017825      -3.93828726       1.78180313      -8.38272476    
        4380   2.48490047      -8.08446598       2.62470078      -3.91263247       1.78180313      -8.38272476    
        4440   2.47013092      -8.11826515       2.65057945      -3.88958168       1.78180313      -8.38272476    
        4500   2.48103809      -8.13541031       2.67079425      -3.87236404       1.78180313      -8.38272476    
        4560   2.45718455      -8.18919659       2.68742061      -3.86238551       1.78180313      -8.38272476    
        4620   2.45751119      -8.23898888       2.70029283      -3.85989833       1.78180313      -8.38272476    
        4680   2.40405941      -8.30928135       2.70927310      -3.86529064       1.78180313      -8.38272476    
        4740   2.36922002      -8.35266113       2.71518803      -3.87861872       1.78180313      -8.38272476    
        4800   2.35911489      -8.38384914       2.71877170      -3.89846873       1.78180313      -8.38272476    
        4860   2.33001113      -8.45168018       2.71997690      -3.92143726       1.78180313      -8.38272476    
        4920   2.30577183      -8.51369762       2.71772265      -3.94327617       1.78180313      -8.38272476    
        4980   2.27421093      -8.58154964       2.71010733      -3.96113968       1.78180313      -8.38272476    
        5040   2.25903201      -8.63449669       2.69598031      -3.97480083       1.78180313      -8.38272476    
        5100   2.26460457      -8.67351151       2.67686391      -3.98565435       1.78180313      -8.38272476    
        5160   2.25814199      -8.75208664       2.65659499      -3.99498892       1.78180313      -8.38272476    
        5220   2.20489645      -8.83700371       2.63900137      -4.00331163       1.78180313      -8.38272476    
        5280   2.18306804      -8.91373920       2.62628174      -4.01060295       1.78180313      -8.38272476    
        5340   2.14235759      -8.95849800       2.61964154      -4.01708555       1.78180313      -8.38272476    
        5400   2.10792780      -9.01658821       2.61931205      -4.02320194       1.78180313      -8.38272476    
        5460   2.09309530      -9.06082630       2.62320423      -4.02881384       1.78180313      -8.38272476    
        5520   2.07405782      -9.08906364       2.62766004      -4.03337812       1.78180313      -8.38272476    
        5580   2.04135180      -9.13960743       2.62966371      -4.03638458       1.78180313      -8.38272476    
        5640   2.02535820      -9.15324879       2.62758851      -4.03719759       1.78180313      -8.38272476    
        5700   2.02683854      -9.16164398       2.62167788      -4.03555250       1.78180313      -8.38272476    
        5760   1.98533797      -9.21133423       2.61390758      -4.03188467       1.78180313      -8.38272476    
        5820   1.93447626      -9.24820423       2.60595632      -4.02700329       1.78180313      -8.38272476    
        5880   1.90255463      -9.25163555       2.59842300      -4.02200508       1.78180313      -8.38272476    
        5940   1.89565432      -9.25381184       2.59159756      -4.01789904       1.78180313      -8.38272476    
        6000   1.86471963      -9.27359867       2.58526778      -4.01509047       1.78180313      -8.38272476    
        6060   1.85715652      -9.28107166       2.57849121      -4.01398754       1.78180313      -8.38272476    
        6120   1.83521414      -9.32889080       2.57030416      -4.01596212       1.78180313      -8.38272476    
        6180   1.78609228      -9.34968090       2.56063366      -4.02282047       1.78180313      -8.38272476    
        6240   1.75596845      -9.36719131       2.55026937      -4.03504992       1.78180313      -8.38272476    
        6300   1.75591719      -9.34853840       2.53998065      -4.05110693       1.78180313      -8.38272476    
        6360   1.74186492      -9.34521389       2.53011227      -4.06779385       1.78180313      -8.38272476    
        6420   1.71136010      -9.33090115       2.52085066      -4.08175802       1.78180313      -8.38272476    
        6480   1.69692242      -9.30996513       2.51256180      -4.09235239       1.78180313      -8.38272476    
        6540   1.66858768      -9.29827976       2.50552750      -4.10230780       1.78180313      -8.38272476    
        6600   1.63328397      -9.29424000       2.49917936      -4.11505270       1.78180313      -8.38272476    
        6660   1.63212025      -9.27737141       2.49161601      -4.13243866       1.78180313      -8.38272476    
        6720   1.61993885      -9.29141331       2.48067403      -4.15460348       1.78180313      -8.38272476    
