 20190220
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        3660   4.56926584      -8.24338341       5.62623549      -4.09813070       4.21773005      -9.04495144    
        3720   4.55464983      -8.28112221       5.65553236      -4.08674622       4.21773005      -9.04495144    
        3780   4.52404070      -8.31176758       5.68118143      -4.07842493       4.21773005      -9.04495144    
        3840   4.51185274      -8.37102604       5.70191240      -4.07337236       4.21773005      -9.04495144    
        3900   4.50540495      -8.35506630       5.71466970      -4.07281876       4.21773005      -9.04495144    
        3960   4.50837851      -8.36939907       5.71715832      -4.07647467       4.21773005      -9.04495144    
        4020   4.51314640      -8.36733723       5.71014023      -4.07937574       4.21773005      -9.04495144    
        4080   4.50253868      -8.35456085       5.69572592      -4.07522297       4.21773005      -9.04495144    
        4140   4.53833628      -8.30653667       5.67626143      -4.06402874       4.21773005      -9.04495144    
        4200   4.58384800      -8.30968666       5.65277672      -4.05194855       4.21773005      -9.04495144    
        4260   4.58291721      -8.30466080       5.62693501      -4.04514694       4.21773005      -9.04495144    
        4320   4.58469534      -8.32108116       5.60457516      -4.04572964       4.21773005      -9.04495144    
        4380   4.58432722      -8.27337933       5.59169483      -4.05283833       4.21773005      -9.04495144    
        4440   4.64478922      -8.26954079       5.58754396      -4.06387711       4.21773005      -9.04495144    
        4500   4.67135048      -8.24495602       5.58561039      -4.07574987       4.21773005      -9.04495144    
        4560   4.69337654      -8.24689293       5.58016539      -4.08623886       4.21773005      -9.04495144    
        4620   4.70977783      -8.22534561       5.57165909      -4.09408522       4.21773005      -9.04495144    
        4680   4.69368172      -8.19208145       5.56668472      -4.09867716       4.21773005      -9.04495144    
        4740   4.70539618      -8.17212582       5.57231236      -4.09814405       4.21773005      -9.04495144    
        4800   4.68934250      -8.15267372       5.59037495      -4.08956957       4.21773005      -9.04495144    
        4860   4.70134211      -8.11558628       5.61637259      -4.07254219       4.21773005      -9.04495144    
        4920   4.71208048      -8.05967045       5.64350748      -4.05134583       4.21773005      -9.04495144    
        4980   4.72139883      -8.01508999       5.66732359      -4.03204393       4.21773005      -9.04495144    
        5040   4.74379635      -8.00287819       5.68836498      -4.01499796       4.21773005      -9.04495144    
        5100   4.78969717      -7.99481630       5.71052074      -3.99414706       4.21773005      -9.04495144    
        5160   4.77086878      -7.93487358       5.73525810      -3.96539736       4.21773005      -9.04495144    
