 20181106
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        3660   7.51869249       5.16355562       4.75433397       6.47901297       7.65706205       4.97255421    
        3720   7.50225306       5.15731859       4.76728249       6.52746964       7.65706205       4.97255421    
        3780   7.48375511       5.16282415       4.77653456       6.57933569       7.65706205       4.97255421    
        3840   7.45957661       5.17706013       4.78167295       6.63109255       7.65706205       4.97255421    
        3900   7.43207645       5.17350483       4.78471375       6.67642641       7.65706205       4.97255421    
        3960   7.40344763       5.17471552       4.78625917       6.70937967       7.65706205       4.97255421    
        4020   7.36773205       5.16899490       4.78406334       6.72695971       7.65706205       4.97255421    
        4080   7.33983469       5.17282677       4.77821827       6.73159695       7.65706205       4.97255421    
        4140   7.32541656       5.14912605       4.77355623       6.73245430       7.65706205       4.97255421    
        4200   7.30837536       5.15271091       4.77432966       6.74033976       7.65706205       4.97255421    
        4260   7.28648901       5.14056396       4.78048086       6.75978279       7.65706205       4.97255421    
        4320   7.25557995       5.14860010       4.78946733       6.78879070       7.65706205       4.97255421    
        4380   7.23530197       5.15238810       4.79834652       6.82462215       7.65706205       4.97255421    
        4440   7.21162271       5.15089512       4.80561686       6.86500359       7.65706205       4.97255421    
        4500   7.18080711       5.13640738       4.81254005       6.90517712       7.65706205       4.97255421    
        4560   7.16342258       5.11685944       4.82095528       6.93908548       7.65706205       4.97255421    
        4620   7.13346195       5.10795498       4.82992411       6.96450806       7.65706205       4.97255421    
        4680   7.11712837       5.12162209       4.83776665       6.98786163       7.65706205       4.97255421    
        4740   7.09800816       5.12695074       4.84549427       7.01920462       7.65706205       4.97255421    
        4800   7.06606102       5.12453175       4.85587072       7.06098080       7.65706205       4.97255421    
        4860   7.03334475       5.13442993       4.87055826       7.10746717       7.65706205       4.97255421    
        4920   6.99007559       5.11167669       4.88832331       7.15485764       7.65706205       4.97255421    
        4980   6.96400499       5.11190891       4.90568018       7.20450687       7.65706205       4.97255421    
        5040   6.93992376       5.14771605       4.91943502       7.25791597       7.65706205       4.97255421    
        5100   6.92130232       5.15284395       4.92827845       7.31378317       7.65706205       4.97255421    
        5160   6.88869858       5.18792105       4.93131304       7.36872673       7.65706205       4.97255421    
        5220   6.86635828       5.19221067       4.92831278       7.41927814       7.65706205       4.97255421    
        5280   6.83260965       5.21905899       4.92230654       7.46429920       7.65706205       4.97255421    
        5340   6.82107973       5.24150896       4.91774321       7.50592136       7.65706205       4.97255421    
        5400   6.78453922       5.26156855       4.91690111       7.54794502       7.65706205       4.97255421    
        5460   6.77048159       5.31398678       4.91947174       7.59291792       7.65706205       4.97255421    
        5520   6.75141716       5.33427477       4.92375088       7.63911867       7.65706205       4.97255421    
        5580   6.72447348       5.32917976       4.92825651       7.68042755       7.65706205       4.97255421    
        5640   6.69052362       5.33923864       4.92998552       7.71015596       7.65706205       4.97255421    
        5700   6.66473675       5.35381317       4.92616749       7.72793913       7.65706205       4.97255421    
        5760   6.62249708       5.37834406       4.91949749       7.74104786       7.65706205       4.97255421    
        5820   6.59490776       5.35973454       4.91452694       7.75687170       7.65706205       4.97255421    
        5880   6.55832767       5.37144709       4.91199827       7.77723885       7.65706205       4.97255421    
        5940   6.53149414       5.37726593       4.90940666       7.79986286       7.65706205       4.97255421    
        6000   6.50257444       5.38814974       4.90394974       7.82171965       7.65706205       4.97255421    
        6060   6.47293282       5.40278530       4.89430666       7.83938169       7.65706205       4.97255421    
        6120   6.44527435       5.39748573       4.88168001       7.84837961       7.65706205       4.97255421    
        6180   6.41503382       5.45041513       4.86856127       7.84471130       7.65706205       4.97255421    
        6240   6.36310577       5.47589874       4.85834122       7.83142805       7.65706205       4.97255421    
        6300   6.32295132       5.48962927       4.85232258       7.81798935       7.65706205       4.97255421    
        6360   6.30070829       5.53123236       4.84612465       7.81021118       7.65706205       4.97255421    
        6420   6.25613880       5.55574417       4.83672285       7.80822611       7.65706205       4.97255421    
        6480   6.23859501       5.55703592       4.82633400       7.81098747       7.65706205       4.97255421    
        6540   6.22438240       5.55455160       4.81766748       7.82325792       7.65706205       4.97255421    
        6600   6.20852280       5.56060934       4.80846310       7.85365486       7.65706205       4.97255421    
        6660   6.17367887       5.57258987       4.79316330       7.90284061       7.65706205       4.97255421    
        6720   6.13469553       5.60546064       4.77070761       7.95930815       7.65706205       4.97255421    
        6780   6.11895180       5.64122391       4.74611521       8.01003075       7.65706205       4.97255421    
        6840   6.09578800       5.67365313       4.72375441       8.04776669       7.65706205       4.97255421    
        6900   6.07936859       5.69025040       4.70435953       8.07065010       7.65706205       4.97255421    
        6960   6.06423807       5.68220091       4.68855333       8.08054256       7.65706205       4.97255421    
        7020   6.04291582       5.73409271       4.67766047       8.08430862       7.65706205       4.97255421    
        7080   6.03060675       5.76799774       4.67030334       8.09234428       7.65706205       4.97255421    
        7140   6.00025940       5.79600477       4.66287994       8.11090183       7.65706205       4.97255421    
        7200   5.97769690       5.83204842       4.65378094       8.13817310       7.65706205       4.97255421    
        7260   5.95851564       5.88691092       4.64325237       8.16808701       5.73671818       4.48201561    
        7320   5.94760466       5.91835165       4.63126135       8.20000172       5.73671818       4.48201561    
        7380   5.92110538       5.96132946       4.61830759       8.24257374       5.73671818       4.48201561    
        7440   5.90077066       6.00148392       4.60440159       8.30292797       5.73671818       4.48201561    
        7500   5.87259245       6.00963736       4.58803415       8.37341118       5.73671818       4.48201561    
        7560   5.84497643       6.06043530       4.57019472       8.44099903       5.73671818       4.48201561    
        7620   5.82465363       6.11672449       4.55454683       8.50411224       5.73671818       4.48201561    
        7680   5.80330944       6.18582678       4.54185009       8.56627750       5.73671818       4.48201561    
        7740   5.78241253       6.22763681       4.53140640       8.62903786       5.73671818       4.48201561    
        7800   5.76059580       6.29553318       4.52109814       8.69155312       5.73671818       4.48201561    
        7860   5.72063065       6.33705997       4.50899839       8.74832821       5.73671818       4.48201561    
        7920   5.69763422       6.39188147       4.49530983       8.79421997       5.73671818       4.48201561    
        7980   5.64908361       6.43919134       4.48160172       8.83069706       5.73671818       4.48201561    
        8040   5.60982418       6.49352455       4.47180033       8.86369801       5.73671818       4.48201561    
        8100   5.56244326       6.52490807       4.46911240       8.90080070       5.73671818       4.48201561    
        8160   5.53309822       6.56633711       4.47093391       8.94749832       5.73671818       4.48201561    
        8220   5.49731398       6.63790035       4.46994686       9.00353813       5.73671818       4.48201561    
        8280   5.46340752       6.71533442       4.46004200       9.06127453       5.73671818       4.48201561    
        8340   5.41623878       6.75784922       4.43851423       9.10796547       5.73671818       4.48201561    
        8400   5.37091303       6.81121635       4.40310955       9.14019680       5.73671818       4.48201561    
        8460   5.32744932       6.83176708       4.35302496       9.17188931       5.73671818       4.48201561    
        8520   5.30434513       6.88226080       4.29522562       9.21500778       5.73671818       4.48201561    
        8580   5.28068876       6.97163200       4.23971844       9.26122379       5.73671818       4.48201561    
        8640   5.23090696       7.02663326       4.19110966       9.29483509       5.73671818       4.48201561    
        8700   5.18537474       7.06032515       4.15071583       9.31461525       5.73671818       4.48201561    
        8760   5.14426613       7.08453226       4.11819553       9.32981300       5.73671818       4.48201561    
        8820   5.11254978       7.10903311       4.09083462       9.34515667       5.73671818       4.48201561    
        8880   5.05253077       7.17124844       4.06173182       9.35706329       5.73671818       4.48201561    
        8940   5.01727247       7.19580030       4.02403450       9.36111832       5.73671818       4.48201561    
        9000   4.97333860       7.24281073       3.97835612       9.35836124       5.73671818       4.48201561    
        9060   4.95071316       7.29225540       3.92853713       9.35352993       5.73671818       4.48201561    
        9120   4.90726709       7.33480024       3.87601423       9.35017586       5.73671818       4.48201561    
        9180   4.87127829       7.39145041       3.82052588       9.34875202       5.73671818       4.48201561    
        9240   4.83292770       7.46306229       3.76327825       9.34955406       5.73671818       4.48201561    
        9300   4.79194784       7.51842928       3.70790386       9.35480404       5.73671818       4.48201561    
        9360   4.76150274       7.58868551       3.65582800       9.36609936       5.73671818       4.48201561    
        9420   4.73952293       7.64901161       3.60582948       9.38095951       5.73671818       4.48201561    
        9480   4.70592451       7.75564766       3.55746531       9.39462185       5.73671818       4.48201561    
        9540   4.66532469       7.79618311       3.50896931       9.40586758       5.73671818       4.48201561    
