 20180929
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        3660   5.75900316     -0.857884109       3.87991834      -1.90948403       6.69442844     -0.585686564    
        3720   5.77222776     -0.883335173       3.90007162      -1.90172958       6.69442844     -0.585686564    
        3780   5.77241755     -0.921352327       3.92927742      -1.89637208       6.69442844     -0.585686564    
        3840   5.79218149     -0.945357263       3.96219969      -1.89470279       6.69442844     -0.585686564    
        3900   5.83059454     -0.965369463       3.99341965      -1.89634919       6.69442844     -0.585686564    
        3960   5.85798311     -0.981010854       4.02134991      -1.89969790       6.69442844     -0.585686564    
        4020   5.89024544     -0.969012797       4.04752111      -1.90226054       6.69442844     -0.585686564    
        4080   5.92061615     -0.929126322       4.07239103      -1.90185797       6.69442844     -0.585686564    
        4140   5.92571545     -0.931195080       4.09355688      -1.89813888       6.69442844     -0.585686564    
        4200   5.94517183     -0.920215070       4.10853529      -1.89270091       6.69442844     -0.585686564    
        4260   5.98043537     -0.959562719       4.11788177      -1.88837636       6.69442844     -0.585686564    
        4320   6.00892115     -0.941104770       4.12535477      -1.88817370       6.69442844     -0.585686564    
        4380   6.02468681     -0.924109936       4.13531923      -1.89400136       6.69442844     -0.585686564    
        4440   6.05151367     -0.920717418       4.14925146      -1.90597892       6.69442844     -0.585686564    
        4500   6.09308672     -0.888133645       4.16477299      -1.92208338       6.69442844     -0.585686564    
        4560   6.13525963     -0.906763136       4.17825937      -1.93804860       6.69442844     -0.585686564    
        4620   6.17281246     -0.893789887       4.18764114      -1.94930756       6.69442844     -0.585686564    
        4680   6.16336298     -0.910126507       4.19265795      -1.95436776       6.69442844     -0.585686564    
        4740   6.18521786     -0.911646962       4.19349241      -1.95630896       6.69442844     -0.585686564    
        4800   6.19883680     -0.866251767       4.18986607      -1.96074688       6.69442844     -0.585686564    
        4860   6.19779587     -0.849228382       4.18097782      -1.97195303       6.69442844     -0.585686564    
        4920   6.22143126     -0.830399871       4.16670752      -1.98979759       6.69442844     -0.585686564    
        4980   6.23571491     -0.817092836       4.14867020      -2.00969434       6.69442844     -0.585686564    
        5040   6.25051308     -0.794998229       4.13006639      -2.02575350       6.69442844     -0.585686564    
        5100   6.27685881     -0.783244610       4.11335135      -2.03439021       6.69442844     -0.585686564    
        5160   6.28973293     -0.760601997       4.09854650      -2.03621030       6.69442844     -0.585686564    
        5220   6.28921461     -0.743599355       4.08456230      -2.03468633       6.69442844     -0.585686564    
        5280   6.29372025     -0.734034896       4.07113409      -2.03364182       6.69442844     -0.585686564    
        5340   6.29720402     -0.732689917       4.05910778      -2.03524423       6.69442844     -0.585686564    
        5400   6.30102253     -0.671586812       4.04976177      -2.03902292       6.69442844     -0.585686564    
        5460   6.28708935     -0.637117863       4.04438686      -2.04223537       6.69442844     -0.585686564    
        5520   6.27993536     -0.614728272       4.04446936      -2.04129410       6.69442844     -0.585686564    
        5580   6.26406622     -0.586200714       4.05213499      -2.03402185       6.69442844     -0.585686564    
        5640   6.26856613     -0.578593433       4.06939030      -2.02108049       6.69442844     -0.585686564    
        5700   6.24556971     -0.617669761       4.09611654      -2.00466299       6.69442844     -0.585686564    
