 20190214
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        3660   4.96951628       3.24196124       4.78251505     -0.442814976       5.59552097       2.85106039    
        3720   4.92974806       3.28540277       4.78075743     -0.402159572       5.59552097       2.85106039    
        3780   4.89494276       3.31745720       4.77974367     -0.367693990       5.59552097       2.85106039    
        3840   4.89978361       3.34774876       4.78145838     -0.341635555       5.59552097       2.85106039    
        3900   4.88581038       3.39464879       4.78566074     -0.320991218       5.59552097       2.85106039    
        3960   4.86130810       3.39031672       4.78977489     -0.299476266       5.59552097       2.85106039    
        4020   4.83120394       3.42801857       4.79108095     -0.271049380       5.59552097       2.85106039    
        4080   4.79874325       3.45380878       4.78739119     -0.233589947       5.59552097       2.85106039    
        4140   4.75904465       3.48582220       4.77728605     -0.190336987       5.59552097       2.85106039    
        4200   4.72929001       3.52650118       4.75995779     -0.147982806       5.59552097       2.85106039    
        4260   4.70617056       3.57861686       4.73523045     -0.113148399       5.59552097       2.85106039    
        4320   4.68765211       3.62770224       4.70456123      -8.97965431E-02   5.59552097       2.85106039    
        4380   4.66812849       3.65901351       4.67077446      -7.81180859E-02   5.59552097       2.85106039    
        4440   4.64960718       3.72188568       4.63762951      -7.49648586E-02   5.59552097       2.85106039    
        4500   4.65066957       3.76637077       4.60862303      -7.55983964E-02   5.59552097       2.85106039    
        4560   4.64058161       3.81396556       4.58634186      -7.57002681E-02   5.59552097       2.85106039    
        4620   4.64592743       3.85072279       4.57174921      -7.26669282E-02   5.59552097       2.85106039    
        4680   4.63292789       3.86791229       4.56422377      -6.54703602E-02   5.59552097       2.85106039    
        4740   4.61811781       3.90975761       4.56198931      -5.38590774E-02   5.59552097       2.85106039    
        4800   4.60982656       3.95827794       4.56274700      -3.78744565E-02   5.59552097       2.85106039    
        4860   4.60803843       4.00475168       4.56422472      -1.83311384E-02   5.59552097       2.85106039    
        4920   4.60065413       4.05938101       4.56453848       2.49370746E-03   5.59552097       2.85106039    
        4980   4.56624413       4.08185625       4.56269598       2.09097043E-02   5.59552097       2.85106039    
        5040   4.54317284       4.12396812       4.55949926       3.28353085E-02   5.59552097       2.85106039    
        5100   4.53629160       4.15900612       4.55820274       3.55666429E-02   5.59552097       2.85106039    
        5160   4.50196409       4.21196318       4.56374550       2.92549934E-02   5.59552097       2.85106039    
        5220   4.48309183       4.27537489       4.58028126       1.71287283E-02   5.59552097       2.85106039    
        5280   4.46106911       4.31795359       4.60631752       4.83283680E-03   5.59552097       2.85106039    
        5340   4.43542433       4.34572363       4.63426447      -7.07754109E-04   5.59552097       2.85106039    
        5400   4.40696049       4.39247084       4.65655947       6.60558837E-03   5.59552097       2.85106039    
        5460   4.37738037       4.41889620       4.66954279       2.86244936E-02   5.59552097       2.85106039    
        5520   4.33391094       4.44336605       4.67247725       6.20709620E-02   5.59552097       2.85106039    
        5580   4.32354641       4.45592690       4.66620350      0.100412786       5.59552097       2.85106039    
        5640   4.28631783       4.47894669       4.65302658      0.136522815       5.59552097       2.85106039    
        5700   4.26590586       4.51597071       4.63709021      0.164989829       5.59552097       2.85106039    
        5760   4.22612286       4.57667494       4.62217712      0.183810845       5.59552097       2.85106039    
        5820   4.21030474       4.63462591       4.60843372      0.195422649       5.59552097       2.85106039    
        5880   4.15976000       4.68553877       4.59273434      0.205700919       5.59552097       2.85106039    
        5940   4.12803364       4.74230671       4.57294226      0.220221445       5.59552097       2.85106039    
        6000   4.09949923       4.78203297       4.55132532      0.241155922       5.59552097       2.85106039    
        6060   4.09388781       4.82944775       4.53220463      0.267984182       5.59552097       2.85106039    
        6120   4.05985928       4.83952761       4.51800680      0.299934328       5.59552097       2.85106039    
        6180   4.03121424       4.86145639       4.50814867      0.336339533       5.59552097       2.85106039    
        6240   4.01771927       4.91527987       4.50092649      0.375554681       5.59552097       2.85106039    
        6300   3.97458601       4.96561575       4.49599361      0.414100498       5.59552097       2.85106039    
        6360   3.95411301       4.98132515       4.49552536      0.447201669       5.59552097       2.85106039    
        6420   3.93337750       4.98663521       4.50292540      0.470284164       5.59552097       2.85106039    
        6480   3.92867041       5.01213741       4.51941156      0.480721056       5.59552097       2.85106039    
        6540   3.91586208       5.03235626       4.54243851      0.479844272       5.59552097       2.85106039    
        6600   3.89316368       5.06460810       4.56728220      0.473670036       5.59552097       2.85106039    
        6660   3.86915088       5.07505035       4.58904982      0.471117377       5.59552097       2.85106039    
        6720   3.84844565       5.09909105       4.60355616      0.480115801       5.59552097       2.85106039    
        6780   3.82259750       5.08181620       4.60782099      0.504601657       5.59552097       2.85106039    
        6840   3.79958820       5.07569122       4.60088205      0.543609858       5.59552097       2.85106039    
        6900   3.77186966       5.12011242       4.58519173      0.591672838       5.59552097       2.85106039    
        6960   3.75890207       5.16060114       4.56555796      0.640758097       5.59552097       2.85106039    
        7020   3.73727989       5.18237972       4.54639530      0.684266269       5.59552097       2.85106039    
        7080   3.71289062       5.19903040       4.53077650      0.719434440       5.59552097       2.85106039    
        7140   3.69854522       5.24791908       4.51989794      0.746850550       5.59552097       2.85106039    
        7200   3.69387436       5.28008509       4.51260710      0.769202530       5.59552097       2.85106039    
        7260   3.67461753       5.28820848       4.50617027      0.790833473       4.81075907       4.03670597    
