 20190705
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        3660   1.87577844       1.03241861       2.03235483       1.93046868       2.33233142       2.25992668E-02
        3720   1.89450538       1.04165196       2.03225327       1.96282291       2.33233142       2.25992668E-02
        3780   1.92132878       1.07924688       2.03225327       1.98757112       2.33233142       2.25992668E-02
        3840   1.92360497       1.07061434       2.03003716       2.00797820       2.33233142       2.25992668E-02
        3900   1.94156671       1.05990088       2.02378345       2.02765155       2.33233142       2.25992668E-02
        3960   1.94852126       1.11441708       2.01281571       2.04964519       2.33233142       2.25992668E-02
        4020   1.94909143       1.15413988       1.99779487       2.07580972       2.33233142       2.25992668E-02
        4080   1.96755135       1.18985963       1.98045754       2.10651040       2.33233142       2.25992668E-02
        4140   1.97889006       1.21312737       1.96283984       2.14086151       2.33233142       2.25992668E-02
        4200   1.99060678       1.20486939       1.94648945       2.17762232       2.33233142       2.25992668E-02
        4260   2.01813745       1.17391253       1.93182456       2.21611118       2.33233142       2.25992668E-02
        4320   2.02447128       1.18986595       1.91816592       2.25684190       2.33233142       2.25992668E-02
        4380   2.02992797       1.19818807       1.90408754       2.30133080       2.33233142       2.25992668E-02
        4440   2.06052423       1.17837632       1.88796151       2.35108304       2.33233142       2.25992668E-02
        4500   2.09025812       1.15702224       1.86839473       2.40629029       2.33233142       2.25992668E-02
        4560   2.13243103       1.10780096       1.84476101       2.46571803       2.33233142       2.25992668E-02
        4620   2.16836095       1.09619534       1.81733954       2.52747965       2.33233142       2.25992668E-02
        4680   2.20482969       1.06814456       1.78701496       2.58963490       2.33233142       2.25992668E-02
        4740   2.22585702       1.04624379       1.75519907       2.65085626       2.33233142       2.25992668E-02
        4800   2.26456428       1.02915788       1.72371602       2.71058750       2.33233142       2.25992668E-02
        4860   2.29734802       1.02515304       1.69418764       2.76878428       2.33233142       2.25992668E-02
        4920   2.31667519       1.00393784       1.66739011       2.82573748       2.33233142       2.25992668E-02
        4980   2.33179975      0.969569862       1.64322555       2.88179231       2.33233142       2.25992668E-02
        5040   2.36439085      0.936441541       1.62104714       2.93688631       2.33233142       2.25992668E-02
        5100   2.39603615      0.926797867       1.59975803       2.98993063       2.33233142       2.25992668E-02
        5160   2.45138502      0.916454196       1.57789946       3.03909779       2.33233142       2.25992668E-02
        5220   2.48934627      0.892644703       1.55447936       3.08346057       2.33233142       2.25992668E-02
        5280   2.54026532      0.886496067       1.53026462       3.12323523       2.33233142       2.25992668E-02
        5340   2.59080553      0.882246077       1.50709653       3.15912509       2.33233142       2.25992668E-02
        5400   2.59206200      0.882651329       1.48614621       3.19226527       2.33233142       2.25992668E-02
        5460   2.59273243      0.884242892       1.46753526       3.22398543       2.33233142       2.25992668E-02
        5520   2.60580373      0.870053113       1.45057034       3.25525069       2.33233142       2.25992668E-02
        5580   2.61636782      0.856978178       1.43358493       3.28679442       2.33233142       2.25992668E-02
        5640   2.60419178      0.843615174       1.41423106       3.31914854       2.33233142       2.25992668E-02
        5700   2.56921721      0.849210024       1.39071071       3.35167265       2.33233142       2.25992668E-02
        5760   2.53488636      0.848736107       1.36301863       3.38252282       2.33233142       2.25992668E-02
        5820   2.48721170      0.871318042       1.33246017       3.40988064       2.33233142       2.25992668E-02
        5880   2.46021247      0.866212130       1.30080318       3.43275356       2.33233142       2.25992668E-02
        5940   2.38936043      0.876409233       1.26975930       3.45133615       2.33233142       2.25992668E-02
        6000   2.35416007      0.910988808       1.24082839       3.46706629       2.33233142       2.25992668E-02
        6060   2.30095148      0.918558955       1.21524143       3.48234153       2.33233142       2.25992668E-02
        6120   2.23490310      0.938552320       1.19362080       3.50000572       2.33233142       2.25992668E-02
        6180   2.16719341      0.942649662       1.17529809       3.52214742       2.33233142       2.25992668E-02
        6240   2.11447501      0.948389173       1.15850496       3.54867673       2.33233142       2.25992668E-02
        6300   2.04763889      0.946160614       1.14162552       3.57682872       2.33233142       2.25992668E-02
        6360   1.99355567      0.944974422       1.12430680       3.60284400       2.33233142       2.25992668E-02
        6420   1.92259264      0.944851279       1.10727596       3.62493682       2.33233142       2.25992668E-02
