 20180928
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        3660   5.56478834      0.725056171       4.34287214     -0.647128046       6.11630964      0.642850041    
        3720   5.55026388      0.758258224       4.33092737     -0.640993655       6.11630964      0.642850041    
        3780   5.53669786      0.801333606       4.32433844     -0.635911286       6.11630964      0.642850041    
        3840   5.53736258      0.830893159       4.32509136     -0.632711768       6.11630964      0.642850041    
        3900   5.54065609      0.850892782       4.33241177     -0.632772028       6.11630964      0.642850041    
        3960   5.52633476      0.868772745       4.34299946     -0.636689007       6.11630964      0.642850041    
        4020   5.50191784      0.877165377       4.35327148     -0.644732833       6.11630964      0.642850041    
        4080   5.50848722      0.906237364       4.36224318     -0.657987058       6.11630964      0.642850041    
        4140   5.51308537      0.951299608       4.37231970     -0.677020431       6.11630964      0.642850041    
        4200   5.51480865       1.00541365       4.38784218     -0.699977756       6.11630964      0.642850041    
        4260   5.48886395       1.03642058       4.41233635     -0.723357141       6.11630964      0.642850041    
        4320   5.48651934       1.09124696       4.44644976     -0.744071901       6.11630964      0.642850041    
        4380   5.49415922       1.14506400       4.48750782     -0.760682642       6.11630964      0.642850041    
        4440   5.46684742       1.17261052       4.53042221     -0.773347139       6.11630964      0.642850041    
        4500   5.47232294       1.18717456       4.56878662     -0.783083797       6.11630964      0.642850041    
        4560   5.46022081       1.19165182       4.59666252     -0.791038811       6.11630964      0.642850041    
        4620   5.48067856       1.21560979       4.61138725     -0.798309088       6.11630964      0.642850041    
        4680   5.49660826       1.23000193       4.61525154     -0.806327879       6.11630964      0.642850041    
        4740   5.49039745       1.22194469       4.61411905     -0.816110075       6.11630964      0.642850041    
        4800   5.47410440       1.21131730       4.61338615     -0.826267838       6.11630964      0.642850041    
        4860   5.51113701       1.22208405       4.61582184     -0.833194435       6.11630964      0.642850041    
        4920   5.53304338       1.24021971       4.62184334     -0.834140718       6.11630964      0.642850041    
        4980   5.53469992       1.25643373       4.63066530     -0.829834998       6.11630964      0.642850041    
        5040   5.51894140       1.25191510       4.64161062     -0.824258685       6.11630964      0.642850041    
        5100   5.51955986       1.24348450       4.65466070     -0.822174132       6.11630964      0.642850041    
        5160   5.53358126       1.22769165       4.66973639     -0.826307237       6.11630964      0.642850041    
        5220   5.55713844       1.22516584       4.68612003     -0.835877359       6.11630964      0.642850041    
        5280   5.55957699       1.22401118       4.70256519     -0.847338080       6.11630964      0.642850041    
        5340   5.54634047       1.23713768       4.71818352     -0.856334805       6.11630964      0.642850041    
        5400   5.52650547       1.25779223       4.73301697     -0.859516382       6.11630964      0.642850041    
        5460   5.53549004       1.26200521       4.74764204     -0.855467558       6.11630964      0.642850041    
        5520   5.52357244       1.27765679       4.76285553     -0.845342338       6.11630964      0.642850041    
        5580   5.50752735       1.31527674       4.77854061     -0.832710326       6.11630964      0.642850041    
        5640   5.47456455       1.33612275       4.79393864     -0.822274864       6.11630964      0.642850041    
        5700   5.44699049       1.35120273       4.80719376     -0.817913294       6.11630964      0.642850041    
        5760   5.42951775       1.35789633       4.81599569     -0.821068406       6.11630964      0.642850041    
        5820   5.41827488       1.35512817       4.81984854     -0.830179453       6.11630964      0.642850041    
        5880   5.40572309       1.36580503       4.82115602     -0.841482401       6.11630964      0.642850041    
        5940   5.40316629       1.38849628       4.82420683     -0.850851238       6.11630964      0.642850041    
        6000   5.40471268       1.40783846       4.83079672     -0.855515242       6.11630964      0.642850041    
        6060   5.38659239       1.42260838       4.83777761     -0.855083227       6.11630964      0.642850041    
        6120   5.37232637       1.43535447       4.84038353     -0.851311326       6.11630964      0.642850041    
        6180   5.36847544       1.45900309       4.83567047     -0.846878231       6.11630964      0.642850041    
        6240   5.36730528       1.48304439       4.82273960     -0.843946397       6.11630964      0.642850041    
        6300   5.37419939       1.50062227       4.80183029     -0.843506575       6.11630964      0.642850041    
        6360   5.37132359       1.53846788       4.77437401     -0.845411658       6.11630964      0.642850041    
        6420   5.33264685       1.53625035       4.74447250     -0.848221540       6.11630964      0.642850041    
        6480   5.30975342       1.53417265       4.71812153     -0.849326313       6.11630964      0.642850041    
        6540   5.29073286       1.53688097       4.70036602     -0.846364319       6.11630964      0.642850041    
