 20180822
 Seconds  Measures(RH-%)  Meso-NH(RH-%)  FORECAST_AR(RH-%)
        3600   13.7540979       16.5482864       13.7003860    
        3660   13.7540979       16.4891529       13.6981726    
        3720   13.7540979       16.4319897       13.6876640    
        3780   13.7540979       16.3709316       13.6719723    
        3840   13.7540979       16.3008595       13.6520042    
        3900   13.7540979       16.2212353       13.6318798    
        3960   13.7540979       16.1360512       13.6112719    
        4020   13.7704916       16.0488548       13.5900574    
        4080   13.7868853       15.9616442       13.5701008    
        4140   13.7868853       15.8751421       13.5545616    
        4200   13.7868853       15.7897453       13.5414867    
        4260   13.7868853       15.7064142       13.5309286    
        4320   13.8032789       15.6254511       13.5205479    
        4380   13.8196726       15.5466213       13.5119848    
        4440   13.8196726       15.4688501       13.5064735    
        4500   13.8032789       15.3911734       13.5015793    
        4560   13.8032789       15.3140678       13.4975224    
        4620   13.8032789       15.2374096       13.4956388    
        4680   13.8032789       15.1603842       13.4978886    
        4740   13.8196726       15.0839453       13.5079441    
        4800   13.8196726       15.0106964       13.5242662    
        4860   13.8196726       14.9434175       13.5472794    
        4920   13.8196726       14.8834305       13.5751266    
        4980   13.8196726       14.8299379       13.6095181    
        5040   13.8196726       14.7822323       13.6517191    
        5100   13.8196726       14.7407780       13.6999607    
        5160   13.8360653       14.7067385       13.7484541    
        5220   13.8360653       14.6791658       13.7958536    
        5280   13.8360653       14.6556253       13.8422651    
        5340   13.8524590       14.6343651       13.8873396    
        5400   13.8524590       14.6142502       13.9317331    
        5460   13.8524590       14.5943136       13.9769917    
        5520   13.8524590       14.5744562       14.0227871    
        5580   13.8688526       14.5555458       14.0686331    
        5640   13.8688526       14.5385666       14.1158924    
        5700   13.8688526       14.5234079       14.1651373    
        5760   13.8688526       14.5093317       14.2123947    
        5820   13.8688526       14.4962311       14.2548628    
        5880   13.8852463       14.4843016       14.2920656    
        5940   13.9016390       14.4728107       14.3239498    
        6000   13.9180326       14.4603815       14.3511848    
        6060   13.9180326       14.4459419       14.3734722    
        6120   13.9344263       14.4289865       14.3910475    
        6180   13.9344263       14.4099026       14.4039564    
        6240   13.9344263       14.3884850       14.4140701    
        6300   13.9344263       14.3645744       14.4236917    
        6360   13.9508200       14.3391752       14.4338150    
        6420   13.9508200       14.3143759       14.4435568    
        6480   13.9672127       14.2917709       14.4517803    
        6540   13.9836063       14.2715712       14.4566975    
        6600   14.0000000       14.2527885       14.4579420    
        6660   14.0163937       14.2334003       14.4554291    
        6720   14.0491800       14.2121992       14.4494181    
        6780   14.0655737       14.1891041       14.4408560    
        6840   14.0819674       14.1641130       14.4301167    
        6900   14.0819674       14.1377029       14.4169722    
        6960   14.0819674       14.1103964       14.4009447    
        7020   14.0819674       14.0823298       14.3821030    
        7080   14.0819674       14.0530672       14.3606539    
        7140   14.0819674       14.0220604       14.3361540    
        7200   14.0819674       13.9892616       14.0475245    
        7260   14.0819674       13.9546146       14.0414467    
        7320   14.0819674       13.9182320       14.0285006    
        7380   14.0819674       13.8804579       14.0086002    
        7440   14.0819674       13.8405952       13.9819384    
        7500   14.0819674       13.7972240       13.9499960    
        7560   14.0819674       13.7495289       13.9131508    
        7620   14.0819674       13.6982279       13.8757811    
        7680   14.0819674       13.6447477       13.8363857    
        7740   14.0819674       13.5907640       13.7970915    
        7800   14.0819674       13.5374098       13.7566757    
        7860   14.0819674       13.4853315       13.7171555    
        7920   14.0819674       13.4346123       13.6772661    
        7980   14.0819674       13.3848343       13.6359911    
        8040   14.0819674       13.3361454       13.5896063    
        8100   14.0819674       13.2884130       13.5388536    
        8160   14.0983610       13.2402515       13.4833288    
        8220   14.0983610       13.1899996       13.4251423    
        8280   14.0983610       13.1367025       13.3645029    
        8340   14.0983610       13.0802059       13.3028841    
        8400   14.0983610       13.0206871       13.2405405    
        8460   14.0983610       12.9587603       13.1793404    
        8520   14.0983610       12.8958321       13.1171894    
        8580   14.0983610       12.8331490       13.0549612    
        8640   14.0983610       12.7710285       12.9906130    
        8700   14.0983610       12.7092142       12.9261637    
        8760   14.0983610       12.6468859       12.8604126    
        8820   14.0983610       12.5838833       12.7950888    
        8880   14.0983610       12.5205832       12.7304506    
        8940   14.0983610       12.4572182       12.6647491    
        9000   14.0983610       12.3948536       12.5969582    
        9060   14.0983610       12.3341265       12.5278330    
        9120   14.0983610       12.2741404       12.4560671    
        9180   14.0983610       12.2133198       12.3840675    
        9240   14.0819674       12.1502619       12.3148232    
        9300   14.0819674       12.0848970       12.2480030    
        9360   14.0819674       12.0187712       12.1839361    
        9420   14.0655737       11.9533186       12.1263599    
        9480   14.0491800       11.8895206       12.0758533    
        9540   14.0327873       11.8290596       12.0313444    
        9600   14.0327873       11.7756968       11.9896259    
        9660   14.0163937       11.7318659       11.9478302    
        9720   14.0000000       11.6964636       11.9060640    
        9780   13.9836063       11.6656866       11.8643894    
        9840   13.9836063       11.6362505       11.8237114    
        9900   13.9672127       11.6064959       11.7840414    
        9960   13.9508200       11.5764112       11.7455463    
       10020   13.9180326       11.5468607       11.7083387    
       10080   13.9016390       11.5185976       11.6733656    
       10140   13.9016390       11.4919710       11.6406822    
       10200   13.9016390       11.4673214       11.6100931    
       10260   13.9016390       11.4451294       11.5817299    
       10320   13.8688526       11.4255276       11.5562019    
       10380   13.8524590       11.4084635       11.5331144    
       10440   13.8196726       11.3939791       11.5112658    
       10500   13.7868853       11.3822966       11.4886999    
       10560   13.7704916       11.3732824       11.4657335    
       10620   13.7540979       11.3657789       11.4428587    
       10680   13.7377052       11.3580084       11.4190445    
       10740   13.7049179       11.3492851       11.3933010    
       10800   13.6885242       11.3402863       13.6255455    
       10860   13.6557379       11.3302231       13.5988665    
       10920   13.6393442       11.3179979       13.5695934    
       10980   13.6229506       11.3030710       13.5404243    
       11040   13.6065578       11.2861233       13.5134487    
       11100   13.5901642       11.2687616       13.4870043    
       11160   13.5573769       11.2526875       13.4588022    
       11220   13.5245905       11.2388515       13.4299603    
       11280   13.4918032       11.2269049       13.3974113    
       11340   13.4426231       11.2155523       13.3625193    
       11400   13.4098358       11.2035999       13.3219910    
       11460   13.3770494       11.1896992       13.2750578    
       11520   13.3606558       11.1725340       13.2221060    
       11580   13.3442621       11.1513824       13.1666565    
       11640   13.3114758       11.1255693       13.1106682    
       11700   13.2786884       11.0952854       13.0568867    
       11760   13.2622948       11.0623446       13.0009031    
       11820   13.2295084       11.0291424       12.9462795    
       11880   13.1967211       10.9972773       12.8927498    
       11940   13.1803274       10.9671345       12.8413048    
       12000   13.1639347       10.9385338       12.7917843    
       12060   13.1475410       10.9110117       12.7455292    
       12120   13.1311474       10.8845034       12.6994629    
       12180   13.0655737       10.8595686       12.6528578    
       12240   13.0327873       10.8371372       12.6069136    
       12300   13.0163937       10.8176003       12.5609608    
       12360   13.0000000       10.8005047       12.5141258    
       12420   12.9836063       10.7845268       12.4662676    
       12480   12.9672127       10.7686443       12.4196453    
       12540   12.9508200       10.7522745       12.3763247    
       12600   12.9344263       10.7358141       12.3358479    
       12660   12.9016390       10.7208767       12.2971516    
       12720   12.8852463       10.7092257       12.2583103    
       12780   12.8196726       10.7012930       12.2200031    
       12840   12.7213116       10.6955519       12.1819286    
       12900   12.6065578       10.6908112       12.1432981    
       12960   12.5409832       10.6860294       12.1024742    
       13020   12.4918032       10.6798124       12.0556602    
       13080   12.3934422       10.6707115       12.0010633    
       13140   12.3114758       10.6574764       11.9404602    
       13200   12.2459021       10.6375618       11.8753109    
       13260   12.1639347       10.6101418       11.8108892    
       13320   12.0491800       10.5768404       11.7496614    
       13380   11.9180326       10.5408278       11.6919336    
       13440   11.7868853       10.5051489       11.6356955    
       13500   11.6721315       10.4714231       11.5803280    
       13560   11.5409832       10.4396524       11.5245972    
       13620   11.4262295       10.4088249       11.4692211    
       13680   11.2950821       10.3776770       11.4159918    
       13740   11.1803274       10.3453856       11.3647375    
       13800   11.0163937       10.3122072       11.3155003    
       13860   10.8688526       10.2790756       11.2667007    
       13920   10.7377052       10.2471886       11.2166967    
       13980   10.6885242       10.2169466       11.1635685    
       14040   10.5737705       10.1869812       11.1069927    
       14100   10.4590168       10.1552925       11.0482502    
       14160   10.3770494       10.1204586       10.9895277    
       14220   10.3114758       10.0822649       10.9305077    
       14280   10.2131147       10.0417891       10.8708057    
       14340   10.1475410       10.0001307       10.8113728    
       14400   10.0983610       9.95658398       9.84090805    
       14460   9.98360634       9.91171074       9.74947166    
       14520   9.88524628       9.86663723       9.66248131    
       14580   9.77049160       9.82190132       9.56831264    
       14640   9.68852425       9.77712250       9.47373104    
       14700   9.57377052       9.73145485       9.37968349    
       14760   9.45901680       9.68431187       9.29145050    
       14820   9.36065578       9.63539410       9.20302773    
       14880   9.27868843       9.58485126       9.11363316    
       14940   9.18032742       9.53353405       9.02476501    
       15000   9.09836102       9.48254776       8.94432735    
       15060   8.98360634       9.43321705       8.87069988    
       15120   8.88524628       9.38695526       8.80404758    
       15180   8.75409794       9.34495163       8.73754120    
       15240   8.62295055       9.30776501       8.67103958    
       15300   8.50819683       9.27500820       8.60504246    
       15360   8.40983582       9.24547577       8.54183292    
       15420   8.27868843       9.21790123       8.48560715    
       15480   8.18032742       9.19173431       8.43453026    
       15540   8.08196735       9.16686821       8.38132572    
       15600   7.96721315       9.14357948       8.32836914    
       15660   7.85245895       9.12195206       8.27649403    
       15720   7.73770475       9.10087872       8.22675514    
       15780   7.62295103       9.07871056       8.17692566    
       15840   7.55737686       9.05429935       8.13003922    
       15900   7.45901632       9.02777100       8.08074570    
       15960   7.34426212       9.00056076       8.03444195    
       16020   7.22950840       8.97435951       7.99292564    
       16080   7.09836054       8.94945908       7.95520592    
       16140   6.96721315       8.92548656       7.91328859    
       16200   6.85245895       8.90181351       7.87136698    
       16260   6.73770475       8.87721443       7.83365059    
       16320   6.63934422       8.85075855       7.80199242    
       16380   6.52459002       8.82310295       7.77673578    
       16440   6.47540998       8.79772186       7.75920439    
       16500   6.45901632       8.77655315       7.74532604    
       16560   6.47540998       8.75928307       7.73058558    
       16620   6.44262314       8.74462318       7.71749878    
       16680   6.39344263       8.73091507       7.71233940    
       16740   6.42622948       8.71717834       7.71240807    
       16800   6.42622948       8.70363808       7.71021271    
       16860   6.40983629       8.69078064       7.71102095    
       16920   6.37704897       8.67909145       7.71641254    
       16980   6.37704897       8.66893673       7.72261620    
       17040   6.40983629       8.66043854       7.72813702    
       17100   6.45901632       8.65331841       7.73655748    
       17160   6.47540998       8.64697075       7.74378443    
       17220   6.52459002       8.64072895       7.75147820    
       17280   6.55737686       8.63434219       7.76214457    
       17340   6.62295103       8.62811375       7.77432203    
       17400   6.68852472       8.62223530       7.78558969    
       17460   6.78688526       8.61634445       7.79535007    
       17520   6.85245895       8.60940742       7.80535793    
       17580   6.90163946       8.60094547       7.81819630    
       17640   6.88524580       8.59213924       7.83480787    
       17700   6.90163946       8.58454514       7.85441589    
       17760   6.93442631       8.57926273       7.87575483    
       17820   6.93442631       8.57695484       7.89838743    
       17880   6.90163946       8.57769585       7.92192411    
       17940   6.90163946       8.58057880       7.94590807    
       18000   6.86885262       8.58486652       6.83904123    
       18060   6.83606577       8.58969021       6.82854605    
       18120   6.83606577       8.59406471       6.81282282    
       18180   6.83606577       8.59758854       6.79495478    
       18240   6.83606577       8.60052299       6.78541040    
       18300   6.80327892       8.60310745       6.77799463    
       18360   6.80327892       8.60490131       6.76917410    
       18420   6.80327892       8.60571861       6.75187206    
       18480   6.80327892       8.60661602       6.74119663    
       18540   6.78688526       8.60863876       6.73958254    
       18600   6.77049160       8.61185074       6.74393225    
       18660   6.75409842       8.61612415       6.74363708    
       18720   6.75409842       8.62159634       6.74595213    
       18780   6.75409842       8.62842083       6.74953651    
       18840   6.77049160       8.63629723       6.76401520    
       18900   6.78688526       8.64480877       6.78273249    
       18960   6.80327892       8.65371037       6.80662346    
       19020   6.80327892       8.66290188       6.82975912    
       19080   6.81967211       8.67234325       6.85207796    
       19140   6.81967211       8.68206215       6.87321901    
       19200   6.81967211       8.69174004       6.90518808    
       19260   6.81967211       8.70096588       6.93651247    
       19320   6.81967211       8.70979786       6.96601200    
       19380   6.81967211       8.71838379       6.98773193    
       19440   6.83606577       8.72659016       7.01418734    
       19500   6.85245895       8.73394203       7.04171896    
       19560   6.86885262       8.74007416       7.07188129    
       19620   6.91803265       8.74498940       7.09786844    
       19680   6.95081949       8.74902916       7.12380409    
       19740   7.01639366       8.75252819       7.14931870    
       19800   7.08196735       8.75594711       7.18120193    
       19860   7.13114738       8.75993919       7.21207047    
       19920   7.18032789       8.76486015       7.24170685    
       19980   7.22950840       8.77080917       7.26697254    
       20040   7.27868843       8.77689075       7.28889227    
       20100   7.31147528       8.78277111       7.30770922    
       20160   7.34426212       8.78867531       7.32746792    
       20220   7.37704897       8.79469204       7.34729910    
       20280   7.40983629       8.80067444       7.36345339    
       20340   7.44262314       8.80690193       7.37397718    
       20400   7.45901632       8.81378365       7.38222933    
       20460   7.49180317       8.82121754       7.39519405    
       20520   7.52459002       8.82878113       7.40854836    
       20580   7.57377052       8.83606339       7.41966534    
       20640   7.62295103       8.84329796       7.43018103    
       20700   7.67213106       8.85126114       7.44230938    
       20760   7.70491791       8.86019611       7.45360613    
       20820   7.73770475       8.86990738       7.46820736    
       20880   7.77049160       8.88033104       7.48222208    
       20940   7.80327892       8.89139843       7.49408245    
       21000   7.83606577       8.90258980       7.50332832    
       21060   7.83606577       8.91299343       7.51315022    
       21120   7.83606577       8.92201233       7.52343321    
       21180   7.85245895       8.92960930       7.53410959    
       21240   7.86885262       8.93608189       7.54219675    
       21300   7.88524580       8.94173050       7.54861641    
       21360   7.91803265       8.94670868       7.55378580    
       21420   7.95081949       8.95098114       7.55880022    
       21480   7.98360634       8.95423317       7.56282902    
       21540   8.04918003       8.95567036       7.56654072    
       21600   8.11475372       8.95476055       8.21009159    
       21660   8.16393471       8.95241356       8.25971317    
       21720   8.21311474       8.94976044       8.31230354    
       21780   8.29508209       8.94730949       8.36423874    
       21840   8.36065578       8.94562054       8.41567039    
       21900   8.44262314       8.94485569       8.46511650    
       21960   8.52459049       8.94492340       8.51506519    
       22020   8.60655785       8.94540501       8.56404018    
       22080   8.68852425       8.94524670       8.61372757    
       22140   8.77049160       8.94339943       8.66316891    
       22200   8.85245895       8.93960571       8.70912552    
       22260   8.95081997       8.93409252       8.75000477    
       22320   9.04918003       8.92705631       8.79026794    
       22380   9.14754105       8.91853714       8.82868767    
       22440   9.22950840       8.90884399       8.86521530    
       22500   9.31147575       8.89837837       8.89764214    
       22560   9.39344215       8.88750553       8.92502975    
       22620   9.45901680       8.87642956       8.95035172    
       22680   9.54098320       8.86519814       8.97544956    
       22740   9.60655785       8.85385036       8.99787998    
       22800   9.67213154       8.84227848       9.01718807    
       22860   9.73770523       8.83014774       9.03190804    
       22920   9.81967258       8.81713963       9.04397774    
