 20190716
 Seconds  Measures(RH-%)  Meso-NH(RH-%)  FORECAST_AR(RH-%)
        3660   9.73770523       16.2630138       9.73407173    
        3720   9.75409794       16.2299824       9.74421787    
        3780   9.77049160       16.1943455       9.75127888    
        3840   9.77049160       16.1563110       9.75823212    
        3900   9.77049160       16.1155720       9.76812267    
        3960   9.77049160       16.0720997       9.78118420    
        4020   9.78688526       16.0271626       9.80682659    
        4080   9.80327892       15.9833202       9.84152508    
        4140   9.81967258       15.9438276       9.88526726    
        4200   9.81967258       15.9108019       9.92858887    
        4260   9.81967258       15.8830585       9.96974182    
        4320   9.83606529       15.8563681       10.0042915    
        4380   9.83606529       15.8254194       10.0347853    
        4440   9.83606529       15.7857704       10.0690279    
        4500   9.83606529       15.7370453       10.1195431    
        4560   9.83606529       15.6850471       10.1946163    
        4620   9.81967258       15.6407862       10.2882309    
        4680   9.80327892       15.6168356       10.3813858    
        4740   9.80327892       15.6169481       10.4567165    
        4800   9.80327892       15.6272898       10.5070353    
        4860   9.81967258       15.6263313       10.5356340    
        4920   9.83606529       15.6000643       10.5552444    
        4980   9.85245895       15.5472631       10.5807810    
        5040   9.85245895       15.4773426       10.6186848    
        5100   9.85245895       15.4060688       10.6738586    
        5160   9.85245895       15.3441257       10.7413664    
        5220   9.85245895       15.2972956       10.8185177    
        5280   9.86885262       15.2661047       10.8996572    
        5340   9.85245895       15.2469482       10.9823170    
        5400   9.85245895       15.2355137       11.0657473    
        5460   9.85245895       15.2284603       11.1506004    
        5520   9.85245895       15.2238874       11.2309027    
        5580   9.85245895       15.2201767       11.3060312    
        5640   9.86885262       15.2144651       11.3775520    
        5700   9.88524628       15.2043190       11.4459000    
        5760   9.90163898       15.1898336       11.5136566    
        5820   9.90163898       15.1731310       11.5819921    
        5880   9.91803265       15.1569052       11.6545715    
        5940   9.91803265       15.1435070       11.7297354    
        6000   9.91803265       15.1345987       11.8087711    
        6060   9.91803265       15.1310205       11.8884573    
        6120   9.91803265       15.1327667       11.9687958    
        6180   9.91803265       15.1392317       12.0498171    
        6240   9.91803265       15.1492147       12.1311827    
        6300   9.91803265       15.1613016       12.2125530    
        6360   9.91803265       15.1751328       12.2938623    
        6420   9.91803265       15.1912355       12.3753300    
        6480   9.93442631       15.2094984       12.4565620    
        6540   9.93442631       15.2298460       12.5363665    
        6600   9.93442631       15.2521763       12.6139898    
        6660   9.93442631       15.2757435       12.6864014    
