 20190527
 Seconds  Measures(RH-%)  Meso-NH(RH-%)  FORECAST_AR(RH-%)
        3600   22.9836063       50.0087471       22.0821304    
        3660   22.9180336       49.3710938       21.9226589    
        3720   22.7704926       48.7262917       21.7697086    
        3780   22.6721306       48.0476189       21.6094189    
        3840   22.5737705       47.3600388       21.4694996    
        3900   22.5081959       46.6863594       21.2685699    
        3960   22.5081959       46.0298882       20.9938316    
        4020   22.2786884       45.3670387       20.7566833    
        4080   22.2950821       44.6809349       20.5762672    
        4140   22.2622948       43.9813881       20.3893528    
        4200   22.2131157       43.2945518       20.2312317    
        4260   22.0655746       42.6427803       20.1677723    
        4320   21.9836063       42.0360413       20.1113873    
        4380   21.8852463       41.4712601       19.9747505    
        4440   21.8360653       40.9276352       19.8698406    
        4500   21.8196716       40.3876114       19.7922134    
        4560   21.8196716       39.8453484       19.6646919    
        4620   21.7868843       39.2831535       19.5287094    
        4680   21.7868843       38.6970177       19.4235306    
        4740   21.7704926       38.1000099       19.3220596    
        4800   21.7868843       37.5027084       19.1614475    
        4860   21.7868843       36.9077263       18.9963799    
        4920   21.7704926       36.3068237       18.8683033    
        4980   21.7540989       35.7008247       18.7177792    
        5040   21.6885242       35.0926514       18.5202999    
        5100   21.6557369       34.4861908       18.3264084    
        5160   21.5737705       33.8871040       18.1598244    
        5220   21.5409832       33.2989006       17.9628544    
        5280   21.5245895       32.7228012       17.7090702    
        5340   21.4590168       32.1593018       17.4898071    
        5400   21.3114758       31.6037464       17.2981472    
        5460   21.2295074       31.0577030       17.0737076    
        5520   21.1967220       30.5323257       16.8328037    
        5580   21.2622948       30.0379791       16.6334915    
        5640   21.2131157       29.5746155       16.6215839    
        5700   21.1311474       29.1380711       16.5343704    
        5760   21.0491810       28.8090382       16.4448605    
        5820   21.0163937       28.5879230       16.4114685    
        5880   20.9672127       28.3794708       16.3206959    
        5940   21.0000000       28.1829758       16.1881428    
        6000   20.9672127       28.0041161       16.0711403    
        6060   20.9836063       27.8378410       15.9725904    
        6120   21.0000000       27.6772842       15.8363247    
        6180   21.0000000       27.5349693       15.6776237    
        6240   21.0163937       27.4157429       15.5455856    
        6300   20.9180336       27.3065014       15.3787050    
        6360   20.8688526       27.1997986       15.1582747    
        6420   20.9344254       27.0835133       14.9353952    
        6480   20.9016399       26.9474640       14.7250671    
        6540   20.9672127       26.8058605       14.5098877    
        6600   21.0327873       26.6735764       14.2574234    
        6660   21.0819664       26.5507259       14.0196381    
        6720   21.0491810       26.4366398       13.8142262    
        6780   20.9836063       26.3283386       13.5676622    
        6840   20.9180336       26.2245598       13.2982941    
        6900   21.0000000       26.1223354       13.0624294    
        6960   21.0491810       26.0196590       12.8141613    
        7020   21.0327873       25.9182377       12.5123816    
        7080   21.1311474       25.8150043       12.2132454    
        7140   21.0819664       25.7005138       11.9475842    
        7200   21.0163937       25.5768108       21.0212612    
        7260   21.0655746       25.4543705       21.1136951    
        7320   21.0983601       25.3542843       21.2071266    
        7380   21.0983601       25.2985954       21.2636814    
        7440   21.1147537       25.2612019       21.2971725    
