 20190709
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       25320   44.9977264       44.6069450       54.4213867    
       25380   45.4613647       44.6069450       54.5878143    
       25440   45.6325569       45.4860497       54.6775894    
       25500   45.8113632       45.4860497       54.7412567    
       25560   46.3250008       46.0032463       54.8038483    
       25620   46.7727280       46.0032463       54.8670540    
       25680   46.7727280       46.2021599       54.9287186    
       25740   46.3045464       46.2021599       54.9944000    
       25800   46.0931816       46.4284286       55.0350685    
       25860   45.9720917       46.4284286       55.0668106    
       25920   45.8431816       46.6592827       55.0601463    
       25980   45.7295456       46.6592827       55.0095139    
       26040   45.5363655       46.8043633       54.9080811    
       26100   45.5363655       46.8043633       54.7432823    
       26160   45.8818169       46.8209801       54.5909958    
       26220   45.6348839       46.8209801       54.4411125    
       26280   45.7465134       46.6329994       54.3323250    
       26340   45.8454552       46.6329994       54.2905884    
       26400   45.8772736       46.4887505       54.2856293    
       26460   45.6488380       46.4887505       54.3464546    
       26520   45.8093033       46.4892044       54.4503899    
       26580   46.1204529       46.4892044       54.5814552    
       26640   45.8627892       46.6299324       54.7156677    
       26700   45.9674416       46.6299324       54.8456841    
       26760   46.4863625       46.9192314       54.9861870    
       26820   46.7431831       46.9192314       55.1201553    
       26880   46.6627922       47.2289886       55.2476273    
       26940   47.6186028       47.2289886       55.3670425    
       27000   47.8340912       47.5772705       55.4914513    
       27060   48.2500000       47.5772705       55.6206207    
       27120   48.3255806       47.9046249       55.7476273    
       27180   48.6295471       47.9046249       55.8929520    
       27240   49.1090927       48.2387009       56.0316353    
       27300   49.1813965       48.2387009       56.1655273    
       27360   49.8348846       48.5704346       56.2943916    
       27420   49.8113632       48.5704346       56.3913841    
       27480   49.9500008       48.8668633       56.4745522    
       27540   50.1348839       48.8668633       56.5287361    
       27600   50.4441872       49.1458740       56.5486298    
       27660   50.5000000       49.1458740       56.5514183    
       27720   51.0250015       49.3631096       56.5277977    
       27780   51.1348839       49.3631096       56.4941864    
       27840   51.4204559       49.4429893       56.4547310    
       27900   51.8659096       49.4429893       56.3817978    
       27960   52.0860481       49.4101295       56.2929382    
       28020   52.9558144       49.4101295       56.2010384    
       28080   53.2454529       49.3517075       56.1159325    
       28140   53.2976761       49.3517075       56.0692368    
       28200   53.1069756       49.2261009       56.0484085    
       28260   53.1069756       49.2261009       56.0165443    
       28320   53.5357132       49.1226349       55.9562607    
       28380   53.8195114       49.1226349       55.8270111    
       28440   53.8195114       49.1220627       55.6405716    
       28500   54.3474998       49.1220627       55.4111633    
       28560   54.8487167       49.0106316       55.1508865    
       28620   54.9552650       49.0106316       54.8504028    
