 20190109
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       32280   32.5268288       26.2966156       39.8041153    
       32340   32.4000015       26.2966156       39.2095795    
       32400   32.1624985       25.6451054       38.6350212    
       32460   32.7724991       25.6451054       38.0325813    
       32520   33.2799988       25.1697350       37.4759712    
       32580   33.3390236       25.1697350       37.0353432    
       32640   33.2174988       24.7715416       36.5937767    
       32700   33.0750008       24.7715416       36.1952362    
       32760   33.4550018       24.5460339       35.8507919    
       32820   33.4512177       24.5460339       35.4831161    
       32880   33.5250015       24.3027592       35.0805130    
       32940   33.6624985       24.3027592       34.6049805    
       33000   33.8048782       24.2591534       34.0600319    
       33060   34.0857124       24.2591534       33.5306664    
       33120   34.0857124       24.0604610       33.0398979    
       33180   34.3093033       24.0604610       32.6497078    
       33240   34.5977287       23.5575218       32.3308907    
       33300   34.9599991       23.5575218       32.0032387    
       33360   34.9599991       23.1752911       31.6639233    
       33420   35.1282616       23.1752911       31.2688789    
       33480   35.3521729       23.0412846       30.8411312    
       33540   35.2688904       23.0412846       30.3903732    
       33600   35.3195648       22.8217793       29.9332123    
       33660   35.3086967       22.8217793       29.4907818    
       33720   35.4413033       22.4373302       29.0675831    
       33780   35.3466682       22.4373302       28.6939888    
       33840   35.6543465       21.9890137       28.3863411    
       33900   35.8869553       21.9890137       28.1017895    
       33960   36.3652191       21.5816040       27.8049221    
       34020   36.5088882       21.5816040       27.4278927    
       34080   36.8739128       21.4009819       26.9767628    
       34140   37.4869576       21.4009819       26.5680275    
       34200   37.9869576       21.1409092       26.1876717    
       34260   38.1266670       21.1409092       25.8506393    
       34320   38.6913033       20.5663967       25.5334301    
       34380   39.6695671       20.5663967       25.2039146    
       34440   40.5152168       20.0829372       24.8849468    
       34500   40.8333321       20.0829372       24.5943985    
       34560   41.4369583       19.6627998       24.3229351    
       34620   42.2891312       19.6627998       24.0481167    
       34680   42.4333344       19.2727108       23.7857437    
       34740   42.8311119       19.2727108       23.4934654    
       34800   43.2688904       18.9457912       23.2527733    
       34860   43.3304329       18.9457912       23.0673504    
       34920   43.5866661       18.6571617       22.9707088    
       34980   43.7622223       18.6571617       22.9785366    
       35040   44.1022224       18.5604706       22.9901371    
       35100   44.2847824       18.5604706       23.0553989    
