 20190427
 Seconds  Measures(SEE-arcsec)  Meso-NH(SEE-arcsec)  FORECAST_AR(SEE-arcsec)
       21480   1.16168177      0.974414051       1.14436615    
       21540   1.16168177      0.974414051       1.13998747    
       21600   1.16002321      0.966717243       1.13596177    
       21660   1.15645242      0.966717243       1.13252711    
       21720   1.15026188      0.958544016       1.13017678    
       21780   1.14653492      0.958544016       1.12803471    
       21840   1.14564288      0.950365067       1.12462795    
       21900   1.14159524      0.950365067       1.11893845    
       21960   1.14140475      0.946540117       1.11064005    
       22020   1.14140475      0.946540117       1.10310733    
       22080   1.14492857      0.938544214       1.09742010    
       22140   1.14766669      0.938544214       1.09294665    
       22200   1.15161908      0.918022931       1.08950722    
       22260   1.15161908      0.918022931       1.08572555    
       22320   1.14745235      0.904344618       1.08186948    
       22380   1.14080954      0.904344618       1.07804501    
       22440   1.13585711      0.893870056       1.07447278    
       22500   1.13585711      0.893870056       1.07101369    
       22560   1.13364291      0.882391036       1.06676459    
       22620   1.12699997      0.882391036       1.06165278    
       22680   1.13309526      0.871736348       1.05632091    
       22740   1.13309526      0.871736348       1.05129147    
       22800   1.12235713      0.859194100       1.04617512    
       22860   1.11021423      0.859194100       1.04161906    
       22920   1.10064280      0.845347106       1.03764868    
       22980   1.10064280      0.845347106       1.03351104    
       23040   1.10042858      0.830866635       1.02941680    
       23100   1.08942854      0.830866635       1.02471960    
       23160   1.08202386      0.819343269       1.01990151    
       23220   1.08202386      0.819343269       1.01588249    
       23280   1.06352377      0.807684898       1.01215565    
       23340   1.05364287      0.807684898       1.00927949    
       23400   1.04988098      0.794969618       1.00758767    
       23460   1.04917073      0.794969618       1.00625956    
       23520   1.05109525      0.783551812       1.00557506    
       23580   1.05542862      0.783551812       1.00557601    
       23640   1.05331707      0.776586354       1.00571012    
       23700   1.05376196      0.776586354       1.00639021    
       23760   1.05435717      0.772826433       1.00819600    
       23820   1.05330956      0.772826433       1.01032746    
       23880   1.05643904      0.770890832       1.01271760    
       23940   1.05811906      0.770890832       1.01547730    
       24000   1.06490481      0.772768199       1.01763666    
       24060   1.07014287      0.772768199       1.01951623    
       24120   1.06716669      0.775633097       1.02132595    
       24180   1.06716669      0.775633097       1.02250028    
       24240   1.07478571      0.777037799       1.02384019    
       24300   1.07692862      0.777037799       1.02522135    
       24360   1.07992852      0.777834535       1.02677691    
       24420   1.08424389      0.777834535       1.02942872    
       24480   1.08342862      0.779479921       1.03273869    
       24540   1.08697617      0.779479921       1.03627837    
       24600   1.08914280      0.781962693       1.03988814    
       24660   1.08768296      0.781962693       1.04327703    
       24720   1.09419048      0.787085652       1.04556477    
       24780   1.08919048      0.787085652       1.04794991    
       24840   1.09163415      0.792526364       1.05109382    
       24900   1.09163415      0.792526364       1.05442178    
       24960   1.08929265      0.793971658       1.05799532    
       25020   1.08836591      0.793971658       1.06162310    
       25080   1.08836591      0.798481166       1.08138692    
       25140   1.08657146      0.798481166       1.07877314    
       25200   1.08148837      0.803954780       1.07632244    
       25260   1.07931817      0.803954780       1.07381153    
       25320   1.07931817      0.809653044       1.07017899    
       25380   1.07461369      0.809653044       1.06534493    
       25440   1.07813632      0.815908313       1.06083822    
       25500   1.07395554      0.815908313       1.05706692    
       25560   1.07363641      0.816110909       1.05328321    
       25620   1.06818187      0.816110909       1.05103064    
       25680   1.06584442      0.815540195       1.04914200    
